2.160410381378568001e+00,-0.000000000000000000e+00,-2.679352858945498184e-02,-1.456589658597418901e-01,-0.000000000000000000e+00.1,-3.684890749864777604e-02,-1.565557431767587160e-01,0.000000000000000000e+00,0.000000000000000000e+00.1,-0.000000000000000000e+00.2,4.495295750151088315e-02,5.058213528908761178e-03,0.000000000000000000e+00.2,0.000000000000000000e+00.3,0.000000000000000000e+00.4,-5.338174425449137075e-03,0.000000000000000000e+00.5,7.252460432426534320e-02,4.585008961672543126e-02,0.000000000000000000e+00.6,0.000000000000000000e+00.7,0.000000000000000000e+00.8,0.000000000000000000e+00.9,-0.000000000000000000e+00.3,-0.000000000000000000e+00.4,2.597875164934420125e-02,4.971642107264891142e-02,0.000000000000000000e+00.10,0.000000000000000000e+00.11,3.149155632732338894e-01,-1.791150651655743220e-01,-5.600836176949828271e-01,-5.398713464025843844e-01,-0.000000000000000000e+00.5,0.000000000000000000e+00.12,0.000000000000000000e+00.13,-0.000000000000000000e+00.6,-0.000000000000000000e+00.7,9.248815763153089842e-02,0.000000000000000000e+00.14,-9.808260403589537380e-02,0.000000000000000000e+00.15,-0.000000000000000000e+00.8,-8.272452735092722387e-02,0.000000000000000000e+00.16,0.000000000000000000e+00.17,0.000000000000000000e+00.18,-1.605732088777960809e-01,-0.000000000000000000e+00.9,-5.432397087691671900e-02,-6.601257984493109909e-02,-0.000000000000000000e+00.10,0.000000000000000000e+00.19,0.000000000000000000e+00.20,0.000000000000000000e+00.21,-0.000000000000000000e+00.11,7.820270428349370556e-03,0.000000000000000000e+00.22,3.727484938981332624e-02,-0.000000000000000000e+00.12,-0.000000000000000000e+00.13,0.000000000000000000e+00.23,0.000000000000000000e+00.24,0.000000000000000000e+00.25,0.000000000000000000e+00.26,0.000000000000000000e+00.27,0.000000000000000000e+00.28,0.000000000000000000e+00.29,0.000000000000000000e+00.30,1.513003818049727181e-02,0.000000000000000000e+00.31,0.000000000000000000e+00.32,0.000000000000000000e+00.33,-0.000000000000000000e+00.14,-0.000000000000000000e+00.15,0.000000000000000000e+00.34,1.208892639032428801e-01,0.000000000000000000e+00.35,-2.834694673620771765e-01,-4.312327912925545403e-01,-0.000000000000000000e+00.16,0.000000000000000000e+00.36,2.070380380904089379e-01,0.000000000000000000e+00.37,0.000000000000000000e+00.38,-3.082805269727751860e-02,0.000000000000000000e+00.39,0.000000000000000000e+00.40,1.078759398530107841e-02,-0.000000000000000000e+00.17,-0.000000000000000000e+00.18,-0.000000000000000000e+00.19,0.000000000000000000e+00.41,-0.000000000000000000e+00.20,4.050554078807175329e-02,-0.000000000000000000e+00.21,-0.000000000000000000e+00.22,-0.000000000000000000e+00.23,0.000000000000000000e+00.42,-0.000000000000000000e+00.24
0.005058213528908761,0.0,-0.0,0.0,0.0,0.0,0.1556313796310054,0.0,0.0,-0.18322321322683235,-0.7881651833627702,4.334072470187907,-0.02759392143869458,-0.372995755606966,-0.0,0.0,-0.0,-0.0,-0.0,0.27054059140835246,-0.0,-0.0,0.0,-0.0,0.0,-1.181576925446903,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.030614827603234543,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.12775272226723383,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.05616880761116469,-1.380621044635417,-0.570020767256081,-0.0024548313668812435,-0.0,-0.0,0.0,0.0,-0.0,-0.25395066844002023,-0.0,0.0,-0.0,0.0,0.0,-0.10112387649336194,-0.0,-0.0,-0.0,0.0,0.03347762828378832,-0.0,-0.0,0.0,-0.0,0.1971210660708503,0.0,-6.17767151893783e-05,-0.0,-0.0,0.12054029274769648,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.3086617492579203,0.0,-0.0,0.0
0.0,-0.0,-0.0,-0.05025416898191391,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.02759392143869458,3.589631908234844,-0.8828815049480233,-0.250896753456913,-0.0,-0.492240441438592,0.0,-0.0,0.0,-0.08190315922248906,0.0,-0.0,0.0,0.0,-0.1983622679983732,-0.10966655029744823,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.06772803875830569,0.0,0.02739118266087773,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.2797953594903184,-1.4042394717373716,-0.06542986706523103,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.032441806509551405,-0.0,-0.0,-0.08653832943738947,-0.0,0.0,-0.0,0.0,0.01334332061999883,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.1270038554146356,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.00638244750898884
0.0,-0.0,-0.0,-0.01776877363869269,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.372995755606966,-0.8828815049480233,3.02472166915337,-0.6502130179747785,-0.0,-0.0,0.0,-0.8740651613989405,0.06031031958221543,-0.0,-0.0,-0.0,0.00857938886829737,0.1421512091535309,-0.0,-0.1389846815301332,-0.0,-0.0,-0.0,0.14749183824716397,0.0,0.0,0.0,-0.08261380369262127,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.12867247267964077,-0.0,-0.08421891435571825,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.006709393432806248,-0.0,-0.137989329834732,-0.3426929263252104,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.13675069555749803,0.0,0.0,0.0,-0.0,0.0,0.0,0.01338796602779207,0.0,0.0,-0.0,0.2273342669708225,0.21937775855869565,0.0,-0.0,-0.0,-0.0,0.0
0.0,-0.0,-0.08471385127426041,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.250896753456913,-0.6502130179747785,5.382988806488082,-0.0,-0.09330728073096857,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.043101240202740594,0.0,-0.0,-0.0,-0.4810375818037128,-0.3568585039253678,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1898619898915904,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.04071351691953234,-0.08508795809634082,-0.0,-0.0,-0.13660146064675635,-0.335427466460188,-2.39257547968534,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.6948465569033051,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.11558341605222348,0.0,0.0902773688829932,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.22419415572747511,0.0
-0.005338174425449137,-0.03189802775703649,-0.0,-0.630458307690585,0.0,0.0,-0.9893670789731128,0.0,0.0,-0.2540004186699622,0.06730383362485119,0.0,-0.0,-0.0,-0.0,3.3242260835764226,-0.1580116863819379,-0.1378938275129575,-0.0,0.0,-0.054741283887764315,-0.17866629094521916,-0.1305395452363317,-0.1666077150281368,-0.11448353561022408,0.0,0.013006391839892335,-0.0,-0.0,-0.0,-0.0,-0.3903741146488952,-0.28631352087934886,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.05184303423758869,-0.0,-0.0,0.0,-0.05909328698900954,0.0,-0.0,0.0,-0.31888551106696367,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.19908376692056504,-0.0,-0.0,0.0,-0.1211129565914392,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.1552903907788842,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1907007636187223,0.0,-0.0,-0.0,0.0,0.0
0.0,0.0,0.0,-0.029967441563260637,0.12158273450846456,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.492240441438592,-0.0,-0.09330728073096857,-0.1580116863819379,2.3444183035215524,-0.0,-0.1698064741301205,0.0,-0.0684348934215839,-0.03206334921923272,-0.35878210736434574,-0.0,0.0,0.0,-0.0,-0.03463840377860738,-0.0,-0.0,0.0,-0.2787409853514506,0.0,-0.0,-0.009543539146942535,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.28562558845000297,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.22743373707071607,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.2526219030584122,-0.0,-0.0,0.0,-0.42193875334574527,-0.11063847371232587,0.0,0.06852610855663187,-0.0,-0.03924855478844456,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.05124465872517668,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0764105520057625,0.0,0.11317094675626548,0.0,0.0,0.0,0.07751201123100945,0.0,-0.0,-0.0,-0.0,0.0
0.07252460432426534,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.017532817147112818,-0.10241211729751058,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.1378938275129575,-0.0,3.213519783086644,-0.0,-0.27799113156483446,-0.17841936800591054,-0.0,-0.27856669849524235,-0.007576087201299662,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.6955941497772916,-0.16149027792712486,-0.5548444532227347,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.10151127010584464,-0.0,-0.0,0.0,-0.0,-0.0,-0.12658278084911637,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.3968780951407452,-1.1669395605087747,-0.0,0.0,-0.0,0.05366282076369718,-0.0,0.0,-0.0,0.0,-0.0,0.052372227167803785,0.0,0.0,0.0,-0.0,0.0,0.04420656251483748,0.0,0.0,-0.0,0.0,0.0,0.0,0.16354239064278386,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
0.04585008961672543,0.42557364645983375,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.06637127592088199,0.1308645841134558,-0.0,-0.0,-0.8740651613989405,0.0,-0.0,-0.1698064741301205,-0.0,2.082003116375021,-0.0,-0.4788129165372876,0.0,-0.0,-0.11737919275087377,0.0337655431012853,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.1357686075676917,0.0,-0.0,-0.007340162730523558,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.24747054609976973,0.0,0.0,-0.0,-0.047501065149439886,0.019493418018050036,-0.0,-0.0,0.0,0.0,0.0,-0.03453832617621534,0.0,-0.196649742300215,-0.0,0.03915394115428181,0.0,-0.1892754620556548,-0.323645658084088,0.1817076789755603,0.0,0.1271514669102707,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.07211610023623087,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.17982962061697907,0.0,-0.0,0.0,0.0
0.0,0.0,0.06896497138223523,0.1644882109955115,0.09635369458329354,0.0,-0.36553798605602433,0.0,-0.0,0.16461886003050444,0.01073390801082948,0.27054059140835246,0.0,0.06031031958221543,0.0,0.0,0.0,-0.27799113156483446,-0.0,2.4351323364229556,-0.07868397527758857,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.23009180396083423,0.0,0.0,0.09172968496476619,-0.0,-0.06266740858127673,-0.0,-0.0,-0.0946832012467471,-0.3167027305727117,-0.09377861859887827,-0.0,0.0,-0.0,-0.15624978837821543,0.12288911411019392,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02228996374365441,0.0,-0.0,0.03499263987108578,0.0,0.38698155948524887,-0.0,-0.29626149380226247,0.0,0.0,0.0,-0.6676440566355052,0.11670866837106324,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.16940511239178352,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.11744456911952755,-0.0,-0.0,-0.0,-0.04650443673923877
0.0,0.0,0.0,-0.0,0.0042735240914674,-0.0,-0.200010780688486,-0.0,-0.0,0.0,0.24056129041832047,-0.0,-0.08190315922248906,-0.0,-0.0,-0.054741283887764315,-0.0684348934215839,-0.17841936800591054,-0.4788129165372876,-0.07868397527758857,2.634405561112185,0.0,-0.019949019012488127,-0.027214735124817403,-0.08949032315263138,-0.0,-0.032322306199757934,-0.0,-0.0,-0.0,-0.007477596839150182,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25230480967172264,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.07511990416995584,-0.12080060043378683,-0.0,-0.0,-0.09254349308834618,0.0,0.0,-0.0,-0.2291219178352608,-0.30700224423471273,-0.09703587627408222,-0.0,-0.0,0.0,-0.2694216639331948,-0.0,-0.0,-0.8136881925637057,0.0,-0.0,0.016776355981333063,-0.10387124493532789,-0.0,-0.0,-0.1008735428986455,-0.0,0.0,0.0,0.08115244789212572,-0.0,0.0,-0.041969801837300154,-0.0,0.0,0.0,0.0,0.0,0.1833157377568453,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.04401201822805122,-0.05217350409213174,0.0,-0.0,0.0,-0.0,-0.0,-0.17866629094521916,-0.03206334921923272,-0.0,0.0,0.0,0.0,2.6553558442450305,-0.652180088578394,-0.006285000044099424,-0.0,-0.0,-0.0,-0.03872499133224334,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.7608306000946846,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.3806776902619708,-0.0,-0.0,-0.0,-0.13819513405694653,-0.11094808498350764,0.0,0.0,-0.0,-0.04930512849927143,0.0,0.016600071470130033,-0.0,0.0,0.0,0.0,0.0,-0.09417527433179727,0.0,0.0991164415156304,-0.0,0.0,-0.0,-0.3315925766218663,0.227020791606899,0.0,0.0,-0.0,0.0,-0.26826689001057186,-0.0,-0.0,0.0,-0.0,0.2222549745832089,-0.10159818637500172,-0.0,0.0,0.024927626319040816,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.12715090027087256,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.012300189178936964,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.1305395452363317,-0.35878210736434574,-0.27856669849524235,-0.0,-0.0,-0.019949019012488127,-0.652180088578394,2.6484584613448514,-0.2324775519651995,-0.0,0.03299010021927658,-0.0,0.0,0.0,-0.7582763294598002,0.0,-0.0,-0.2994828346088873,-0.0,-0.0,0.0,0.008617299003401269,-0.3280374047396882,-0.10388749100768507,-0.03726617357646972,-0.0,0.0,-0.0,0.0,0.0,-0.005349902113930073,-0.0,-0.020523693858318728,0.05999199588520576,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0487502393898562,0.0,0.1699082459903284,-0.0,-0.0,-0.0,0.0,-0.0,0.14247730192312819,-0.0,-0.0,-0.0,-0.0,0.0,-0.36110911438188775,-0.0,0.0,0.13606223170178516,0.0,-0.0,-0.0,0.0,0.0,0.34106612615671145,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.04522831256896714,0.0,0.0,-0.0,0.0,0.05385918918446197,0.0,-0.0,-0.0,0.0,0.03213278938035772
-0.0,0.0,0.0,-0.0,0.00833360667052159,-0.0,0.0,0.0,-0.0,-0.0861861240075147,0.0,-0.0,0.0,0.00857938886829737,0.043101240202740594,-0.1666077150281368,-0.0,-0.007576087201299662,-0.11737919275087377,0.0,-0.027214735124817403,-0.006285000044099424,-0.2324775519651995,2.0939945257542742,-0.14456979524613622,-0.0,0.0,0.051780057014319314,0.0,0.0,-0.05959917425922292,-0.02947216932539324,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.1726368258410788,-0.0,-0.0,-0.3510455348007227,0.0,-0.0,0.04001168666487808,0.0,0.0629286390473521,0.0,0.06333801133136169,0.0,0.0,0.0,0.34412433219209265,-0.03856574465480536,0.0,-0.0,-0.10105931511964895,0.0,-0.0,0.0,0.0,-0.0,0.0,0.07404410097271279,0.3582907029780025,0.12312727348587393,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.10373698683576968,-0.6854930542870515,-0.0,0.0,0.0,-0.0,0.0,-0.410291266972291,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.02986498707087379,0.03544248528337512,0.0,0.0,0.5142915687494012,0.17830764875885113
-0.0,0.0,0.0,-0.0,0.15764761594626386,-0.0,-0.0,0.0,-0.08820334671452805,-0.20857688040531744,-0.0,0.0,0.0,0.1421512091535309,0.0,-0.11448353561022408,0.0,-0.0,0.0337655431012853,-0.0,-0.08949032315263138,-0.0,-0.0,-0.14456979524613622,2.6251544952580126,-0.0,0.09462392801243874,0.0,-0.0,0.0,-0.28283743315019144,-0.06173091902831515,-0.0,0.0,0.0,0.010006465238342428,0.01766765510839992,-0.0,-0.0,-0.0,0.0,-0.14963085762744066,0.0,-0.0,-0.0,0.0,0.03963178078370757,0.20487844506101957,0.0,0.05509262513947456,0.0,0.0,-0.0,0.11889905871384054,0.0,-0.0,-0.0,0.0,-0.6696486957002289,-0.0,-0.0,-0.0,-0.0,0.0,0.14220685743452133,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.09728297860080835,-0.501638715189031,-0.0,-0.0,0.0,-0.0,-0.0,0.21086853468487024,0.0,0.0,-0.0,0.0,0.0,-0.0,0.12375570757508011,-0.0,0.0,-0.5242597484318049,-0.0,-0.0726544476054252,-0.0,-0.0,0.0,0.13996435735664775,0.0,0.2815482753399737
0.0259787516493442,0.0,-0.0,0.27835913739769286,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.07318708699508472,-1.181576925446903,-0.1983622679983732,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.03299010021927658,-0.0,-0.0,2.8526832272855582,-0.0,-0.0,-0.032719037379098384,-0.0,0.0,0.1312210727967607,0.0,0.0,-0.0,-0.0,-0.0,0.07477148119330308,-0.0,0.0,0.04224989402411544,-0.7709677801444078,-0.0,-0.0,-0.07871120267619769,-0.0,-0.0,0.0,-0.057635554881456656,0.0,-0.08874886947025033,-0.0,-0.07383351729566556,0.011562330383624848,-0.0,-0.0,-0.0,-0.0,-0.04090488001395814,-0.0,-0.07447824894774897,-0.1231443996067516,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.13025740623188176,0.0,-0.0,-0.14459762774330542,-0.0863368016417035,-0.13619220850455233,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0007568871104235447,-0.005724275124469322,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
0.04971642107264891,0.0,0.2809011811714348,0.0,-0.0,0.0,0.0,0.0,0.03473807116619569,0.007560433975756883,0.09356626116963805,-0.0,-0.10966655029744823,-0.1389846815301332,-0.0,0.013006391839892335,-0.0,0.0,-0.0,-0.0,-0.032322306199757934,-0.0,-0.0,0.0,0.09462392801243874,-0.0,2.3441546893591965,-0.0,0.0,-0.18443416250133343,0.0,0.0,0.16533852373265176,0.0913198169845696,-0.33451680267639206,0.0,0.0,0.0,0.018001652119543705,0.0,0.0,-0.0,-0.0,0.0943629556780852,0.0,-0.5654779230183273,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.3038713603380444,0.039014699680939326,0.0,0.015922412008364008,0.05789168888344808,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.039949031781725736,0.0,0.041155089108847104,0.0,0.0,-0.0742128197637244,0.0,-0.0,0.0,0.0,-0.16859987751959848,-0.0,-0.5537953612742628,-0.0,0.0,0.0,0.045855832846519215,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.22971547693501587,-0.1862728739298196,0.0,0.0
0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.4810375818037128,-0.0,-0.03463840377860738,0.0,0.0,-0.0,-0.0,-0.03872499133224334,0.0,0.051780057014319314,0.0,-0.0,-0.0,3.509806900164586,-0.0,-0.3842734694639916,0.0,0.0,0.0,-0.0,-0.2508617959624539,0.0,-0.07373316300175985,0.0,0.0,0.0,0.0,-0.02319501896257388,-0.0,-0.0,-0.11434406159720029,-0.29464172020720325,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.034471517812126595,-0.0,-0.0,-0.0,-0.0,-0.06334377375752713,-0.0,-0.04764749127947188,-0.0,0.0,0.0,0.0,-0.0,-0.05593818699497729,-0.0,0.0,-0.0,-0.0,-0.0,-0.6049308637442676,-0.0,0.0,0.016078677927221032,0.0,0.0,-0.0,0.0,-0.0,-0.0,-1.0100224771276984,0.07045413029981186,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.3369324018312814,-0.0,-0.0,-0.0,-0.0
0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.30348619575543606,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.3568585039253678,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.032719037379098384,0.0,-0.0,3.3046261334291858,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.34972607184330734,-0.056995671843309885,-0.2590701891851497,-0.0,0.0,-0.0828145320452326,-0.059389755740964494,-0.04943142033352538,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.05847995239886436,0.1407838067163391,-0.0,-0.021091015917917132,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1723769705572432,-0.0,0.0,0.0,0.0,-0.727710987691767,-0.0,-0.0,-0.20446120990731653,-0.0,-0.0,-0.4641534050529561,-0.33112104445126295,-0.0,-0.0,0.0,0.015570407011437696,0.0,0.0,-0.0,0.0,-0.0,-0.18852481338930568,0.0,-0.0,0.0,-0.1861295800559254,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
0.3149155632732339,-0.019349001764123252,0.0,0.0,-0.0940518806075162,-0.0,0.0,0.44233122390990975,0.0,-0.06860333301499597,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.7582763294598002,0.0,0.0,-0.0,-0.18443416250133343,-0.3842734694639916,0.0,3.121027348632733,0.0,0.0,-0.0,-0.04415058571199424,-0.4685877139354008,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.4007272071105128,-0.17506158204916247,-0.0,-0.0,-0.0,-0.0,-0.0,-0.437792320332018,-0.08413462126491197,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.16321019935705797,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.024012153436270372,0.0,0.057660941964168405,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.061664638195680126,-0.437822178604024,0.0,-0.0,-0.00762715638912153,-0.0,-0.0,0.0,-0.06296382502452971,0.0,-0.015705109580174802,0.0,0.0,-0.0,-0.0,-0.08231695594193945,-0.0,-0.0
-0.17911506516557432,0.0,0.0,0.0,0.0,0.0,-0.0,0.13209522791493702,0.0,-0.0,0.14824914519530338,0.0,0.0,0.14749183824716397,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.007477596839150182,0.0,0.0,-0.05959917425922292,-0.28283743315019144,0.0,0.0,0.0,0.0,0.0,1.9449923396763649,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.06630564067967254,0.0,0.0,-0.0,-0.0,-0.426018546662249,-0.0,0.0,0.2013041265127223,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.007966391978730643,-0.0,-0.0,-0.0,-0.0,-0.0,-0.12394911846839726,0.0,0.0,0.0,0.0,0.15862067297108107,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0976897255293368,-0.11289222184746828,-0.0,0.0,-0.0,-0.6225366237768052,-0.11599290997378273,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.09894687828888,-0.0,0.0,-0.26652187073789246,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.5600836176949828,-0.0,0.0,-0.047508441370362954,0.2615706540441879,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.3903741146488952,-0.2787409853514506,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.02947216932539324,-0.06173091902831515,0.1312210727967607,0.0,0.0,-0.0,0.0,-0.0,2.4021319013141573,-0.0,0.0,0.0,0.10877250867540586,-0.0,-0.50007150804711,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.1071358287328573,-0.0,0.07607940692664703,0.0,-0.11688080950570175,-0.0,0.1229577588523384,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.021626492579281616,-0.0,-0.1714027255110124,-0.0,0.0,-0.0,-0.34941453661991645,-0.15905976478020437,-0.10115883071660588,0.0,0.0,-0.0,-0.054024220913188016,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.2522758541406414,0.0,0.0,-0.0,-0.0,0.0,0.0
