1.919584402309808091e+00,-0.000000000000000000e+00,-5.770281590998603549e-02,0.000000000000000000e+00,0.000000000000000000e+00.1,0.000000000000000000e+00.2,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,0.000000000000000000e+00.3,-1.382846463109832676e-02,-0.000000000000000000e+00.3,-9.686375704950817012e-02,0.000000000000000000e+00.4,-0.000000000000000000e+00.4,-0.000000000000000000e+00.5,-0.000000000000000000e+00.6,0.000000000000000000e+00.5,-0.000000000000000000e+00.7,-0.000000000000000000e+00.8,-2.202297712031914545e-01,0.000000000000000000e+00.6,0.000000000000000000e+00.7,-0.000000000000000000e+00.9,0.000000000000000000e+00.8,-4.253975280020047545e-02,-0.000000000000000000e+00.10,-0.000000000000000000e+00.11,-0.000000000000000000e+00.12,-0.000000000000000000e+00.13,8.838913251487761497e-03,-4.444166275794202842e-02,-1.054444846861377350e-01,0.000000000000000000e+00.9,0.000000000000000000e+00.10,0.000000000000000000e+00.11,-0.000000000000000000e+00.14,0.000000000000000000e+00.12,-1.065938374687007834e-01,0.000000000000000000e+00.13,-0.000000000000000000e+00.15,-1.277254245543287259e-01,-1.124470516196350578e-01,2.340754387411817239e-01,-0.000000000000000000e+00.16,0.000000000000000000e+00.14,1.766387346234209827e-03,-0.000000000000000000e+00.17,-0.000000000000000000e+00.18,-3.708736672909446197e-01,-0.000000000000000000e+00.19,-3.089802806803443325e-01,-0.000000000000000000e+00.20,0.000000000000000000e+00.15,0.000000000000000000e+00.16,0.000000000000000000e+00.17,-0.000000000000000000e+00.21,0.000000000000000000e+00.18,0.000000000000000000e+00.19,-5.164342442850861081e-02,-0.000000000000000000e+00.22,-0.000000000000000000e+00.23,-4.028614858604767646e-02,0.000000000000000000e+00.20,-0.000000000000000000e+00.24,-0.000000000000000000e+00.25,-0.000000000000000000e+00.26,-0.000000000000000000e+00.27,-0.000000000000000000e+00.28,0.000000000000000000e+00.21,-0.000000000000000000e+00.29,-0.000000000000000000e+00.30,0.000000000000000000e+00.22,-0.000000000000000000e+00.31,-1.013279523572600538e-01,0.000000000000000000e+00.23,-0.000000000000000000e+00.32,0.000000000000000000e+00.24,0.000000000000000000e+00.25,-0.000000000000000000e+00.33,-0.000000000000000000e+00.34,2.319256765239220419e-01,-0.000000000000000000e+00.35,-0.000000000000000000e+00.36,5.340176898872411176e-02,0.000000000000000000e+00.26,-0.000000000000000000e+00.37,-0.000000000000000000e+00.38,-0.000000000000000000e+00.39,-1.250857101942053629e-01,-0.000000000000000000e+00.40,-0.000000000000000000e+00.41,-0.000000000000000000e+00.42,-0.000000000000000000e+00.43,-1.163456294370054794e-01,0.000000000000000000e+00.27,0.000000000000000000e+00.28,0.000000000000000000e+00.29,-0.000000000000000000e+00.44,-3.251199628538753439e-01,-5.695165395959183446e-02
-0.09686375704950816,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.27899982242117066,-0.4206273042013784,2.4236588775623993,-0.0,-0.12493449906275356,-0.0,-0.0,-0.0035519023322686688,0.0,-0.3008069134733651,0.0,-0.008750503734927782,-0.0,-0.0,0.0,-0.2247467021712326,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.3421121162349843,0.0,0.0,-0.0,0.0,0.0,0.04552859771282596,-0.24603387867119855,0.0637133545751963,-0.0060913963032970765,0.0,0.0,0.08635254872876179,0.06015644290389277,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.08538682015555174,-0.173227769948555,-0.2719460359183249,-0.0,-0.0,-0.0,-0.031743781319187335,-0.37561689470892035,0.0,-0.29541635270657735,-0.03641849225667297,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.01787742135370267,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.043088306735532954,0.0,-0.0,0.06320473224311413,0.14078779560345012,0.0,0.0,0.017713949430148115,-0.0,-0.0,-0.0,-0.08931226593001078,0.0,-0.0,-0.0,0.0,0.0,-0.0
0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.526300682375912,-0.06818766250395411,-0.2749523702855702,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.15524053606812827,-0.05506405365511947,0.21066751204236428,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.10728096939667511,-0.0,0.0,-0.0,-0.0,-0.0,0.06260357465124246,-0.05027402506488364,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.002118534900972772,0.0,-0.0,0.0,-0.0,-0.26493473668100115,-1.3905867622786807,-0.09149539008329433,-0.05627356562569242,-0.04363768460017397,-0.011145064113137825,0.0,-0.06346615172633732,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015986806343725186,-0.0,0.04328014812173928,0.06999748560856842,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.1626381933386132,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-0.0,-0.0,-0.051456780547611235,-0.0,0.0,0.0,-0.03064363206616528,0.0,0.0,0.09513912847672584,0.0,-0.12493449906275356,-0.06818766250395411,2.9500945427086895,-0.8586220027693272,0.0,-0.2638338025153489,0.0,-0.3942837063400052,0.0,-0.038346063723240245,-0.0,-0.13816799936253232,0.006942086387211741,0.3137438533913145,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0003155557687279605,0.0,0.0,-0.11402677295051832,0.0,-0.0,0.0,-0.03323777275983885,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030515448199372568,-0.1198757639033683,-0.0,-0.6049300708832647,-0.2563369023193201,0.0,-0.0,0.0,0.06032911365464743,0.0,-0.0,-0.0,0.0,0.020948918745390947,0.0,0.0,-0.0,0.0,-0.0,0.14988978155845653,0.0,0.014147521242977952,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.17141555849118523,-0.0,0.0,-0.0,-0.32706431069787245,-0.0,0.023039487758565826,-0.0
-0.0,-0.0,0.0,-0.028853922903050364,0.0,0.09194264390044253,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.2749523702855702,-0.8586220027693272,3.593531141702552,0.0,-0.02382728704946717,-0.0,-0.0,0.0,-0.12662567618140655,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.3164595025720202,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.01166483015723267,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.013971288062039856,-0.0,0.0,-0.0,-0.07940408116442801,-0.0,-0.0,-0.16870042146175357,-1.8925813392344863,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.04303617903559304,-0.0,0.08400916848374082,0.0,-0.0,-0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.07103512998528626,-0.0,0.0,-0.0,-0.0,0.0,-0.012003022056568816,-0.0,-0.0,0.0,0.0,0.0,2.336233902885685,0.0,-0.38602055485397135,-0.0,-0.018868223880869856,0.0,-0.2037880700341539,-0.3884360201795124,-0.0425872409956085,-0.014799551360284628,-0.0,-0.07343813949104537,-0.0,0.0,-0.0,-0.1437190990482299,-0.0301888858497944,-0.3052575296231823,-0.3361200610487648,-0.0677898301306088,0.0,0.08825890557028168,0.0,0.0,0.0,0.0,-0.0,0.0,0.1405653215961545,0.0,0.0,0.0,-0.0,-0.0,0.0207743754546575,-0.3666642147940499,-0.0,-0.4680162445836933,-0.0866842642310595,0.0,0.05834420960602504,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0033516042557123825,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.04292098961049183,-0.0,0.0,-0.0,0.0,-0.26439812393267964,0.0,-0.0,0.0,0.0,0.0,0.1218797889284778,-0.0,-0.0,0.0,-0.0,-0.0,0.01106764263311471,0.02237912042121372,0.0,0.0,0.0
0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0035519023322686688,-0.0,-0.2638338025153489,-0.02382728704946717,0.0,1.7933198585446195,-0.0,-0.4622417814317032,-0.0,-0.3451942655104393,-0.0,-0.019050587999271437,-0.0,0.14611948013012635,0.0,-0.0,0.05753801310256745,-0.13283075531213387,0.0,0.0,0.07182179225265391,0.011381290003249448,-0.0,0.0,0.0,0.0,0.10543826415906966,0.0,0.0,0.11654944360526769,0.10452038555640591,0.17255490449087219,-0.0,0.0,-0.0,0.011895338070813955,0.0,0.0,-0.0,0.13633445857380147,0.007479264039256189,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.1187764304546294,-0.0,-0.0,-0.0,-0.05343849032056556,0.0,-0.17181573899327118,-0.013096959200987647,0.0,-0.0,-0.0,-0.0,0.0,-0.07209595532404565,0.005324980594952724,-0.0,0.0,0.04629258852003192,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.08922038866458451,0.0,0.0,0.0,0.0,-0.0,-0.0,0.015037056297328648,-0.0
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.23822746355115257,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.38602055485397135,-0.0,3.5672948846356167,-0.0,-0.2883241821442164,0.0,-0.0,-0.13295629045066326,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.7890301039186263,-0.0,-0.2756519586731066,0.0,0.19418771624037393,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.05116176100913258,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.10024632852691928,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.4357597301151112,-1.2700705477613792,-0.0,-0.0,-0.13080291162516733,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.04054642171268909,0.0,0.0,0.20263457809060983,-0.0,0.0,0.0,-0.1343535713800906,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.16141261946319807,0.0,0.0,-0.0,0.22106923148039573
-0.0,-0.0,-0.0,-0.16355829193387927,0.0,0.04131492223400443,-0.0,0.0,0.0,0.0,-0.0,-0.3008069134733651,-0.0,-0.3942837063400052,-0.0,-0.0,-0.4622417814317032,-0.0,2.160612679988253,-0.0,-0.1710198440753456,-0.0,-0.0,0.06986202293313959,0.0,0.021461704968370496,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.07449045975637827,-0.0,0.0,0.0,0.0,-0.0,0.08127139881799272,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049438767644185366,-0.0,-0.00012166387180848652,-0.0,0.0,-0.0,-0.4849819619406712,-0.0,0.0,-0.3303170084874862,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.10895471710449242,0.07299909259480161,0.04326832356037064,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
-0.22022977120319143,0.0,0.0,0.0,0.12205908546336688,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.018868223880869856,-0.0,-0.2883241821442164,-0.0,2.539086117957849,-0.0,0.0,-0.19187275659612676,-0.0,0.0,-0.0,-0.188380504865881,0.0,-0.08790943507461328,0.0,-0.0,0.0,0.0,-0.09552925306386723,-0.0,0.0,0.17645101075493583,0.0,0.0,-0.0,-0.26769635379263046,0.07174708299914842,0.08368151236695241,0.0,-0.0,0.16937166505852122,-0.0,-0.17316747270514812,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.00024359591423327428,0.0,-0.0,0.11226556616171364,-0.0,0.0,-0.0,-0.0,0.08063042874484048,-0.0,0.0,0.0,-0.21266607343838043,-0.0,-0.0,-0.0,-0.643137453363037,-0.0,-0.07661618019347642,-0.0,-0.034772952142911005,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.002293848377514517,0.0,0.0,-0.0,-0.0,0.0,-0.4122320246146697,-0.0,-0.0,0.0,0.0,0.046206665178408074,-0.0,0.0,0.0,-0.0,-0.3362337242730333,-0.0
0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.06407060915719345,-0.008750503734927782,0.0,-0.038346063723240245,-0.12662567618140655,0.0,-0.3451942655104393,0.0,-0.1710198440753456,-0.0,1.8632846656149165,-0.08446349039459641,-0.21506635775243532,-0.0,0.020808144644017517,-0.0,-0.0,0.0,-0.0,-0.005425802113617498,0.0,0.0,0.0,-0.0,-0.0,0.21133341993922536,0.06720418623562997,0.06529101610965961,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.036987747704792205,-0.10541080644910512,0.0,-0.0,-0.0,0.0,-0.6480881575909672,-0.0,-0.0,0.03385672768143512,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0065242292738397194,-0.0,0.0,0.0,0.1324597303407415,0.0,-0.005217440013910094,-0.0,-0.0,0.0,-0.0
0.0,-0.05338987341510533,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2037880700341539,-0.0,-0.0,-0.0,0.0,-0.08446349039459641,2.842086008493948,-0.03937600305113521,0.0,0.0,-0.19901298046119448,-0.0,-0.0,0.0,-0.30664468678080087,0.023904011166459172,0.0,-0.1728342886824673,-0.299058514886188,-0.8826817245760266,0.0,0.0,0.0,-0.0170290400237989,-0.0,0.0,-0.0,-0.0,0.002213609641885309,0.0,-0.0,-0.4552047040741673,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.06223666532282651,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1362585886502418,-0.0,-0.0,-0.0,-0.0,-0.3651167031259693,-0.21887861016866964,0.40756645083466153,0.0,0.0,0.0,-0.09685495694996131,0.0,0.0,-0.0,-0.0,0.07691829029117395,-0.07906261677371315,0.0,-0.0,0.17110826725576933,0.0,0.0,0.28838511323948124,0.0,0.0,0.0,-0.0,0.0,0.08305495249534521,0.0,-0.0,0.060589624917273016,0.11641217388923061
-0.0,-0.0,-0.03922668122413664,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.03271739730307262,0.0,-0.0,0.0,-0.13816799936253232,-0.0,-0.3884360201795124,-0.019050587999271437,-0.13295629045066326,-0.0,-0.19187275659612676,-0.21506635775243532,-0.03937600305113521,2.4609961739865422,-0.0,0.0,-0.0,-0.06664703185578276,0.0,0.0,-0.164729592487181,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.10410290587258549,0.0,0.0,0.0,0.0,0.11768854463821862,0.0,0.0,0.0,0.0,-0.22907492593041773,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.00203074795811461,-0.0,0.0,-0.0,-0.0,-0.24841909740351825,-0.0,-0.0,-0.0,-0.0,-0.17616534240947304,-0.0,-0.852945659022264,0.0,0.0,0.034736431410716605,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.12241844493899962,0.0,0.0641544047469279,-0.0,-0.0,0.0,-0.0,0.0,0.0
0.0,0.0,0.11379570317935128,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.006942086387211741,0.0,-0.0425872409956085,-0.0,-0.0,0.06986202293313959,-0.0,-0.0,0.0,-0.0,2.187802455789052,-0.01311354782593486,-0.0,-0.12783728469115335,0.0,-0.11553577052829636,-0.0,0.0,0.20732266691328227,0.0,0.0,0.0,0.09418865160502637,0.0,0.04921748125378244,0.0,-0.17424221540844703,0.0,0.0,-0.0,0.08352352741298005,0.0,0.0,0.14981724006659733,0.0,0.49921007819791774,0.0,-0.0,0.0,-0.043337502120027835,-0.0,-0.06310306786467262,-0.0,-0.0,-0.0,-0.11666257799513471,-0.0,0.0,0.0,0.0,0.0,0.08523124869925677,0.0,-0.0,0.0980829390028126,-0.0,-0.0,-0.11753454509962571,-0.0,0.0,-0.0310238130429363,-0.4121622658893578,-0.15729427873243212,-0.27263188082305345,-0.009285428292922992,-0.0,0.0,-0.3586651916572135,0.0,-0.0,-0.14991578818785342,-0.19305135481824248,0.0,0.0,0.0843445285203542,-0.0,-0.07964817537975293,-0.0,0.0,0.0,0.01173949370907082,-0.0,0.0,0.0,0.0,0.0,0.0
-0.04253975280020048,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.04070285949828938,-0.43624231342210407,-0.0,-0.2247467021712326,0.0,0.3137438533913145,0.0,-0.014799551360284628,0.14611948013012635,0.0,0.0,0.0,0.020808144644017517,0.0,0.0,-0.01311354782593486,2.398959223486728,-0.0,-0.0,0.0,0.0,-0.0,-0.05950083298553772,-0.0,-0.0,0.0334233628651282,0.0,0.1162548577323444,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049123161724544936,-0.1777789946224702,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.5681631112718544,-0.13508746113461342,-0.0,0.0370307042317243,0.1780340083925062,0.049629721245187754,0.034213533072612747,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.6597392556868613,0.0,-0.0,-0.08872507413054158,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.08417897654335493,-0.0,-0.23064113146813975,-0.0,-0.0,0.0365300931820384,0.0,0.0,0.0
-0.0,0.0,-0.0,0.05230589005658189,0.0,-0.0,0.133619800294579,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.021461704968370496,-0.0,-0.0,-0.19901298046119448,-0.0,-0.0,-0.0,2.043644420011891,-0.0,-0.4344166731886488,-0.0,-0.0,-0.0,-0.0,0.08862949052822412,-0.0,-0.1160816134793286,-0.0,0.0,0.05312521606559095,0.0,0.0,0.0,-0.15984977835934824,-0.0,0.0,-0.0,0.0,0.0,-0.012280836608887263,-0.0,0.38457736908876206,-0.0,0.0,0.12321403197094512,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.06470719420539116,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.3656630278530162,-0.0,-0.3948581458724542,-0.0,0.0,-0.0,-0.0,-0.0,-0.20007504201439083,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.08472967864029182,-0.0,0.0,0.04102889955475232,-0.0,-0.0,0.23778994957780247
-0.0,-0.0,-0.0,0.0,0.028558160774126803,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.07343813949104537,-0.0,0.0,-0.0,-0.188380504865881,-0.0,-0.0,-0.06664703185578276,-0.12783728469115335,-0.0,-0.0,2.178583670784372,-0.47553787258207186,-0.0,-0.17729432366668435,-0.0,-0.0,-0.012632052051207626,-0.0,-0.2705243002840352,0.0,-0.0,-0.1571615697999025,-0.057101109998440765,-0.0,-0.0,0.0,0.0,-0.0,-0.271220562399318,-0.05629117351039247,-0.0,-0.6089005856384356,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.06765858804918057,0.2540542449670338,-0.0,-0.0,-0.0,-0.03003499421216428,-0.0,-0.0,0.0664056026306292,0.0,0.005017218276743217,0.0,-0.16633914257796123,-0.0,-0.3028981929906996,-0.0,-0.10230875572576743,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,-0.0,0.0,0.0,-0.2634905608114796,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.05753801310256745,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.4344166731886488,-0.47553787258207186,2.724937895826521,-0.07756747506753525,-0.0,0.0,-0.0,-0.0,-0.0,-0.25548574323073386,-0.019535933830163964,-0.10570964412537816,-0.0,-0.08764868375953017,0.0,0.0,-0.22342135272506808,-0.0,-0.0,-0.12084522533990429,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0046221810698127514,0.31862190804536045,0.0,-0.0,0.0,0.09581009986907482,-0.0,-0.0,-0.008079370296326634,-0.0,0.0,-0.0032204232136747715,0.000401637728003792,0.0,0.0,0.48182147174559914,-0.0,0.0,0.0,0.0,0.0762796823160311,0.0,0.0,0.0,-0.0,-0.0,-0.19461880775426188,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.24293074945655144,-0.6547493553529591,0.0,0.0,0.12598399863396034,0.0,-0.0,-0.0,0.17480701975069407,0.0,0.20080102711834164,0.0,-0.0,0.0
-0.0,0.0,-0.0,-0.0,-0.0,-0.1549785706582907,-0.06579451824103899,-0.0,-0.0,-0.0,-0.0,0.0,-0.15524053606812827,0.0,-0.0,0.0,-0.13283075531213387,0.0,0.0,-0.08790943507461328,-0.0,0.0,0.0,-0.11553577052829636,0.0,-0.0,-0.0,-0.07756747506753525,2.1381384977367937,-0.09191659577208536,0.01320445442988826,0.0,0.11567322260973098,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.11849619109311307,-0.0,0.0,0.16100284738054965,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.08187745002187737,-0.0,-0.0,-0.003676212983292474,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.20251849209617867,-0.0,0.0,-0.2288100483115446,-0.0,0.0,-0.9446057507379503,-0.0,0.0,0.08629625152865465,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.08515935261326042,-0.0,-0.011452424189312051,-0.0,0.173549286296611,0.08558643469145702,-0.0,0.01953970563066008,0.0,0.0,0.0,0.0,-0.0,-0.0
0.008838913251487761,-0.05128064365312126,-0.0,-0.0,0.0,-0.03511405900386417,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.05506405365511947,-0.0,-0.3164595025720202,-0.0,0.0,-0.0,0.0,0.0,-0.005425802113617498,-0.30664468678080087,-0.164729592487181,-0.0,-0.0,-0.0,-0.17729432366668435,-0.0,-0.09191659577208536,2.377119690515426,-0.0,-0.0,-0.1130105249005618,0.0,0.0,0.0,0.0,-0.0,-0.09039097473815567,0.0,0.5050571321723921,-0.1640140518996158,-0.0,-0.0,0.0,-0.20632163230967487,0.0,0.0,0.0,0.11048089552696108,0.0,-0.0,-0.0,0.0,-0.020784997267063416,-0.05139949283377076,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.08639587726783964,0.0,-0.0,-0.001599843849832794,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.8733516546422062,0.0,0.0,0.0,0.11883878245905746,0.0,-0.0,-0.41750558547837,-0.0,-0.0,0.0,0.02772150356983206,0.0,0.0,-0.0,-0.0,0.06305483073337295,-0.0,0.0,-0.0,0.0,0.0,0.0
-0.04444166275794202,0.0,-0.0,0.09336565106300135,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.19681305974532687,-0.0,0.21066751204236428,0.0,0.0,-0.1437190990482299,0.0,0.0,0.0,-0.0,0.0,0.023904011166459172,-0.0,0.0,-0.05950083298553772,-0.0,-0.0,0.0,0.01320445442988826,-0.0,1.3708565754580304,-0.053665596746715,-0.0582160160933403,0.0,0.0,-0.0,0.07654552052211785,-0.0,0.0,0.0,0.0,-0.12582594809768635,0.00321384321562463,-0.08970104507499502,-0.0,0.0,0.11740497277135808,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.031237644722055823,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0774904995986857,0.12461780605353417,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.04983625297013927,0.0,-0.3506088584594294,-0.0,0.0624478755537998,0.0,0.0,0.0,-0.06951868648007836,0.0,0.0,0.05159149943344271,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.011404731722225508,-0.046722110176698375,-0.0,-0.0,-0.0,-0.0
-0.10544448468613772,-0.0,-0.0,-0.0708104280757831,-0.0,0.0,-0.0,0.0,0.11875633265968528,-0.164464631409109,-0.050400542884036406,-0.0,0.0,0.0,-0.0,-0.0301888858497944,0.07182179225265391,0.0,-0.0,0.0,0.0,0.0,0.0,0.20732266691328227,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.053665596746715,2.2863693851793876,-0.0891455681539883,0.0,0.0,0.0,0.05814129075642978,-0.26757953059537537,0.0,0.10196187251531345,0.0,-0.06364650963548876,0.0,-0.0,-0.0,0.0,0.11495132398909212,0.0,-0.0,0.0,-0.08248044616647839,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.002166751596281372,-0.0,0.03144871863605266,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.02048138957139732,0.02689770260960668,0.048487037747212726,-0.0,-0.0,0.07497690714493317,0.0,0.0,-0.9815764357748528,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.17865253507352585,0.0,-0.0,-0.36401384951184096,-0.0,0.0,0.02485835813814758,-0.0,0.0,-0.0,-0.0,-0.0
