2.045456384394434668e+00,-0.000000000000000000e+00,-1.788127536728865707e-01,-0.000000000000000000e+00.1,0.000000000000000000e+00,-0.000000000000000000e+00.2,0.000000000000000000e+00.1,-0.000000000000000000e+00.3,-1.034427575454413273e-01,-0.000000000000000000e+00.4,0.000000000000000000e+00.2,0.000000000000000000e+00.3,0.000000000000000000e+00.4,0.000000000000000000e+00.5,0.000000000000000000e+00.6,-3.487905665466824179e-02,0.000000000000000000e+00.7,0.000000000000000000e+00.8,6.709953131155854678e-02,-0.000000000000000000e+00.5,0.000000000000000000e+00.9,-0.000000000000000000e+00.6,0.000000000000000000e+00.10,4.919681127329256221e-01,-1.968266831662801031e-01,0.000000000000000000e+00.11,3.417537350023098358e-02,-0.000000000000000000e+00.7,0.000000000000000000e+00.12,0.000000000000000000e+00.13,-0.000000000000000000e+00.8,-3.434157338043607455e-01,-2.824724358823627740e-02,1.652326115136012741e-01,0.000000000000000000e+00.14,0.000000000000000000e+00.15,0.000000000000000000e+00.16,-3.871289942589239974e-01,0.000000000000000000e+00.17,0.000000000000000000e+00.18,0.000000000000000000e+00.19,-0.000000000000000000e+00.9,-0.000000000000000000e+00.10,-4.301665269077047937e-01,-0.000000000000000000e+00.11,0.000000000000000000e+00.20,0.000000000000000000e+00.21,-0.000000000000000000e+00.12,-1.723822584665638258e-01,-0.000000000000000000e+00.13,-1.075663653935487601e-01,-0.000000000000000000e+00.14,0.000000000000000000e+00.22,-0.000000000000000000e+00.15,-0.000000000000000000e+00.16,-0.000000000000000000e+00.17,-1.536026486787983036e-01,-4.500389889592977533e-02,-4.063084182235734976e-01,-1.178914431934010854e-01,-0.000000000000000000e+00.18,-3.064647569300997521e-02,-0.000000000000000000e+00.19,-8.699153321987648790e-02,0.000000000000000000e+00.23,-0.000000000000000000e+00.20,0.000000000000000000e+00.24,-0.000000000000000000e+00.21,0.000000000000000000e+00.25,0.000000000000000000e+00.26,2.084154758783584790e-02,0.000000000000000000e+00.27,0.000000000000000000e+00.28,-0.000000000000000000e+00.22,0.000000000000000000e+00.29,-0.000000000000000000e+00.23,0.000000000000000000e+00.30,0.000000000000000000e+00.31,-0.000000000000000000e+00.24,0.000000000000000000e+00.32,0.000000000000000000e+00.33,0.000000000000000000e+00.34,-0.000000000000000000e+00.25,0.000000000000000000e+00.35,-0.000000000000000000e+00.26,-0.000000000000000000e+00.27,9.265857629525529882e-02,-0.000000000000000000e+00.28,0.000000000000000000e+00.36,0.000000000000000000e+00.37,3.712978245837679214e-01,0.000000000000000000e+00.38,-0.000000000000000000e+00.29,0.000000000000000000e+00.39,0.000000000000000000e+00.40,-0.000000000000000000e+00.30,0.000000000000000000e+00.41,0.000000000000000000e+00.42,-0.000000000000000000e+00.31,-0.000000000000000000e+00.32
0.0,-0.007255324835252078,-0.18296761345983076,-0.0,-0.06496554439202845,0.0,-0.0,-0.09436652090495011,0.0,-0.6636072543788873,-0.8272883772987996,3.245377136366986,-0.2851569031688227,-0.3623958617680585,0.0,0.0,-0.0,-0.0,0.0,0.25356361904152813,0.0,-0.4378019977099524,-0.0,-0.2579619070916331,0.0,-0.518331778502262,-0.0,0.03903064466025308,0.0,-0.0,-0.0,0.09949832772374229,0.010206265301514325,0.21232459648064997,-0.0,-0.0,0.0,-0.0,-0.0,-0.11020043627101768,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.06955630716294801,-0.006358558623271578,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.13946181041752723,0.0,0.0,0.06607079544060876,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.11010646024900754,-0.0,0.0,0.19430967006621455,-0.08762487074664087,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.2634999968739677,0.0,0.0,0.0,-0.0,0.0
0.0,-0.0,-0.3307416929789707,-0.008911466045820353,-0.02096899742893104,0.007255600922944384,0.0,-0.0,-0.0,-0.0,-0.20973924026662988,-0.2851569031688227,2.171139410375784,-0.06759337044153392,-0.0,-0.0,-0.5877221892980625,-0.09131553130459923,-0.0,0.03174698987344182,-0.0,-0.13039493377990033,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.16252157067431627,0.0,-0.03308236521241947,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.05914940421992277,0.0,-0.0,0.0,-0.0,0.0,0.021325805436839016,0.0,0.0,-0.0,-0.0,-0.07637118380116457,-0.0,-0.0,-0.0,-0.0,0.09669036472456653,0.051093781261190185,-0.0,-0.5471095627288824,-0.0,0.0,-0.0,-0.0,0.22388064467786112,-0.0,0.0,0.0,0.0,0.0,-0.0,0.2665290460889094,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.35787586476652106,0.0,0.0,0.0,0.0,0.16232596763151083,0.1266475316689996,0.10974684364096376,0.0,0.17828147033716768,-0.0,0.0,0.0,0.0,0.07515499505491678,0.0,0.0,0.0,0.0,0.0
0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07169644467738467,-0.0,-0.0,-0.022318627632108592,-0.3623958617680585,-0.06759337044153392,3.3710419570522565,-0.36309133709378233,-0.0,-0.7780821342902233,-0.0,-0.7386739959208877,0.0,-0.0,-0.0,-0.16172311345448087,-0.0,-0.0,-0.0,-0.11844042030633052,0.0,0.0,-0.04772259728714492,-0.0,-0.0,0.13637704567387915,0.0,-0.0,-0.14663046887133033,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.20344597158695643,-0.1043701758827246,-0.0,-0.1462319053041054,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.6140675615532268,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.06194878667514928,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.07745855219666717,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.16627703390751544,-0.0,-0.0,-0.0,-0.11322093659726647,-0.0,-0.0,-0.0,-0.0,-0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.36309133709378233,3.30179389651024,0.0,-0.0,-0.0,-0.09512264336689216,-0.013148311450497484,-0.2948178842716665,0.15940025749068887,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.22226983244964607,-0.049749156716953354,-0.18954099264964505,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.15280287043297802,0.0,0.0,-0.0,0.0,-0.03706961489885185,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.024460147658524008,-0.0,-0.014496416531602028,-0.0,-1.8569752405450144,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.10442942512275095,-0.10011162140019364,-0.0,0.03285130479110629,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.00515659776033368,-0.0,0.0,-0.0,0.002922134208386496,-0.0,0.0,-0.0,-0.0,-0.15781866831702598,-0.34672130104021204,-0.05948496559300744
-0.03487905665466824,-1.138147488693245,-0.3582367774713746,-0.2812747210810655,-0.0,-0.04145531568274304,-0.2792383994592513,-0.0,-0.0,-0.0,0.022409139486786855,0.0,-0.0,-0.0,0.0,3.0999891892510294,0.0,-0.0,0.0,0.0,-0.04666362405916794,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.11873471136085284,-0.35775692265161213,0.1022745466494149,0.0,-0.0,0.0,-0.0,0.0017690147090734976,0.0,0.07971524735053201,-0.0,0.044156993602248895,-0.0,-0.0,0.0,0.32710833788299387,0.0,-0.0,0.0,-0.07502459993195852,-0.22909447448682277,-0.0,0.0,0.0,-0.0,-0.0,0.14930344930899792,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0016198008853084203,0.0,0.0,0.08435000492648152,0.0,-0.3791223893276676,-0.14789340742254883,0.0,0.0,0.0,-0.0,-0.1857482690991748,0.0,-0.0,-0.0,0.0,-0.0008570879087989654,0.0,-0.0,0.0,0.0,0.0,0.0,0.20920675757491136,-0.0,0.11419098871898763,0.17600362972661615,0.0,-0.0,0.0,0.0,0.0,0.0,0.10402455809926311,0.0,0.0
0.0,0.0,0.0,0.05583024703826526,0.0,0.32753556987759885,0.0,-0.0,-0.017826573286663247,-0.0,-0.0,-0.0,-0.5877221892980625,-0.7780821342902233,-0.0,0.0,3.1254136934697225,-0.27536731234108747,-0.09503865990403876,0.0,-0.04394181244966493,-0.08489076172652776,-0.0,-0.47193298880938633,-0.0,-0.3751334202251685,-0.24251173740384627,-0.005010822926731016,-0.0,-0.09351633569030324,-0.0,-0.0,0.0,-0.44073407789509783,-0.0,-0.0,0.0,-0.0,-0.2012609843186562,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.17329384210621349,-0.0,0.0,0.0,0.0,-0.46205734454290054,0.0,-0.0,0.0,0.0,-0.0,-0.15166712781251843,0.0,-0.0,0.0995051019860567,-0.16254804995314984,-0.0,0.0,0.0436266374619899,-0.0,-0.01784230233674913,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16776348973594862,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.00805193954633566,-0.0,0.0,-0.0,0.0,-0.0529213920451508,-0.487054315624683,-0.25551412190830647,0.0,-0.0,-0.0,-0.09131553130459923,-0.0,-0.0,-0.0,-0.27536731234108747,3.631774358699957,0.0,-0.3377269827853055,-0.06468302756258036,-0.2871108505676182,-0.09935208112689815,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.11992638219485113,-0.0,0.023430771962182576,-0.0929627567511727,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.023390921950388076,-0.4413622810383401,0.0,-0.0,-0.0,-0.5211518010995422,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-1.2533524026829563,-0.0,-0.0,-0.17779688160938828,0.0,0.0,0.0,0.0,0.0,-0.0,-0.030683450750096174,0.0,0.0,0.0,0.07907042089843837,0.40735919860189246,0.0,0.0,0.0,-0.0,0.003718837011287316,-0.0,0.0,-0.0,0.0,0.0,-0.22521186254143805,0.0,-0.0,0.0,0.0
0.06709953131155855,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.1288151440445714,0.0,-0.0,-0.7386739959208877,-0.09512264336689216,0.0,-0.09503865990403876,0.0,2.397969126954403,-0.0,-0.2812649593458241,0.22998802279549824,-0.0,-0.362885415527336,0.0,0.0,-0.2918072165265332,-0.04254178660129639,-0.22927132402895012,-0.0,0.0,0.0,0.0011929576474603084,-0.0,-0.0,-0.25171138895705103,-0.0,0.0,-0.0,-0.02463053163783437,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.00044459880573260665,-0.0,0.0,-0.0,0.12277233890991256,-0.0,-0.0,-0.18924939434262875,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.011377989605979662,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.018688124454464557,-0.0,-0.04491047259063275,-0.25942240056144783,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.07347004260461074,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.05270495239998423,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,0.0,0.0,0.08955257459317623,0.0,-0.0,-0.0,-0.0,-0.04065483246521971,0.0,-0.0,0.25356361904152813,0.03174698987344182,0.0,-0.013148311450497484,0.0,0.0,-0.3377269827853055,-0.0,2.8595149096990418,-0.05253017829514466,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.26607907179134715,-0.0,0.0,0.0,0.0,-0.08190902347929238,0.0,-0.0,0.0,0.0,0.13880292901691793,0.0,-0.0,0.0,0.0,-0.01588145889721881,0.0,-0.0,0.0,-0.01258294823416772,-0.0,0.0,-0.17951481499568295,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.2142638668140328,-0.0,-0.0,-0.08888139730814934,-0.0,0.0,-0.0,-0.053106523708755,-0.0,-0.0,-0.132639345708457,-1.191177638736858,-0.0,-0.0,-0.02170774552697425,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.12721929566370482,0.0,0.0,0.0,0.0,-0.04213465725517529,-0.49557778414926,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.12461294491581797,0.0,-0.17925705448020307,-0.0,0.0
0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.10771425273954736,0.0,-0.10821914893781724,0.0,0.0,0.0,-0.0,-0.0,-0.2948178842716665,-0.04666362405916794,-0.04394181244966493,-0.06468302756258036,-0.2812649593458241,-0.05253017829514466,2.5279212383118086,0.0,-0.0,-0.0,-0.033125141607972156,-0.0,-0.0,-0.0,-0.0,-0.29093068091430446,-0.0,0.0,0.0,-0.41379689044887497,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.1132377181099668,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0715825039209384,-0.0,0.10491903571183776,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.029981934188646652,-0.0,-1.0427095233929495,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.08142549748970129,-0.0,-0.0,0.14399123482723344,0.0,0.0,0.22921444967377555,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.2125026275407448,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.4378019977099524,-0.13039493377990033,-0.0,0.15940025749068887,0.0,-0.08489076172652776,-0.2871108505676182,0.22998802279549824,0.0,0.0,2.8936428270620262,-0.16893702965808574,-0.0,-0.10530035379863936,-0.638170176113066,0.0,-0.0,-0.0,-0.12300654357041887,-0.0,-0.0,-0.0,-0.0,-0.6037631313621294,-0.0,0.0,-0.053149950915630566,-0.0,-0.0,0.0,-0.0,-0.6411121267885592,0.0,-0.0,0.06157462320388019,-0.12979811006748013,-0.0,0.0,0.0,0.2806689370094243,0.0,0.0,-0.019893655436488793,-0.23001375482710287,0.0,-0.0,0.0,-0.0,0.16193741802215522,-0.0,-0.0,-0.02185153691478438,0.0,0.0,0.0,0.0,0.006608622277049904,-0.0,0.0,0.029162557673142644,-0.20751283343209673,-0.16589656635285102,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.08979753182669895,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.36795667465113285,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0803179478308203,0.0,0.0,0.0,0.0,-0.07252928102716084,-0.04611692450876194,0.09215030094713372,-0.0,0.0,-0.0,0.0,-0.16172311345448087,-0.0,0.0,-0.0,-0.09935208112689815,-0.0,-0.0,-0.0,-0.16893702965808574,1.899102891476229,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.24621837839799288,-0.04636403341373022,-0.039210886521416514,-0.37909676941514414,-0.018932800301284847,-0.0,-0.0,0.0,-0.0,0.07808904889522278,-0.0,0.0,0.24850238894617863,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.10118203241921372,0.016339581650838403,0.0,-0.020889125676173625,0.0,-0.0,-0.20272659808143015,-0.0,-0.0,0.0,0.0,0.023410332140729805,-0.0,0.0,-0.19462315219402004,-0.17751934704226696,-0.21782835352782523,0.0,-0.18919907120799895,-0.0,-0.0,-0.0,-0.33046183160758724,-0.0,-0.0,0.0,-0.021956556654296477,-0.0,-0.22216969068416983,0.0,0.0,0.0,-0.0,-0.10303707583079313,-0.11180170463290208,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.056663864514877794,0.0,0.17035775228010977,0.0,-0.0,-0.0,-0.0,-0.0,0.0
0.4919681127329256,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.040276079435527336,-0.0,-0.0,-0.0,-0.2579619070916331,-0.0,-0.0,0.0,0.0,-0.47193298880938633,-0.0,-0.362885415527336,0.0,-0.0,-0.0,-0.0,3.936923744818954,-0.0,-0.0,-0.0,0.0,-0.07528780289619574,-0.32186067252086875,0.0,0.05847778156460882,0.0,-0.0,-0.011460500058331591,-0.0,0.0,0.0,-0.0,-0.5719495516521712,0.0,0.0,-0.0,0.0,0.0,0.0024733791780112554,0.0,0.8355282468078078,0.0,0.05641297472562753,0.0,-0.0,-0.0,-0.0,0.1670413450596542,-0.0,0.0,-0.0,0.0,0.0,0.0,0.2779271833480432,0.0,0.0,0.06990166845411551,0.0,0.0,0.0,-0.05295364799663915,0.0,-0.0,-0.0,-0.0,0.0,-0.3219429727684221,-0.23963964796828616,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.20138457483252437,0.0,0.4481220124794162,0.0,0.0,0.0,0.0,-0.0,0.0,-0.12395770991709092,0.0,-0.31599831097032965,0.0,0.07116579988267492,0.0,0.20118204323883776,0.0
-0.19682668316628008,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.10407698607851196,-0.06873748381538043,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.033125141607972156,-0.10530035379863936,0.0,-0.0,2.381050248170143,-0.08334899847112345,0.0,-0.1717737742106111,-0.0,-0.3661827651919175,-0.22186522951396903,-0.0,-0.5501553212157702,-0.06749775527186835,-0.0,0.0,0.0,-0.2853902896338453,-0.05848133506559351,0.0,-0.0,-0.2559436246483335,-0.11709756585280429,0.0,0.0,0.0,0.04777484109004733,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.14779585015487443,0.0,-0.0,-0.0,-0.0,0.16975526766288063,0.0,0.08048462867187532,0.0,0.0,-0.0,0.0,0.0,0.2759272087305826,0.0,0.11592449777706748,-0.1484089417205434,0.0,0.0,-0.0,0.009166360227791834,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.08331829522430956,0.0,0.0,0.0,-0.15133282918029653,-0.2335861122569432,0.0,-0.02586045722231148,0.0,0.0,0.35491791535767736,0.019570178149207692,0.0
0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.518331778502262,-0.0,-0.0,0.0,0.0,-0.3751334202251685,-0.0,0.0,0.0,-0.0,-0.638170176113066,0.0,-0.0,-0.08334899847112345,2.5091930713215205,-0.0,-0.024344350325374894,-0.0,-0.0,-0.0,0.26700042624505926,0.0,-0.0,-0.0,-0.0036431762067183006,-0.0,-0.0,-0.38250787194048014,0.0,0.0,-0.062048824288725914,-0.0,-0.0,-0.17904620083420508,0.07547186232320811,0.0,-0.0,0.0,-0.0,0.3396251176301824,0.31667988361582483,0.0,0.0,-0.0,0.0,0.11714059965057956,0.0,0.0,0.007157968358439085,-0.0,-0.0,-0.1643958010364141,-0.04179922744878611,0.15535291256234732,0.0,0.1720835127670531,0.0,-0.08923340379443448,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.04415238934208919,0.0,-0.0,0.0,-0.0,0.0,-0.047022215369944255,-0.0,-0.007008823773637354,0.0,-0.1730269486160446,-0.0,0.0,0.0,-0.29199152698245023,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0
0.034175373500230984,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.11844042030633052,-0.0,0.0,-0.24251173740384627,-0.0,-0.2918072165265332,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,2.437480435058024,-0.0,-0.0743075953795947,-0.0,0.0,0.0,0.06842702844453039,-0.1303242617196798,-0.0,-0.06411187476484183,-0.024419163770461078,-0.0,-0.01843450233798024,-0.17602214384442003,-0.42405417868646633,-0.0,-0.0,-0.0,-0.1264821509214692,-0.4115611453734535,-0.4645185350363277,-0.026027036655375237,0.0,-0.11122077609380931,-0.0,-0.0,-0.0,-0.19275222428554795,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.06748163929977231,0.0,0.0,0.0,0.13218130317029403,0.0,0.15475088421655828,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.003410238438291913,-0.04156269583222119,0.0,-0.0,-0.11439502713409667,-0.0,-0.0,-0.24428129031229384,-0.0,0.0,-0.0,-0.0,-0.0,-0.18497574697725705,-0.0,0.0,-0.0
-0.0,0.0,0.0,0.0,0.3854609354557023,-0.234822547582197,0.02087912745614881,0.0,-0.0,0.016449146659747248,-0.0626247463079876,0.03903064466025308,0.0,0.0,-0.0,0.0,-0.005010822926731016,0.0,-0.04254178660129639,-0.0,-0.0,-0.0,-0.0,0.0,-0.1717737742106111,-0.024344350325374894,-0.0,2.407077530083096,-0.36830710384981735,-0.3452816774565507,-0.0,-0.0,-0.0,-0.17044021510239324,-0.10417058395083932,-0.0,-0.0,0.0,0.0,0.0,0.009191143897836816,-0.3295977949376276,-0.0,-0.0,0.0,-0.0,-0.0,-0.11489066659543341,0.0,0.0,0.0,0.0,0.014065031994606316,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.1441063833846659,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.2420888422048608,-0.0,0.0,0.0,-0.0,-0.01439330493405124,0.0,0.0,0.0,-0.0,-0.0,-0.39139326828731497,-0.0,0.0,-0.0,0.020384657455508787,0.06068794593162431,0.0,0.0,-0.0,0.0,-0.8015370835178637,0.0,0.15767438000218817,0.1640929821905098,-0.0,0.10486409081893266,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
0.0,0.07931527162041832,0.025957259964930895,0.11059172322875516,0.09565355374216872,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22226983244964607,0.0,-0.0,0.0,-0.22927132402895012,-0.26607907179134715,-0.0,-0.0,-0.0,-0.07528780289619574,-0.0,-0.0,-0.0743075953795947,-0.36830710384981735,3.0882481919575704,-0.0,0.0,0.0,-0.0,-0.058357499796452994,-0.0,-0.0,-0.33725547482612134,-0.0,-0.0,-0.03819134604254915,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38697852653517434,-0.0,0.0,-0.0,0.0,-0.0,0.002063283598697321,0.09925174084908168,0.0,0.0,0.0,-0.0,-0.0,0.060608536328801,-0.0,0.0,-0.0,0.0,0.0,-0.1467898122906373,-0.0,-0.0,-1.445858239374674,-0.06881863254029609,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.20015295147125936,-0.08717222525556886,-0.0,-0.23959319951757507,-0.0,0.0,-0.0,-0.0,0.04351514664480787,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
0.0,0.09212751581118568,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.15186479334658912,-0.0,-0.0,-0.04772259728714492,-0.049749156716953354,-0.0,-0.09351633569030324,-0.0,-0.0,-0.0,-0.29093068091430446,-0.12300654357041887,-0.24621837839799288,-0.32186067252086875,-0.3661827651919175,-0.0,-0.0,-0.3452816774565507,-0.0,3.6524997347315185,-0.020503132040360562,-0.09499406538854785,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.03368086546678909,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.1375113581857374,0.4492785491306618,0.0,0.0,0.0,-0.0,0.103050708363373,0.0,0.011516214635791352,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.5302006677767888,0.0,0.0,-0.0,0.027247948261671127,-0.0,-0.0,-0.11499541267619214,-0.0,-0.0,-0.0,-0.0,-1.5069128544745822,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.05118380897549114,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.03432219333384516
-0.0,-0.0,0.21547164705508645,0.17213794794384218,0.0,-0.0,0.0,-0.0,-0.0039573946651378705,-0.0,-0.1999416317626292,-0.0,0.0,-0.0,-0.18954099264964505,-0.0,-0.0,-0.11992638219485113,0.0,0.0,-0.0,-0.0,-0.04636403341373022,0.0,-0.22186522951396903,-0.0,0.0,-0.0,0.0,-0.020503132040360562,2.481393117697215,-0.05964364660599005,-0.03648746008685607,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.04501763563699518,-0.3192633823926468,-0.0,0.0,-0.01631856565777181,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.008405897690048854,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.07341065915213427,0.05306702709655104,-0.0,0.0,0.0,-0.0,0.0,0.245179916271678,0.0,-0.0,0.0,0.0,-1.2510550548855963,-0.08400845529074058,-0.0,0.0,-0.0,0.0,0.03685149152013925,-0.0,0.0,-0.0,0.0,0.12724401661607224,0.0,-0.024272251675471666,0.0,-0.07450496268520514,-0.11477199439816768,-0.0,-0.0,-0.0,-0.0,0.0
-0.34341573380436075,0.0,0.0,0.0,0.18225704742349527,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.09949832772374229,0.0,-0.0,-0.0,-0.11873471136085284,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.039210886521416514,0.05847778156460882,-0.0,0.26700042624505926,0.0,-0.0,0.0,-0.09499406538854785,-0.05964364660599005,1.497790647319856,-0.2175791509273177,-0.0,-0.0,0.02041526320556773,0.0,-0.158200360001669,0.0,-0.0,0.0,-0.07053131688445105,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.13079898012114044,0.0,0.0,-0.0,-0.0,-0.0,0.016748960066988047,0.05897981075813406,-0.0,-0.0,-0.0,-0.016502420257572228,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.5317100915955356,0.0,0.1604211488948694,0.0,0.11857014203065513,0.0,-0.0,0.0,-0.12868198409431603,0.0,0.0,0.0,-0.0,0.0,0.0016623783999618572,0.0,-0.0,0.0,0.07713748511957484,-0.0,0.0
