2.242257003132585247e+00,-1.220006623063521305e-02,-1.957500085168242532e-01,-0.000000000000000000e+00,-0.000000000000000000e+00.1,0.000000000000000000e+00,-2.122820633444709795e-02,-0.000000000000000000e+00.2,-0.000000000000000000e+00.3,-0.000000000000000000e+00.4,0.000000000000000000e+00.1,0.000000000000000000e+00.2,-0.000000000000000000e+00.5,0.000000000000000000e+00.3,-0.000000000000000000e+00.6,-9.210926160094538850e-02,0.000000000000000000e+00.4,-0.000000000000000000e+00.7,0.000000000000000000e+00.5,-0.000000000000000000e+00.8,0.000000000000000000e+00.6,0.000000000000000000e+00.7,0.000000000000000000e+00.8,1.704922807259497408e-01,-0.000000000000000000e+00.9,2.112941077152312719e-01,-0.000000000000000000e+00.10,0.000000000000000000e+00.9,-0.000000000000000000e+00.11,0.000000000000000000e+00.10,0.000000000000000000e+00.11,0.000000000000000000e+00.12,-0.000000000000000000e+00.12,-0.000000000000000000e+00.13,3.929047633052739491e-02,-0.000000000000000000e+00.14,-0.000000000000000000e+00.15,-0.000000000000000000e+00.16,1.509380459471217628e-01,0.000000000000000000e+00.13,-2.459930054298421487e-01,0.000000000000000000e+00.14,9.231588644314465963e-02,-0.000000000000000000e+00.17,0.000000000000000000e+00.15,0.000000000000000000e+00.16,0.000000000000000000e+00.17,-0.000000000000000000e+00.18,-3.434344568887836013e-01,-9.374287206965252472e-02,-7.035549296214232973e-02,-0.000000000000000000e+00.19,0.000000000000000000e+00.18,0.000000000000000000e+00.19,0.000000000000000000e+00.20,-0.000000000000000000e+00.20,-0.000000000000000000e+00.21,-0.000000000000000000e+00.22,0.000000000000000000e+00.21,-5.012547537720508234e-02,-5.538410205483856180e-02,-0.000000000000000000e+00.23,-0.000000000000000000e+00.24,0.000000000000000000e+00.22,0.000000000000000000e+00.23,-0.000000000000000000e+00.25,-5.072846813330063320e-02,-0.000000000000000000e+00.26,1.289052999909115760e-01,-0.000000000000000000e+00.27,0.000000000000000000e+00.24,0.000000000000000000e+00.25,-0.000000000000000000e+00.28,-0.000000000000000000e+00.29,0.000000000000000000e+00.26,0.000000000000000000e+00.27,-0.000000000000000000e+00.30,-0.000000000000000000e+00.31,0.000000000000000000e+00.28,3.569063464939244423e-01,-0.000000000000000000e+00.32,0.000000000000000000e+00.29,0.000000000000000000e+00.30,-0.000000000000000000e+00.33,-0.000000000000000000e+00.34,-0.000000000000000000e+00.35,-0.000000000000000000e+00.36,0.000000000000000000e+00.31,-8.648468114105838100e-02,-1.447978953444320205e-01,5.372812783570456857e-02,0.000000000000000000e+00.32,-0.000000000000000000e+00.37,-0.000000000000000000e+00.38,4.332847304532232158e-02,-0.000000000000000000e+00.39,-0.000000000000000000e+00.40,-0.000000000000000000e+00.41,-3.271565557167453453e-01,-0.000000000000000000e+00.42
0.0,-0.0,0.0,-0.0,-0.1302106473987878,-0.0,0.4212341126814992,0.0,0.0,-0.0,-0.23255691706207127,2.635828109931456,-0.6094544222096606,-0.0,0.0,0.08688524181444084,-0.2267828743132344,0.0,0.0,0.0,0.0,0.20825586367874868,0.07833855115611164,-0.1003292693699014,0.0,-0.3834836612877192,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.13615280828170348,-0.0,0.0,0.0,0.0,0.47102234237835405,-0.0,-0.0,0.0,0.0,0.06630957573583071,-0.0,0.0,0.1587355495624594,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.005765161102568899,-0.01585527291012815,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.5415172285064577,-0.0,0.0,-0.03295131221429433,0.0,-0.0,0.0,0.0,-0.017216169704578912,0.1212011228338382,-0.0,0.0,-0.0,0.0,-0.0,-0.141744683996383,-0.0,-0.0,-0.0,-0.11124675830454488,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.18759419747379283,0.0,-0.0,-0.0,-0.0,-0.07516991374322748,0.0,-0.0,0.09754203946758556,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.11703749702011804,0.09251559283139033,-0.0,0.0,-0.0,-0.6094544222096606,3.0768471368490795,-0.0,0.0,0.0,-0.19863980365024148,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.06586921716541995,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.05090562950287288,-0.0,-0.0,-0.0,0.0,-0.0,-0.061483912357246574,-0.0,-0.0,-0.026329705765253175,0.0,-0.01672547870946744,-0.0,-0.0,-0.0,0.0,0.0,-0.124318452780042,-0.0,-0.0,-0.05442429243335381,-0.0,-0.11998148059002137,0.0,-0.0,-0.2950752686438139,-0.0,-0.0,-0.0,-1.8618259535444133,-0.2656984663028345,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.03661474537749335,0.0,0.0,0.0,-0.09675262020974626,-0.0,-0.0,-0.029312422159787355,-0.0,-0.0,0.0,-0.0,0.0,-0.0
0.0,0.0,0.22649979093865324,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.4695966847670699,-0.0,-0.0,2.63389683347429,-0.23744968575387343,0.0,-0.0,0.0,-0.23248615468486628,0.2420139592099489,-0.0,-0.0,-0.0,0.0,-0.047801970217623696,-0.0,0.0,-0.0,-0.0,-0.37884415386231135,-0.0,0.0503362872953754,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.19933931750911,0.0,0.08240777578233693,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.006487661934605714,0.0,0.0,-0.1593377101354273,-0.0,0.031870155046438114,-0.0,0.0,-0.20282049173109248,-0.6589925437981535,-0.22988138669354863,0.0,-0.0,-0.0,0.0,0.12680280702671312,-0.10458682406590726,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.015261256803004452,0.0,0.0,0.018649661236137895,0.0,0.0,-0.0,-0.044655037569178,-0.22300426002474583,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,0.0,-0.0,-0.08825061728797103,-0.0,-0.0,-0.0,-0.06946008653772688,-0.0,0.0,0.0,-0.23744968575387343,3.105842067526356,-0.0,0.0,0.0,0.0,0.0,-0.16458904744090028,0.0,-0.0,0.0,-0.1091063416719137,0.0,-0.0,-0.11557526997376263,-0.0,-0.030825419411434976,0.0,0.0,-0.1869652869751811,0.0,0.022201260933523197,-0.0,-0.0,-0.03533081486691567,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.10528884463466534,0.0,0.0,-0.0,-0.009098973308901304,-0.07964867885622817,-1.4888768585428696,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3421787732024654,-0.08244918270411841,-0.196073159165266,-0.0,-0.0,-0.3575356513958156,0.08355634719834262,0.0,-0.0,0.0,0.0,0.0,-0.002893043580819902,-0.0,-0.07043463114430715,-0.0,-0.0,-0.0,0.14166583262646035,-0.0,-0.0,0.0,-0.0,-0.0,-0.07069425083810853,-0.0,-0.08038219962900751,-0.0
-0.09210926160094537,-0.663087840411682,-0.0,-0.1889878639097204,-0.0,-0.0,-0.31164191404517205,-0.7692645156044395,-0.14550004401130612,-0.0,0.0,0.08688524181444084,0.0,0.0,-0.0,2.8606112257136287,-0.0,-0.31092767095241847,-0.0,-0.0,-0.10038622752375224,0.0,-0.21962069197274045,0.1550924671382891,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.2028982719671672,-0.08292133454297838,-0.0,-0.0,0.0,-0.0699258470155435,-0.0,-0.14804503706813707,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.10380909696362076,0.0,0.015505843270631552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.1131968438180369,0.0,-0.0,0.0,0.11743675099117076,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.20647753569659613,0.0,-0.0,0.0,-0.2267828743132344,-0.19863980365024148,-0.0,0.0,-0.0,2.2921983642086974,-0.060666569700944806,-0.6121829402285835,-0.0,-0.09897976709515187,-0.0,0.0,-0.12868221076849223,0.0,0.0,0.0,-0.0,-0.008765946786206524,0.0,-0.0,0.10126006065205242,0.0,-0.0,-0.0,-0.0747270424961902,-0.0,0.17473415361525696,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.16795448171361932,0.0,-0.7248775492403248,-0.26499122967926975,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.09374575502225135,-0.0,-0.0,-0.0,-0.0,-0.07866297620628201,-0.012032602747863488,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.03216454329677416,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.28176992390850847,-0.0
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.24851217648896204,-0.10958336576577989,-0.0,0.0,0.03943163476731983,0.0,-0.0,0.0,0.0,-0.31092767095241847,-0.060666569700944806,3.243129623544197,-0.0,-0.06387815676640732,-0.36996589545038194,-0.0,-0.04472423899333632,-0.0,0.2916309646769733,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.09756574648787178,0.0,-0.8053492595584985,-0.1991530230248052,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.5720826529317573,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.24933326833379488,0.0,-0.12534727017092578,-0.0,-0.6417764864868999,-0.06510174693211909,-0.0,-0.0,-0.0,0.0,0.007134924523807571,0.0,0.0,0.0008741781393483746,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.060134667730434174,-0.0,0.1625573353648104,0.0,0.12724585116831974,0.0,0.002346818661781028,0.0,0.0
0.0,0.032784098554644765,-0.0,0.0,0.011774650197497122,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.23248615468486628,0.0,-0.0,-0.6121829402285835,-0.0,1.7116057497102026,0.030346315605952284,-0.022087957879073503,-0.0,-0.23666290828140968,-0.0,0.0,-0.0,0.0,0.0,-0.06094368815889346,0.0,-0.0,0.0,0.0341960672747165,-0.0,-0.032094449464018265,-0.0,0.0,0.0,-0.0,-0.0,0.1260275510091259,-0.0,-0.0,0.024162255469471903,0.0,0.0,0.0,-0.0,0.0,0.1027408655311004,0.0,-0.0,-0.16133117932504767,-0.0,0.0,0.002910627365858783,-0.024411033654331175,-0.0,-0.0,0.07804220547011965,0.09585719086125251,0.0,0.003408372805080088,0.0,-0.0,0.0,0.0,-0.05095977498338904,-0.0,-0.0,0.0,-0.0,-0.12764554226149055,-0.1447767826352522,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.037999522729349214,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.09326232921098847,0.0,0.0017821554509478608,0.0,0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.2420139592099489,0.0,-0.0,-0.0,-0.06387815676640732,0.030346315605952284,3.233484853227439,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.26672277370451813,0.0,-0.0,0.006848691836979097,0.0,0.02427355784190916,-0.0,-0.1435834037957928,-0.0,-0.30213388321998425,-0.08603088661372227,0.0,0.0,-0.0,-0.5964677812216943,0.03251538603936997,0.16479785027783445,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.027118386246432195,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.012495370567524996,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.39955697678875374,-0.3702771718932706,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.09098952952190328,0.0,0.031553498194329496,-0.0,-0.3879931720204287,-0.0,-0.0,-0.08585442791365785,-0.0,-0.0,-0.0,-0.6716728659764818,-0.0,-0.0,0.1224488898864533,0.0,0.025402259052284434,0.29549065556918375,0.0,-0.0,-0.0,-0.0,-0.0
0.0,-0.0,0.17994979235777492,-0.0,0.0,0.0,-0.07550802484047224,-0.1644639072115295,0.0,-0.007835110273405598,0.0,0.0,-0.0,-0.0,-0.16458904744090028,-0.10038622752375224,-0.09897976709515187,-0.36996589545038194,-0.022087957879073503,-0.0,1.962687152584614,0.0,-0.22503183735707652,-0.0,-0.0,-0.0,-0.0,-0.04998939939083401,-0.0,-0.0,0.05659684776701257,-0.0,-0.0738004491023643,-0.0,-0.0,0.0,0.0,0.0,-0.04321894909126994,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.1487676388584062,0.04245122883691875,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.010632585861745944,-0.0,-0.0,0.0,-0.03667820939731576,-0.0,-0.21430465544210087,0.0,0.0,-0.03514932215563052,-0.06548212390131257,-0.03251279161429283,-0.6447567889065556,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.1363758382748126,0.0,-0.0,0.0,-0.0,-0.09370094521945203,-0.0,-0.10249714419511485,0.0,-0.03378455569741675,0.0,0.0,0.09284820153480317,0.09947235184455756,-0.0,0.0021852279175922007,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.0,-0.19117204232159477,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.05487204100599802,-0.0,0.20825586367874868,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.8232366463064569,-0.0,0.21427204039618525,-0.17619600693928317,-0.0,0.0363199942905883,-0.010343767414352688,-0.0,-0.0799429356727423,0.0,0.0,0.0,-0.0,-0.7100050367909158,-0.0,-0.0,-0.2961272041570512,-0.0,0.2881017004170359,0.0,-0.0,-0.0965279931934691,0.0,-0.0,-0.06303294339323492,-0.0,-0.05356134334470722,-0.0,0.0,0.0,-0.0,-0.0,0.04039733281809469,-0.0229325283069362,-0.0,-0.0791630481370591,-0.0,-0.0024357606234652225,0.0,0.0,-0.0,-0.0,0.01745781701908914,0.0,0.0,0.08396739569925593,-0.2627920372104085,0.0,-0.0,-0.0,-0.3682095652663804,-0.0,-0.14071075925247142,0.08362639498550138,0.0,0.0,0.0,0.0,0.13424649361685034,-0.0,0.0,0.0,-0.0,0.04230049600206689,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
0.0,-0.0,0.0,-0.0,0.12645900909500843,0.0,-0.0,-0.0,0.0,-0.0,0.04213154943518936,0.07833855115611164,0.0,-0.0,-0.0,-0.21962069197274045,0.0,-0.04472423899333632,-0.23666290828140968,-0.0,-0.22503183735707652,-0.0,2.14084921476755,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.7130138244126566,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.09813846659480288,-0.0,-0.0,-0.0,0.0,-0.055730512468842405,0.3592215920060652,-0.07732089282579546,0.0,-0.0,-0.44857284200598146,0.0,0.0,0.07168778705365386,-0.0,0.22587506557429704,0.0,0.0,0.1524369411977979,0.0,0.0,-0.0,0.0,0.00786597109434163,-0.0,0.0,-0.0,-0.021940073084324708,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0498541363982227,-0.3338958306971221,-0.0,0.04004297987679109,0.008794483138692995,0.03976273867159245,0.0,0.0,0.0,0.0,0.0310967338098474,-0.0,0.0,-0.0,0.0,0.2277585388627384,-0.0,0.0,0.0,0.0,0.0,-0.0,0.024326912195499907,-0.0,0.0,0.0,0.0,-0.0,0.0
0.17049228072594974,0.0,-0.0,0.053036359889403,0.0,-0.0,0.0,0.0,0.0,0.0,0.2707360550733029,-0.1003292693699014,-0.0,0.0,0.0,0.1550924671382891,-0.12868221076849223,-0.0,-0.0,-0.0,-0.0,0.21427204039618525,-0.0,2.7967454401348126,-0.0,-0.15423992824406524,-0.0,-0.0,-0.04267983706859304,0.0,0.0,0.0,0.03433230559066323,0.0,-0.0,-0.0,-0.0,0.18193933449124447,-0.0,-0.0,0.0,-0.0,0.0,0.0373147039751648,-0.0,0.0,0.009649062715232705,0.0,0.2949905646686524,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.21345955692956328,0.0,-0.06640021526333495,-0.0,-0.0,-0.0,-0.0,-0.41877670864415456,-0.0,-0.07203346775613895,-0.0,-0.0,-1.0214744125527255,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.45185281427601104,0.0,0.0,-0.0,0.03923050778591282,0.42919195322559345
-0.0,-0.0,0.0,0.0,-0.0,-0.09537045300151215,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.047801970217623696,-0.1091063416719137,0.0,0.0,0.2916309646769733,0.0,0.0,-0.0,-0.17619600693928317,0.0,-0.0,1.9389918910047563,0.0,0.10574228401161619,-0.05112597471319373,-0.0,-0.0,-0.19402162007050644,-0.0,-0.0,0.0,-0.0,-0.04312138260061813,-0.0,-0.025549868346198403,0.0,0.0,0.0,-0.0,-0.05451145839994309,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.12555230185241473,-0.0,-0.0,0.0,-0.0,-0.05202801993209563,-0.06117862763043365,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.11997559264555342,-0.0,-0.0,-0.0,-0.11977195237028077,-0.0,-0.0,-0.1458848487925673,-0.2595604095302021,-0.0,-0.417614365379864,-0.0,0.0,-0.0,0.0,-0.0,-0.0881733818562762,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.12662927555511347,-0.043122614406392895,-0.0,-0.21215077885865283,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
0.21129410771523127,-0.0,0.0,-0.0,-0.0,-0.0,0.019999923033276443,-0.0,-0.0,0.0,-0.0,-0.3834836612877192,-0.06586921716541995,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.15423992824406524,0.0,2.258806910826969,-0.1580269123301269,-0.44277503901959187,-0.0,-0.33108555950985774,0.005213179967857629,-0.0,0.44513698131784135,0.0,-0.34560994431303144,0.0,-0.0,0.0,-0.1628907601936068,0.12106613188392164,0.0,-0.09271574728199057,0.0,0.0,0.0,0.09385204804195207,0.0,0.0,0.0,0.16254763419650217,-0.0,-0.012556581570576328,-0.0,-0.3250236293067373,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.08722970996368042,-0.0,0.0,0.0,-0.0,0.05089012513013902,-0.0,-0.0,-0.0,0.03700865056502727,0.0,-0.030085585994058334,0.0,-0.0,0.06987364537939389,-0.08014515221809161,-0.0,0.0,0.1329760369850466,0.0,-0.0,0.0,-0.0,-0.1167850695455836,0.0,0.08727617353115293,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.15855280783143552,-0.0,0.0,0.19342722254088224
-0.0,-0.007966225510873379,0.0,-0.19839576819669047,-0.13809584297678063,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.26672277370451813,-0.0,0.0363199942905883,-0.0,-0.0,0.10574228401161619,-0.1580269123301269,1.7973082362178663,-0.12191569006895805,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.05986528736316511,-0.0,-0.0,-0.0,-0.2921988289043552,-0.06904215655099245,0.17175251665458371,-0.3171868020109483,-0.2416435590326421,-0.07050869491853387,-0.23531294908384487,-0.0,0.0,-0.0,-0.10467613110368164,-0.0,-0.0,-0.07335062257964875,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.07702854458020315,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0892576947482872,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.12336610561167918,0.12056470958273854,-0.0,-0.1287095648020687,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.12113135491489992,0.0,0.0,0.0,-0.0,-0.08016120740369947,0.0,0.0
0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.11557526997376263,0.0,-0.0,0.0,0.0,0.0,-0.04998939939083401,-0.010343767414352688,-0.0,-0.0,-0.05112597471319373,-0.44277503901959187,-0.12191569006895805,2.2174172149340303,-0.25364745646356807,-0.19467262807179336,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0317332403445055,-0.0,-0.0,0.171057189971654,0.0415921650889856,-0.0,0.0,-0.07583621105028748,-0.0,-0.14459774927421867,0.0,-0.08314661364757853,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.1387973814118318,0.23609650846276245,0.0,0.09985020804471233,0.0,0.0,0.0,-0.10464127977602712,-0.0,-0.0,-0.11673622477443386,0.11704947831332393,0.0,0.0,0.0,-0.10718258321725718,-0.0,-0.004471195827273075,0.0,0.0,-0.014379386018804674,-0.0,-0.2713762548276891,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.2628225145201636,-0.5360692608931256,-0.0,0.0,0.0,0.0,-0.08089562675174193,-0.0,0.0,0.0,-0.005009096816501835,-0.0,-0.0,0.001941394087517916
-0.0,-0.0,-0.16811557119390058,0.0,-0.0,-0.32103594094830845,-0.17958557407683895,0.0,-0.009557568939582302,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.008765946786206524,-0.0,-0.06094368815889346,-0.0,-0.0,-0.0,-0.0,-0.04267983706859304,-0.0,-0.0,-0.0,-0.25364745646356807,2.961831165487129,0.010182776810342808,0.0,0.0,-0.0,0.0,0.0,-0.183485045860359,-0.13375316224760583,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.03144705095801568,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.20711239485855323,0.0,-0.1722487808541082,-0.14555095637383267,-0.0,-0.21337948053828776,-1.1103752793063644,-0.0,-0.0,0.0,-0.3676131531974158,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.10496571007248764,0.0,0.03884752685005946,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0
0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.37884415386231135,-0.030825419411434976,0.0,0.0,0.0,0.0,0.006848691836979097,-0.0,-0.0799429356727423,-0.7130138244126566,0.0,-0.0,-0.33108555950985774,0.0,-0.19467262807179336,0.010182776810342808,2.2700034983959103,0.0,0.0,0.0,-0.0,0.0,0.15491549236594593,0.0,-0.0,-0.24311658549738469,0.0,0.07056872403533493,0.0,-0.0,0.015086488952527684,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.2122659469723706,-0.11626735556054586,-0.0,-0.06040525887919494,0.0,-0.0,-0.0,0.0,0.0,-0.2991260763520728,-0.0,-0.0,0.10983404063418108,0.0,0.0,-0.20860741882693357,0.0,0.0,0.0,0.0,0.0,0.2181932965793128,0.0,0.0,0.00882818107585083,0.0,0.022525710596445907,0.0,-0.0,-0.0,-0.0,0.0,-0.13721128890237838,0.05439335017304858,-0.0,-0.0,-0.0,0.0
0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.05659684776701257,0.0,0.0,0.0,-0.19402162007050644,0.005213179967857629,0.0,0.0,0.0,0.0,2.9526238168351804,-0.31673730877578327,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.13043728605516777,-0.49444064012056393,-0.0,-0.07144149990491498,-0.14860790414486144,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.03293303635960676,-0.0,-0.0,-0.0,-0.013520228524924844,0.0,0.0,-0.0,0.05326531571261148,0.16489306095215595,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-1.547407663390311,-0.1072936074349038,0.0,-0.0,-0.0,-0.0,0.029336472228842607,-0.0,0.0,0.0,0.0,0.02182864267872311,0.0,-0.0,0.05896506811386273,-0.1288794921371177,-0.0,-0.17500261081709267,0.0,-0.0,0.16500550404859984,-0.0
0.0,-0.0,0.0,-0.06416506178361484,-0.0,0.0,-0.0,-0.04365734194691424,0.0,0.0,0.0,0.0,0.0,0.0503362872953754,0.0,-0.0,0.10126006065205242,0.09756574648787178,0.0,0.02427355784190916,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.31673730877578327,2.643777265465909,-0.44874829245776127,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.08409734657069447,-0.40355797339215654,-0.06568211665109343,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.029805838363275865,0.0,0.0,0.0,0.0,0.0581637712728068,0.03497297483361076,0.0,0.0,-0.0,0.13652675891849436,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-1.3805258375012208,0.034856109001537856,0.0069177094847663765,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.12037142616896913,0.2954334651712029,-0.0,0.042341332291483263,-0.0,0.0,-0.23404354296428945,-0.0,0.0,0.0,0.0
