2.081045493967661031e+00,0.000000000000000000e+00,0.000000000000000000e+00.1,-0.000000000000000000e+00,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,0.000000000000000000e+00.2,0.000000000000000000e+00.3,0.000000000000000000e+00.4,0.000000000000000000e+00.5,0.000000000000000000e+00.6,-0.000000000000000000e+00.3,0.000000000000000000e+00.7,0.000000000000000000e+00.8,0.000000000000000000e+00.9,-1.290145336960090150e-01,0.000000000000000000e+00.10,-0.000000000000000000e+00.4,0.000000000000000000e+00.11,-0.000000000000000000e+00.5,0.000000000000000000e+00.12,0.000000000000000000e+00.13,-0.000000000000000000e+00.6,0.000000000000000000e+00.14,-1.590748008523821255e-01,2.216616708781658784e-01,-0.000000000000000000e+00.7,0.000000000000000000e+00.15,5.513464342427132694e-03,-0.000000000000000000e+00.8,-3.928350280207130660e-03,0.000000000000000000e+00.16,-8.784857913343624425e-01,0.000000000000000000e+00.17,0.000000000000000000e+00.18,0.000000000000000000e+00.19,-0.000000000000000000e+00.9,-1.873762708057746806e-01,-0.000000000000000000e+00.10,-0.000000000000000000e+00.11,-0.000000000000000000e+00.12,-0.000000000000000000e+00.13,0.000000000000000000e+00.20,0.000000000000000000e+00.21,-0.000000000000000000e+00.14,-0.000000000000000000e+00.15,-0.000000000000000000e+00.16,0.000000000000000000e+00.22,-0.000000000000000000e+00.17,-7.363564213300395969e-03,-1.733315695149796609e-01,0.000000000000000000e+00.23,0.000000000000000000e+00.24,-0.000000000000000000e+00.18,0.000000000000000000e+00.25,-0.000000000000000000e+00.19,0.000000000000000000e+00.26,6.029500723175098414e-02,0.000000000000000000e+00.27,-0.000000000000000000e+00.20,0.000000000000000000e+00.28,-0.000000000000000000e+00.21,-0.000000000000000000e+00.22,-2.312531972371525621e-02,-5.027081472525618544e-02,-0.000000000000000000e+00.23,-0.000000000000000000e+00.24,-0.000000000000000000e+00.25,1.779859536726318206e-02,0.000000000000000000e+00.29,0.000000000000000000e+00.30,6.650786026425414832e-02,1.191094773053957834e-01,7.571867365212128775e-02,0.000000000000000000e+00.31,4.446352399628539925e-02,4.179699867101024924e-02,0.000000000000000000e+00.32,-5.103136390228827507e-02,-3.522123425912624950e-01,0.000000000000000000e+00.33,-0.000000000000000000e+00.26,0.000000000000000000e+00.34,0.000000000000000000e+00.35,1.049599810417724439e-02,-0.000000000000000000e+00.27,0.000000000000000000e+00.36,1.109274917390211945e-01,0.000000000000000000e+00.37,-0.000000000000000000e+00.28,-0.000000000000000000e+00.29,0.000000000000000000e+00.38,-0.000000000000000000e+00.30,0.000000000000000000e+00.39,0.000000000000000000e+00.40,0.000000000000000000e+00.41,0.000000000000000000e+00.42,0.000000000000000000e+00.43,-1.156919896714369775e-02,-0.000000000000000000e+00.31
0.0,0.0,-0.0,0.0,0.0,0.027032926862597936,-0.0,-0.0,0.0,-0.25804796024802423,-0.1090991543537768,-0.09297737714000791,1.858316481536581,-0.0,-0.018416973700253223,0.0,-0.19151286473190587,0.0,-0.0,0.0,-0.0,-0.15221557733068122,-0.0,-0.056552469236794856,-0.0,-0.0,-0.11252440212232755,-0.19040417354874453,-0.0,-0.03544550674765628,0.0,-0.0,0.0,0.0,-0.0,0.029430552726223046,-0.03864598454259557,-0.08685426428860336,0.0,-0.0,-0.0,-0.1007979777950928,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.1301502130162498,0.0,0.0,0.07876465607721411,-0.0,-0.0,-0.0,-0.016111319198664306,-0.0,-0.5246150078716573,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.015558717270556216,0.0,0.033694001115456486,-0.026780723315473726,0.22181605376883087,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.002576957580010159,-0.0,-0.0,-0.16900600284942982,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.01714983659922489,-0.0,-0.08452122586597491,0.0,-0.0
0.0,-0.0,-0.0,-0.13099071668350523,-0.0,0.0,-0.0,-0.0,-0.005612848100928321,-0.0,-0.08071743791199963,-0.0,-0.0,2.436524813726352,-0.7796563841287684,-0.0,0.0,-0.16385606621631396,-0.0599380421743279,-0.0,-0.0,-0.0,-0.30995606851649776,-0.0,-0.03446418947489358,-0.06369220692451985,0.0,-0.028905092309290004,-0.0,-0.13262330964818367,-0.0,0.0,-0.0,-0.035803252617320695,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.08407816419130544,-0.01044822996343172,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.21008970868626844,-0.0,-0.0,-0.0,-0.018430140982147142,-0.0,-0.0,-0.0,-0.13952944337957862,-0.0,-0.08288068192761167,-0.0,-0.0,-0.3457074923975944,-0.0,-0.0212051212268931,-0.0,-0.0,0.0,-0.0,-0.18066635965974312,0.0,0.0,0.0,0.0,0.0,0.0,0.02520262791619676,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.09548826138118803,-0.0,0.09837943397112382,0.12812489766480392,0.0,-0.0,-0.0,0.0
0.0,-0.0,0.0,-0.1542718779503307,-0.0,0.0,-0.04748081045627737,-0.0,0.0,-0.0,-0.061824231778135647,-0.0,-0.018416973700253223,-0.7796563841287684,2.8750348022357364,-0.0,-0.0,-0.0,-0.0,-0.0,-0.5152498178240235,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.07607978180309073,-0.33471753850690367,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.01262736266220267,-0.0,-0.0,-0.2556519518082796,-0.0,-0.0,-0.0,-0.09544306626558434,-0.0,-0.0,0.3166314888284681,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.8541845845325182,-0.007177897827593934,0.0,-0.0,-0.0,-0.09516461243027162,-0.0,-0.0,0.0,0.0,0.0,-0.12870689462991672,-0.0,-0.0,0.03456383901076939,0.0,-0.0,-0.0,0.08543278529457773,0.0,0.0,0.013656859745454185,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
-0.129014533696009,-0.03153144106387129,0.0,-0.0,-0.0,-0.12365789353554076,-0.03703841418984124,-0.0,-0.0,-0.019778728405394293,0.0,-0.026107021248212577,0.0,-0.0,-0.0,2.1971050914673325,-0.0,-0.36321444741388725,-0.0,-0.05070959135955908,-0.2006247745343502,-0.0,-0.026912140632884215,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.06550075304111487,-0.6853678744257602,-0.060159146501215593,-0.11190607052775868,-0.0,-0.0,-0.2797974851284836,-0.0,-0.0,0.0,-0.0,-0.0,0.11954931050445435,-0.28302013822620914,-0.0,-0.0,-0.0024631261579120974,-0.0,0.0,-0.0,-0.0,-0.0,-0.04290986896370116,-0.0,-0.06664904540392536,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.06580223442871222,-0.0,-0.0,-0.09002794220766512,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.09653194406844073,0.0,-0.0,0.0,-0.0,-0.0,-0.0776894985654931,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.05242575577774635,-0.0,-0.0,0.0,-0.0,-0.0,0.08783743798725936,0.0,-0.0,-0.0,0.1092221504512058
0.0,-0.0,-0.0,0.0,0.0,0.0,-0.2328490324496925,-0.0,-0.0,-0.17406050032064962,-0.0,-0.0,-0.19151286473190587,0.0,-0.0,-0.0,2.0874446066949424,0.034067265404153516,-0.2620348633679791,0.0,-0.0,-0.02027015039641408,-0.0,-0.0,0.0,0.0,-0.1468776916667454,-0.0,-0.0,0.0,0.0,-0.4588981691687733,0.0,-0.00948316807953871,0.0,0.0,-0.003380622492903801,-0.0,0.04462146300604539,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.15441671669197723,-0.0,0.12083804663088143,-0.0,0.0,0.0,0.0,0.25684850634034406,0.0,0.03348984131892484,-0.0,0.0,-0.0,-0.0,-0.0,0.08658729557763592,-0.0,-0.002052974632176752,-0.06820552526914828,-0.0,0.0,-0.3038630019932774,-0.3158764517187272,0.0,0.0,-0.35917048079830605,-0.0,0.0,-0.0,-0.02797543860063033,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.08955533016985959,-0.0,-0.0,-0.06607146315112193,0.0,-0.0,0.04447127012000155,-0.0,-0.0,-0.0,-0.0,-0.10810180572796488,-0.0,0.0,0.0,-0.0
-0.0,-0.07484927559254739,-0.0,0.0,-0.0,-0.0,0.0,-0.1642526376443551,-0.12522414630818235,-0.0,0.0,-0.0,0.0,-0.16385606621631396,-0.0,-0.36321444741388725,0.034067265404153516,2.90066154293532,0.0,-0.4072113016249296,-0.0,-0.06240120275341478,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.019398399681305432,0.0,-0.0,-0.6705768539821397,-0.0,-0.5077421037060553,-0.0,0.0,0.0,-0.09828695481480189,-0.0,0.0,-0.0,0.46615493254484247,0.0,0.0,-0.4213786169803515,-0.10624598973057316,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.005676396417070845,0.0,0.0,0.0,-0.0,-0.0,0.0,0.009611300774184692,-0.0,0.0,0.0,0.0,-0.2584496558988174,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.009774036935028286,-0.0,-0.0,-0.0,0.02750136608801951,-0.0,-0.0,0.0,0.0,0.0,0.18095377814990596,0.0,-0.0,-0.0,0.01177565004436764
0.0,-0.0,0.0,-0.0,0.0,0.003182442208171236,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0599380421743279,-0.0,-0.0,-0.2620348633679791,0.0,1.715267566330616,-0.0,-0.0,-0.0,-0.04753297029506914,-0.022202883900362295,-0.0,-0.0,-0.03638197157201237,0.007548100384231338,0.0,0.0,0.0,-0.03513317617773899,0.0,-0.39752951983517304,-0.0,0.0,-0.0,-0.0,0.0,-0.15021407725469052,0.0,-0.020756765716851797,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.24608162769019248,0.021659483533609247,-0.0,-0.0,-0.10486515521831503,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.10358155222686234,0.0,0.0,0.0,-0.0,-0.10858591297185528,-0.0,-0.0,-0.0,-0.25961517348037644,-0.0,-0.0,-0.0,-0.2527966539570109,-0.0,0.0,-0.0972666976342954,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.023648898640570525,-0.0,-0.0,0.0,-0.0,-0.0,-0.12128230308272436,0.0,-0.00582940926340181,0.0,-0.0,0.0,0.0,0.0,0.04085799243859697
-0.0,-0.0,0.0,0.0,0.0,0.08244684002921168,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.05070959135955908,0.0,-0.4072113016249296,-0.0,2.4938898866642307,-0.5321610505877754,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.1376577383991626,0.0,0.08403051443838144,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.058698403540054817,0.0,0.0,0.0,0.0,0.21333635641819876,0.0,-0.0,0.02581233677116022,0.09855360369699592,-0.21408607373108365,0.0,0.0,-0.03651573829503148,0.0,-0.15413782478988966,-0.0,-0.0,0.0,0.0,0.0,0.2048061743921884,0.23035612469581257,0.0,0.056161450763058486,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.3465549452058021,-0.17586426603184083,0.0,-0.0,-0.0,-0.0,0.0,-0.4098753549741653,-0.04658770642057333,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.013860606611174551,-0.0,-0.0,0.0,-0.3399454006354399,-0.0,0.0,0.0,0.0,0.0,0.0,0.04851947485546328,0.0,-0.07678202565406934,-0.0,0.0
0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.12734500280576183,-0.0,-0.0,-0.22286747386348232,-0.11806273250052408,-0.10243618834600438,-0.0,-0.0,-0.5152498178240235,-0.2006247745343502,-0.0,-0.0,-0.0,-0.5321610505877754,2.390979157712549,-0.0,-0.0,-0.2625638714779149,-0.0,-0.0,-0.0,-0.0,-0.06739362726185859,-0.10030275294368297,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.038585802260558286,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.06620461970122904,-0.0,-0.0,0.06627880378255552,0.0,-0.0,-0.0,0.01029876035764336,-0.0,0.0,0.0,0.0,-0.0,-0.014837019606851748,-0.09160627067524665,-0.0,-0.0,-0.0,-0.4634552082637632,0.036169383684636465,0.0,-0.0,-0.0,0.0,-0.12508051443770032,-0.11724740321436532,0.0,0.0,0.04234910386441441,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.06204368412916421,0.1909871040460623,0.0,0.0,-0.0,0.12531315744006075,0.0,0.0,-0.0,0.0,0.0
0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.15221557733068122,-0.0,0.0,-0.0,-0.02027015039641408,-0.06240120275341478,-0.0,0.0,-0.0,2.3039156231745537,-0.2254026481927741,-0.0,-0.0,-0.12543651014887117,-0.0,-0.08409561831012341,-0.13537936994962863,-0.0,-0.0,-0.0,0.0,-0.4933172684970554,-0.7740591890282922,0.0,-0.0,0.0,0.002683715973675183,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.20214791575659063,0.18614127866449837,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.2682645687632277,0.0,0.09935566421509134,-0.014838876361306147,-0.0,-0.0,0.0,-0.3412229459436135,-0.0,-0.09480451504142312,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0882707719105177,0.009465215792440527,-0.0,0.0,-0.0,0.0,-0.1496478377003418,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1343702349446307,0.2650449798873909
-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.30995606851649776,-0.0,-0.026912140632884215,-0.0,-0.0,-0.04753297029506914,-0.0,-0.0,-0.2254026481927741,1.9499402997325204,-0.10251386089602268,-0.05019126185706111,-0.0,-0.04639111915344636,-0.0,-0.20467239447591715,-0.27827214646590526,-0.004838590331858447,0.0,-0.06830442874264271,-0.13459669074495542,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.1919427983768671,0.0,0.0,-0.0,-0.06834445472127451,-0.0,-0.0,-0.01188291424780791,-0.0,-0.03421150581733198,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.2945465620370939,-0.0,-0.035688008245028435,-0.0,-0.0,0.0,-0.0,-0.0,-0.22424030920972068,-0.0,0.0,-0.0,0.026735481763404022,0.0,-0.1154240579140323,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.01090969922999839,0.0,0.0,0.0
0.0,-0.0,-0.0,-0.06650375605506566,0.0,0.18601580504106213,-0.11944213371542428,-0.0,0.0,-0.0,-0.06590241502989551,-0.24228558266136832,-0.056552469236794856,-0.0,0.0,0.0,-0.0,0.0,-0.022202883900362295,-0.0,-0.2625638714779149,-0.0,-0.10251386089602268,1.9980315651248493,-0.0,-0.2151507095514456,-0.11779168569177798,-0.0,-0.07062803503751944,-0.0,-0.0,-0.0,0.013096793061660663,0.0,0.0,-0.01686570801993976,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.037539629199405615,0.029050747925296244,0.38962552129642314,0.1483349450019362,0.0,-0.0,0.0,-0.011217398991511892,-0.0,0.0,-0.0,0.0,-0.03245037644462341,-0.0,0.0,0.0,-0.0059921944566845445,0.0,0.04200303560640509,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.11289999462091316,-0.08249431159617822,-0.0,0.017213890521412457,-0.12329916771112474,-0.2174250132443548,-0.4699192090281431,-0.0,-0.0041325211200373795,-0.1255657632682765,-0.0,-0.11917762126009612,0.1142653425438488,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.027350879573448797,-0.0,-0.0,-0.0,0.0,0.0
-0.15907480085238213,0.0,0.0,-0.0,0.0,0.08341152911423481,0.0,0.0,-0.0,-0.23406227256461676,-0.0,-0.03522988903807663,-0.0,-0.03446418947489358,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.05019126185706111,-0.0,1.4073001175874729,-0.13297120261932027,-0.0,-0.04094531634536873,-0.026020371616605514,-0.0,-0.01652496770340291,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.11579504522538259,-0.0,-0.1554388810935766,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0813056676227334,0.03729381131861888,0.004562958906661448,-0.0,-0.0,0.0,0.11608796240602078,0.0,-0.0,0.10248878800965164,0.0,0.005475652275941282,0.03789409430646452,0.0,0.0820351932550543,0.025578624032275944,0.007255123968788445,0.0,0.021236847849670847,0.09536859466052072,-0.0,0.0,-0.0,0.0,0.0,-0.028031371223015463,-0.0,0.0,0.014816819801637742,0.0,0.0,0.09152174012926478,0.0038254960661349294,0.0,-0.0,0.0,0.0,0.0,-0.2065396165082448,0.11724485120668604,-0.0,0.0,-0.0,0.0,0.1324224347618816,0.0,0.0
0.22166167087816588,0.0,0.0,-0.0,0.0,0.10715274611687192,0.09641160626747075,0.0,-0.0,0.0,-0.11831860650241625,-0.12926513959385613,-0.0,-0.06369220692451985,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.12543651014887117,-0.0,-0.2151507095514456,-0.13297120261932027,2.029632801197192,0.0,-0.13739898692925576,-0.0,-0.31867557737400726,0.0,0.0,0.0,-0.0,-0.37736079121895744,-0.0,-0.0,0.2387718175490804,-0.0,-0.06428894823922454,0.0,-0.0840240698710273,-0.3668776877678496,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.029612514563453807,0.0,0.021349781602988567,0.0,0.0,-0.0,0.006206636934315257,-0.0,-0.0,-0.09034221804473075,-0.0,-0.0,0.0,0.0,0.0,0.12243117360229776,0.009823741358401358,-0.0,0.0,0.0,-0.0,-0.0763899975454024,0.0,-0.0,-0.0,-0.2846474965263504,0.14172461084506063,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.1003100515485942,0.057062821339510385,0.0,0.0,-0.0,-0.0,-0.0,0.04241641927019436,0.0,-0.0,0.0
-0.0,-0.032139085755946525,-0.0,0.0,0.10619626872075397,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.07245663477222922,-0.11252440212232755,0.0,0.0,0.0,-0.1468776916667454,0.0,-0.03638197157201237,-0.0,-0.0,-0.0,-0.04639111915344636,-0.11779168569177798,-0.0,0.0,1.959033898117428,-0.15839227238506473,-0.0,-0.05132348060509674,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.010629916860809014,-0.0,-0.0,-0.0,-0.15804117149776667,0.0,-0.0,-0.26475359513382113,-0.0945556363883904,0.06733415751369563,-0.04676288749104032,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.22637820292543745,0.0,0.0,0.007071135761652281,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.09335403927268367,-0.006678483707948464,-0.37802005408698486,-0.0,-0.0,-0.33185268721938144,0.0,-0.11809525813630124,0.15533084191369323,0.0,-0.0,0.0,-0.010509983815089476,-0.16289204137685406,-0.09021843709915293,-0.0,0.0,-0.0
0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.03176916770472223,-0.0,-0.0,-0.19040417354874453,-0.028905092309290004,-0.0,0.0,-0.0,-0.0,0.007548100384231338,0.0,-0.0,-0.08409561831012341,-0.0,-0.0,-0.04094531634536873,-0.13739898692925576,-0.15839227238506473,1.8081939490889491,-0.1918344511028772,-0.1649244088271185,0.0,0.0,0.0,-0.0,-0.03764223279378789,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.026227625014961425,-0.0,-0.0385577924601524,-0.0,-0.02894561946342352,-0.0,-0.0,0.0,0.0,0.0,0.1894626865579406,-0.0,0.0,0.0,-0.0,-0.17629292556816828,-0.005948146195001865,-0.0,0.0,-0.0,-0.0,0.001884815706175536,-0.0,0.0,-0.0,-0.0,0.011533630758034716,0.0,-0.0,0.0593462072925986,-0.0,-0.0,-0.0,0.0,-0.03776405205059768,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.11545318976579406,-0.0,-0.08813705162444449,-0.4759761291590052,-0.055165951125785095,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.17625719678522195,-0.09697114453481645
0.005513464342427133,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.07607978180309073,-0.0,-0.0,-0.0,0.0,-0.1376577383991626,-0.06739362726185859,-0.13537936994962863,-0.20467239447591715,-0.07062803503751944,-0.026020371616605514,-0.0,-0.0,-0.1918344511028772,1.7350332969179076,0.0,-0.0,-0.0,0.06799022547295884,-0.0,-0.0,-0.0024598343407814297,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.05368263477598535,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.2674322685193557,0.0,0.0,-0.0,0.026290892638397623,0.0,0.12100820370897608,0.0,-0.0,-0.0,0.0,-0.0,-0.05961776731564279,-0.0,-0.0,0.0,-0.055785042575970153,-0.0,-0.0,-0.5035550949006632,-0.0,-0.0,0.040696852295007406,0.0,0.0,0.0,0.0,-0.0671343298096154,0.0,-0.0,-0.0,-0.1206610749633206,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.056585115801138335,-0.03544550674765628,-0.13262330964818367,-0.33471753850690367,-0.0,0.0,-0.0,0.0,0.0,-0.10030275294368297,-0.0,-0.27827214646590526,-0.0,-0.0,-0.31867557737400726,-0.05132348060509674,-0.1649244088271185,0.0,2.486080607856651,0.0,-0.0,-0.27279384161098413,0.0,-0.0,0.0,-0.0,-0.004129552914318919,-0.147090532478338,-0.36527937402055377,0.0,-0.0,-0.0,0.0,-0.01733136717594909,-0.0,-0.5902192945174317,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04482780130521402,-0.13873913664929727,-0.0,-0.0,-0.15726909302522826,0.04298541126569906,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.020832832364496463,0.0,0.13730999628410015,0.0,-0.08882182712575859,0.0,-0.0,0.18655930629523007,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.13621063367303252,0.0,0.0,0.09478121973213686,0.010776281580846895,0.005422086605308715,0.0,0.006461337974008371,-0.0,-0.0,0.0
-0.003928350280207131,0.0,0.039931588527135714,-0.10027713157096088,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.06836031909053404,0.0,-0.0,-0.0,-0.0,0.0,0.019398399681305432,0.0,0.08403051443838144,0.0,-0.0,-0.004838590331858447,-0.0,-0.01652496770340291,0.0,0.0,0.0,-0.0,0.0,2.084005541659304,0.0,-0.27673076339693464,0.0,0.0,0.1656825288608452,0.0,0.0,-0.0,0.08206739240461863,0.0,-0.0,-0.12611511929980798,-0.19756874725720872,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.05849460993633192,0.14907890173844504,0.0,-0.0,0.0,0.0,-0.0,-0.0325270014156901,-0.0,-0.0,-0.048571021802036006,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.08669823702769233,-0.039416104909338445,-0.0,0.044826947415181166,-0.0,-0.0,-0.0,0.0,-0.8386783092641512,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.019679051507244465,0.0,-0.0,-0.10925803199541884,0.0,-0.2099651112234777,-0.0,-0.16437317207009836,0.0,0.0,0.0,0.0
0.0,-0.11164470117427606,-0.0,0.0,0.15624722000958344,-0.03446196881202602,-0.0,-0.0,-0.0,-0.3107310792319635,-0.0,-0.0,-0.0,0.0,0.0,-0.06550075304111487,-0.4588981691687733,0.0,-0.03513317617773899,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,2.341709385709069,-0.0,-0.0,-0.0,-0.0,-0.0,-0.8586710306934994,-0.0,-0.0,-0.0,-0.0743228566297192,-0.0,0.04710146511517591,-0.0,0.0,0.017655834249251535,0.0,0.0,-0.0,-0.0,-0.32052507466898034,-0.0,0.04542623227124983,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.04646587037684876,0.13010962609674367,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.5206730127531608,0.0,0.03453621772429459,0.0,0.0,0.0,0.0,-0.0,-0.0,0.09808485743188992,0.0,-0.0,-0.0,-0.0,-0.0,-0.002125828008362728,0.0,0.0,0.0,-0.0,0.0
-0.8784857913343624,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.6853678744257602,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.06830442874264271,0.013096793061660663,-0.0,0.0,0.0,0.0,0.06799022547295884,-0.27279384161098413,-0.27673076339693464,-0.0,2.861923658201655,-0.0,-0.0,0.0,-0.0,-0.042433395971262174,-0.2583329184923851,-0.0,-0.06654894891998134,-0.07035241138378188,-0.0,0.0,-0.0,-0.10142706783316709,-0.00998972876614901,-0.0,-0.0,-0.0,-0.31540016047747094,-0.0,-0.0,-0.34887529278128365,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.11057789892206224,-0.0,-0.0,-0.0,-0.031179327023212865,-0.0,-0.0,0.007897787822058234,0.0,-0.0,0.0,0.0,0.04667306390914588,0.004323240466655507,0.18834227832968412,0.0,0.0,-0.0,-0.22586067021272163,0.024518272402116063,-0.05695580504310281,-0.0,-0.0,0.12989306579604865,-0.027877384184526423,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
