2.055946556254483415e+00,-5.998216062775189872e-02,-4.936121727698349754e-02,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00.1,-0.000000000000000000e+00.1,0.000000000000000000e+00.2,0.000000000000000000e+00.3,-1.305355113461434402e-01,-0.000000000000000000e+00.2,0.000000000000000000e+00.4,0.000000000000000000e+00.5,-0.000000000000000000e+00.3,0.000000000000000000e+00.6,-5.714908536938185790e-01,1.540447017347048586e-01,-0.000000000000000000e+00.4,-0.000000000000000000e+00.5,-0.000000000000000000e+00.6,-0.000000000000000000e+00.7,-0.000000000000000000e+00.8,0.000000000000000000e+00.7,0.000000000000000000e+00.8,-5.824340841990020834e-02,2.540119352638346428e-01,-6.068927123357908959e-02,0.000000000000000000e+00.9,1.490861822050721652e-01,0.000000000000000000e+00.10,-0.000000000000000000e+00.9,0.000000000000000000e+00.11,-7.078013422783573094e-02,0.000000000000000000e+00.12,0.000000000000000000e+00.13,-0.000000000000000000e+00.10,0.000000000000000000e+00.14,-2.225328539607862588e-01,0.000000000000000000e+00.15,0.000000000000000000e+00.16,0.000000000000000000e+00.17,0.000000000000000000e+00.18,0.000000000000000000e+00.19,0.000000000000000000e+00.20,0.000000000000000000e+00.21,-0.000000000000000000e+00.11,-0.000000000000000000e+00.12,-0.000000000000000000e+00.13,-2.440972290107638054e-01,0.000000000000000000e+00.22,-4.649930603929861572e-01,-0.000000000000000000e+00.14,0.000000000000000000e+00.23,0.000000000000000000e+00.24,0.000000000000000000e+00.25,-9.558229344259207283e-02,0.000000000000000000e+00.26,0.000000000000000000e+00.27,0.000000000000000000e+00.28,0.000000000000000000e+00.29,0.000000000000000000e+00.30,0.000000000000000000e+00.31,-0.000000000000000000e+00.15,0.000000000000000000e+00.32,8.725276256326604252e-02,0.000000000000000000e+00.33,0.000000000000000000e+00.34,1.623300385907458510e-01,0.000000000000000000e+00.35,-0.000000000000000000e+00.16,-0.000000000000000000e+00.17,0.000000000000000000e+00.36,-0.000000000000000000e+00.18,-0.000000000000000000e+00.19,0.000000000000000000e+00.37,-0.000000000000000000e+00.20,0.000000000000000000e+00.38,0.000000000000000000e+00.39,0.000000000000000000e+00.40,3.383567646947733404e-02,-0.000000000000000000e+00.21,-0.000000000000000000e+00.22,-0.000000000000000000e+00.23,-5.944603828528609302e-02,0.000000000000000000e+00.41,-0.000000000000000000e+00.24,0.000000000000000000e+00.42,0.000000000000000000e+00.43,-0.000000000000000000e+00.25,0.000000000000000000e+00.44,0.000000000000000000e+00.45,-0.000000000000000000e+00.26,-0.000000000000000000e+00.27,0.000000000000000000e+00.46,0.000000000000000000e+00.47,2.774265987379056012e-02,-0.000000000000000000e+00.28,-0.000000000000000000e+00.29,-0.000000000000000000e+00.30,0.000000000000000000e+00.48
0.0,-0.0,-0.0,-0.013752406157382683,-0.0,0.0,-0.0,-0.0,-0.0,-0.10593887603744064,-0.8075453648654326,2.48767904363289,-0.0,-0.0,0.0,0.0,-0.23886610210324147,0.0,-0.20213556097780727,0.24644663665989136,-0.0,0.0,-0.0,-0.0,-0.5642965641766153,-0.09134873602390771,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.08810837819382268,0.017321503278277865,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.12283678402454096,-0.0,-0.32304409838730985,-0.25391574336646977,-0.0,-0.11919770512206954,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.4659269456992243,0.0,-0.013314994965791449,0.08586488839642431,0.0,0.0,-0.0,0.0,0.022549997508077096,-0.023537361146916125,-0.0,0.0,-0.0,-0.0,-0.04824421749872837,0.0,0.0,-0.0,-0.0,0.0,-0.13306881472842827,-0.0,0.0,0.0,-0.0
0.0,-0.0,0.0,-0.0,-0.26871260848085887,-0.0,-0.0,-0.0,-0.0,0.0,0.04287913351376848,-0.0,3.084962737844225,-0.0,-0.0,0.0,-0.21248242585015437,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.18267998761207332,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.18508234575330623,-0.0,-0.0,-0.02462394949252641,-0.0,0.0,0.0,-0.0,0.01165580469412594,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.09786203970497473,-0.3173869829614801,0.0,0.0,-0.7427681504260554,-1.450027270585876,-0.22068386853820293,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.030499803269551894,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.03879488700579092,0.0,-0.0,0.0,-0.09452033506343491,0.0,-0.06279016311358541,0.0,0.0,-0.2577807150832086,-0.0,-0.0,-0.040509245152055805,-0.0,0.0,-0.0,0.0
-0.0,0.0,-0.0,0.0,0.0,0.03923567808551784,0.0,0.0,0.16016167668216338,-0.0,-0.0,-0.0,-0.0,2.491183103886809,-0.5882438354704633,0.0,0.0,0.0,-0.6611843633168434,-0.0,-0.17241342546065036,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.008289676302337201,0.0,-0.0,-0.07312256541012206,-0.0,-0.09355024353517827,-0.0,-0.35906803853394,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.1956001487434522,-0.0,-0.06867282537538516,-0.37266733339908714,-0.23543150704372287,-0.12872873003389035,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.010612380688020551,-0.015775403873421717,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.2516192724241061,-0.0,-0.0,-0.3174700868993659,-0.0,0.0,-0.0,0.0,0.062278558337963474,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0
0.0,0.2518202864005856,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.5882438354704633,3.5935033072306264,0.0,0.0,0.0,0.0,-0.0,-0.12656178498918447,-0.0,-0.02686315110559032,0.0,0.03436717961376271,0.0,-0.0,-0.0,-0.35146382619676614,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.01932770076128188,-0.010465748377476675,-0.0,-0.0,-0.19311080642103112,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.03393757491603363,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.012922742526908547,-0.0,-0.0892066305343515,-0.30308078379150977,-1.58150599754119,0.0,-0.10187347084031852,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.2310180093072184,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.17247916922913875,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
-0.5714908536938186,-1.1134026566380744,0.0,-0.0,-0.0,-0.0,-0.6629588884882172,-0.0,0.0,-0.2357956428092248,0.0,0.0,0.0,0.0,0.0,3.6730639937120406,-0.0,-0.3751915994364311,-0.0,0.0,-0.0,-0.13630284119548056,-0.0,-0.2520715767337398,-0.0,0.0,0.0,0.1226469927189756,0.0,0.0,0.0,0.0,-0.9354350153146472,-0.0,-0.0,-0.0,0.0,-0.055143378630223526,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.1013018475173911,0.0033119877206840044,-0.0,0.0,0.0,0.0,0.0,0.0,0.16631279339458047,-0.004974947045128676,-0.1248859784510211,-0.0,0.0,0.0,0.18599854924549428,0.0,-0.14014901479365907,0.0,0.0,-0.0,0.04479994518436382,0.0,0.0,0.0,0.0,0.0,0.21388891452973577,-0.0,0.0,0.0,-0.0,0.0,0.0,0.09355664052678883,-0.0,0.0
0.15404470173470483,-0.0,0.0,-0.0,-0.0,0.0,-0.06016963334985967,-0.2895608290679703,-0.0,0.0,0.3980072468429173,-0.23886610210324147,-0.21248242585015437,0.0,0.0,-0.0,2.379696284050687,-0.11888547040993772,-0.5691644422399763,0.0,-0.013660186640192876,-0.0,-0.0,-0.5010308745585471,0.0,-0.0,-0.0,-0.06689505777658492,-0.06323466946297775,0.0,-0.0,-0.0,0.0799392019155953,-0.050519720187487835,-0.37823660318965274,0.0,-0.0,0.0,0.0,0.008140337695729822,0.0,0.009301280213834558,0.0,-0.0,-0.0,0.0,0.14164944136056673,0.0,0.05529642701705712,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.05991990121892312,-0.13374061433950427,-0.030331826424123607,-0.0,0.0,-0.0,0.0,0.0,0.0783802708814999,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.3024715272942019,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.11733297181537693,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.09586037119028948,0.07621673397553982
-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.1466970720052214,-0.0,-0.0,-0.0,0.1322461171604147,0.0,-0.0,0.0,0.0,-0.3751915994364311,-0.11888547040993772,2.7749429337014515,-0.0,0.0,-0.12192576941275758,-0.0204729196909558,-0.0,-0.6019299474333566,0.0,-0.0,0.0,0.0,-0.04634611300988271,0.1426175343979345,-0.0,0.0,0.0,-0.4577832960848755,-0.10608612117307988,-0.0,0.06587646608841004,0.0,-0.0,-0.0,-0.22956455441593032,0.01594042760765535,0.0,-0.0,0.0,0.0,0.12176543785742507,-0.0,-0.0,0.0,-0.17979972495603525,-0.0,-0.0,0.0,0.0,0.0,-0.36062243906634206,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.5351807419765366,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.2012637635662967,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0390054498770042,-0.0,0.0,0.0,0.0,0.0,0.04121241360105851,0.0,0.0,0.3342166086865496,0.0,-0.05733292357220546,0.0
-0.0,-0.11741865501459504,-0.09034130951141855,-0.0,0.0,0.18439823619947243,-0.2793167350872148,-0.0,0.0,-0.0,-0.0,-0.20213556097780727,0.0,-0.6611843633168434,0.0,-0.0,-0.5691644422399763,-0.0,2.084561982640592,0.0,-0.1581266591324892,0.0,0.0,0.0,0.0,0.13391468878147775,-0.0,0.0,-0.0,0.0,0.21878271838297825,-0.0,-0.0,-0.1874401097266453,-0.0,0.0,-0.06658088776920608,-0.0036511691474666336,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.10622835299279544,-0.0,-0.0,0.0,0.1210222915874562,-0.0,-0.0,0.0,0.0,0.0,0.11797870486571933,0.0,0.0,-0.0,0.0,0.0,-0.05100935956001174,-0.0,0.0,0.0,0.04486696248832542,0.0,0.0,-0.0,-0.0,0.0,0.04895902296760712,0.0,-0.0,0.0,-0.0,-0.07611719248401028,-0.1578174707783241,0.0,-0.0,-0.0,0.09308782554716293,-0.0,0.0,0.0,0.12510407882392155,-0.0,0.06235397292534657,0.0,0.0,-0.09960752556828542,0.0,0.0,-0.0
-0.0,-0.0,0.0,0.0,-0.06590955046481065,-0.1237495735912528,-0.0,0.0,-0.0,-0.0,-0.0,0.24644663665989136,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2.3762980135063136,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.39759101294345295,-0.0,-0.0,-0.0,0.0,-0.0,0.02410928495035228,-0.0,0.0,-0.0,-0.0,-0.0,-0.29626872663152687,-0.012755898447697311,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0077771947832656115,0.0,0.126574542413047,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.015810453202772155,0.0,-0.0,-0.0,-0.0,-0.0,-0.0077607763908232865,0.11515923315712392,0.0,-0.0011616770645228416,-0.8285201706142132,-0.0,-0.0,-0.0,0.0,0.01278425735471358,-0.229619240715422,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.3525090563677559,-0.0,-0.014729608565702783,-0.18497616124869087,0.01293363077619106,0.35330811384424127,0.0,0.08707120744480112,0.0,-0.0,-0.0,-0.0
-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.16258286769656635,-0.0,-0.0,-0.0,0.1349581252534432,-0.0,-0.0,-0.17241342546065036,-0.12656178498918447,-0.0,-0.013660186640192876,-0.12192576941275758,-0.1581266591324892,-0.0,2.757840892102728,0.0,-0.37759939181045415,-0.16950364419239067,0.05886079834417327,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.006889137352122808,0.0,0.0,0.0,0.0,0.0,0.10194482476459192,0.0,0.0,-0.0,-0.17861568337823155,-0.0,0.0,0.0,-0.0,-0.014085976150893027,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.4059158745602697,-0.0,-0.0,-0.0,-0.0,-0.0,-0.9616510393506963,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.36011554934883927,0.0,-0.0,0.0,0.0,-0.1477438410614348,0.0,0.0,0.0,0.0338431819831022,0.0,0.023138120382803804,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.013326443627428687,0.0
-0.0,-0.028497998837191073,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.13630284119548056,-0.0,-0.0204729196909558,0.0,0.0,0.0,2.3904276171595207,-0.0,-0.0,0.0,-0.5740059675206386,0.0,0.0,-0.0,0.0,0.0,0.04863732747884245,-0.0,-0.48985107545296225,-0.5157563031172337,0.0,0.0,0.0,0.019643373394267527,-0.0,-0.2397872669592224,-0.0,-0.2627557115849877,-0.0,0.0,0.0,-0.0,-0.4610495464457834,0.0,-0.0,-0.08874053391889868,-0.05344209752144024,-0.0,-0.0,-0.013852267130011626,-0.23124798368930505,-0.0,-0.0,-0.0,0.02389302962660065,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.027297923822010503,-0.07791408953955149,-0.0,0.0,0.0,-0.074607552272283,-0.0,-0.0,0.07008884066015844,0.1830366032577201,-0.2176441509297435,0.0,0.0,-0.0,0.0,0.0,0.0,0.047000710132689534,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.16485022913887143,-0.0,0.0,0.0,-0.0,-0.0
0.0,0.03841699699903981,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.02686315110559032,-0.0,-0.0,-0.0,0.0,0.0,-0.37759939181045415,-0.0,3.415444880029876,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.1777913357013222,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.04844534532298715,-0.0,0.0,-0.0,-0.3175555421653248,0.014040443322482554,0.0,0.005205313788952024,0.0,0.0,0.04710206755697358,-0.0,-0.0,0.0,-0.09243028643094353,-0.0,-0.0,-0.0,-0.03465826444982105,-0.3702860079222831,-0.0,0.0,-0.05737490766498986,0.0,-0.0,-0.0,0.0,-0.21751486369622505,-0.0,-0.6322585354807269,-0.04749441457766728,-0.434414081479542,-0.0,-0.06104102009511731,-0.8986324651758558,0.0,0.0,-0.3575604214612347,0.0,-0.0,-0.0,0.0,-0.0,0.032824235393191806,0.0,-0.0,0.0,0.4636570526147955,0.0,0.0,-0.0,-0.0,0.0,0.0776073782837311,0.0,-0.0,-0.0
0.0,-0.0,0.13192922958835576,-0.0,-0.0,-0.0,-0.06763558540183356,-0.0,-0.0,-0.05151403884523289,0.0,-0.0,-0.0,0.0,0.0,-0.2520715767337398,-0.5010308745585471,-0.6019299474333566,0.0,-0.0,-0.16950364419239067,-0.0,-0.0,2.4979405102295167,-0.05757062554287521,-0.34286858722319474,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.1610078356924632,0.1027687346876328,0.07666395042701674,0.0,0.0,0.0,-0.0,0.0,-0.005188488629520381,0.0,-0.0,-0.11076453400949109,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.1016933208346825,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.501124228475994,-0.2636583333074381,-0.007113719796331592,-0.000785468896012166,-0.0,0.11899586480228803,-0.0,-0.0,0.243278558056718,0.2856532316836899,0.009460350793284488,0.0,0.1519537550160577,0.0,-0.0,0.0,-0.0,0.0,-0.024073197645893014,-0.0,0.0,0.0,0.0,0.1933331969990137,0.030861741639813776,-0.0,0.0
-0.05824340841990021,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.4005764388457738,-0.5642965641766153,0.0,0.0,0.03436717961376271,-0.0,0.0,0.0,0.0,0.0,0.05886079834417327,0.0,0.0,-0.05757062554287521,2.256709114098296,-0.0,-0.0,0.0,0.0,0.0,-0.09573209922890676,0.07493487021905378,0.0,0.13224569191817273,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0515193790639582,0.0,-0.0,0.0,0.04813141201053568,-0.0,0.4071218601761278,0.0,0.0,-0.1434637248447964,0.07302656644387263,0.0,-0.0,0.0,-0.09489393391235992,0.0,0.11176942366214124,-0.0,-0.0,-0.0,0.44941819736956273,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.048512083656371434,0.0,-0.49600862017510566,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0674632200142108,-0.0,-0.0,-0.43385635034749526,0.0,-0.0,0.0,-0.03832477000036084,0.0,0.0,-0.0,-0.0
0.25401193526383464,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.09424426098074468,-0.05097918501935893,-0.09134873602390771,0.0,0.0,0.0,0.0,-0.0,-0.0,0.13391468878147775,0.0,0.0,-0.5740059675206386,-0.0,-0.34286858722319474,-0.0,2.5537896271470144,-0.0,-0.0,-0.0,-0.027723159159857628,0.0,0.0,0.1422985952157103,-0.0,-0.28513241168974207,0.0,0.0,0.5345212457642103,0.0,-0.0,-0.0,-0.25469708561703214,0.0,-0.12624588227505504,-0.0,0.0,0.0,0.0,0.0,0.0,-0.045886070754482554,-0.0,-0.0,-0.0,-0.0,-0.00016309990802322146,-0.12377525556540246,-0.0,-0.5946892420099752,-0.0,-0.2840879911388674,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.21146615774714733,-0.04102038989545995,0.0,-0.0,-0.0925387699509424,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.056897590395216864,0.0,-0.0,0.028912269743623195,0.0,-0.0,-0.0,0.02495334228334104,0.0,0.043595514385606965,-0.0,0.05256997519604737,-0.0,0.0,0.12670564617357857
-0.06068927123357909,-0.0,-0.0,0.0,-0.0,-0.10597790258311794,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.822786627574747,-0.7286512308455526,0.0,-0.4763104718837282,0.0,-0.18692716468486237,-0.0,-0.0,-0.3512125627901682,-0.09128716325032064,0.0,-0.006642931479225273,-0.06069665483059924,-0.0,-0.0,-0.10515125765187538,-0.0,-0.0,-0.009473655370127012,-0.9768201388685607,-0.16099855214381528,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.005731782806069934,-0.0,0.0,0.0,0.0,0.0,0.0,0.03474086597753664,0.2678625408231792,0.0,-0.0,0.0,0.0,0.0,0.11553435450117192,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.006530016355531115,0.0,-0.0,0.0,-0.243959514606902,-0.0,-0.0,0.0,-0.0,-0.0,0.18570950371404704,0.0,0.0,-0.0,-0.2782611754488249,0.0,0.17864704277006907
0.0,0.0,0.0,0.0021996134248014327,-0.0,-0.0,0.0380561095351528,0.0,0.0,0.06295814844235985,0.04038514264786568,-0.0,-0.18267998761207332,-0.0,-0.0,0.1226469927189756,-0.06689505777658492,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.7286512308455526,2.7563253339044804,-0.0,-0.10027210699231168,-0.0,-0.0,0.0,0.0,-0.18219852563849512,-0.0,-0.24428406764033567,0.0,0.0,0.1397564211826929,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.3348710473756733,0.0,0.0,-0.0,0.028956047050881156,0.0,-0.06466707878356899,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.7921925755976209,0.0,-0.0,-0.0,-0.0,0.0,0.006389886721181831,0.0,-0.0,0.0,-0.5927427824162913,-0.04571130737032406,0.0,0.0,0.0047928525552351515,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
0.14908618220507217,0.0,-0.002451183641871191,0.0,-0.0,-0.20902966046667543,0.0,0.0,-0.003707576487428579,0.0,0.0,0.0,-0.0,-0.0,-0.35146382619676614,0.0,-0.06323466946297775,-0.04634611300988271,-0.0,-0.39759101294345295,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,2.721319246014969,-0.0,-0.0,0.0,0.0,-0.14743420470821147,-0.0,-0.0,0.0,0.27135725651406606,-0.04806356984921591,0.0,-0.0,-0.0,-0.010954700250996707,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.11768313921145312,-0.0,-0.0,-0.31135033183991045,0.0,0.006389727775354248,0.0,-0.0,-0.0,-0.0,-0.2269910130029088,-0.03015384007142703,-0.0,-0.0,-0.0,-0.0,-0.21504775001775925,0.0,-0.0,-0.0,-0.0,0.1936966656503812,-0.8787111167284245,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.039343093500086405,0.17831018484935632,-0.0,-0.0,0.0,0.007984187263635171,0.0,0.0,0.0,0.0,-0.0,-0.044925742337401375
0.0,0.0,-0.0,0.051727684384653534,-0.0,-0.0,0.07284071013158992,0.0,0.0,0.0,-0.002088993827235843,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.1426175343979345,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.027723159159857628,-0.4763104718837282,-0.10027210699231168,-0.0,2.559349456261795,0.00528859400489392,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.1667809766670404,-0.0,0.0,-0.47930480083018345,-0.0,-0.08301034288246129,0.17371865236161743,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.07228410242755731,-0.0,0.0,-0.0,-0.0,0.0,-0.15033343810878608,0.0,0.0,0.0,0.0,-0.0,0.0,-0.07558225286081449,0.10339300523085732,0.0,-0.0,0.0,-0.9324671680497256,0.3227627974973773,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.1850480337847041,0.0,0.0,0.0,-0.0,-0.0,0.0,0.09852244730601337,0.11679872119284831,0.00643656411109108,-0.0,-0.0,0.11377201054701885,0.0
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.07996959058295423,-0.0,0.07245152328257011,0.08322085458512118,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.21878271838297825,-0.0,0.0,0.0,-0.0,0.0,-0.09573209922890676,0.0,0.0,-0.0,-0.0,0.00528859400489392,2.619040865820004,0.0,0.0,0.0,-0.0,0.0,0.17320470349261052,0.1813274958351175,-0.0,0.02331874145383677,0.1651793459336326,-0.0,-0.14369337597417703,-0.5695994935009768,-0.29849785760318115,0.0,0.0,0.0,-0.0,0.0938816366602825,-0.03289275498785807,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.12520331746404764,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.2016975048437309,-0.0,0.0,-0.0,-0.0,-0.762173372388449,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.008533224743109349,-0.0,-0.08765167716836883,0.010174927880221387,0.0,-0.0,0.16059896744339247,-0.0,0.0,-0.4063980884721244,0.0,0.0,-0.13091369836698052,-0.0
0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0008105622397663171,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.04863732747884245,0.0,-0.0,0.07493487021905378,0.0,-0.18692716468486237,-0.0,0.0,0.0,0.0,3.584534018432263,0.0,0.0,0.0,-0.2584077351545736,-0.0,-0.2524567964242871,-0.0,-0.0,-0.26117543861485165,-0.0,-0.02020435839656587,0.0,-0.0,-0.0,-0.0,0.0,-0.20538582157854832,-0.24168766934560723,0.24199052342725044,-0.0,-0.0,-0.0,0.0,0.04824696549863199,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.08747374326960033,0.0,0.22008553492970137,0.0,-0.0,0.0,0.006548239128794642,0.1134565590501172,0.0,0.039510005773718625,0.0,0.013325290446939385,-0.0,0.018598685115091447,0.0,0.024681839501010813,-0.0,-2.4046279821463705,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.09264051822205614,0.0,0.0,-0.0,-0.0,0.0,0.03319689142302007
-0.07078013422783573,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.07710973504498012,-0.0,-0.0,-0.0,0.0,-0.0,-0.9354350153146472,0.0799392019155953,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.1422985952157103,-0.0,0.0,0.0,-0.0,0.0,0.0,3.053518235157666,-0.0,-0.0,-0.0557279699786693,0.0,-1.0917483407395747,-0.212641980432902,-0.0,-0.0,0.0,-0.21518578767096225,-0.0,-0.0,-0.01763733679649143,-0.3178734185417913,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.084069862463974,-0.0,0.0,0.0,-0.0,0.3340410185738071,-0.11977153926964308,0.03153042690320608,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.18176336232801027,0.0,0.030551337299462248,0.10729589249723619,-0.4055764055151651,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.35368310082383614,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0
