1.384538435673128065e+00,-0.000000000000000000e+00,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,-4.031052148517463851e-02,-9.899699563028404800e-03,0.000000000000000000e+00,-0.000000000000000000e+00.3,-0.000000000000000000e+00.4,0.000000000000000000e+00.1,0.000000000000000000e+00.2,0.000000000000000000e+00.3,-0.000000000000000000e+00.5,0.000000000000000000e+00.4,0.000000000000000000e+00.5,-0.000000000000000000e+00.6,2.710798242090898050e-03,0.000000000000000000e+00.6,0.000000000000000000e+00.7,-0.000000000000000000e+00.7,0.000000000000000000e+00.8,0.000000000000000000e+00.9,-0.000000000000000000e+00.8,5.772666041978161133e-02,-2.860308903338493192e-01,0.000000000000000000e+00.10,-0.000000000000000000e+00.9,-0.000000000000000000e+00.10,-1.097165597193970055e-01,6.699190864082421593e-02,-0.000000000000000000e+00.11,-3.940253202818962963e-01,-4.262285595425218537e-02,-0.000000000000000000e+00.12,-1.692325689741396577e-01,-0.000000000000000000e+00.13,-1.762619998086850312e-02,-5.710342972899340452e-02,-0.000000000000000000e+00.14,-0.000000000000000000e+00.15,-0.000000000000000000e+00.16,0.000000000000000000e+00.11,-7.516884826815012875e-03,-0.000000000000000000e+00.17,-0.000000000000000000e+00.18,-0.000000000000000000e+00.19,-0.000000000000000000e+00.20,-0.000000000000000000e+00.21,-0.000000000000000000e+00.22,-3.068969423696969040e-02,-9.701261592405644590e-03,-0.000000000000000000e+00.23,1.063007442836055721e-01,0.000000000000000000e+00.12,-0.000000000000000000e+00.24,-0.000000000000000000e+00.25,0.000000000000000000e+00.13,-0.000000000000000000e+00.26,-0.000000000000000000e+00.27,-0.000000000000000000e+00.28,1.341056140272635644e-01,0.000000000000000000e+00.14,6.876995170044798711e-02,0.000000000000000000e+00.15,0.000000000000000000e+00.16,3.153844027142066464e-02,-0.000000000000000000e+00.29,0.000000000000000000e+00.17,0.000000000000000000e+00.18,1.982612814574244431e-02,0.000000000000000000e+00.19,0.000000000000000000e+00.20,0.000000000000000000e+00.21,-0.000000000000000000e+00.30,-0.000000000000000000e+00.31,-4.446328235611268602e-03,-8.615060227602440446e-02,-0.000000000000000000e+00.32,-0.000000000000000000e+00.33,-0.000000000000000000e+00.34,0.000000000000000000e+00.22,0.000000000000000000e+00.23,-1.633618873818508122e-01,0.000000000000000000e+00.24,-0.000000000000000000e+00.35,0.000000000000000000e+00.25,-0.000000000000000000e+00.36,-0.000000000000000000e+00.37,-0.000000000000000000e+00.38,0.000000000000000000e+00.26,-0.000000000000000000e+00.39,-1.284062531229914483e-01,-0.000000000000000000e+00.40,-1.361433188702571018e-02,-0.000000000000000000e+00.41,-0.000000000000000000e+00.42,-0.000000000000000000e+00.43,0.000000000000000000e+00.27,-0.000000000000000000e+00.44,-0.000000000000000000e+00.45
0.0,-0.0,-0.10402068124264428,-0.0,-0.0,-0.0,-0.18279871727743477,-0.0,0.0,-0.0,-0.5960367651282669,2.1797429974818128,-0.0,-0.0,-0.05281540912568432,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.27400839620635214,0.0,-0.3249320418062361,-0.0,-0.0,-0.0,-0.0,0.0,0.10502408562862832,0.04252795374681392,0.08549547651139693,-0.0,0.0,0.07558080529674654,0.18144951812020005,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.05133170622152226,0.0,-0.0,0.0,-0.0,-0.004344193266382973,-0.0,-0.0,-0.11414476238324194,-0.0,-0.0,-0.0,-0.01161857075546658,-0.0998983945075918,-0.13259371026368127,-0.07654911274089676,-0.042759674246852675,-0.0,0.0,-0.31104955569437165,0.0,0.0,-0.0,-0.0,-0.0,-0.10137117414495084,-0.0,0.0,-0.0,-0.2733429590086457,-0.0,-0.0,0.0,0.0,-0.0,0.16033541219033315,0.09465803382610884,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.04309214002776563,-0.0,0.0,0.0,0.0,0.0,-0.15450956987956957,-0.002761866802930356,-0.0,2.1708387642613896,-0.0,0.13545090521160483,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.29388330035484755,-0.0,0.0,0.0,-0.0,-0.0,-0.1438551844479758,0.052963141654494235,-0.0,0.0,0.0,-0.007307863438686546,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.24353060271926447,0.0,-0.0,0.0,-0.0,-0.0,0.268691126204592,0.0,-0.0,0.0,0.04914450607208202,0.0,0.02643789655737068,0.0,-0.0,-0.9354972336809304,-0.0996075526558386,0.0,0.0,0.1867237664861897,0.022560702788036877,-0.0,-0.0,0.0,-0.0,-0.20949256280065767,0.0,0.1615890836329696,-0.0,-0.0,-0.1604140020766751,-0.059422727818940646,-0.019987234568169573,0.002624841636062711,0.0,-0.0,0.1047148510866392,-0.0,0.0,-0.0,-0.024430079366418028,-0.18622620367187812,0.0,0.0,0.17890695379864785,-0.0,-0.0,-0.0,0.0,-0.04081748041177194,-0.0,0.15006621995158412,-0.0,0.0
0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.881738400543271,-0.4247694753293299,-0.1079789945188518,-0.0,0.0,-0.19092623625234753,0.0,-0.25369586638243147,-0.0,-0.19059729660343416,-0.06205580814758104,-0.02145734322742212,-0.0,-0.0,-0.13645531779443737,0.0,-0.3643064262378952,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.07750712458411017,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.061698542714984025,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.8928498633899907,-0.1592380965330615,-0.2937228714055442,0.2069623051211351,0.0,0.06383296603350148,0.0,0.0,0.0,-0.055514217888306475,0.0,0.0,-0.0,0.0,-0.06267765685148495,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.016678251472515556,0.0,-0.0,0.0,0.011408230559159724,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0
0.0,-0.0,-0.016538743327879663,0.0,0.0,-0.0,-0.03355784567921882,-0.0,0.0,-0.04181532709010484,-0.0,-0.05281540912568432,0.13545090521160483,-0.4247694753293299,3.837448638984376,-0.0,0.0,-0.0,0.0,0.0,-0.8970762539227332,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.1119522521295594,-0.0,-0.0,-2.075468192020302,0.0,0.0,0.0,-0.09340788921861583,0.0,0.1857325871106906,-0.14685593510395223,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0
-0.0,-0.45123034805796625,-0.0,-0.0,-0.0,0.0,-0.7603881143912556,-0.11956378146800033,-0.0,-0.18048289309602436,0.1937025684064688,-0.0,-0.0,-0.1079789945188518,-0.0,2.3529658023538738,-0.0,-0.0,0.0,0.07145211032989268,-0.0,-0.0,0.0,-0.0,-0.028552695269999376,0.39879369075697263,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.19495575070167356,0.0,-0.09932343139330481,0.0,0.05713680234402436,-0.0,-0.1020370107220125,-0.0,0.0,0.07084231918861696,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.10185801831941611,-0.012381652672518128,-0.0,0.0,-0.2760652175610732,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.013704893861112868,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.1483349585890041,-0.13883675489297234,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.028814169191643525,-0.0,0.0,0.0,-0.0
0.002710798242090898,-0.0,-0.0,-0.0,0.0,-0.0,-0.06315199975202272,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,2.015760482606192,-0.16266804960670347,-0.45268517053519686,-0.11908911867443252,-0.0,-0.0,-0.004456052895179018,-0.2489738214572337,-0.0,-0.14960718754562727,-0.06511025060377207,-0.11737757091660278,-0.0,-0.0,-0.0,0.0,0.0,-0.44626026993776713,-0.0,-0.0,0.0,-0.02955046892879151,-0.022311484890011907,-0.09069382413349852,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.04596994152991404,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.015624155774120487,-0.19357153726364076,-0.0,0.0,0.0,-0.12314359053940135,-0.0,0.0,-0.0036282738189526054,-0.0,-0.0,-0.0,-0.0,0.0,-0.0829155890299624,0.0,0.08719579845076361,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0
0.0,-0.0,-0.008235962450366494,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.020381710031966347,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.16266804960670347,2.616673012547375,-0.0,-0.19225576077874915,-0.0,-0.08746082224587734,-0.0,-0.1110602341315126,0.10426230824056784,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.7667930363038774,-0.0,-0.1113236115715252,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.019803137528744345,0.0,0.0,-0.0,-0.0,0.0,-0.29486765266212667,-0.0065768823198367925,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.02172495510677724,-0.07433933442455844,-0.0,-0.7651050429089064,-0.0,-0.0,-0.09312436424094624,0.0,-0.0,0.03197054318144044,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.013271948554544976,0.0,0.0,-0.0,-0.0,-0.2506735751025137,-0.0,-0.0,0.19334062502745605,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0
0.0,0.0,-0.0,0.0,0.0,-0.13817357715736348,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.19092623625234753,0.0,0.0,-0.45268517053519686,-0.0,2.2462005984116735,-0.028049356879922223,-0.47190834590268155,-0.0,-0.0,-0.0,0.0,-0.016999265349590197,-0.13502647482045357,-0.0695983560927378,-0.05256784198555181,-0.0,0.0,0.0,0.0,-0.09634771803048368,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.13374405847602192,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.10485347305830423,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.12483256323799272,0.0,-0.0,-0.22940493290770309,-0.0,0.0,-0.14513811218355202,-0.0,-0.0,0.05317123593817578,-0.0,0.0,-0.19168314624964525,-0.12618637684374823,0.0,0.0617155146737438,-0.0,0.0,0.0,0.0,-0.024432406541543845,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.019639131850362705,0.0,0.0,0.0,0.0,0.0,0.0,0.07145211032989268,-0.11908911867443252,-0.19225576077874915,-0.028049356879922223,3.0748331229456887,-0.0,0.0,-0.012334844232623616,-0.0,0.0,0.0,-0.1431390395716018,-0.0,-0.528667222778641,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.37724942886139695,-0.0,-0.0,-0.0,-0.024077300044316727,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.1848678956782528,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.07178246199565581,-0.0,0.0,-0.0,-0.0,0.12319021349781852,-0.0,0.0,-0.25556582748041445,-0.0,-0.0,-0.0,-0.7775803716499061,0.0,-0.0,-0.0,-0.0,0.0,-0.30459535287675205,0.0,0.02015742501525429,-0.0,-0.0,0.0,0.06682163269999611,0.1766731334909184,-0.0,0.0,-0.0,0.0,-0.5609227380787968,-0.0,0.0,0.0,0.27410853928549955,0.0,0.05964716658114882,0.0,0.0,-0.0,-0.15666301138416103,-0.0
0.0,-0.0,-0.134190448664255,-0.0,-0.0,-0.0,-0.2736383054977054,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.25369586638243147,-0.8970762539227332,-0.0,-0.0,-0.0,-0.47190834590268155,-0.0,3.7360539360845935,0.0,-0.0,-0.0,-0.0,0.046696926381957056,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.045091377011816675,-0.0,0.006872452909658784,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.10889948264128554,-0.14456132306778177,-0.0,-0.0,-0.0,-0.007462172818047094,-0.0,0.06198607362674058,0.0,0.0,-0.0,-0.0,-0.6354700855741028,-0.14780849855078879,-0.0,0.0,-0.0,-0.0,-1.0620753849607445,0.0,-0.019728817555368188,0.0,-0.0,0.0,-0.0,-0.1777545259784379,0.02869828387589188,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.04726184944053172,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.29388330035484755,-0.0,0.0,-0.0,-0.0,-0.08746082224587734,-0.0,0.0,0.0,2.009028878338542,-0.1464119182863686,-0.2206066993355988,0.0,-0.0,-0.0,-0.14140967965963427,0.0,-0.19559003887852916,0.0,0.0,0.0,-0.19757229171950777,-0.345460363612256,0.0,-0.0,-0.017190295911915253,-0.07796618017665467,-0.0,-0.15167998502550503,-0.0,0.0,-0.0,0.0,-0.07568444297139176,-0.015638773103099527,-0.1557680167979718,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.07600888917129568,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.20659622533011068,-0.41532499111081694,0.0,0.0,0.0,0.1527288795004288,0.0,0.0,-0.0,-0.0,0.48459775756337575,-0.0,0.23956172586274577,0.0,0.04012747647626329,-0.0,0.0,-0.06117548712667448,0.09200849652163555,0.0,-0.0,-0.0,0.0,0.00625746254763738,0.0,0.0,0.0,0.0877654200785036,-0.0,0.0
-0.0,-0.0,-0.2347873899543772,-0.02529521113081488,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.19059729660343416,-0.0,0.0,-0.004456052895179018,-0.0,-0.0,-0.012334844232623616,-0.0,-0.1464119182863686,3.144072107362916,-0.19318488662081457,0.0,-0.0,-0.16728130566320062,-0.0,-0.0,-0.7574043615273706,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.145933037686184,-0.0,-0.8561625880456544,-0.0978295670701299,-0.215723996768254,0.0,0.18137362920345276,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.1695574184289179,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.1385125697112336,0.0,-0.0,-0.0,-0.0,-0.743233821759232,0.0,0.0,0.0,0.0,0.0,0.07413181695048443,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0
0.05772666041978161,-0.0,-0.0036187628279111656,-0.0,0.0,-0.0,-0.0947979130684963,-0.0,-0.0,-0.0,-0.14146650716836545,-0.27400839620635214,0.0,-0.06205580814758104,-0.0,-0.0,-0.2489738214572337,-0.1110602341315126,-0.0,-0.0,-0.0,-0.2206066993355988,-0.19318488662081457,1.8962380425860816,0.0,-0.09811082699806933,-0.0,-0.0,-0.0,-0.05242902917765911,0.0,-0.0,-0.0,-0.05815357188141226,-0.0,-0.0,0.0,0.0,-0.019220297528171292,-0.4933814768628757,-0.01598782055441921,-0.029532697850623957,0.0,0.0,0.0,-0.07805032144727055,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.043927719644311435,0.0,-0.08826402411260098,0.0,0.1390534069037727,0.0015722177567059348,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.016890561090362497,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.036839907000988555,-0.0,-0.0,0.02668977586024645,0.0,0.0,-0.07459642997618038,-0.0,0.003768317544514771,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
-0.28603089033384926,-0.0,-0.0,-0.0,-0.0,-0.16430981686391946,-0.0,-0.0,-0.0,-0.30735013706468983,0.0,0.0,0.0,-0.02145734322742212,-0.0,-0.028552695269999376,-0.0,0.10426230824056784,0.0,0.0,-0.0,0.0,0.0,0.0,1.9577679990023409,0.0,-0.0,-0.0,-0.02202574926031401,0.0,-0.1963618544415896,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.4552901035014291,-0.0,-0.0,0.0,-0.0033593731893190866,-0.0,-0.09980266131535219,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.11427848665395586,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.12385909408231172,-0.0,0.0173847503239806,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.02290328839728396,0.0,-0.0,-0.0,-0.3013202978567808,-0.0,0.0,-0.0,-0.0,0.0,0.289984138558901,-0.0,0.0,0.0,0.02269734903660509,-0.0,0.0,0.0,0.08032715377809961,-0.13875880885045355,-0.19847012065300487,0.0,-0.08433007989406377,-0.0,-0.0,0.026193098566685367,0.0,-0.0,-0.0
0.0,0.03365028051030203,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.3569279358574864,-0.3249320418062361,-0.0,-0.0,0.0,0.39879369075697263,-0.14960718754562727,0.0,-0.016999265349590197,0.0,0.046696926381957056,-0.0,-0.0,-0.09811082699806933,0.0,1.8502465185918768,0.0,-0.0,0.0,-0.09402846705106781,0.0,0.0,0.0047267496395141965,-0.0,-0.14724655208716125,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.20714086415694025,-0.0,-0.0165512064838511,0.45763991683943533,-0.0,-0.0660688284612688,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.001498882946904906,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.10041878243384449,-0.0,-0.0,-0.0,0.015335885074340168,-0.0,-0.0,0.0,0.0,-0.3066993433774327,0.0,-0.1083508565194584,-0.07902884503756384,0.0862079350157798,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0010493155179052416,-0.0,-0.08257185225209523,0.0,0.0,0.0
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.06511025060377207,0.0,-0.13502647482045357,-0.1431390395716018,-0.0,-0.0,-0.16728130566320062,-0.0,-0.0,0.0,3.2314760254010695,-0.1384144987864921,-0.26818932098487225,-0.0,-0.0,0.006410949833855768,-0.0,0.0,-0.18613108584711105,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.011851841414051337,-0.04419513929380001,-0.09188647168049624,-0.9341687638940976,-0.0,-0.018277714073185247,-0.0,-0.0,-0.0,0.0,0.0,0.21741098262069816,-0.0,0.0,0.0,0.0,0.036912782602772254,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.6002349707009189,0.0,0.0,-1.2391956170605054,-0.0,0.0,-0.0,-0.0,0.0,0.09191909857276499,0.0,0.07783292328764013,0.0,0.11518705655662662,-0.0,-0.09333435946556425,-0.0,-0.1259542161206771,-0.0
-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.1438551844479758,-0.13645531779443737,0.0,-0.0,-0.11737757091660278,-0.0,-0.0695983560927378,-0.0,0.0,-0.14140967965963427,-0.0,-0.0,-0.0,-0.0,-0.1384144987864921,2.464481776063797,-0.04493365827606141,-0.0,0.0,0.0,-0.0,-0.0,-0.3086318869996137,0.0,-0.106412029442012,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07869693049134428,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.08757048351521347,0.0,0.04700801468221219,0.0,0.0,0.0,0.014622797553874963,-0.0,-0.05350962579329852,-0.04965260220443837,0.0,-0.0,0.11847722176652171,-0.0,-0.0,0.13010657516131519,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.20215731143908033,-0.0,0.25845460248970165,0.16349791841749214,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.25842592232897366,-0.9504930826753536,0.0,0.07027061067932483,0.0,-0.0,-0.0,0.04295719518457322,0.015591131436551633,-0.0,-0.0,-0.0,0.0,-0.0
-0.109716559719397,-0.0,-0.056137952389156115,-0.0,-0.0,-0.041275778196578565,-0.27617433514345235,-0.0,-0.012370049177515954,0.0,0.0,-0.0,0.052963141654494235,0.0,-0.0,-0.0,-0.0,0.0,-0.05256784198555181,-0.528667222778641,-0.0,0.0,-0.0,-0.0,-0.02202574926031401,0.0,-0.26818932098487225,-0.04493365827606141,1.941859377221324,0.06184004026721971,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.11410436554548212,-0.19640603112227928,-0.11284238790689367,-0.06786659992121266,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.03895173648020639,-0.0,-0.0,-0.11767301380163157,-0.07397936401532673,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.004023224414921795,0.08835613031563878,-0.0,-0.0,-0.044776548352418295,0.0,0.0,-0.12962141529996787,-0.0,-0.0,-0.2021256229378524,0.0,0.0,-0.0,0.0,0.0,0.0,0.03825627069380206,-0.1634676076818109,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.03985861149636461,0.0,0.14558805247117657,0.14317251069560008,0.0,0.0,-0.0,-0.0,-0.0
0.06699190864082422,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3643064262378952,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.19559003887852916,-0.7574043615273706,-0.05242902917765911,0.0,-0.09402846705106781,-0.0,-0.0,0.06184004026721971,2.2036935888078766,-0.0,0.0,0.11550547331943292,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.35414788259923347,-0.0,0.0,-0.0,-0.0018231008923680352,-0.22148371030210487,-0.18406271508105973,-0.0,0.0,-0.0,-0.028335081320676633,0.0,0.0,-0.10510502216642868,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.005909992010247092,-0.0,-0.0,-0.005056772376402003,-0.0,0.0,0.0,0.1421319917112369,0.0,-0.0,-0.0,-0.0,0.059977962263231856,0.0,-0.0,0.0,-0.15990722808828367,0.0,0.0612646620569592,0.0,0.0,0.011559874772620238,0.0,0.0,-0.04209822529925973,0.0,-0.0,0.1373555405697997,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.021677524306668517,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,0.0,0.12054115971940728,0.3906292874401629,-0.04899922281611148,0.0,0.0,-0.06669351009532073,-0.01957113982478112,0.027151620143343616,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.1963618544415896,0.0,-0.0,0.0,0.0,-0.0,1.6192824867642563,-0.0,0.0,0.0,0.0,-0.0,0.018899787555222532,0.0,0.0,-0.0,0.013706862518676454,-0.2275004581031788,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05619984503885191,-0.10849594156240613,-0.1054687715316812,-0.0,-0.0,0.0,-0.0,0.0,0.013269491066755642,0.0,0.05946532829000675,-0.0,0.0,-0.0,-0.010613688771994308,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.039632919469043154,-0.0,0.0,0.0,-0.22550201112058657,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11254356039574012,0.0,-0.4000042781349849,-0.007219608777960002,-0.0,0.0,0.0,-0.0782654423609211,0.0
-0.39402532028189624,-0.0,-0.0,-0.1572643471733798,-0.03408990091460602,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.10502408562862832,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.006410949833855768,0.0,-0.0,0.0,-0.0,1.912510519702728,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.05790075722410957,-0.12890750289472946,-0.0,-0.0,-0.10185718145555284,0.031420553038156586,0.062318358734898785,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.017528596109309715,-0.0,-0.08065483353709361,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.04817950982579165,0.02378712869385017,0.0,0.16308073099200784,0.0,0.0,0.014874962134287592,-0.0,0.0,0.0,0.13375617545114296,0.0,0.0,0.0,0.0,-0.0,0.0,-0.3595924113986761,-0.6022949231380564,0.0,-0.0,-0.07718304824973289,0.008427250441974718,0.0,0.0,0.0,0.01241363161672199,0.0,-0.0,-0.1960289782533892,-0.0,-0.026381886139319344,-0.0,-0.0,0.19672344337382072,0.0,0.0,0.07217927572994288,0.0
