1.711363449571637441e+00,-0.000000000000000000e+00,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,0.000000000000000000e+00,-0.000000000000000000e+00.3,-0.000000000000000000e+00.4,-0.000000000000000000e+00.5,-0.000000000000000000e+00.6,-3.311548169694678023e-02,0.000000000000000000e+00.1,6.154538043648188211e-02,0.000000000000000000e+00.2,0.000000000000000000e+00.3,0.000000000000000000e+00.4,-3.023110037057671895e-01,-0.000000000000000000e+00.7,-0.000000000000000000e+00.8,-0.000000000000000000e+00.9,-2.251798631075183077e-02,-2.135626446594069971e-01,2.937510284486642524e-03,0.000000000000000000e+00.5,1.963323887761475595e-02,-0.000000000000000000e+00.10,0.000000000000000000e+00.6,0.000000000000000000e+00.7,0.000000000000000000e+00.8,-0.000000000000000000e+00.11,4.059358272274785073e-02,0.000000000000000000e+00.9,-3.059710618146218031e-01,-2.384556470918177407e-01,-0.000000000000000000e+00.12,0.000000000000000000e+00.10,-0.000000000000000000e+00.13,0.000000000000000000e+00.11,-2.084098865081661645e-01,0.000000000000000000e+00.12,-0.000000000000000000e+00.14,-0.000000000000000000e+00.15,6.921596019951456458e-02,1.888144369153179070e-01,-2.148882368975036927e-01,-0.000000000000000000e+00.16,-0.000000000000000000e+00.17,0.000000000000000000e+00.13,-0.000000000000000000e+00.18,-0.000000000000000000e+00.19,-2.995040071002686918e-02,-2.967186896195946888e-01,-0.000000000000000000e+00.20,0.000000000000000000e+00.14,4.718456919172024644e-02,1.874846032596879947e-03,0.000000000000000000e+00.15,0.000000000000000000e+00.16,-0.000000000000000000e+00.21,1.419083734679786601e-02,-0.000000000000000000e+00.22,0.000000000000000000e+00.17,0.000000000000000000e+00.18,0.000000000000000000e+00.19,-0.000000000000000000e+00.23,5.206819758943570520e-02,-0.000000000000000000e+00.24,3.313938209714713257e-02,-0.000000000000000000e+00.25,-0.000000000000000000e+00.26,-2.566252311098694144e-02,-0.000000000000000000e+00.27,0.000000000000000000e+00.20,-0.000000000000000000e+00.28,0.000000000000000000e+00.21,5.338736010312186697e-02,0.000000000000000000e+00.22,-3.632847219864572541e-02,-2.018275349063590809e-02,-0.000000000000000000e+00.29,0.000000000000000000e+00.23,8.905337195566176423e-02,0.000000000000000000e+00.24,-1.380845891860061139e-02,-0.000000000000000000e+00.30,-0.000000000000000000e+00.31,0.000000000000000000e+00.25,-0.000000000000000000e+00.32,9.846160261124506374e-02,-0.000000000000000000e+00.33,1.585226930105645138e-01,0.000000000000000000e+00.26,-0.000000000000000000e+00.34,0.000000000000000000e+00.27,-3.424054262682633964e-02,1.972030863829498659e-01,-0.000000000000000000e+00.35,0.000000000000000000e+00.28,0.000000000000000000e+00.29,-0.000000000000000000e+00.36,-1.456248008147849049e-01
0.06154538043648188,0.0,0.0,-0.0,-0.05600071823427892,-0.0,0.0,0.0,-0.0,-0.045415851611633376,-0.448802091312117,2.9646962626963207,0.0,-0.10532850243038389,-0.0,0.0,-0.46947189130884576,0.0,-0.04386542394200571,-0.0,-0.0,0.0,-0.0,-0.6989953017060351,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.039880213173153885,0.0,0.0,0.0,-0.0,0.07193148368058665,0.0,-0.0,0.0,-0.05175281428149246,-0.0,-0.1317926658802037,-0.05052991687954793,-0.1672819675692576,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.4491346910240734,-0.0,-0.0,-0.0,0.0,-0.6643192245682327,-0.600646101284336,-0.07104454950396726,0.0,0.0,-0.0,-0.0,-0.0,-0.27919864850937726,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.03482273308353071,0.0,-0.0,0.05476114022858249,0.004507653452116936,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
0.0,-0.12427739376933392,0.0,0.0,0.11343339847536749,-0.0,-0.0,0.0,-0.15435719740036,-0.0,0.008162193538804265,0.0,3.1624571627406097,-0.0,-0.0,-0.0,-0.3263449457517442,0.0,-0.0,0.3333031907155157,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.020156484748438157,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.10652871598819846,-0.0,-0.1631928269345587,0.0,0.0,-0.0,0.0,-0.0,0.27956096204609304,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.1614241967490161,-0.0,-0.013420591129610667,0.0,-0.0,-0.0,-0.0,-0.12409165256187656,-1.4844592827337546,-0.3189037462776108,-0.0,0.0,-0.020808721371714523,-0.0,-0.578983080677015,-0.0,0.0,-0.0,-0.10057798751888608,0.0,-0.008165707202625654,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.1256002090729058,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.06952095178650369,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0
0.0,-0.0,-0.0,0.0,-0.12158851083971405,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.10532850243038389,-0.0,2.2130308262913023,-0.6594895406612478,-0.0,-0.01956349666831573,-0.0,-0.5157498197578102,0.0,-0.0,0.1704061535752769,-0.08319138329987728,-0.0,-0.0,-0.0,-0.0,0.0,-0.003756985339804272,-0.0,0.03016512674625913,-0.0,-0.0,0.18452737977476083,0.12855979243607643,0.0,0.0,-0.07879432463401437,-0.05959842527158738,-0.01080841166302641,0.0,-0.0,-0.0,-0.0,0.027528383298638943,-0.1309770501121451,-0.0,-0.08426354368823166,-0.0,-0.0,-0.043681924630228686,-0.0,0.0,0.0,-0.38339310690766815,-0.0,-0.0,-0.0,-0.093722280630259,0.0,-0.0,-0.0,-0.22726406802691856,-0.00019492247671041492,-0.08934420003889228,-0.05949783421708149,0.0,-0.006081048322244401,0.0,0.12401575519784556,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.12512594492483214,0.0,0.16133533545484435,0.0,0.0,0.1500287003828074,0.0,0.007399455047271494,0.0,-0.0,0.0,-0.0,-0.0,0.047268378984983525,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.0,-0.0,0.017683160300485213,-0.0,0.0,0.0,-0.0661586032360455,-0.0,-0.0,-0.0,0.09640584264563615,-0.0,-0.0,-0.6594895406612478,1.916970222570744,-0.0,-0.0,0.0,-0.05428159137145078,0.0,-0.0,0.03950366864758458,-0.24664398563996073,0.0,-0.006636687113177742,0.05926079909165149,0.0,0.0,-0.0,-0.00556384546640234,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.19333386703060731,-0.0,-0.0,0.0,-0.0,-0.0,0.07397751207414177,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.09668187907070515,0.0,0.0,0.0,-0.0,-0.08086344288313074,-0.015871209187560634,0.0,0.12981514191827936,0.0,-0.0,-0.0,0.0,-0.06057990585184439,-0.35968327116083926,-0.20024426007708496,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.2134344766423409,0.047991655864711394,0.0,-0.0,-0.0,-0.0,0.0,0.024883434731982887,-0.0,0.0,-0.0,-0.0,-0.065308110441304,0.0,0.0940104068680804,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.17746174570096063,-0.0,0.0,0.0
-0.3023110037057672,-0.174724390268301,-0.20175723590732308,-0.0,-0.07928355819584419,-0.0,-0.038700115303664406,-0.030547091711976174,-0.0,-0.04637248657232503,0.0,0.0,-0.0,-0.0,-0.0,1.8308388725700564,-0.0,-0.22317448180073757,-0.0,-0.0,-0.10883930595581648,0.0,-0.11178911053647676,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.06840745032865636,-0.0,-0.2508577204620882,-0.17321380093168634,-0.2769505158742245,0.0,-0.0,-0.0,0.02578381283138321,-0.03397054071675414,-0.0,0.0,-0.062838533202033,0.06857074281233118,-0.0,0.0,-0.21447658098420247,-0.01288023862635711,0.0,-0.0,0.0,-0.0,-0.09755569652037896,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.10621769258984466,-0.0,-0.0,-0.0,0.02852348734621993,0.0,-0.0,-0.0,0.0,0.02994962143572896,0.0,-0.0,-0.24779970778203145,-0.34653033515444737,0.08031029140694503,-0.06650268282562614,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0
-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.46947189130884576,-0.3263449457517442,-0.01956349666831573,-0.0,-0.0,2.5964424778654047,-0.11727267260557968,-0.49583422929246496,0.0,-0.12042940266894225,0.11925501449202679,-0.0,-0.41850058979906296,-0.0,-0.05468752863062627,-0.0,-0.0,-0.003142103916076601,0.0,0.0,-0.0,0.03407246290422685,-0.007338625023746001,-0.0,0.0009418253284316304,-0.0,-0.0,0.29467351741619413,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.6140204678507989,-0.15963444809700128,0.0,-0.0,-0.07866219605513516,0.0,-0.04578735523141839,-0.0,0.0,-0.13403426800323923,-0.0,0.0,0.04533206616446549,-0.0,0.1348679761789577,0.06160016386811962,0.0,-0.0,0.1385208196918341,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.3088072042495522,0.0,0.0,0.035829674935562925,0.04713522338540785,-0.0,-0.0
-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.22317448180073757,-0.11727267260557968,3.1702446189786944,-0.0,-0.10999707350021296,0.0,0.0,-0.3015821448192483,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.13190661918461755,-0.0,0.0,-0.5111989235922356,-0.0,-0.0,0.0,0.0,0.13383278884613292,-0.0,0.0,0.0,0.057758581521927595,0.0,0.0,0.1952340792917536,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.04123450057286113,0.0,0.0,0.0,-0.0,0.09903067995291984,0.0,0.0,0.0,-0.0,-0.0,-1.2577777267242944,-0.0,-0.000356194677205665,-0.04733391547490139,0.0,0.0,0.0,-0.0,0.0,0.1932023023064738,0.0,-0.017086875165747917,-0.0,0.0,-0.0,-0.0,0.03617318260721753,-0.0,0.0,-0.4147916798907096,0.0,0.006331191578591521,0.0,0.0,0.0,0.28535673092624425,0.12116312586469564,0.0,-0.0,-0.5461750325547448,-0.0
-0.0,-0.15476976125738068,-0.0,-0.0,-0.0,0.0,-0.0,-0.011456348043868116,-0.0,0.0,0.0,-0.04386542394200571,-0.0,-0.5157498197578102,-0.05428159137145078,-0.0,-0.49583422929246496,-0.0,2.3965302736487795,0.0,-0.21036269128892568,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.19327671944070185,0.0,-0.008961121610695141,-0.0,-0.0,0.0,0.18817902213328735,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.011605837030511683,-0.18760887417921887,-0.0773844838655455,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.4266266041581502,-0.15716330889064392,0.0,-0.0,-0.16910971234935387,0.0,-0.0,-0.0,0.0,-0.3518369941491659,-0.08252459128246575,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.10863648668604924,-0.0,0.052433869818385735,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
-0.02251798631075183,0.20216253391369915,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.3333031907155157,0.0,0.0,-0.0,0.0,-0.10999707350021296,0.0,2.459796009559875,-0.36014937144250414,0.0,-0.0,0.0,0.0,0.0,-0.5943198498270715,-0.0,-0.32006101547166066,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.09174316147183753,0.0,0.23134785322419668,0.0,-0.196205604901932,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.07196923398324907,-0.02611556557060976,-0.060147299135699,-0.0,0.0,-0.0,-0.07154790434726753,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.06830310704667798,0.04027206570842868,0.1095675185442822,0.0,-0.0,-0.0,-0.25558952255717327,0.0,-0.0,-0.0,-0.12851040298455843,0.0,-0.4061625512553219,0.0,0.0,0.0,-0.10640683668756117,-0.0,-0.0,-0.01636811207311117,-0.10925495573393466,-0.0,-0.0,-0.0,-0.00876217855170071,0.0,-0.0,-0.0,-0.09254027558285555,-0.06221522933483208,-0.0,0.0,0.0,-0.0,0.2584122686859678,-0.05442671434621982,-0.0,-0.0,-0.15346378146030296,-0.006441689883705936
-0.21356264465940697,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.2290462816919276,-0.0,0.0,-0.0,-0.0,-0.10883930595581648,-0.12042940266894225,0.0,-0.21036269128892568,-0.36014937144250414,1.9397123182413172,-0.0,0.0,-0.08549670134012435,-0.0,-0.0,-0.0,-0.0,-0.2977045461469324,0.0,0.0,-0.0,-0.0,0.0,0.0,0.06565107388278844,-0.0,-0.0,-0.0,-0.3778369800948219,-0.0,-0.0,-0.11187431103763228,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.18218601940910228,-0.0,-0.0,-0.0,-0.0,0.06510888995594849,0.0,-0.0,0.0,-0.0,0.0,0.0,0.09712113584894144,-0.0,-0.0,0.0,0.0,-0.15842462159252377,-0.03526238020124909,0.0,-0.4764214157865531,-0.09963110250099251,0.0,-0.0,-0.0,-0.0,-0.041436194953495854,0.0,-0.0,0.12026654592817285,-0.12356079038255968,0.0,-0.0,-0.0,-0.013104073553077567,-0.0,0.0,0.0,0.022130169546440016,0.0,0.0,0.08590289631998156,-0.0,-0.0,-0.0,0.0,0.0,0.0520510864163404,0.1371617998097812,0.0
0.0029375102844866425,-0.0,-0.0,-0.0,-0.031366866101938055,0.0,0.022926437690861896,0.0,0.0,0.0,0.06659527962340221,0.0,-0.0,0.1704061535752769,0.03950366864758458,0.0,0.11925501449202679,0.0,0.0,0.0,-0.0,1.911360402525936,0.0,-0.0,0.0031292384568390526,-0.0,-0.0,-0.0,0.0,-0.1949389399975262,-0.0,-0.0,0.0,0.0,-0.7190704557385713,0.1537831574605004,0.0,0.006829838604731557,-0.0,-0.0,-0.0,0.0384340665904471,-0.24273657239863755,0.0,0.0,-0.0,0.0,-0.0,0.0,0.02634398867860868,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.11146724878087733,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.1936070028515698,0.0,-0.0,-0.3926089562363452,0.0,0.0,0.0,0.0,0.0,0.060915444840475896,-0.0,-0.11507664764884444,0.0,-0.0,0.0,-0.06476157934776139,0.1346437327917604,-0.0,0.0,-0.0,0.0,-0.0,-0.022416440633642995,0.08578788420584947,0.0,0.0,-0.12610476288098582,0.0,-0.0,-0.0,0.050419709366062486,0.1458923086101664
0.0,0.0,-0.0,0.0,-0.06759759149408212,-0.0,-0.0,-0.0,0.0,-0.11176048353218523,0.11110344729837943,-0.0,0.0,-0.08319138329987728,-0.24664398563996073,-0.11178911053647676,-0.0,-0.3015821448192483,0.0,-0.0,0.0,0.0,1.9726411418838536,0.06880749724608173,-0.0,0.0,-0.2300298577012736,-0.0,0.0,-0.008032831200845884,-0.0,0.0,0.0,-0.0,-0.3581290920141705,0.0,0.0,-0.0,0.0,-0.003558351618756412,0.0,-0.10474236048788511,-0.0,0.024017456800568285,-0.0,0.0,-0.005319421485807396,-0.2970247416782498,0.0,0.0,0.0,-0.0,0.0,-0.0824297580646539,-0.0,-0.2481989501778228,-0.15103792594966803,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.06461854704970339,0.05889627643172495,0.0,0.0,0.0,-0.5613694221757777,-0.07070231701347579,0.04105527387360619,0.0,0.0,-0.056764330866829846,0.0010513584008831703,0.006795768943726721,0.14395636196042755,0.02873999679841173,0.010149678915313712,0.1972138801852676,0.0,0.0,0.0,0.0,-0.0,0.0,0.11118226191923128,0.04089924000611186,0.0,0.007164902997307926,0.05745766806883545,0.0,0.03395855619074601,-0.0,-0.0,0.0
0.019633238877614756,0.0,0.0,-0.0,-0.0,0.198476814255807,0.0,0.0,0.0,-0.0,-0.15733955131293817,-0.6989953017060351,0.0,-0.0,0.0,0.0,-0.41850058979906296,0.0,-0.0,0.0,-0.08549670134012435,-0.0,0.06880749724608173,3.0540110385991626,0.006812422729002839,-0.9230299221823177,-0.0,-0.0,-0.0,-0.0,-0.0,0.1313731012127969,0.0,0.0,0.0,0.08092292106260712,-0.0,0.0946829340801562,-0.0,-0.12953890958977884,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.05968873052588324,0.0,-0.0,-0.0,0.0,0.0,0.0,0.05484799883334546,-0.0,-0.0,-0.0,0.20031570981177468,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.3063958838697227,-0.0,-0.0,0.06914739954338471,-0.0,-0.4738674817951613,-0.0,-0.0,-0.0,-0.0,0.0,-0.27274800430636004,0.0,0.0,0.0,-0.0,0.3457678861865374,-0.0,0.0,0.0,-0.0,-0.0,0.07678681521797769,-0.0,0.0,-0.0,-0.0,-0.0,0.0038327040428625,0.0,-0.0
-0.0,-0.23714902803050472,0.0,-0.0,0.0,-0.0,-0.12345995961899237,0.008866043622471904,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.006636687113177742,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0031292384568390526,-0.0,0.006812422729002839,2.115253536655969,0.0,-0.05981054672962683,-0.0,0.0,0.2981009722736538,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.3190801148152904,-0.031906160398407254,-0.0,0.0,-0.4569426927940795,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.02487597425806444,0.1222179325887809,-0.13728388157216717,-0.08824299829736,-0.0,-0.0,-0.218726675448313,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.5023047582292987,0.011283565505612181,0.0,0.0,0.14770175400853938,-0.0,0.1948084368722976,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.18950805788742073,-0.46002400959878287,-0.0,-0.3555767651529784,-0.0,0.0,0.0,0.0,-0.0,-0.0
0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.07640878684944492,-0.0,-0.0,-0.0,0.05926079909165149,-0.0,-0.05468752863062627,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.9230299221823177,0.0,2.0575215044204525,-0.0,-0.0,0.0,0.0,0.0,0.0,0.2792353062390086,0.0,-0.07390974814273613,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.1067041956944229,0.0,-0.0,0.0913513843235343,0.0,0.02005355200736244,-0.0,0.0,0.0,-0.0,-0.0,-0.08580343528619785,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.15480103410792004,0.0,-0.0,-0.0,-0.0,0.0,0.11060484859632264,-0.0,0.0,0.0,-0.0,-0.4993684478039516,0.0,0.0,-0.0,0.0,-0.0963457918355545,0.0,0.0,-0.0,0.0,0.0,-0.0,0.054953943405618974,0.0,0.0,0.0,0.016991594564854454,0.06131376761351384,0.02201468525631653,-0.0,0.0,0.0,0.0,-0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.36110742924493966,0.09975875065592409,0.1603572734097339,0.0,-0.0,0.020156484748438157,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.5943198498270715,-0.0,-0.0,-0.2300298577012736,-0.0,-0.05981054672962683,-0.0,1.8247672197829647,-0.0644538285710319,-0.0,0.0,-0.0,0.0,0.05395186384508632,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.09282292198934688,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.1756064234291425,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.10927745337387593,0.23020335260137145,0.0,0.0,0.0,-0.0,-0.0,0.12754896444949543,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.10408814096805852,-0.0248882813201548,0.0,-0.2299076450616165,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.13582808657182283,-0.0,0.0,-0.11970322120884624,0.1415257854826904,0.117635159279956,-0.0,0.0,0.0,-0.0,-0.04530848209681346,-0.0,0.0,0.007096421419838976,0.0,0.0,-0.05306743763354827,0.0,0.0
0.0,0.0,-0.0,0.0,0.0,-0.0,0.0070844346362099325,0.0,-0.0,-0.0,0.1021340450353001,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0644538285710319,1.4841914337619504,-0.0,-0.11635826487622092,-0.0,0.0,0.0,-0.04527087848963014,-0.0,-0.0,-0.1134947157878976,-0.012094251322176343,-0.052687827533004696,0.0,-0.0,-0.0,-0.048809887945389645,-0.0,-0.12341151807777535,-0.0,-0.0,-0.1891058813248045,-0.0,0.0,0.0,-0.0,0.0744446250213757,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1361569218126908,-0.09200555932940233,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.052974594677298335,-0.115267833213999,-0.0,-0.0,0.0,-0.0,0.29177098781230487,-0.09413377200451119,0.13943640490995937,-0.0,-0.5676567090476281,-0.0,-0.0,0.0,-0.0,-0.031293497964129044,-0.0,0.0,0.0,0.0,-0.1186272363961086,0.0,0.09138013081280012
-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.003756985339804272,-0.0,0.0,-0.003142103916076601,0.0,-0.0,-0.32006101547166066,-0.2977045461469324,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,2.099116223525961,-0.0,0.18083680071245845,0.04640340992426546,-0.0,-0.0,0.0,0.10746054157135938,-0.5137121507509945,-0.0,0.11822262400656608,-0.0,-0.0,0.0,0.0,0.0,0.2107373144837896,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.03390933918560912,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.029142108489781167,-0.27544125818680804,-0.0,0.011648254805753832,0.0,-0.0252761380662636,0.0,-0.6277288068653766,-0.08084095268014029,-0.041130379224985296,0.0,-0.0325844074647068,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.16647674077418856,-0.0,0.0,-0.05140809646673911,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0
0.04059358272274785,-0.08501429053967957,0.0,0.0,-0.0,0.0,0.010451339453706944,0.0,0.0,0.0,0.5405360087255393,0.0,-0.0,-0.0,-0.00556384546640234,-0.0,0.0,0.0,0.0,0.0,0.0,-0.1949389399975262,-0.008032831200845884,-0.0,0.2981009722736538,0.0,0.0,-0.11635826487622092,-0.0,1.9272227404934523,-0.0,0.17378109541737033,0.0,0.24777079104197045,0.0,0.0,0.0,0.0,-0.1915524873686676,-0.05007202905154125,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.27028004438223646,-0.0,-0.0,-0.0,0.0,-0.0,-0.027713793629242256,-0.022990946644917007,-0.0,0.0,0.1674585798899256,-0.0,0.0,-0.028219081868863904,-0.0,-0.0,-0.010829850977373908,-0.0,0.0,0.01929053920276973,-0.0,-0.0,0.0,0.0,-0.1690360029986322,0.0,0.0,-0.0,-0.013850935687806744,-0.0,-0.0,-0.0,-0.0,0.0,0.29210448076677786,0.3992115562457328,0.0,-0.17572153342165114,0.0,-0.0,-0.16379985939660255,-0.07009963820468838,0.14395038802295837,-0.26172888818247253,0.0,-0.20657506935097095,-0.0,-0.009050993095531623,-0.022009789137113028,-0.0,0.0
0.0,0.29679334852735445,0.1681955492370945,0.39195871976552765,0.16195603788761057,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.039880213173153885,0.0,0.03016512674625913,-0.0,0.06840745032865636,0.0,0.13190661918461755,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.18083680071245845,-0.0,2.424603093878656,0.0,0.0,0.10011576164942412,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.07439152229694486,-0.0,-0.09322287190853729,0.0,0.0,0.04437020402547793,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.07273845352430379,0.0,0.0,0.2045543587321881,-0.16500428732991648,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.029648294056063958,0.0,-0.0,0.0,0.0,0.0,-0.3622611466268909,-0.39341302033587205,0.0,-0.0,0.0,-0.0,-0.856993440299922,-0.05710365314626175,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.029291165053393492,-0.174270460717285,0.0,-0.0,-0.0,-0.0,-0.22848365810731183,0.0,-0.0,0.0,0.0
-0.3059710618146218,-0.0,-0.0,-0.0006962879391295921,-0.0,-0.0,-0.019749058060710145,-0.0,-0.0,-0.0,0.08155409955994714,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.1313731012127969,-0.0,0.0,0.0,0.0,0.04640340992426546,0.17378109541737033,0.0,2.1498860680181484,-0.3423186170039974,0.0,0.0,0.0,0.0,-0.4302465686339805,0.0,0.0,0.0,-0.0,0.07465548625387453,-0.0,0.07291970333746096,-0.0,0.21312611589579675,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.14780214068439906,0.0,0.0,0.0,-0.0,0.03391383718178756,-0.0,-0.0,-0.0,0.008380482585257601,-0.016762758027108048,0.0,0.03445282214531351,0.0,-0.0,0.03290887567742637,0.08943387355938633,0.024647053800421048,-0.6808619389322615,0.28326851221650007,0.0,0.17813754873480453,0.0,-0.0,0.0,0.4427834787818875,0.0,0.0,0.0269386760289088,0.37046924604896553,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
