1.790722382858385142e+00,-0.000000000000000000e+00,-2.130919890751031553e-01,-0.000000000000000000e+00.1,-3.229957744660426084e-03,-3.649358985953767009e-02,-0.000000000000000000e+00.2,-0.000000000000000000e+00.3,0.000000000000000000e+00,-0.000000000000000000e+00.4,-0.000000000000000000e+00.5,0.000000000000000000e+00.1,8.537996442497960969e-02,-9.289615198453669842e-02,-0.000000000000000000e+00.6,-0.000000000000000000e+00.7,0.000000000000000000e+00.2,-0.000000000000000000e+00.8,-8.350453889946764588e-03,0.000000000000000000e+00.3,-0.000000000000000000e+00.9,0.000000000000000000e+00.4,-0.000000000000000000e+00.10,0.000000000000000000e+00.5,-0.000000000000000000e+00.11,0.000000000000000000e+00.6,0.000000000000000000e+00.7,0.000000000000000000e+00.8,-0.000000000000000000e+00.12,0.000000000000000000e+00.9,-8.459790172873800362e-03,-1.549049246237799438e-01,-3.383688462091812010e-02,0.000000000000000000e+00.10,0.000000000000000000e+00.11,0.000000000000000000e+00.12,0.000000000000000000e+00.13,-5.061437543463319644e-01,0.000000000000000000e+00.14,0.000000000000000000e+00.15,0.000000000000000000e+00.16,0.000000000000000000e+00.17,0.000000000000000000e+00.18,0.000000000000000000e+00.19,0.000000000000000000e+00.20,0.000000000000000000e+00.21,-0.000000000000000000e+00.13,-0.000000000000000000e+00.14,-2.595783936193434838e-01,0.000000000000000000e+00.22,-4.293207252864855716e-01,0.000000000000000000e+00.23,0.000000000000000000e+00.24,-0.000000000000000000e+00.15,-0.000000000000000000e+00.16,-0.000000000000000000e+00.17,-0.000000000000000000e+00.18,0.000000000000000000e+00.25,0.000000000000000000e+00.26,0.000000000000000000e+00.27,0.000000000000000000e+00.28,0.000000000000000000e+00.29,0.000000000000000000e+00.30,5.014175554165667403e-02,3.944538095111582710e-02,0.000000000000000000e+00.31,-0.000000000000000000e+00.19,-0.000000000000000000e+00.20,0.000000000000000000e+00.32,-0.000000000000000000e+00.21,-0.000000000000000000e+00.22,0.000000000000000000e+00.33,-0.000000000000000000e+00.23,0.000000000000000000e+00.34,4.784174202039011975e-02,-0.000000000000000000e+00.24,-1.196237532621696603e-01,0.000000000000000000e+00.35,-0.000000000000000000e+00.25,-0.000000000000000000e+00.26,0.000000000000000000e+00.36,-0.000000000000000000e+00.27,-0.000000000000000000e+00.28,0.000000000000000000e+00.37,-0.000000000000000000e+00.29,0.000000000000000000e+00.38,-0.000000000000000000e+00.30,-0.000000000000000000e+00.31,-0.000000000000000000e+00.32,2.702926317547414345e-02,-0.000000000000000000e+00.33,-0.000000000000000000e+00.34,-5.418556191992274229e-02,-3.375865961744291543e-01,1.834773907408081273e-01,-0.000000000000000000e+00.35,0.000000000000000000e+00.39,-0.000000000000000000e+00.36,-2.127404289129024642e-02,-0.000000000000000000e+00.37
0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.023939980589273324,0.0,-0.2971804052680756,-0.0,2.837298953071708,-0.0,-0.15221894774005668,-0.0,0.0,-0.45960364031450246,0.0,-0.3297579538471644,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.25859473447977666,-0.0,-0.0,-0.0,-0.21162156938657592,-0.0383212427448975,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.050213751356922326,-0.1567799031362662,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.46740133049596094,-0.22536637894775505,-0.4950571031955923,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.19698965282401676,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.3326130230830363,-0.08728138611134993,-0.0,-0.01783807892077259,-0.0,0.217565667052032,0.4063103168267651,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
0.08537996442497961,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.06999967242328839,-0.0,-0.04724086997635498,-0.0,3.154797769223416,-0.0,-0.0,0.0,-0.01656043513119096,-0.11939761223390721,-0.0,-0.06468279244998533,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.034505152018942484,0.0,0.0,-0.0,0.0,-0.07846780180411116,-0.0,0.0,-0.10402461646689395,0.0,-0.0,0.03523288793844121,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.06032816767183332,-0.0,0.19572670239047696,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.16900321206949184,-0.4933540594987309,-1.782218657088437,-0.0,-0.028857696078254776,-0.0918666382740284,-0.04876891751295723,0.0,0.0,-0.0,-0.04275307578383944,-0.14598593395620932,-0.0,-0.0,0.0,0.0,-0.0,-0.007486802698066147,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0342899349617183,0.0,-0.0,-0.09642890517615316,0.0,0.09816436664510472,0.0,0.13571306840174557,0.0,-0.3023535802530637,-0.02587776073421968,-0.0,-0.0,-0.0,-0.0
-0.09289615198453667,-0.219086283797224,-0.2482655712607993,-0.0,-0.040459846416264406,-0.0,-0.0,-0.0,-0.0,-0.14530188864570895,0.0,-0.15221894774005668,-0.0,3.5226228169663596,-1.2570121364931692,-0.0,-0.0,-0.0,-0.7538287103450895,0.0,-0.38900482058134,-0.0,-0.0,0.0,0.0,-0.07442792747447528,-0.0,-0.0,-0.0023845172559744305,-0.0,-0.0,0.0,-0.11136397805327054,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.04397461883332528,-0.0,0.0,0.0,-0.11471362780790693,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.24330965044581604,-0.0,-0.2056036063234736,0.0,-0.0,0.0,0.0,-0.0,0.010527597789664172,-0.0,-0.0,0.23315582324742176,0.0,-0.018806144501099308,-0.0,-0.10479322472467148,0.07159343975516534,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.023425865096925524,-0.0,0.0,0.0,0.0
-0.0,-0.0,-0.1383952606052964,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-1.2570121364931692,4.1849145787367075,-0.0,-0.0,-0.0,-0.0,-0.0,-0.38198924112045046,-0.0,-0.4516227603523792,0.0,0.0,-0.0,-0.0,-0.0,-0.3007207854806176,-0.051227807240036526,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.3539105626623024,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.2778253258583693,-0.0,-1.2035356091743048,0.0,-0.03647638008381864,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.031758247439947596,-0.01242443487571402,-0.13187555238544507,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0625793876778551,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.8851397235758394,-0.0,0.0,-0.016754009120010557,0.0,0.0,0.0,-0.0,-0.0,3.435784985856692,-0.0,-0.0,-0.0,-0.0,-0.3416560484064011,-0.1326940671451986,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.1603340038784982,-0.29114753743837024,-0.5444320337942873,-0.0,0.0,-0.0005020860517379305,-0.17891282495046548,0.0,-0.2595886015228412,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.6956156023836969,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.4317639065211831,0.14585360734492228,0.0,-0.0,0.0,-0.0,-0.14010913791916885,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.24518978163415223,0.024182979942943023,0.0,0.0,0.0,0.0,-0.2750638902234827,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0554857638645932,-0.0,0.0,0.0,0.21579935051186808,0.0,0.0,-0.0,0.0
0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.4431443105419465,-0.0,-0.0,-0.27517965427153646,-0.0,-0.45960364031450246,-0.01656043513119096,-0.0,-0.0,-0.0,3.184367996312264,-0.10154259703701762,-0.8520236091083496,-0.0,-0.0,-0.5463569230390226,-0.0,-0.0,0.0,-0.07848675155913044,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.04317441349821102,-0.0,-0.0,0.0866852534449898,0.0,0.0,-0.0,0.22035246587555843,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.11761185456516143,-0.0,0.0,0.0,0.0,0.0,0.0,-0.3896327114229564,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42904939955784965,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
-0.0,-0.0,-0.27117868761763464,-0.0,-0.0,0.0,-0.7228435770669371,-0.5992203852860275,-0.12143604329969648,-0.0,-0.23073944802530252,0.0,-0.11939761223390721,-0.0,-0.0,-0.0,-0.10154259703701762,3.588254272575722,-0.0,-0.0,0.0,-0.18791733372507696,-0.0863255952376451,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.09418680645679886,0.0,-0.289213196196655,0.0,-0.4864143532765364,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.1402481383162331,-0.0,-0.02808562834938816,-0.0,-0.0,-0.0,-0.0,-0.8523811336866851,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.228098754943978,-0.0,-0.0,0.0,-0.0,-0.0,-0.8655209916699139,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.04003462266091815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2769981158616494,-0.0345076844940137,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
-0.008350453889946765,-0.1342168629949301,-0.45197517058433306,-0.10742613378525644,-0.0,-0.0,-0.0,-0.0,-0.0,-0.11121329210881274,-0.0,-0.3297579538471644,-0.0,-0.7538287103450895,-0.0,-0.0,-0.8520236091083496,-0.0,3.2667981877527055,0.0,-0.7562663227314189,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.14632439666964703,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.06368592831597061,0.08540174790942724,0.08088336328046422,-0.0,0.18287270969300737,-0.0,0.12446304373840845,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.005896105295272138,0.0,-0.0,-0.0,-0.0,-0.0,-0.1064901277073324,0.0,0.0,0.0,0.09077876004392829,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.0,0.0,0.0,-0.0,0.0,0.0,-0.4962193556679152,-0.0,-0.0,0.0,0.0,0.0,-0.06468279244998533,0.0,-0.0,-0.0,-0.0,-0.0,0.0,3.6424162694131055,-0.0,-0.0,-0.0,-0.0,0.2126765872460632,-0.0,-0.0,-0.0,-0.8044184638876503,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.044953368585602366,0.01787271276628529,-0.0,-0.23928439445077687,-0.0,0.0940002316347036,0.0,-0.0,-0.17537060900509804,-0.0,-0.0,-0.15087638918237922,-0.0873957275784177,-0.07572428177212857,0.0,-0.0,-0.0,-0.0,0.06444081526517795,0.0,-0.0,-0.0,0.0,0.09843869217323006,-0.009024043572826905,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.15013090909123294,-0.0,-0.0,-1.0164187738765036,0.049472479562741034,-0.0,-0.0,-0.0,-0.0,-0.029838444077792455,0.14482971376551934,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.5596979668073445,-0.0,0.0,-0.0,0.0,0.6898031171485717,0.0,-0.0,0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.012026983363595683,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04794386712296213,0.0,-0.0,-0.0,-0.38900482058134,-0.38198924112045046,-0.3416560484064011,-0.0,0.0,-0.7562663227314189,-0.0,3.022920249683541,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.2928872348466537,-0.0,0.0,-0.05127369227555224,-0.0,-0.0,-0.0,0.0876635506624623,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00839608394010588,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.13647515067623486,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.2108782301378435,-0.0,0.0,-0.21651176875648187,-0.0,0.0,-0.5424908506649273,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.10126239720096145,-0.0,0.0,0.0,0.106887612308481,0.0,0.0,-0.0,0.0,0.23168104248005683,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.0,0.0,0.0,-0.40534487965020327,-0.0,-0.0,-0.07319506294057483,0.0,-0.0,0.0,-0.0,-0.0,-0.1326940671451986,-0.5463569230390226,-0.18791733372507696,0.0,-0.0,-0.0,3.949102582127844,-0.3515456597570087,-0.6912127868512558,-0.0,-0.23533059601784528,-0.05895679388025676,-0.0,-0.17767707935384672,-0.0,-0.0,-0.055754103084950095,0.0,-0.19499341656178928,-0.5965024003741959,-0.0,-0.06508101633413334,-0.0361191301282781,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.06192488279888249,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.39233451327404834,-0.0,-0.0,0.0,0.0,-0.0,-0.03335705892129705,0.0,0.0,-0.0,0.0,0.0,0.0,0.187671606018944,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.07382721568095565,0.31485012091372966,0.11394625317799031,0.02434928673374612
-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.03633436208314896,-0.0,-0.0,-0.0,-0.4516227603523792,-0.0,-0.0,-0.0863255952376451,0.0,-0.0,-0.0,-0.3515456597570087,4.071761267442819,-0.0,-0.0,-0.0,-0.7190514093940479,-0.0,-0.0,-0.6979838853373133,-0.0,-0.0,-0.0,-0.008705590045983922,-0.0,-0.0,-0.14572784061115385,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.11658149784095428,0.0,-0.5978905764207326,-0.5636580239491615,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.32548485016493484,0.0,-0.0,-0.0,0.0,-0.0,-0.039206439877994465,0.04539666817111793,-0.0,-0.08773065181489027,-0.0,-0.05622709930715784,0.0,-0.40999919537496976,0.0,0.0,-0.0,-0.13409168370710445,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.4363960798528326,0.0,0.0,0.5066691176452001
0.0,0.0,0.0,-0.0,0.0,0.1698219457917773,-0.2891527245481446,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.6912127868512558,-0.0,4.4135813622382205,0.0,-0.30976095494078354,-0.12241749606325072,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.9004092478772998,-0.0,-0.0,0.0,-0.0,-0.4456179036530496,-0.0,-0.0,-0.6196060372514561,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0732688694965418,0.11834213788447875,-0.0,0.0,-0.0,0.0,-0.0,0.12022924503655298,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.2226429525520273,-0.0,0.0,0.0,-0.3933767159022251,-0.6085195886494094,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.010716619516491992,0.0,0.0,0.072632289158143,0.0,-0.0,0.0,0.0,-0.0,0.2000425245198713,0.0,0.08305422007962535,0.0,0.5362955040554199,0.16250250805994643,0.0
-0.0,0.0,0.0,0.0,0.0,0.099626228202036,0.0,0.0,0.47740056291846994,-0.06806122325721542,-0.04837274435468516,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2126765872460632,0.0,-0.0,-0.0,0.0,2.4046182198580834,0.0,0.0,-0.0,0.0,0.0,-0.13595770883889435,-0.30191665439684706,-0.053070285600987005,0.0,0.0,0.0,0.0,-0.0,0.07322981701465862,0.0,0.0,-0.0,-0.0,0.0,0.0,0.1339064759852428,-0.0,0.0,0.05200033773116337,0.12241044416140776,-0.03791734354935628,0.004965625010940362,0.13927105595162145,0.0,0.0,-0.0,0.0,0.0,-0.31586757658006825,-0.0,0.0,0.0,0.0,0.1868662484839277,0.20065243457230708,0.0,0.0,0.0,0.0,0.0,0.04753933310920194,-0.0,0.0,0.0,0.0,-0.23187428830012896,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.5916448541645126,0.0,-0.196788210768084,0.2548767258518127,0.0,0.08938856550339326,-0.0,0.05769120146396697,0.0
0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.14478882445462557,0.0,-0.25859473447977666,-0.0,-0.07442792747447528,-0.0,0.0,-0.07848675155913044,-0.0,-0.0,-0.0,0.0,-0.23533059601784528,-0.0,-0.30976095494078354,0.0,2.5105893376737742,-0.0,-0.2634448867653167,-0.2256746412467963,-0.1927182324429696,0.0,0.29931664418826487,0.09468109976334424,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.5098886888561146,-0.0,-0.0,-0.08819504891099056,0.0,0.0,0.0,0.256109042064154,0.0,0.1464554600904243,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.44352291401040417,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.07486984360669868,0.0,0.13850765739288096,0.08654970130709594
0.0,-0.0,-0.21895758590871117,0.07679421689368998,0.0,-0.0,-0.0,0.0,-0.029835078831872412,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.05895679388025676,-0.7190514093940479,-0.12241749606325072,0.0,-0.0,3.9595235914603935,-0.8266358067001143,-0.005178434093694151,-0.4784543831323496,-0.03502850673917273,-0.0,0.0,-0.0,-0.4243053617644529,-0.3411015127152235,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6177180974921219,-0.0,-0.016392262412171475,-0.0,-0.0,0.0,0.11847906193941408,-0.0,0.0,0.2464988868737652,-0.0,-0.0,0.0,-0.0,0.0,0.04692924595281126,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.2283302839874523,-0.0,-0.0,0.0,-0.0,0.010183985255042055,-0.0,-0.0,0.0,0.0,-0.3396401702091015,-0.0,0.0,-0.0,0.0,0.22100862438987628,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.05293032362357906,-0.0,-0.0,0.04506926947450864,0.0,0.0,0.0,0.0,0.0,0.3529044111011313
0.0,0.0,-0.0,0.2630335127174928,0.0,-0.0,-0.0,0.017061468268145263,-0.0,-0.0,0.2048519776978369,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.2634448867653167,-0.8266358067001143,2.804028530930676,-0.2978129866130429,-0.0,-0.0,-0.07313168063067026,0.0,-0.0,-0.253677497009736,0.0,-0.07611476793827414,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1001836945496667,-0.0,-0.0,-0.38919205755914527,-0.0,0.07859092951228176,0.0,0.03736364089046185,0.0,0.0,-0.0,-0.0,0.011069483042418823,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.05199611372077923,0.0,0.0,0.0,-0.0,0.06860702264433603,0.0,-0.0,-0.0,-0.119005113043858,0.07322525219866406,-0.0,-0.0,0.0,0.0,-0.0,-0.28225982273995165,0.0,0.0,-0.262489662400785,-0.0,0.0,0.22986357809927668,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.10070163503705493
-0.0,-0.0,-0.0,-0.0,-0.1588433976590022,-0.0,-0.11515750394308603,-0.38849078485174,-0.0,-0.0,0.0,-0.0,-0.0,-0.0023845172559744305,-0.3007207854806176,-0.0,-0.0,-0.0,-0.0,-0.8044184638876503,-0.2928872348466537,-0.17767707935384672,-0.0,-0.0,0.0,-0.2256746412467963,-0.005178434093694151,-0.2978129866130429,3.4822752134857686,-0.0,-0.0,-0.1412773926681725,0.0,0.0,-0.0,0.01345906318686754,-0.3109797509093635,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.05337045111744086,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-1.0435865729647396,-0.0,0.0,-0.0,-0.0,0.0,0.0038466903304339617,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.004381831478885058,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.0,0.23618095880905768,0.0,-0.0,0.0,0.0,0.0,0.14159751418437047,0.0,-0.21162156938657592,-0.0,-0.0,-0.051227807240036526,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.6979838853373133,-0.0,0.0,-0.1927182324429696,-0.4784543831323496,-0.0,-0.0,3.296659462537393,-1.3832903404126732e-05,-0.0,0.00410966533966578,0.0,-0.0,-0.0917659942860096,0.0,0.11734862785920576,0.0,0.0,0.0,-0.05958541694248496,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.06818289957758501,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.5269517818367296,-0.0,-0.0,-0.5326183782744395,0.020972112770674355,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04940867940184394,-0.0,0.0,-0.0,-0.12092878530855206,-0.8078650411787466,0.0,-0.036563587896147234,0.0,0.0,0.0,0.0,-0.03661685960692832,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.09015160287747705,0.15369462148402926
-0.0084597901728738,0.0,-0.09140725388256418,0.0,0.10238632978155268,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0383212427448975,0.034505152018942484,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.13595770883889435,0.0,-0.03502850673917273,-0.0,-0.0,-1.3832903404126732e-05,1.4799789935351064,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.008610027633848305,0.07252649153093885,0.0,0.0,-0.0,0.0,-0.23567353017280868,-0.0,-0.016453420866625122,-0.17927728662906672,0.0,-0.0,0.0,-0.0673309013568007,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.07070372215708443,-0.0,0.0,-0.0,0.028042391548424295,0.0,0.0,0.023057370605240816,0.0,0.0,-0.0,0.0,-0.0,0.0,0.08805071028073587,-0.0,0.0,0.0,-0.0,-0.3750944568847174,-0.0,-0.25661048046988527,-0.3746536767119741,-0.0,0.06690505878675293,0.0,0.0,-0.04635736587339636,0.0,-0.0,-0.0,-0.0,0.0,0.08115533527954227,-0.0,-0.0,-0.0,0.010914303985780846,-0.0,0.0,0.038809508804667214,0.0,0.0
-0.15490492462377994,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.1603340038784982,0.0,0.09418680645679886,-0.0,0.0,-0.05127369227555224,-0.055754103084950095,-0.0,-0.0,-0.30191665439684706,0.29931664418826487,-0.0,-0.07313168063067026,-0.1412773926681725,-0.0,-0.0,2.1996755168109017,-0.0,0.0,-0.0,0.0,-0.12767042332746045,-0.4615157070622932,0.0,-0.0,0.0,0.0,0.0,0.0,0.254568798740055,-0.0,-0.0,-0.0,0.0,0.021734914264913047,-0.0,0.0,0.0,0.0,-0.0,0.0,0.004853500539784478,0.07345810584301363,-0.0,-0.04901865012506228,0.0,0.0,0.03809832048077912,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.15125154014316733,0.0,-0.0,0.0,-0.0,-0.2528728506874915,0.0,-0.03624128722902227,-0.15962900939869393,0.2257553426952728,-0.9521155141095334,-0.09314875269947294,0.0,0.08518664104123293,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.13958041164385318,0.0,0.0,-0.0,-0.0,0.0
-0.03383688462091812,-0.09828027494056361,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.30014856978965326,-0.0,-0.0,0.0,-0.11136397805327054,-0.0,-0.29114753743837024,0.0,0.0,-0.14632439666964703,0.0,-0.0,0.0,-0.0,0.0,-0.053070285600987005,0.09468109976334424,0.0,0.0,0.0,0.00410966533966578,0.0,-0.0,1.7668014573806476,-0.3743124768803074,-0.0,-0.0,0.0,-0.040042858021586865,-0.0,-0.0,-0.27692557645101173,-0.0,-0.0,0.0,0.0,-0.018544812079885568,-0.3946531134617514,-0.0,0.0,-0.05100341129213929,-0.0,0.0,0.0,0.02874870805824179,0.0,0.0,0.06222467722411668,0.0,0.0,0.0,0.15506125286424546,0.020843733956792367,0.05180689434721009,0.0,0.14623415695911973,0.0,-0.0,0.0,0.0,0.2096633054594197,0.12258718490329457,0.0,0.01550383700740932,0.0,0.252691594030642,0.0,0.1162715487989549,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.13331108329356767,0.019285521568050648,-0.0,0.0,-0.10156472238561624,-0.012585709483158512,-0.0,-0.12253171527390602,-0.043466725575527755,-0.0,0.0,-0.0,-0.0,0.038963815450894834,-0.0
