2.259751117053245384e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00.1,0.000000000000000000e+00.2,-0.000000000000000000e+00.1,-1.922984932564122673e-01,-0.000000000000000000e+00.2,0.000000000000000000e+00.3,-0.000000000000000000e+00.3,-0.000000000000000000e+00.4,-0.000000000000000000e+00.5,-1.700364425832557869e-01,-1.709924504125913750e-02,-3.691684673902818209e-02,-5.052888554587307152e-02,0.000000000000000000e+00.4,0.000000000000000000e+00.5,-0.000000000000000000e+00.6,-8.164371824555020918e-02,0.000000000000000000e+00.6,0.000000000000000000e+00.7,0.000000000000000000e+00.8,0.000000000000000000e+00.9,-2.620025429712439236e-01,-0.000000000000000000e+00.7,0.000000000000000000e+00.10,-0.000000000000000000e+00.8,-0.000000000000000000e+00.9,5.650707529058340145e-02,-5.922035337634908025e-02,-2.964476850622281279e-01,-2.535535607536296490e-02,3.281845219334950103e-02,0.000000000000000000e+00.11,-0.000000000000000000e+00.10,1.158355913269860579e-03,-3.202048284136893574e-01,0.000000000000000000e+00.12,0.000000000000000000e+00.13,-0.000000000000000000e+00.11,-0.000000000000000000e+00.12,0.000000000000000000e+00.14,-0.000000000000000000e+00.13,0.000000000000000000e+00.15,0.000000000000000000e+00.16,-0.000000000000000000e+00.14,-0.000000000000000000e+00.15,-8.494363024658664607e-02,-0.000000000000000000e+00.16,-7.593119443620109932e-01,-0.000000000000000000e+00.17,-0.000000000000000000e+00.18,0.000000000000000000e+00.17,-0.000000000000000000e+00.19,-7.856776203510378032e-02,-0.000000000000000000e+00.20,-0.000000000000000000e+00.21,-0.000000000000000000e+00.22,-0.000000000000000000e+00.23,-0.000000000000000000e+00.24,-0.000000000000000000e+00.25,-0.000000000000000000e+00.26,0.000000000000000000e+00.18,0.000000000000000000e+00.19,0.000000000000000000e+00.20,-9.158534573094566367e-02,-0.000000000000000000e+00.27,0.000000000000000000e+00.21,0.000000000000000000e+00.22,0.000000000000000000e+00.23,-0.000000000000000000e+00.28,0.000000000000000000e+00.24,-0.000000000000000000e+00.29,2.154431518681298313e-02,0.000000000000000000e+00.25,-0.000000000000000000e+00.30,-0.000000000000000000e+00.31,-2.281824139359240056e-01,0.000000000000000000e+00.26,8.076999220556639603e-02,1.560978525599856503e-01,0.000000000000000000e+00.27,0.000000000000000000e+00.28,1.528631855796619898e-03,0.000000000000000000e+00.29,0.000000000000000000e+00.30,-0.000000000000000000e+00.32,-0.000000000000000000e+00.33,0.000000000000000000e+00.31,-0.000000000000000000e+00.34,-1.793976710850118256e-02,0.000000000000000000e+00.32,-0.000000000000000000e+00.35,-0.000000000000000000e+00.36,-0.000000000000000000e+00.37,0.000000000000000000e+00.33,0.000000000000000000e+00.34,-0.000000000000000000e+00.38,-0.000000000000000000e+00.39
-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.024344856001885302,0.20588387978867057,-0.22423040841716235,-0.0,3.1698435517178023,0.0,-0.0,-0.06372590609830134,0.0,-0.44023987169683126,0.0,-0.15350774773715936,0.05015814755544702,-0.0,-0.0,0.0,-0.0596612314717339,-0.22227704910278473,-0.6013344049307453,0.01917436923999804,-0.0,-0.0,-0.09574537076723837,0.0,-0.21032166232438249,0.0,-0.0,0.0,0.0,0.0,-0.023779486473493188,-0.0,0.0,0.0,0.0,-0.0,0.0,0.07270894372910804,0.0,0.0,0.015799133578785412,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.27336639003229257,-0.0,-1.3702182068713515,0.0,-0.07397159220935974,-0.0,0.0,-0.033659368725452415,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.07495163150954853,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.34496401507325497,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.16212901828830212,-0.0,0.0
-0.1700364425832558,0.0,-0.0,0.0,0.0,-0.0,-0.34420796782789287,-0.0,-0.0,-0.2887471991158348,-0.0,0.0,3.973891522942472,0.014239497778607849,0.0,-0.0,0.0,0.0,0.06893794463284464,0.0,0.0,0.0,0.2052266738825636,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.013386705089544235,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.11662723271127395,-0.0,0.0,-0.0774973420167219,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0597623643685034,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-2.857367530530295,-0.23055812547675497,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.3521102540329392,-0.0,-0.0,0.03160901584491225,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.05402900047481637,-0.0,-0.0,0.0,-0.022048297973541155,0.0,0.0,-0.0,0.0,0.0
-0.017099245041259137,0.09771228536368023,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.004445780381193424,-0.093206386890854,-0.0,0.014239497778607849,2.669318551763663,-0.31830267481198654,-0.0,-0.0,-0.0,-1.3375698486298455,0.0,-0.08551725568099405,0.0,-0.0,0.0,0.0,-0.069938616756051,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.003457605652023215,-0.013909752089093836,0.0,0.0,0.0,-0.0,0.06841580734497689,-0.2496950153315924,0.03652408821538516,0.0,0.11117580828375193,0.06205389610279421,-0.0,0.0,-0.0,0.057403018082429993,0.0,0.12053983505746604,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.036224492057756255,-0.19212611415071407,-0.07970543869839601,0.0,0.0,-0.17194315833275375,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.02855760423037076,0.0,-0.06990387945999132,-0.13782684939568776,0.003933963013547829,0.0,-0.05335000767327728,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.13539079926861938,-0.0,-0.0
-0.036916846739028175,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.3308390546445015,-0.06372590609830134,0.0,-0.31830267481198654,3.2471114674296695,0.0,0.0,-0.0,-0.0,-0.0,-0.96397249642012,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0753313855221136,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.059399216388613514,0.0,0.0,0.0,0.07140270229733209,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.03868867160799006,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.028892337078555846,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.369307107247025,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.03132560243165142,-0.0,0.22665325937886507,0.09431935736554979,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.26071208482100705,-0.01601591921247678,0.0,-0.0,-0.0
-0.05052888554587307,-0.0,-0.0,0.0,0.0,0.0,-0.4164486466024096,-0.1362547543990588,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,2.2488114821454146,-0.09087897071251233,-0.14750653149197498,-0.005778006186667492,0.0,0.0,-0.0,-0.0,-0.31708689097264947,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.6212641690700683,-0.3279392942423549,-0.06278626984859953,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.3735158843342857,0.0,0.0015017275563378365,0.0,-0.17138518719768717,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.033577480211391245,0.0,0.0,-0.034398794995087315,-1.2942359083366624e-05,-0.0,0.0,-0.08119409020347176,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.12428860866599396,-0.0,-0.0,-0.0,-0.07142952560372162,0.0,0.0,0.09886479521291938,0.0,0.0
0.0,-0.0,0.13914448963768608,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.44023987169683126,0.0,-0.0,0.0,-0.09087897071251233,3.0898926732971073,-0.0,-1.1390371319095771,0.19706822384129188,-0.0,-0.9427586283715396,-0.2548891609912524,-0.39461640245227847,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.08751184933382407,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.006571514700597164,-0.0,0.03382373440857884,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.09230472416968893,-0.0,-0.02694058188866396,0.0,-0.0,-0.0,0.14126311460381744,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0692918783354133,0.0,-0.07396346105013246,0.0,-0.0,0.022371945735119976,-0.0,-0.0,0.012182827846702556,-0.0,0.0,-0.0,0.0,0.010565713540830976,-0.0,-0.0
0.0,-0.006119576432013455,-0.0,-0.0,0.0,-0.0,0.0,-0.6101108693043868,-0.0,0.0230213895199696,0.0,0.0,0.0,-0.0,-0.0,-0.14750653149197498,-0.0,3.1230071884414774,-0.0,-0.0,-0.0,-0.0,-0.8024500091766639,-0.0,0.0,0.0,0.0,0.0,0.12537810778053995,0.0,0.0,-0.0,0.0,-0.3064798173332891,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.15078963393776973,-0.0,0.0,0.0,0.15321212039238583,0.0,0.022739531270935812,0.0,-0.15841078433065256,-0.0,0.0,-0.0,-0.0,-1.2292160930017932,-0.2128349643548872,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.008582892071798697,-0.0,-0.0,0.0,0.0,0.08134750095340343,0.0,0.0,0.006885339501691219,-0.0,-0.0
-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.15350774773715936,0.06893794463284464,-1.3375698486298455,-0.0,-0.005778006186667492,-1.1390371319095771,-0.0,3.60209829379706,0.0,-0.2745123648571508,-0.0,-0.15924006184227907,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.02217564256974064,-0.0,-0.0,0.0,0.0,-0.0017041692669692663,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.06646593550811786,-0.15967903297779298,0.0,0.0,-0.7203463109500243,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.034846281734576726,0.0,0.0,-0.15882659089330192,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.05776019905861952,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.1221086451153514,-0.13657606286534174,-0.0
-0.08164371824555022,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.05015814755544702,0.0,0.0,-0.0,0.0,0.19706822384129188,-0.0,0.0,2.2255535750756787,-0.0,0.052995125200127766,0.0,0.0,0.0,0.0,0.0,-0.0,-0.07867975230757981,0.05935146702374998,-0.0,-0.0,0.0,0.0,0.005714415760891624,-0.10732866936380953,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.2773156974473152,-0.013640453581539796,-0.0,-0.0,-0.09743922269503212,-0.0,-0.12087715252161627,-0.10766420291291531,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.12515233082869162,0.06470638582314987,0.06394810743648542,-0.5814352132689161,0.15186071129652923,0.0,-0.2705641257733803,0.1207393219089442,0.0,-0.07122277773084251,-0.0,-0.0,-0.11117966250813288,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.653570937850466,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.0,0.0,0.0,-0.058906280110670846,0.0,-0.0,0.0,-0.0,-0.19698225629343807,0.0,-0.0,-0.0,0.0,-0.08551725568099405,-0.96397249642012,0.0,-0.0,-0.0,-0.2745123648571508,-0.0,3.223181711545521,0.0,-0.14430338200492,-0.0,0.0,0.0,0.0,0.03935455727383257,-0.0,0.0,-0.0,0.0,-0.0,0.04778140176120978,0.0,0.0,-0.0,-0.016128557286070367,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.07661188049816982,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0701920047968362,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.2034844904872428,-0.3082630890957994,0.014049167167221844,-0.0,0.0,-0.0,-1.1640362592684734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11817258448927195,-0.0,0.05703651590538545,0.0,-0.0,0.0,0.0,0.17309379967683322,-0.0,0.0,0.0,0.033871790624771365,-0.0,0.0,0.0,0.0,0.03980591867553129,-0.20395133931834297,-0.0,-0.0,0.0,-0.0
0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.00040815294961630937,0.0,0.0,0.009689074982362385,-0.0,0.0,0.0,0.0,-0.0,-0.9427586283715396,-0.0,-0.0,0.052995125200127766,0.0,3.1224846910675406,-0.5654818756942099,-0.0,0.0,-0.4968574451650735,0.04850379983553143,-0.0,0.0,-0.19715911536767147,0.0,0.0,-0.0,-0.5033918669582733,-0.5628468782382201,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.20304334668049728,0.0,0.0,-0.0,-0.3882454284302901,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.12670350389010007,0.0,0.043238011859429874,-0.0,0.06769206994955278,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.07816724201411274,0.0,0.0,0.015630757933481305,0.13309855575336563,0.0,0.0,0.0,-0.0,0.0,0.0,0.052751452409835795,0.0,0.0,-0.0,0.0,0.03171340995036987,-0.0,-0.0,0.0,0.0,0.10710064051240709,0.0,0.0,0.0,-0.0,0.0
0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.01445258529266483,-0.0,-0.0,0.0,-0.0,0.0,0.2052266738825636,-0.0,-0.0,-0.0,-0.2548891609912524,-0.8024500091766639,-0.15924006184227907,0.0,-0.14430338200492,-0.5654818756942099,2.7796548939147034,-0.0,0.0,-0.0,0.0,-0.0,0.21048035047048083,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0414320765054408,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.29777479408459046,0.0,0.3126672271534493,0.01792544072088991,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.721205535195224,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.09261471887464842,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.2621537216141403,0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0016606984040050308,-0.08259759622815811,-0.0,0.0,-0.0,0.0,0.15957376309835397,-0.0,0.03966521402365142,-0.0596612314717339,0.0,0.0,0.0,-0.31708689097264947,-0.39461640245227847,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.889014182167366,-0.18551141764969892,-0.0,0.0,0.061361135016646313,0.0,0.0,-0.0,-0.0,0.0,-0.05170386691719019,-0.0,0.20824046804939897,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.1518444466429862,0.0,0.0,0.014030434922443942,0.0,0.0,0.0,0.0,-0.016786576152662686,-0.0,0.0,0.0,-0.0,0.0,-0.08103765322134052,-0.0,-0.0,0.0,0.1195852005218959,0.0,-0.0,0.0,0.0,-0.08135253173443226,-0.3191676540055672,-0.0,-0.0,-0.002318632499933221,-0.11300163503847852,-0.0,-0.5209619646541276,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.10346426297702536,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.2620025429712439,0.0,-0.0,0.12219583561296903,-0.0,-0.0,0.0,0.0,0.0,-0.3043394250461854,-0.0,-0.22227704910278473,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18551141764969892,2.053967095456375,0.0,0.0,-0.0,-0.0,-0.0,-0.25226683103438646,-0.08583236412408544,0.0,-0.0,0.0,0.0,0.0,-0.0,0.06271926006185355,0.0,0.0,0.0,0.0,0.0,-0.0,0.20068880525869776,0.07691536295197524,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.03865780889564832,0.0,-0.3815657387727576,-0.2236058724973526,-0.2120659164409576,-0.0,0.0,0.0,0.2159671934504572,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.035770401860696424,-0.0,-0.11058414242468752,-0.0,0.052341311970403134,-0.0,0.0,0.08137262147963453,0.0,0.0,0.1859939518988105,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.10838200305265752,0.0,0.0,0.0
-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.6013344049307453,-0.0,-0.069938616756051,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.4968574451650735,-0.0,-0.0,0.0,1.9576955240828864,0.0,-0.09193948067296959,-0.0,-0.0,0.16531040800594407,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.28991749457219174,-0.0,-0.0,0.0,0.2485739061569217,-0.0,-0.0,-0.040656732864559605,0.0,-0.0,0.0,0.21663296544667657,0.0,0.0,0.0,0.0,0.11727039103789552,0.02505115836469752,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.011765643643133532,0.0,0.11409192433486157,-0.2282019481621776,0.0,-0.0,-0.0,-0.05007450098508288,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.2368863476732294,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.2088260616847468,0.0,-0.0,0.17854303879028377
0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.01917436923999804,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04850379983553143,0.0,0.0,0.0,0.0,2.0557678071707457,-0.26665700231110534,0.0,-0.25979363257487914,-0.0,-0.0,0.0,0.0,-0.19857447851313323,0.0,0.0,-0.0,-0.04150796791137864,-0.0,0.0,-0.02738511163817455,0.0,-0.013877905421681644,-0.5027883166435659,-0.2538992555857914,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.25450422289434727,0.0,-0.0,-0.0,0.15525681741579064,0.0,0.0,-0.2448304198167419,-0.0,-0.0,-0.053499728187355954,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.24976927164132173,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.528401088648149,-0.0,0.0,0.0,0.0,-0.0,0.013595067212361495,0.10075116185600683,-0.0,0.06905035372167155,-0.12882870339211097,0.0,-0.02397015120083088,-0.18976934618679167,0.039949065169570606,0.0
-0.0,0.0,-0.0,0.2806833766735773,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.03935455727383257,-0.0,-0.0,0.061361135016646313,-0.0,-0.09193948067296959,-0.26665700231110534,2.0559149319579206,-0.0,-0.0030447754521307304,0.0,-0.0,-0.0,-0.0,-0.14128144381324043,-0.02721996754139276,0.0,0.0,0.0,0.1652428904045833,-0.0,-0.0,0.0,-0.03168776088780244,-0.144934167044901,0.0,-0.0,-0.0,-0.08774173704104408,0.0,-0.0,0.0,0.0,0.012650602553806716,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.2193255545207498,0.0,0.0,0.0,-0.0,0.0,0.129098309719934,0.0,0.02300203116397426,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.4136570379102507,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.9125166473354813,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0
-0.0,0.0,0.0,-0.021254533176206392,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.2277759592126538,-0.0,-0.0,0.0,-0.0753313855221136,0.0,0.0,0.12537810778053995,0.0,-0.07867975230757981,-0.0,0.0,0.21048035047048083,0.0,-0.0,-0.0,0.0,-0.0,2.4017563956497705,-0.0,-0.07844500642844465,0.0,0.0,0.0,0.0,0.0,-0.2734556962017342,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2139122288088409,-0.0,0.1702836172960525,-0.04646757462227207,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.04132675776176497,0.0,-0.0,0.0,0.0,-0.04501962011816385,0.0,0.0,-0.0,0.0,-0.1138861500481076,0.0,0.0,-0.0,-0.18829352788822587,-0.0,-1.1250074979332907,-0.00459898643790717,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.11355096687676708,0.0,0.0,0.0,0.0,-0.29817856889094546,0.0,-0.30602326294321974,-0.0,0.0
0.0565070752905834,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.11021199044216198,-0.3052265943335746,-0.0,-0.09574537076723837,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.05935146702374998,0.0,-0.19715911536767147,-0.0,0.0,-0.0,-0.0,-0.25979363257487914,-0.0030447754521307304,-0.0,2.055544099949492,0.0,0.02458246624767375,-0.0,-0.0,-0.028326319111850486,-0.0,-0.0,-0.0,-0.3448482694383661,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.12569152479969242,-0.5276090513730614,-0.0,-0.0,-0.0,0.0,0.0,0.16556055026561445,0.016988445832425658,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.13307315899212008,0.0,-0.026584404927584064,-0.0,0.0497682491982638,-0.3846809499229614,0.20581598011486887,0.06500047154036154,0.0,0.0,0.0,0.0,0.0,0.46030846552729826,0.0,-0.07903784003906544,-0.0,-0.034304175658696416,0.10935660822697064,0.008085352470348476,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.1241743338981426,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.05576442229726344
-0.05922035337634908,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0537681501255743,0.0,-0.013386705089544235,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.25226683103438646,0.16531040800594407,-0.0,0.0,-0.07844500642844465,0.0,3.0136480179267706,-0.0,-0.1438398493958878,0.0,-0.0,0.009955619650353256,-0.0,-0.0,0.007220053585973981,-0.0,0.0,-0.1814638979269904,-0.0,-0.0,-0.21849030859588955,0.0,0.0039033808465701496,-0.0,0.0246363550787893,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.26778297941371565,-0.07340247785358812,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-2.0036183631571367,0.0,0.0,0.013464725512919324,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.05411122403116517,-0.0,0.0,0.36511964621712406,-0.083265953580794,-0.0,-0.0,0.0,-0.05233265363313439,0.0,-0.0
-0.2964476850622281,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.021886832362960656,0.0,0.0,-0.21032166232438249,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.08583236412408544,-0.0,-0.0,-0.0,0.0,0.02458246624767375,-0.0,2.71785654235948,-0.0,0.0,0.0,0.0,0.0,-0.08393236949068787,0.0,0.0,0.0,-0.049391379624044975,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.4718560797037291,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.014091564091564325,0.0,-0.0,0.0,0.0,0.0,0.017880699423964478,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.017524153254450905,-0.49492374985358256,-1.1887037415495194,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.17907785993784903,-0.0,0.0,-0.2355935079448508,-0.0,0.0,0.0,0.06777628350675957,-0.0,0.0
-0.025355356075362965,0.0,-0.0,0.06083063887242004,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.6212641690700683,-0.0,0.0,-0.02217564256974064,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.1438398493958878,-0.0,2.3224218386685855,-0.0,-0.0,-0.0,-0.0,-0.24655127373076957,-0.0,-0.14074386679502193,-0.44712332575171304,-0.08033248052656265,-0.02969880054273426,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0801127174925031,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.16065875051586595,-0.0,-0.0,0.0,-0.0,-0.13549228234393407,-0.0,-0.0,0.0,0.021873141809343168,-0.0,0.0,-0.0,0.0,0.0,0.0,0.019249659065733137,0.0,-0.0,0.0,0.0,-0.11275875174757882,0.019002753892801105,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.5289303688344417,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.2340508800909484,-0.0
