1.397195061215334322e+00,0.000000000000000000e+00,0.000000000000000000e+00.1,-0.000000000000000000e+00,-0.000000000000000000e+00.1,0.000000000000000000e+00.2,-0.000000000000000000e+00.2,0.000000000000000000e+00.3,0.000000000000000000e+00.4,-0.000000000000000000e+00.3,0.000000000000000000e+00.5,-0.000000000000000000e+00.4,-0.000000000000000000e+00.5,9.363936567193677230e-02,0.000000000000000000e+00.6,-4.480852065364337999e-01,0.000000000000000000e+00.7,0.000000000000000000e+00.8,3.285324478265226888e-01,-0.000000000000000000e+00.6,2.283844520999737393e-01,0.000000000000000000e+00.9,0.000000000000000000e+00.10,-0.000000000000000000e+00.7,-6.001593574931866210e-02,-0.000000000000000000e+00.8,-0.000000000000000000e+00.9,8.726853647879595499e-02,-2.617190610967481262e-02,2.850639861704384881e-02,-4.737543793673665293e-02,-0.000000000000000000e+00.10,-0.000000000000000000e+00.11,-0.000000000000000000e+00.12,0.000000000000000000e+00.11,-0.000000000000000000e+00.13,-1.874520800751129992e-02,0.000000000000000000e+00.12,0.000000000000000000e+00.13,-0.000000000000000000e+00.14,-0.000000000000000000e+00.15,-0.000000000000000000e+00.16,0.000000000000000000e+00.14,-6.536824826947848499e-02,0.000000000000000000e+00.15,-0.000000000000000000e+00.17,-0.000000000000000000e+00.18,-0.000000000000000000e+00.19,-0.000000000000000000e+00.20,-0.000000000000000000e+00.21,-3.065148721130331322e-01,0.000000000000000000e+00.16,3.133756986933796101e-03,0.000000000000000000e+00.17,-0.000000000000000000e+00.22,-0.000000000000000000e+00.23,0.000000000000000000e+00.18,0.000000000000000000e+00.19,1.194281150410902992e-02,0.000000000000000000e+00.20,0.000000000000000000e+00.21,-0.000000000000000000e+00.24,-1.824123234596633503e-01,-0.000000000000000000e+00.25,0.000000000000000000e+00.22,0.000000000000000000e+00.23,-0.000000000000000000e+00.26,-0.000000000000000000e+00.27,2.192064857956208673e-02,-0.000000000000000000e+00.28,0.000000000000000000e+00.24,-0.000000000000000000e+00.29,0.000000000000000000e+00.25,-0.000000000000000000e+00.30,-0.000000000000000000e+00.31,-0.000000000000000000e+00.32,-0.000000000000000000e+00.33,-0.000000000000000000e+00.34,-0.000000000000000000e+00.35,0.000000000000000000e+00.26,-0.000000000000000000e+00.36,-0.000000000000000000e+00.37,0.000000000000000000e+00.27,0.000000000000000000e+00.28,-4.038164658522973294e-02,-1.138808387764437269e-01,-0.000000000000000000e+00.38,-1.125547829988501197e-02,0.000000000000000000e+00.29,-0.000000000000000000e+00.39,0.000000000000000000e+00.30,0.000000000000000000e+00.31,1.423949793556510135e-01,-0.000000000000000000e+00.40,-0.000000000000000000e+00.41,-0.000000000000000000e+00.42,-3.966133341888861130e-03,-0.000000000000000000e+00.43,-1.264501393155275655e-01,-0.000000000000000000e+00.44
-0.0,0.07556871538694036,0.0,0.08172765661677975,0.07648134043384841,-0.0,-0.07940783040701468,0.0,0.0,-0.14991490297456764,-0.0,2.328831392987411,-0.0,-0.0,-0.0,0.0,-0.0,-0.011814252329203832,-0.0,-0.0,-0.043155475660799754,-0.0,-0.0,-0.0057081526108544575,-0.0,-0.0,-0.0,-0.0,0.0,-0.28315631492485177,0.0,-0.0,0.0,-0.0,0.10582938542094213,-0.13560394560318748,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.1407044725881302,0.0,0.0,0.0,0.008287502740348519,0.0,0.0,0.0,0.0,-0.0,0.22268942219122065,0.0,-0.0441668682664778,-0.0,0.0,-0.0,-0.0,-0.6748119538727457,-0.0,-0.0,0.0567440690407835,-0.0,-0.03490232754847368,-0.0,-0.0,0.009329677938340145,-0.0,-0.029609421647417623,-0.0,0.0,-0.060362530336164046,-0.2503413172032918,-0.3122414910032986,-0.0,-0.0010160318628035807,-0.0,-0.0,0.0,0.226358143421346,0.12597339045794773,0.06841729898860122,0.0,0.036845126573102495,0.07387993755830569,0.03039078826060065,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0145699951159289,0.05298437364723257,0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,3.373113995672395,-0.19139751154259965,-0.07324232643450211,-0.0,-0.0,-0.0,-0.0,0.0,-0.028825594600117382,0.0,0.0,0.09882646747297488,-0.0,0.0,0.0,-0.0,-0.15905271560475223,0.0,-0.0,0.0,-0.0,-0.0,0.1757307955437829,-0.0,-0.22723052992145004,-0.0,0.0,0.0,0.0,0.06919720536096498,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.05451449470133401,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.15459593068571095,-0.0,-0.0,-2.247519840287911,-0.2579096332402412,-0.0,-0.0,-0.16111271845053463,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.006604540477543999,-0.0,-0.0,-0.02674262153986971,0.0,0.1491058838580213,0.0,0.0,-0.0,0.0,-0.0,-0.05260151935360022,0.0,-0.0,0.0,-0.0,-0.1091162985324314,0.0952377506149249,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0
0.09363936567193677,-0.0,-0.08728130203184428,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.244625202547343,-0.0,-0.19139751154259965,1.991009032311206,-0.6228911066966772,0.0,0.0,0.0,-0.0,0.05768944479018847,-0.0,0.0,-0.09364908768052296,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.08360961800366723,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.019347992179957564,-0.09296754506661645,-0.0,-0.15063905490797885,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.16132966721708772,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.015209219329729849,-0.10768422568029448,-0.0,-0.30074588512841494,0.0,0.0,-0.0,0.0,0.0,-0.01657601981686704,-0.0,0.0,0.07560377649984938,-0.05305009683974291,-0.0,-0.10850129229609597,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.032610940148151864,-0.0,0.0,0.0,0.0,0.05586504605725782,0.0,-0.008567378401381222,-0.295875184909971,0.0,-0.0,0.1021739895380988,-0.0,0.0,0.0,0.0
0.0,-0.0,-0.03861398177119725,0.0,0.0,-0.0,-0.0,0.02342334085777189,0.0,-0.0,-0.11422399460413428,-0.0,-0.07324232643450211,-0.6228911066966772,2.315104967656234,0.0,0.0,0.06675465372161683,-0.0,0.0,-0.11104003525054744,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.2356181380382,-0.0031687568721806467,-0.0,-0.0,0.0,-0.08804073564872476,0.14026283725891037,0.0,0.04546031733594568,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.08095869535190563,-0.0,-0.0,-0.08474663921081153,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.19572783455164972,-0.0,-0.0,0.0,-0.059118110446968165,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.6502508828221456,-0.0,0.05596499561169132,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.4336168900865184,-0.018421886988989514,-0.0,0.07273114298967613,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.037666795047272765,-0.0,-0.0,-0.09604247541072307,-0.0,-0.0665230217161688,0.0,-0.0,-0.0,-0.0,0.0
-0.44808520653643374,-0.04417230385847244,0.0,-0.2997337955808284,-0.06024426178956054,0.0,-0.7934510077387302,-0.08278910103364653,-0.0,-0.05856518462533856,0.02720520472265724,0.0,-0.0,0.0,0.0,2.226727345594219,-0.0,-0.08903591001083574,-0.0,-0.0,-0.22026522568527607,-0.05803478489208568,-0.004710814993605187,-0.0,-0.022442666224140463,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.00815957373961131,-0.0,-0.0,-0.0,-0.025238184281521747,-0.0,0.0,-0.2176431409614233,0.0,-0.06502348393363656,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.05922190142553247,-0.11715470098421076,-0.0,-0.0,-0.0,-0.0,0.12304387375587056,-0.0,0.019299934132829957,0.0,0.0,-0.03499227888476703,-0.0,-0.0,-0.0,-0.008056988412773919,0.0,-0.1453800575674097,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.01571753586530681,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0017346933918812226,-0.0,0.0,0.0,0.0,0.0,0.188052744287417,0.007607617046459245,-0.0,0.0,-0.0,0.24336943139858092,-0.0,-0.0
0.0,0.0,-0.015055080527258659,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,2.238757923311275,-0.18088575325739756,-0.24760071433253508,0.0,-0.09745773936242796,-0.3254761636994035,-0.0,-0.1306726454195701,-0.100419751027415,-0.0,0.0,-0.23286120136246077,0.0,0.0,-0.0,0.0,0.0,-0.04711033911988773,-0.0,0.0,0.0,0.2400736066322226,-0.0,0.0011349315018930287,0.0,0.0,-0.0,-0.0,0.05335041941223132,0.0,0.0,0.0,0.1350680133697059,0.19685848108531023,0.01705158645255439,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.12738682566833545,-0.0,-0.02661589146877244,-0.2971893926966218,-0.0,0.0,-0.05777653449666713,0.11943704001519095,-0.0,-0.007151826390253639,-0.22820866159089617,-0.0,0.0,-0.1553950131440008,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.29881722784585046,-0.034311560135813296,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.09354975065002993,0.0,-0.0,-0.004621784540793212,0.1494399144971416,0.0445595491978768,0.028169073363052112,-0.0,-0.0,0.0,-0.0,0.0,0.0
0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.15601000653989347,-0.154775075049382,-0.0,0.0,0.0,-0.011814252329203832,-0.0,0.0,0.06675465372161683,-0.08903591001083574,-0.18088575325739756,2.6364944656777247,-0.0,-0.14613708747361093,-0.32336148470523796,-0.15357915394594707,-0.41939599668654337,0.0,-0.23148997540970365,-0.0,-0.0,0.0,-0.0,-0.0,0.13976357270468331,0.0,-0.0,-0.5718476797568061,-0.0,-0.0,0.0,-0.0,-0.0,-0.01044444314564098,0.0,0.0,0.0,0.0,-0.0,0.05228182889193855,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.1159923208248989,-0.0,0.0,0.07452743050945451,0.0,-0.0,0.0,-0.03954058746421215,-0.0,-0.012213894624333851,-0.39281376721378986,-0.0,-0.0,-0.0,-0.1390493443939572,-0.0,0.0,-0.08684398802421277,-0.0,-0.0,0.0594243719238942,-0.0,-0.0,0.0,0.0,-0.08489654534277628,0.0,-0.0,-0.0,-0.3799284117373178,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0
0.3285324478265227,-0.0,-0.0,0.0,0.042275796733822826,0.0,-0.0770881779071334,-0.10855955142656196,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.24760071433253508,-0.0,2.1103220153820264,0.0,-0.0,-0.0,-0.2281643897771192,0.0,-0.09030423432665377,0.0,0.0,-0.0,0.126047196765459,0.0,0.0,0.018140863747063852,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.01433558980237936,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.10540698114830316,-0.0,-0.039149361292350485,0.0,0.0,-0.6013169983137345,-0.48744706443083136,-0.0,-0.0,-0.0,-0.0,-0.17085415713224525,-0.0,-0.0,-0.0,-0.11151716941524488,-0.1822732595857681,0.0,0.0,-0.0,-0.13000178322531095,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.06538464824756882,-0.0
-0.0,-0.14499500498739515,0.0,0.05617381875146978,0.0,-0.0,0.0,0.11357103985183944,-0.0,0.017766438569421672,0.0,-0.0,0.0,0.05768944479018847,0.0,-0.0,0.0,-0.14613708747361093,0.0,2.2465739568624943,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.2100901244030138,-0.0,0.16176288364686184,-0.0,0.0,0.0,-0.0,-0.10117540265369976,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.41277599391592457,-0.24942230658312864,-0.043377004782151424,-0.12913163836555547,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06122145098124639,-0.0,-0.03652492580367543,0.0,-0.0,-0.36674555222609695,0.0,-0.0,-0.0,-0.0,0.02953270182960793,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.13524827749187537,-0.06335188482374163,0.08416961203202526,0.0,-0.0,-0.615165354626471,-0.04866205468734401,-0.0,-0.0,0.0,0.0,0.0035007095888412256,-0.0,0.0,-0.49816510911291134,-0.0,-0.0
0.2283844520999737,-0.26056654934132384,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.043155475660799754,-0.028825594600117382,-0.0,-0.11104003525054744,-0.22026522568527607,-0.09745773936242796,-0.32336148470523796,-0.0,0.0,2.6855153029285974,-0.0,-0.16777948658345407,-0.008136677932136441,-0.0,0.0,0.06944155749302236,-0.0,-0.0,-0.0,-0.0,0.16721720586189112,-0.03439814998653068,0.0,-0.0,0.10294786763389421,0.0,0.0,0.0,-0.0,0.07527587587014967,0.0,-0.0,0.21246243406167512,0.0,0.0,0.11754521880913396,0.0,0.04850777020088978,0.08773865179733539,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.028643631563820406,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.8983560343879917,-0.0,-0.0,0.0,-0.0,-0.0,-0.36006263969294644,-0.13402266712524663,-0.08025234335785095,0.0,-0.0,-0.0,0.0,0.0,0.0,0.03781284440565726,0.0,0.03956353494519464,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0884359933893091,0.0
0.0,-0.0,-0.07979140851893607,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.05803478489208568,-0.3254761636994035,-0.15357915394594707,-0.0,0.0,-0.0,2.160162198624334,-0.0,-0.19235180863842144,-0.03602495046384682,-0.3212384025742615,0.0,-0.26056750534433504,0.0,-0.053150739400890726,-0.0,-0.0,-0.20843936222267265,-0.15615483700922284,-0.5199207437076944,0.0,0.0,-0.0,-0.10477635676011383,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.008451281542807238,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.10690677726477268,0.0,0.2983833694036063,0.0,0.0,0.0,0.0,-0.0,0.13698257571320724,-0.0,-0.0,0.0,-0.37787167490944445,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.182395122842604,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0926212720234804,-0.0,0.05074441334953205,-0.0,0.06445209934547841,0.05184889534315781,0.0,-0.0,0.17835716326842668
0.0,-0.10328459533345452,-0.0,-0.0,0.0,0.0,-0.11633622455620314,-0.154636638548571,0.0,0.0,-0.0,-0.0,0.0,-0.09364908768052296,-0.0,-0.004710814993605187,-0.0,-0.41939599668654337,-0.2281643897771192,-0.0,-0.16777948658345407,-0.0,2.725753190385217,0.0,0.0,0.0,-0.24482704583417053,-0.31168957743461545,0.0,-0.5857843758115804,0.0,0.1136763108631095,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.16135297832310003,0.0,-0.0,0.0,-0.0,-0.0,0.27961657170453047,-0.0,0.20166791252098035,-0.0,-0.0,-0.0,-0.0,-0.0,-0.004287603641739683,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.05773119162861516,-0.0,-0.0408854085242317,-0.0,-0.08070065137681137,-0.6145781083336572,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.08658593440284353,-0.0,-0.014336549696592546,0.03104265528348458,0.0,0.015453169140323644,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.00765521010779462,0.0,0.0,-0.0,0.0,-0.0
-0.0,0.0,0.0,0.0,0.0,0.1281551818206803,-0.0,0.0,0.0,-0.09897594279591758,-0.0,-0.0057081526108544575,0.09882646747297488,0.0,0.0,-0.0,-0.1306726454195701,0.0,0.0,0.0,-0.008136677932136441,-0.19235180863842144,0.0,2.372403912833738,-0.0,-0.0,-0.0,-0.0,-0.0573417883323421,-0.06538656623840128,0.04822466525374124,-0.0,0.0,0.0,0.0,0.0,0.09720003711732844,0.21729659208939028,-0.0,-0.06588076559831585,-0.0,-0.0,-0.06990149355902806,0.0,0.017158877683736477,-0.0,-0.0,0.0,0.10442636813029436,0.11436779096664049,-0.0,-0.08127070604062038,-0.0,0.0,0.0,-0.0,-0.1808718940719664,-0.0,-0.0,-0.0,-0.04644245032325581,0.0,0.0,0.1149067009830019,0.0,0.06236219819685952,-0.16386697767758499,-0.0,0.0,-0.0,-0.0,-0.09327771279369437,-0.0,-0.0,-0.7338232994014896,-0.008361031179727063,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.11384838746236987,-0.006359010388816171,0.0,0.0015742276378067851,0.048733819891028846,0.11375187862462308,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.05768071883995345,0.0,0.0,0.0,-0.0,0.2838158790568294
-0.060015935749318655,0.18723952931539276,0.0,0.01682511455429522,-0.0,-0.0,-0.0,0.0,0.03452241171714785,-0.3095483877190163,0.1385197972182242,-0.0,-0.0,0.0,-0.0,-0.022442666224140463,-0.100419751027415,-0.23148997540970365,-0.09030423432665377,0.0,-0.0,-0.03602495046384682,0.0,-0.0,1.8448886920321896,-0.20362961917422664,-0.0,0.0,-0.0,0.0,-0.0,0.01341636860669489,-0.0,-0.0,-0.0,-0.16392498528687727,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.3001075506940653,0.0,0.0,0.0,0.0,-0.04264763071586236,0.0,-0.0,-0.0,0.0,0.0,-0.05965756545249705,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.054399776889031935,-0.0,-0.0,0.0,-0.0,-0.07765167403945283,-0.0,-0.22318844097489868,-0.22038489651046575,-0.0,-0.0,-0.39025093783247783,0.06818795862405447,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.19173191758626887,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.24438497283785204,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.3212384025742615,0.0,-0.0,-0.20362961917422664,1.6204722055496403,-0.21754636451135023,-0.13912632231202762,0.0,-0.0,-0.0,-0.051312491068662446,0.0,0.0,-0.16085110113792891,-0.0,-0.0,-0.0,0.0,0.0,0.21104889155119247,-0.007692699298979898,0.0,-0.0,0.015616149731848031,0.0,0.0,0.0001967651989348763,-0.0,0.0,-0.08635873410924813,-0.0,0.0,-0.0,0.0,-0.038501549594742154,-0.0,0.0,0.0,0.061473978059324794,0.003212348871504533,0.0,0.0,0.27495848645011073,0.0,0.04927805240767483,0.0,0.011955800644942772,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.12303492015634036,0.0,-0.03102735835115539,0.0,-0.0,0.0,0.15298252396646908,0.061064149326137664,-0.0,-0.02445561902990691,0.0,-0.0,-0.19422154870516753,-0.0,0.1955219660734948,-0.0,0.0,-0.0,-0.04975130378272703,-0.04876325315791839,0.0,0.0,0.1305708503974145,-0.011681691917430853,0.0
-0.0,0.0757006613175199,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.19046159132962837,0.057056155832598335,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.06944155749302236,0.0,-0.24482704583417053,-0.0,-0.0,-0.21754636451135023,1.7250208948956312,-0.0,0.0,-0.0,0.1883870397007477,-0.0,0.0,-0.0,-0.0007495287735995523,-0.0,0.0,0.0,-0.0,-0.16877911880938873,0.0,0.0,-0.12487294056017675,-0.15775996826957067,-0.15192719660652115,-0.04065252660060556,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.06980332271957823,0.0,-0.0,-0.0,-0.034421642495980925,-0.2125593645819468,0.2356527758852479,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.080511959640177,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.16740408593644598,0.0,0.0,-0.14289298873548756,-0.0,-0.0,0.05175584414862042,0.0,-0.0,-0.0,-0.0,-0.0,-0.46618454602094656,0.0,0.0,-0.0
0.08726853647879595,0.0,-0.0,0.24994139738464377,0.0,-0.09745694957535171,-0.0,0.0,0.0,0.0,-0.37297653125548647,-0.0,-0.0,-0.0,-0.2356181380382,-0.0,-0.23286120136246077,0.0,-0.0,0.0,-0.0,-0.26056750534433504,-0.31168957743461545,-0.0,0.0,-0.13912632231202762,-0.0,2.3162879633641102,0.0,-0.2904985163361521,-0.0,0.013671843814038059,0.0,-0.0,-0.0,0.0,-0.0,0.027294642069453107,-0.1426233332010375,0.0,0.0,-0.0,-0.12072175899735976,-0.3756883401014048,0.07919542788769579,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.03836362938700338,-0.0,-0.062439857185270405,-0.11627103285935458,-0.0,-0.0,-0.0,0.0,-0.0,-0.0030972461648130487,-0.0,-0.0,0.0,-0.0,-0.0,-0.233401962115542,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.044214423525026525,0.0,0.2252843208737084,-0.0,0.5429760519969644,0.10421227929604268,0.0,-0.34236351551280564,0.0,0.0,-0.057076047856692944,-0.0,-0.0,0.0,-0.2965410556469362,-0.0,0.0,-0.0,-0.0,0.0
-0.02617190610967481,-0.013582823911317503,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.1137635731798924,-0.0,-0.0,0.0,-0.15905271560475223,-0.0,-0.0031687568721806467,-0.0,0.0,-0.0,0.126047196765459,-0.2100901244030138,-0.0,0.0,0.0,-0.0573417883323421,-0.0,0.0,0.0,0.0,2.098960121924028,0.0,0.0662562664489018,0.0,-0.009429571340401484,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04692681915760275,0.0,0.034682176295830605,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.01185976257381418,0.0,-0.3354377125759005,0.0,-0.0,0.0,-0.0,0.0,-1.2073293912317236,-0.0,-0.0,0.06057244649627586,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.00268704939134476,-0.01372811887735888,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0006013064999085431,-0.0
0.02850639861704385,-0.0,0.0,0.0,0.030812297646194683,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.28315631492485177,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.053150739400890726,-0.5857843758115804,-0.06538656623840128,0.0,-0.0,-0.0,-0.2904985163361521,0.0,2.5173558222050296,0.0,0.0,0.0,0.0,0.0,0.0,0.16151448587010556,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.11434270845393411,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.23085073451611207,-0.0,0.0,-0.0,-0.0,-0.0,-0.0672765416608375,0.0,-0.0,-0.0,0.0,-0.0,0.05030890310718514,0.10602959404001484,-0.04280877481219846,-0.0,-0.0,0.0,-0.0,-0.0,-0.09841679845244902,-0.0,0.0,-0.08528152997003521,-0.017803306963110915,-0.0,-0.8333841027732366,-0.0,-0.17959873144081828,0.0,0.0,-0.0,0.0,0.0,0.03910694118574993,0.03722961337516092,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.013083143957923465,0.0,0.0,0.0,0.0
-0.047375437936736646,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.009869185086313504,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.13976357270468331,0.0,0.16176288364686184,-0.0,-0.0,0.0,0.04822466525374124,-0.0,-0.0,0.1883870397007477,-0.0,0.0662562664489018,0.0,1.9263140382261417,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.06809833283625029,-0.0,-0.0,-0.0,-0.0476143060462409,0.016783804221565883,0.0,0.0,-0.0,-0.10681111260702704,-0.0,-0.07980795082771562,0.0,-0.0,-0.0,-0.014601170187250868,0.0,0.0,0.018940064191074305,-0.004750660172807577,0.0,0.0,0.0,-0.0,-0.006921887205375617,0.0,-0.15708309202298343,-0.0,0.0,-0.0,0.0,-0.0,-0.010644960474056688,-0.0,0.0,0.0,0.0,0.028967509331204302,0.0,-0.5835686612168174,0.0,-0.21622252591133984,-0.0,0.0,0.0,0.2066967732087848,-0.08273409577394401,-0.015835644591300116,-0.0,0.0,-0.0,-0.369987458818184,-0.019446064317435514,-0.0,-0.09369226116170691,-0.23021604435060072,-0.1641756690625173,-0.0,-0.0,-0.0,-0.0
-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.018140863747063852,-0.0,0.16721720586189112,-0.0,0.1136763108631095,-0.0,0.01341636860669489,-0.051312491068662446,-0.0,0.013671843814038059,0.0,0.0,0.0,2.4609134415582523,-0.0,-0.0,-0.0,0.0,0.0,-0.17426746215734232,-0.0,-0.0,-0.0,-0.4623912675653567,0.0,0.0,-0.0,-0.0,-0.0373052604367322,0.0,-0.0,0.0,-0.2570451369870703,0.0,0.018557671548170895,0.0,0.0,0.0,0.0,-0.0,0.1949598993885058,-0.0,0.035875431244915885,0.0,0.0,-0.07387114705911069,-0.0,-0.0,0.2532619264024351,0.0,0.0,0.0,0.0,0.15750891431778818,0.3528220577037644,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.9058285943147392,0.0,0.020803737356229406,0.0,-0.0,-0.0,0.0,0.08635458610212546,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.2947098687551441,0.0,0.0
