2.022053793597599736e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,0.000000000000000000e+00.1,-0.000000000000000000e+00.3,3.556461356886124470e-02,-0.000000000000000000e+00.4,-0.000000000000000000e+00.5,0.000000000000000000e+00.2,-0.000000000000000000e+00.6,0.000000000000000000e+00.3,0.000000000000000000e+00.4,-0.000000000000000000e+00.7,-2.528231839127310088e-01,-0.000000000000000000e+00.8,0.000000000000000000e+00.5,0.000000000000000000e+00.6,0.000000000000000000e+00.7,0.000000000000000000e+00.8,-0.000000000000000000e+00.9,-0.000000000000000000e+00.10,0.000000000000000000e+00.9,0.000000000000000000e+00.10,-0.000000000000000000e+00.11,0.000000000000000000e+00.11,-0.000000000000000000e+00.12,6.479630806623352945e-02,-0.000000000000000000e+00.13,0.000000000000000000e+00.12,-6.103629505181934478e-01,-1.918526653364620860e-01,0.000000000000000000e+00.13,0.000000000000000000e+00.14,0.000000000000000000e+00.15,1.093681043168424384e-02,-1.356827442716415644e-01,1.534712095142443805e-02,0.000000000000000000e+00.16,0.000000000000000000e+00.17,2.194206478717437292e-01,0.000000000000000000e+00.18,0.000000000000000000e+00.19,0.000000000000000000e+00.20,3.487514891600367040e-02,-0.000000000000000000e+00.14,-0.000000000000000000e+00.15,-3.296479897473891113e-02,-0.000000000000000000e+00.16,-4.764712893275075967e-01,-0.000000000000000000e+00.17,0.000000000000000000e+00.21,3.040876031853796402e-01,-0.000000000000000000e+00.18,8.148028861055314764e-02,2.076245133817291103e-02,0.000000000000000000e+00.22,0.000000000000000000e+00.23,-1.081837009997716897e-01,-1.363321822739823330e-01,-0.000000000000000000e+00.19,-2.246918531086710691e-01,-2.218586591114320508e-02,-0.000000000000000000e+00.20,-0.000000000000000000e+00.21,7.772956768668375094e-02,-0.000000000000000000e+00.22,0.000000000000000000e+00.24,0.000000000000000000e+00.25,0.000000000000000000e+00.26,-0.000000000000000000e+00.23,7.132517906417609743e-02,0.000000000000000000e+00.27,-0.000000000000000000e+00.24,1.991208406284258603e-01,0.000000000000000000e+00.28,0.000000000000000000e+00.29,0.000000000000000000e+00.30,-0.000000000000000000e+00.25,0.000000000000000000e+00.31,-0.000000000000000000e+00.26,3.504469995977934488e-02,0.000000000000000000e+00.32,0.000000000000000000e+00.33,-0.000000000000000000e+00.27,0.000000000000000000e+00.34,0.000000000000000000e+00.35,0.000000000000000000e+00.36,0.000000000000000000e+00.37,0.000000000000000000e+00.38,0.000000000000000000e+00.39,0.000000000000000000e+00.40,0.000000000000000000e+00.41,1.396928922829477060e-01,3.871259673981324034e-02,2.057828267123976151e-02,0.000000000000000000e+00.42,-3.325851356084107424e-01,-0.000000000000000000e+00.28
-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.07130395082864391,-0.0,-1.0023993163578493,-0.4784473997250691,2.7903018527875894,-0.4382856331502237,-0.0,-0.007055096043526819,0.0,-0.16815532082436044,0.0,-0.16000549158653535,0.0,-0.0,0.0,-0.0,-0.4070186928140861,-0.14160235482562264,-0.439564468113322,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.1258156661676988,0.10316629003898156,0.0,0.0,0.0,0.0,0.009827260883175796,0.0,0.0,0.0,0.0,0.018820417929943007,-0.0,0.07441675774327335,0.03370643008263565,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.058524489400299855,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.046453176873621466,0.0,-0.0,-0.0,0.042616012217437896,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.012273317956500598,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.08630417742600417,0.007706015201391658,0.0,0.0,-0.0,0.0,0.0
0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.22082195882374975,-0.06768699709317437,-0.4382856331502237,2.1904647398517065,-0.5903671555332382,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.09252905057498376,-0.2796589505791,-0.0,-0.0,-0.3257626840579715,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.07374556492651081,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.48206773825480687,-0.09688490472176,0.0,0.12219649715926792,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.08517473508589,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
0.0,-0.0,-0.0,-0.0,-0.12680588686744307,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.5903671555332382,2.958992951013555,-0.7239713564056242,0.0,-0.0,-0.0,-0.33268232279087506,-0.0,-0.4137769283717964,0.0,0.0,-0.0,0.07270331161734472,-0.0,-0.00276389195633389,-0.0,-0.06100553509421325,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.045277290110051674,0.0,0.0,-0.012075133857104837,-0.0,-0.18069542199088373,-0.3632694486144137,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.22508966564128616,-0.0,-0.01847530377670648,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.08504603746741482,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.32769674804453974,0.0,0.0,0.17764447453678153,-0.35638796181299204,0.0,0.02125550968919217,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
-0.0,0.0,0.0,0.0,-0.0,0.0,0.03475522756651496,0.0,-0.0,-0.0,-0.0360563979023053,-0.007055096043526819,-0.0,-0.7239713564056242,2.688910014200101,0.0,-0.0,0.0,-0.0,-0.0,-0.2471784851391412,0.0,-0.07163639022948229,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.007394176920233962,0.007626160778803234,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.09347919150067392,-1.2416411552988256,-0.0,0.0,-0.0,0.0,-0.2354138641873222,0.1812581604508992,-0.0,-0.0,0.0,0.2290980091775149,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.00900838072760731,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07901978711437287,0.0,0.0,0.0,0.0,0.0,-0.0
-0.252823183912731,-0.5423318200086287,-0.0,-0.0018138328108213936,-0.0,-0.023887577848700367,-0.4628900698797103,-0.024980866788746968,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2.578886192737921,-0.0,-0.0,-0.0,-0.0,-0.0,-5.969516852647776e-05,-0.0,0.011595458622515912,0.0,0.0,0.0,0.0,-0.0,0.13994717089060904,-0.0,-0.0,-0.00239556702358448,-0.03329902960898464,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.21218317561223457,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0769523181745426,-0.26125491010078294,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.03466979511038261,0.0,-0.0,0.0,0.0,-0.30198398928248776,-0.0,-0.0,-0.2545917562123235,-0.1759603213046491,-0.0,0.0,-0.039130229521208086,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.03159373932046482,0.0,0.0,0.0,-0.15683790844630116,0.0,-0.0,-0.0,-0.0,-0.3682607749477863,-0.0,-0.0,-0.0,0.0,0.0,0.06499648498399896,0.47710285346771353,0.159257145845189,0.10653093762085972,-0.0,0.03802191314156477,0.0,-0.0,-0.0,-0.0,-0.0
-0.0,0.0,0.103098650072741,0.0,0.12498714708059872,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.16815532082436044,-0.0,-0.0,-0.0,-0.0,2.4256924693414086,-0.0,-0.6152921651468192,-0.0,-0.0,-0.559556777725423,-0.2016211782728634,-0.4148991108136288,0.0,-0.08191543730742525,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.025384670994822115,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.1177249336541964,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.03212259959834576,0.0,0.08270444912735192,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.6130334007193948,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.06661935976160067,0.0,0.0,0.0,0.0,0.0,0.0,0.057429045941689565,0.0,-0.0,0.0,0.0,0.0,0.23102621095873865,0.14867772159617368,0.006642871386741145,0.0,0.125770659056515,0.15348333322174043,0.0,0.0,0.0,0.0,0.01188875940230038,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0,-0.17274402144842138,-0.05760972848286169,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,3.285061631604748,-0.1224335755942095,-0.1201688578446372,-0.33751625011206926,0.0,-0.053920553445444566,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0725498024591143,-0.4215596903434912,-0.0,-0.56363596208651,0.02795296874230262,0.0,-0.0,-0.0,0.0,-0.0,-0.06609950034211842,0.0,-0.22964793907179656,-0.0,0.0,0.0,-0.0,0.027339725205369207,-0.0,-0.05803666325566264,-0.0,0.0,0.0,-0.0,-0.4781809931815232,-0.0,0.13317418851063204,0.06104885826411268,0.0,0.0,-0.0,0.0,0.0,0.0,-0.30274084163515924,-0.0,0.0,-1.092477122474908,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.09842577045418013,0.0,-0.0,-0.0,0.0,0.04736040973242921,0.0,0.0,0.05948246290678317,0.0,0.0,0.0,0.09223518671981265,0.0,0.0,1.7561845796084893e-05,0.0,-0.0,0.09626922308605952
0.0,-0.0467983024312172,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.16000549158653535,-0.0,-0.33268232279087506,-0.0,-0.0,-0.6152921651468192,-0.1224335755942095,2.725443501050786,-0.009225373617750178,-0.45355117616946095,-0.0,-0.1144264466208401,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.20640223558776205,0.04673257304041217,0.2367119083179557,0.0,-0.29759650187829606,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.05397462690752869,-0.0,-0.0,-0.26625884347548434,-0.1302382808808993,0.0,0.0,0.0,0.0,-0.06558648850232619,0.02713147232720236,0.054424996899648526,0.0,0.1009723919185096,-0.0,-0.28593945663434744,-0.0,-0.0,-0.18251219766948992,-0.16482494456221367,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.061098834587277565,-0.0,0.0,0.0,-0.0,-0.11517900071914336,-0.0,0.0,0.0,0.0,0.07446286942981006,0.035291728319360074,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,-0.04750632742409679,0.0,-0.0,0.0,0.0,-0.0,0.034896309354901706,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.1201688578446372,-0.009225373617750178,2.10352083587516,-0.0004884524297119014,0.13124060951930863,-0.0,0.0,0.0,0.044740227879229925,-0.34432636203348915,0.0,-0.0,0.0,0.1281756907094232,0.051891889272563115,-0.0,-0.0,-0.0,-0.5922432710735983,-0.0,-0.0,0.0,-0.0,-0.0,0.0006516391344779969,0.0,0.0,-0.0,-0.0,0.0,-0.21948292692930965,-0.018598260676038043,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.032207170388063484,0.0,0.0,0.0,0.023428215986848,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.4609584602171484,0.18787037460780928,-0.0,-0.0,0.0,0.1610861710201742,0.0,0.0,-0.020056030348613425,0.0,-0.0,-0.0,-0.11718897732697615,0.0,-0.0,-0.0,-0.0,-0.0,-0.3126173049151103,0.0,0.0,0.08101918464981257,-0.0,0.10999331756261276,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.0,-0.13083133704316527,-0.0,-0.0,0.0,0.0,-0.3637947917568189,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.4137769283717964,-0.2471784851391412,-0.0,-0.0,-0.33751625011206926,-0.45355117616946095,-0.0004884524297119014,3.375190176254544,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.41183622681627113,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2911290571236915,-0.0,-0.0,-0.0,0.0,-0.0,-1.124179685037594,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.05188512200905122,-0.0,-0.0,0.0,0.12613562002234377,0.0,0.04292568877465052,0.0,0.0,0.0,0.0,0.1590270083060954,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-5.969516852647776e-05,-0.559556777725423,0.0,-0.0,0.13124060951930863,0.0,2.3985290331237152,-0.21194262802706496,-0.0,0.0,-0.0,-0.0,-0.04729161770357477,-0.0,-0.07784492947947011,-0.0,-0.0,-0.0,-0.5069761714153815,-0.31404686471408755,0.0,-0.0,-0.10890891037617265,-0.0,-0.0,-0.0,0.0,-0.0,-0.06532814992066492,-0.0,-0.04931863401704768,-0.5230246657106251,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.07617712781124349,0.0,-0.0,-0.02696138217573295,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.002400375480975089,0.0,-0.0,-0.0,0.09661927708133082,-0.4479068488064354,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.03948351627870975,-0.0,0.0,-0.0,0.0,0.0,0.01538036700258857,0.1674682498080138,0.0,0.06808392965305486,0.0,-0.0,0.0,-0.0,-0.0,0.3163897944691317,-0.0,0.0
-0.0,-0.07170461283099161,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.19463197223679887,-0.0,-0.0,-0.0,0.0,-0.07163639022948229,-0.0,-0.2016211782728634,-0.053920553445444566,-0.1144264466208401,-0.0,-0.0,-0.21194262802706496,2.277101136513141,-0.20683103346419857,-0.0,0.0,-0.0,-0.0,-0.0,-0.4864402491058879,0.06912496224991084,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.06540275188011148,-0.0,-0.008611137982749654,-0.05513545202069371,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.24592951225566972,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.053648422707966166,0.0,-0.0,-0.0,-0.0,-0.11421394055268466,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.35548891668949645,-0.0,-0.0,0.0,0.0,-0.3949366643447607,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.24542264893170204,0.03769131049545327,-0.0,0.2261361001343808,0.15666787562170936,-0.0,-0.0,0.0,-0.0,0.0
0.0,0.0,0.0,0.0,0.003916866126906876,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.4070186928140861,-0.0,-0.0,-0.0,0.011595458622515912,-0.4148991108136288,-0.0,-0.0,0.0,-0.0,-0.0,-0.20683103346419857,2.486029677542617,-0.0,-0.21183800990322857,-0.0,-0.0,-0.33621207328894925,-0.0,0.010668577416467711,-0.0,0.030589684040591543,0.0,0.0,0.0,-0.0,-0.0,-0.40654596871198334,-0.0,-0.0,0.0,-0.0,0.0,0.13176771683800045,0.0,0.0,0.0,0.35929783614031724,0.0,-0.0,0.03148698582171797,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.07004614071120527,0.0,0.0,0.224065898136454,0.0,0.0,0.0,-0.0,-0.13326509133489628,0.0,-0.0,0.0,-0.0,-0.0,-0.20821015859053796,-0.06004433445028097,-0.004885988016331494,-0.0,-0.2125922895909904,-0.15972418780346967,0.0,0.0,-0.16710710578049306,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.04207493562115216,-0.0,-0.0,0.0,-0.13623727713281664,0.0,-0.0,0.0,0.0,0.019961332523313897
0.0,0.0,0.0753610743237975,-0.0,0.0,0.035663517848915104,-0.0,-0.1112832082651315,-0.0,-0.1690850248235798,-0.1423868858006465,-0.14160235482562264,0.0,0.07270331161734472,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,2.047023955732061,-0.015468902401726239,0.0,0.0,0.0,-0.023438731850270914,0.009505049966162584,-0.8336955375479913,-0.0,0.0,0.0,0.0,0.055237729821198595,-0.0,-0.0,-0.1323778863881865,-0.0,-0.6494325052886452,0.0,0.0,0.0,0.0,0.048148858416032406,-0.0,0.03365288058595836,0.0,0.0,0.0,0.0,0.15634291220881577,-0.3215516395330274,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.1377965796247383,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.06831062622674097,0.0,0.0,0.2018561277474389,-0.0,-0.1592115190620307,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.07290187344696751,0.0,-0.0,-0.0,-0.0,-0.0,0.02523778311520599,0.0,-0.0,0.019041233538011,0.0,-0.013237510162952782,0.15257500962197787,0.38387129148746546,0.0,0.0,0.0,0.0,0.06395739780835043
-0.0,0.13139009169124863,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.24156605035477133,-0.439564468113322,-0.09252905057498376,-0.0,-0.0,0.0,-0.08191543730742525,0.0,-0.0,0.044740227879229925,0.0,-0.0,0.0,-0.21183800990322857,-0.015468902401726239,1.9142462279137191,-0.0,-0.011051021466712788,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.1569895563688012,0.0,-0.12045933504256648,-0.0,0.0,0.0,0.06495545644622318,-0.2856468912519753,-0.0,-0.0,-0.0,0.0,0.0,0.2864650769790017,0.0,0.13021830899073764,-0.0,0.030776052688438537,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.05848612551776095,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.12259653184091283,-0.0,-0.0,-0.0,-0.1183730596991325,-0.0,-0.0,0.0001572169650944281,-0.0,0.0,0.0,-0.0,-0.0034268333577080947,-0.0004856363082515684,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.05370222405309136,0.0,0.13328850701132186
0.0,-0.0,0.0,0.0,-0.03810020984576849,-0.004061165952183664,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.2796589505791,-0.00276389195633389,-0.0,0.0,0.0,-0.0,-0.0,-0.34432636203348915,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,2.949488304189348,-0.10938764183825368,-0.18596897975497673,-0.0,-0.0,-0.0,-0.0,0.0,-0.5912891358923701,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.33819946659244404,-0.18660299134425729,-0.5771377365669479,0.0,-0.0,-0.0,-0.0,-0.010730159464910464,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.05446641840468415,0.0,0.0,0.0,0.0,0.07568608703875579,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.17126635015254435,0.06308123130677122,-0.0,-0.0,0.0,-0.0,0.0,-0.6043596449128475,0.0,0.0,-0.10204269084009022,0.0,0.0,-0.0,0.0,-0.0,0.24770064035771905,-0.0,-0.0,-0.0721202379518193,0.0,0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.06805659793332845,-0.0923229202829248,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.04729161770357477,-0.0,-0.0,0.0,-0.011051021466712788,-0.10938764183825368,2.4732578115569246,0.0,-0.008485959160562918,-0.0,-0.0,0.0,-0.0,-0.2691460419438606,0.0,-0.0853216298705743,-0.031634739395106165,0.0,0.0,0.0,0.0,-0.0,-0.030584080869995405,0.0,-0.05997108697022765,-0.02322078031366632,-0.20987905627103276,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.07221322152392118,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.2626780991550593,-0.0,-0.0,0.0,0.06768517846232264,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.41472064278832793,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-1.2409149786000524,0.0,0.0,-0.0,-0.0,-0.0,-0.02769802067407644,-0.03935532381050481,-0.0,-0.0,-0.0,0.0,0.0
0.06479630806623353,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.06100553509421325,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.41183622681627113,-0.0,-0.0,-0.33621207328894925,0.0,-0.0,-0.18596897975497673,0.0,3.034132130969995,0.0,0.0,0.14461625282589255,0.0,0.0,0.0,-0.0,-0.019516344113583314,-0.0,-0.0,-0.14014147227383336,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.2866342376297596,0.1500459376791106,0.03215466823921486,-0.0,0.0,-0.0,-0.046479521238866325,0.0,-0.0,-0.0,-0.14671663149543115,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.16289580146212684,-0.0,-0.0,-0.16925969024349208,-0.0,-0.0,-1.0274891007480575,-0.10981311775843634,-0.0,0.1299000430635009,-0.0,0.08978188386794805,-0.0854220773378111,-0.0,-0.30102611531620693,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.10839567426166664,-0.0,-0.0,0.0,0.0,0.0
-0.0,0.0,0.10597967201715996,0.006805096972655239,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.3257626840579715,0.0,-0.007394176920233962,0.13994717089060904,0.0,-0.0,0.20640223558776205,0.0,0.0,-0.07784492947947011,-0.4864402491058879,-0.0,-0.023438731850270914,-0.0,-0.0,-0.008485959160562918,0.0,1.549823648817421,0.07800116156609264,-0.044613684136983994,0.0,0.0,0.0,-0.0,0.0,-0.1533909180143271,-0.03292630166029378,-0.0,-0.0,-0.0,-0.0855796011621018,-0.0,0.13207880071920589,-0.027590146974330477,0.0,0.0,0.013395521281081608,-0.0,0.0,0.0,0.05843327983703744,0.0,-0.006112246910472719,-0.0,-0.06191448354432209,-0.0,0.0,-0.0,0.0,0.0,-0.12617515783411642,0.0,0.0,-0.0,0.0,0.0,0.0,-0.07710959400082155,0.0,-0.010844251586832212,-0.0,0.05729754477963534,0.0,0.0,0.0,-0.23382568753398003,0.013119145737734265,-0.0,0.0,0.0,0.3036835788823034,0.2476658048269179,0.0,-0.0,0.0,-0.0,-0.005952228637400689,-0.0,0.08522892097577761,0.0,-0.048032872487467786,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.005408915004395416
0.0,0.0,-0.0,0.0,0.0,-0.22868733219073584,-0.0,-0.0,-0.0,0.0,-0.04423992587805908,0.0,-0.0,-0.0,0.007626160778803234,-0.0,0.0,0.0,0.04673257304041217,0.1281756907094232,0.0,-0.0,0.06912496224991084,0.010668577416467711,0.009505049966162584,-0.0,-0.0,-0.0,0.0,0.07800116156609264,1.1542086816980084,0.0,-0.0,0.0,-0.0084767023047505,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.03451324261516167,-0.011836560599332052,-0.0022242896885258166,0.0,-0.1141104174080848,0.0,-0.0,-0.0,-0.12203881381250203,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.1081975477871416,-0.12461152813823737,0.0,0.0,0.0,-0.0,0.0,0.0,-0.05541205337754964,-0.0,0.0,-0.0,0.0,-0.011726930364271252,-0.0,-0.011621389442740267,-0.0,0.0,0.0,0.0,-0.028454669216842136,-0.0,0.09147620824154035,-0.06980628946214336,-0.0,-0.0,-0.0,-0.0202306187665494,-0.0,-0.040189809557143366
-0.6103629505181934,0.15526754089364309,0.0,-0.0,-0.0,0.0059171356061535774,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.2367119083179557,0.051891889272563115,0.0,-0.0,-0.0,-0.0,-0.8336955375479913,-0.0,-0.0,-0.0,0.14461625282589255,-0.044613684136983994,0.0,2.2981909945358505,-0.2846330507833759,0.0,0.0,0.0,0.0,-0.30728568793996486,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.11343895128331048,0.0,0.0,0.0,-0.0,0.0,-0.0,0.12610496448222674,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.01411750333386957,0.0,0.06282395856705537,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.20261739139582904,0.0,-0.0,0.008893322340344671,-0.4823798578639044,0.0,0.0,0.026156414759294408,0.0,0.0,-0.0,0.0,0.0,0.14943330603766672,0.0,0.0,0.0,-0.0,0.02460703890585343,0.0,0.0,0.0,0.037253580403399454,-0.0,0.0
-0.19185266533646209,-0.0,-0.0,-0.0,-0.0,0.0,-0.2671874278405884,0.0,0.0,-0.0,0.0,0.1258156661676988,0.0,0.0,0.0,-0.00239556702358448,0.0,-0.0725498024591143,0.0,-0.0,-0.0,-0.0,-0.0,0.030589684040591543,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.2846330507833759,1.733864804821104,-0.1464838158398652,-0.08040462646401841,-0.0,0.0,-0.23863330213460224,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.15421085338303048,-0.0,-0.0,-0.0,0.0,0.028812349915288013,-0.0,-0.0,-0.0,0.017788171593675114,0.0,0.0,0.0,0.015806944394486534,0.0,-0.0,-0.042305872071468825,0.044330485937969545,-0.0,-0.0,0.0,0.266258863130398,0.0,0.0,0.0,-0.23149719316741824,0.0,-0.0,0.0,0.0,0.0,-0.0,0.07942337595524827,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.2733262458545167,-0.11495989288387302,-0.18888524048341637,0.0,0.0,0.0,0.06401311393632259,0.0,0.1216446682895544,0.0,0.0,0.04675445977629874,-0.0,-0.0,0.0,-0.0,0.014446212408103306
