2.208266194666164139e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,-0.000000000000000000e+00.3,0.000000000000000000e+00.1,-0.000000000000000000e+00.4,0.000000000000000000e+00.2,-5.551620921909107553e-02,8.443287031224701311e-02,-0.000000000000000000e+00.5,1.588606926750154302e-01,0.000000000000000000e+00.3,0.000000000000000000e+00.4,-1.845859767240485283e-01,-3.060187791971062318e-02,-0.000000000000000000e+00.6,-0.000000000000000000e+00.7,0.000000000000000000e+00.5,0.000000000000000000e+00.6,0.000000000000000000e+00.7,-0.000000000000000000e+00.8,0.000000000000000000e+00.8,-0.000000000000000000e+00.9,0.000000000000000000e+00.9,1.564265014707620638e-02,0.000000000000000000e+00.10,-0.000000000000000000e+00.10,0.000000000000000000e+00.11,-0.000000000000000000e+00.11,-1.979905798051068699e-01,-1.265815206544264604e-01,-0.000000000000000000e+00.12,0.000000000000000000e+00.12,0.000000000000000000e+00.13,-0.000000000000000000e+00.13,-2.386168467744632926e-01,2.195672337303213040e-02,-0.000000000000000000e+00.14,0.000000000000000000e+00.14,1.953548390142363644e-01,0.000000000000000000e+00.15,0.000000000000000000e+00.16,0.000000000000000000e+00.17,0.000000000000000000e+00.18,2.196240711533317957e-01,-9.046829293500412150e-02,-5.090909790200655316e-02,0.000000000000000000e+00.19,-7.778109119180653952e-01,0.000000000000000000e+00.20,0.000000000000000000e+00.21,6.308342839815762881e-02,0.000000000000000000e+00.22,0.000000000000000000e+00.23,-0.000000000000000000e+00.15,0.000000000000000000e+00.24,8.759905042001675524e-02,7.282824327321871238e-02,0.000000000000000000e+00.25,0.000000000000000000e+00.26,-0.000000000000000000e+00.16,-9.637546560718560085e-02,-2.313583527618758018e-01,-0.000000000000000000e+00.17,-6.185188896916034296e-02,0.000000000000000000e+00.27,-0.000000000000000000e+00.18,-0.000000000000000000e+00.19,-0.000000000000000000e+00.20,-0.000000000000000000e+00.21,-0.000000000000000000e+00.22,0.000000000000000000e+00.28,-0.000000000000000000e+00.23,0.000000000000000000e+00.29,-0.000000000000000000e+00.24,-0.000000000000000000e+00.25,-0.000000000000000000e+00.26,0.000000000000000000e+00.30,-0.000000000000000000e+00.27,-0.000000000000000000e+00.28,0.000000000000000000e+00.31,-0.000000000000000000e+00.29,0.000000000000000000e+00.32,-0.000000000000000000e+00.30,-0.000000000000000000e+00.31,0.000000000000000000e+00.33,-0.000000000000000000e+00.32,0.000000000000000000e+00.34,0.000000000000000000e+00.35,-0.000000000000000000e+00.33,0.000000000000000000e+00.36,0.000000000000000000e+00.37,3.182314670204137164e-01,0.000000000000000000e+00.38,0.000000000000000000e+00.39,-0.000000000000000000e+00.34,-1.897914751202834094e-01,0.000000000000000000e+00.40
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.06531811308499466,-0.0,-0.023443091205658264,-1.079078209276728,3.5177071838328646,-0.15428799698190698,-0.0,-0.19208385008962733,0.0,-0.22474730384867408,0.011139568389564184,0.0,0.0,-0.0,0.0,0.0,-0.6511052099531349,-0.0,-0.3302971499916159,0.13242681522279237,-0.0,-0.020093885388845503,0.0,-0.0,-0.005894594209501619,0.0,0.0,0.0,-0.0,-0.06164731451968566,-0.21287575011734727,-0.0,-0.0,-0.0,-0.0,0.0,-0.04315759360681344,-0.0,-0.0,0.0,-0.0,-0.01422672392778379,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.05518630830887029,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.5495832993662301,-0.0,0.0,0.0,-0.0,-0.6269964102668915,-0.0,-0.0,-0.0,0.0,0.0,0.12738418263535276,-0.0,-0.0,-0.0,-0.0,-0.044799956159816925,-0.09429611097486408,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.15886069267501543,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.31346221635137583,-0.15428799698190698,3.2467574931373178,-0.15283192618026567,-0.0,0.0,-0.34445152359316106,-0.0,-0.09067203947503763,0.0,-0.0,-0.42086241097911814,-0.0,-0.0,0.0,-0.05622816264828008,0.0,0.0,0.0,-0.09730072778851946,-0.0,-0.0,0.0,-0.0,-0.28184655784255475,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-1.524023863406819,-0.24914720074258315,-0.0,0.0,-0.0,0.0,-0.2756567972391945,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.20897983999638572,-0.0,0.06632494969514512,-0.30193690646402327,0.0,-0.0,-0.17526890748628488,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.044707881111227615,0.0,0.0
0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.15283192618026567,2.330927543958928,-0.21200926578154164,0.0,-0.05559484335986893,0.0,-0.4680025441996487,0.0,-0.0,-0.0,-0.0,0.0,0.16300986848631926,0.029775081085817078,-0.17658716676608627,-0.0,0.0,-0.0,0.0,-0.05174644996118845,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.06619266698019137,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.052953230586353775,-0.048356384628086,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.46519771208063887,-0.31385837164425057,-0.26683983138925593,-0.0,-0.4875212497926436,-0.0,-0.0,0.03811027942664813,0.0067905264565409395,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.12441966379712179,-0.0,0.08517922283747034,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.07404821728494251,0.0,0.0,-0.0,-0.1133192153666124,-0.0,0.0,-0.0,-0.0,-0.0,0.01795258393448697,0.03807649945587806
0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.19208385008962733,-0.0,-0.21200926578154164,3.433925813468209,0.0,-0.04601573747649084,0.0,-0.07794960836028729,-0.0,-0.7724526306305389,-0.0,-0.10210781256852657,-0.0,0.002042080253542267,0.0,0.0030459276255810574,0.0,-0.11996765981417767,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0330238678131002,0.0,0.0,0.015072350511596683,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.2518386942351813,-0.04796071759822616,0.05185815013861832,-0.0,0.17157264673805903,0.0,0.0,0.0,0.0,-0.0,-0.08901250110030928,-0.15445720778017777,-0.0,-1.584623634194209,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.05986298531134655,0.0,-0.0,-0.0,-0.0,-0.0,-0.2977135781121234,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.11820130794864477,-0.0,0.00970331728764184,0.0,0.2218479578215889,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.18458597672404847,-0.0,0.0,0.0,0.0,0.03082304755296339,-0.0,-0.0,0.0004972046554153473,0.0,-0.0,0.0,0.0,0.0,0.0,3.298120680917729,-0.0,-0.7024418875259903,-0.0,-0.0,0.0,-0.03360578307122829,-0.0,0.0,0.0,0.0,0.0273407124438415,0.0,-0.0,0.24944801189810412,-0.0,-0.0,-0.3859050713958827,-0.13974136251342759,-0.0,0.0018591964639704547,0.0,-0.20218262545971905,0.0,-0.0,-0.0,0.0,-0.16643647928376593,-0.0,-0.0,-0.0,0.0,-0.005759821271576245,-0.0,-0.0,-0.7026758700365404,-0.0,-0.31396439892865036,-0.0,-0.0,0.02696415928159789,-0.6027910040802988,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03803756057464332,-0.0,-0.3200051501676145,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.01075868411780348,-0.20546745902916977,0.0,0.0,-0.5323053977064084,0.16461341546145683,-0.0,0.0,-0.0,0.0,0.09551023140321782,-0.0,-0.0,0.11465796305467708,-0.01093421999444002,0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.030601877919710623,0.0,-0.29536807671166326,0.0,0.0,-0.02764563322638764,0.0,0.0,0.0,-0.0,-0.0,-0.22474730384867408,-0.34445152359316106,-0.05559484335986893,-0.04601573747649084,-0.0,2.898575367464837,-0.0,-0.5971339263211697,0.0,-0.0,-0.1826717398991934,-0.07911754422242774,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.35716015663200745,-0.0,0.0,0.026494265477608567,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.001955735984958479,0.0,-0.3416277109196491,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3317684704964296,-0.21242622012687573,-0.0,0.0,-0.16670371711654022,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.490964162243404,-0.09241800707443971,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.07201001698645522,-0.007960987690584771,-0.0,-0.0,0.0,0.031098031365459466,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
-0.0,-0.0,-0.0,0.0,0.0,0.2506570264027588,-0.0,-0.0,0.0,0.2360610182871682,0.0,0.011139568389564184,-0.0,0.0,0.0,-0.7024418875259903,-0.0,4.396003914204967,-0.04041989258563232,-0.5296694529452755,-0.0,-0.0,-0.6588248863711256,0.0,0.0,0.0,0.0,0.21084824223164467,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.2647264328445377,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.3848002174849297,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.145799364027517,-1.8317838181563553,-0.16388981029669647,-0.0,-0.0,0.0,0.0,-0.0,0.02939375024099409,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.109182763795652,-0.0,0.28327851742902493,0.12959812386538688,-0.0,0.0,0.0,0.0,0.008834271906887826,0.0,-0.0,0.009136840219035016,0.0,0.0,-0.0,0.0
-0.0,-0.0,-0.0672254843236946,0.0,0.13063784142905352,-0.0,0.0,-0.0,0.0,0.1416218002690756,0.0,0.0,-0.09067203947503763,-0.4680025441996487,-0.07794960836028729,-0.0,-0.5971339263211697,-0.04041989258563232,2.1814446721790066,0.0,-0.23327427120036037,-0.0,-0.238092562627088,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.010019073888402967,-0.0,-0.0,-0.02881869006914604,0.0,0.0,-0.0,0.0,0.0,0.02296630379555639,0.0,0.0,0.18583360111120764,0.0,0.0,0.0,0.0,0.0,-0.0,0.17046958487454364,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.11075630223905313,0.0,-0.0,-0.07042486703778321,-0.0,-0.0,-0.0,0.0,-0.052254699288669035,-0.12999815432162448,-0.0,-0.0,-0.0,-0.2748246599860568,0.0,0.0,-0.0,0.0,-0.0,0.07416333907563642,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.10510896277202936,-0.0,0.0,0.005410135221386296,0.0,0.008624511089424086,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.15172744878025685
0.0,0.0,0.0,0.0015749708072227207,0.07499477771281503,0.0,-0.0,-0.0,-0.0,-0.0,0.1759967063497355,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.5296694529452755,0.0,2.5983333683011014,-0.585011427144952,0.0,-0.0,-0.2976910745334837,0.0,0.020916347066650506,-0.2666023256832469,0.05009853819496716,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.041398546811995965,-0.0,-0.036021559636042054,0.0,-0.0,0.0,-0.05597509558642103,-0.15458401902558533,-0.0,-0.0,-0.0,-0.20516169978515392,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.3114257327547853,0.0,0.0,0.0,-0.0,-0.0,0.29214025589160914,0.0,-0.0,-0.8458440097837374,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.02096210174267602,0.0,-0.09447535850754893,0.0,-0.0,-0.0,-0.0,0.0,0.0878152991503099,0.33581415056004704,-0.15915198688323404,-0.16261725230817117,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.15463406712323782,-0.15584951124987143,-0.0
0.0,0.05793010520850433,-0.0,0.0,0.05202894765040968,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.7724526306305389,0.0,-0.0,-0.0,-0.23327427120036037,-0.585011427144952,2.6927125784758688,-0.0,-0.4023967913325997,-0.0,0.0,-0.0,-0.0,0.0009490373892411604,-0.08151898047708926,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.054269847248665855,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.08130826447556865,-0.0,0.0,0.03470163149934166,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.21616551665033745,-0.0,0.0,0.0,0.0,-0.6933261012779215,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.026131615958800612,-0.050226120850103126,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.15730010114269416,-0.0,-0.16960850986844703,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
0.0,0.0,0.0,0.01690856196272601,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.42086241097911814,-0.0,-0.0,-0.03360578307122829,-0.1826717398991934,-0.0,-0.0,0.0,-0.0,4.020892237191836,-0.5119863642161825,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.1354750096389399,-0.0,-0.0,-0.0,-1.0660411451070368,-0.7671264903516065,-0.0,0.0,0.07076188239875097,0.0,-0.0,-0.0,-0.0,-0.010473658877957476,0.055675708373404256,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.17392126395009191,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.04700239858874619,-0.0,0.0,-0.620802515256759,-0.0,-0.0,0.0,-0.0,0.14260846022785192,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.30153496626488346,0.0,0.0,0.0,0.0,0.38352222947732983,0.0,-0.0,0.0,0.0,0.0,0.018194631412301054,0.6779495724887691,0.0,0.0,0.25060337881036054
-0.0,-0.0,-0.0,0.15121571835980427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.10210781256852657,-0.0,-0.07911754422242774,-0.6588248863711256,-0.238092562627088,-0.0,-0.4023967913325997,-0.5119863642161825,3.2564542969397223,0.0,0.0,0.0,-0.0,0.0,0.33022979115015927,-0.07105688597779804,0.0,-0.0,-0.0,-0.845997304330048,-0.233239883294343,-0.0,0.0,0.03864620635927096,0.047432172180956834,0.0,-0.14929833350308247,0.06931910735148697,-0.0,0.0,-0.3926114347124297,-0.0,-0.0372104374470511,-0.020463505728635697,-0.0,0.0,-0.0,0.0,-0.0,0.0453452835551976,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.5430009248889588,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.07480607490029763,0.0,0.0,-0.0,0.0,0.010712053346616252,-0.0,0.16126727568835802,0.0,-0.0,0.0,0.04897164421869115,0.009490683935434065,0.0,0.0,-0.0,-0.0,0.0
0.0,0.0,-0.0,0.13408260869707236,0.21833932001398793,-0.0,-0.13413695553358929,0.0,-0.0,-0.4229914959592482,-0.0,-0.6511052099531349,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.2976910745334837,-0.0,-0.0,0.0,2.991822393920979,-0.0,-0.08097809290331795,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.13406970070911808,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.12660990464989527,0.04916199099270356,-0.0,0.0,-0.0,0.15517532702331108,-0.0,0.0,0.0,-0.0,0.0,0.10940681105432572,-0.12558240770828963,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.522226381234426,-0.2665077813074589,0.0,-0.11874071310903772,0.0,-0.0,-0.7046973249062847,0.0,-0.0,-0.0,-0.0,0.08311666367311024,0.0,0.0,-0.0,-0.058911067404650255,0.0,-0.06839431356772889,0.0,-0.0,-0.021355403596077387,0.0,0.0,0.0,-0.0,0.0
-0.0,0.0,-0.0,0.0,0.0,-0.17896594720831568,-0.0,0.055724239238942805,0.0,-0.4614934662678096,-0.04046951368168479,-0.0,0.0,0.16300986848631926,0.002042080253542267,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.7318761755685315,0.0,0.09258699081751953,0.0,0.0,0.0,0.18470754995463504,-0.0,0.10249134208928735,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.024348369878064425,0.304909149282423,0.1682542082169748,0.07517617229145877,0.0,0.0,0.012194204891092467,-0.16923675139350283,0.0,0.0,0.025243055766394063,0.0,0.0,0.0,0.07278780706599151,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.1572814717077679,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.19802669155644592,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.08488429360980972,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.2505512942713762,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
0.0,0.0,-0.1429412415781788,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.1448037288273109,-0.09106198839507638,-0.3302971499916159,-0.05622816264828008,0.029775081085817078,0.0,0.0,-0.0,0.0,-0.0,0.020916347066650506,-0.0,-0.0,0.0,-0.08097809290331795,0.0,2.145526727526559,0.0,-0.11746081502963426,0.0,-0.04759049553803038,-0.0,0.024132077916398167,0.14467163697504803,-0.0,0.0,-0.2749874799512271,-0.11314334665153468,0.0,0.0,0.026550831404069546,0.0,-0.15316775992540835,-0.0,-0.0,0.13321399720133087,0.1904792653786056,0.0,0.005351250790422966,0.02155223303391177,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.03700455786900758,-0.0,-0.0,0.10139450860097309,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.1555721844637583,0.0,0.0,-0.0,-0.41092837158172424,0.0,-0.3777064737436631,0.0,-0.0,-0.0,0.0,0.0,0.06921420857026576,0.0,0.16274089674528977,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.08890825735561246,0.0,-0.19073687677102688,0.0,0.0,0.23773966930728305,0.0,-0.0
0.015642650147076206,-0.0,0.0,0.0,-0.04315104908415515,0.0,0.0,-0.0,-0.0,-0.0,0.05404589114516795,0.13242681522279237,0.0,-0.17658716676608627,0.0030459276255810574,0.0273407124438415,0.0,0.0,0.0,-0.2666023256832469,-0.0,0.0,-0.0,-0.0,0.09258699081751953,0.0,1.8601737915645864,-0.0,0.0,-0.2487057846297057,0.0,0.08257933512350185,0.0,0.08413182399150611,-0.0,-0.0,0.035148567681841006,-0.0,-0.0,-0.0,-0.0,-0.0773168234147184,-0.0,-0.0,-0.27099674590479667,-0.19055899317750827,-0.33870853956568675,0.0,0.0,-0.0,0.22696467673563084,-0.0,-0.0,0.0,-0.1061056217729328,-0.0,-0.0,-0.0005173941098038961,-0.2763841646112577,0.0,-0.0,-0.0,0.0,0.0,0.26937390007439166,0.0,-0.0,0.022200345989490188,0.10864063073347832,0.0,0.0,-0.13235432876274633,-0.0,-0.0031957046217084566,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.1787932740358146,0.0,-0.39413788555521007,-0.0,0.11763060582224348,-0.0,-0.0,-0.1232341074878738,0.25518482848553053,0.0,-0.15185176299991932,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.004520511763766168
0.0,0.0,-0.0,0.0,-0.0,-0.009941150531007997,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.21084824223164467,0.0,0.05009853819496716,0.0009490373892411604,0.0,0.0,-0.0,0.0,-0.11746081502963426,-0.0,2.1309757642471014,-0.0,-0.1777680025456626,-0.3351576691930598,0.04498196233137424,0.16382314062187123,0.0,0.0,-0.0,-0.05788730523480821,-0.0,0.0,0.0,-0.0,-0.357120032790699,-0.0,-0.4666998070081817,-0.0,-0.20672575067726529,0.0,-0.07510763541536042,0.0,-0.0,0.0,-0.0,0.049778612814589285,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.06763569461278365,-0.0,0.0,0.0,-0.3277853993415346,0.0,-0.0,-0.10709086181675508,-0.0,-0.1088639512172525,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.19510633788301032,-0.44066080962118664,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.13282801348064413,0.0,-0.0,-0.0,0.0,-0.020093885388845503,0.0,0.0,-0.11996765981417767,-0.0,-0.0,0.0,0.0,-0.0,-0.08151898047708926,0.0,0.33022979115015927,-0.0,0.0,0.0,0.0,-0.0,3.224459678881612,0.14934848206882637,0.0,-0.0,-0.06468985948896754,0.0,0.0,0.0,-0.0,-0.11519919632509838,-0.0,-0.0,-0.0,-0.0,0.0,-0.1207231766188328,0.0,-0.0,0.1250088146640621,-0.0,-0.12577463767200786,-0.11838816337230226,-0.0,0.0,-0.05747972978104621,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.1576345659593832,-0.17672087473824752,-0.0,-0.0,0.0,0.0,-0.028905825076152327,0.0,0.0,0.0,-0.5710533879644204,-0.09369140935884367,-1.4420113298303074,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.008205804484111111,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.12411574408943617,0.0,-0.031289480089246355,0.0,-0.0,-0.0,-0.0,-0.0,-0.11796016790641296
0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.09730072778851946,-0.0,-0.0,0.24944801189810412,-0.0,0.0,-0.0,0.0,-0.0,-0.1354750096389399,-0.07105688597779804,-0.0,0.0,-0.04759049553803038,-0.2487057846297057,-0.1777680025456626,0.14934848206882637,2.397968794402168,0.0,-0.0,0.0,-0.02811605636304517,-0.0,-0.0,-0.0,0.057515791020706857,-0.0,0.0,-0.0,-0.5761845713277729,-0.0,0.0,0.0,0.1358858211902153,0.0,0.0,0.06684920707873973,0.12173074970038636,0.0,0.0,0.1906399956015488,0.0,0.05101102984416197,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.07904725132137613,-0.0,0.19724632838941683,0.0,-0.0,0.0,0.0,-0.08716949963837865,-0.32253024767228566,-0.0801103292375379,0.0,-0.0,-0.0,-0.6105575296269178,0.0,-0.0,0.07915207833015561,-0.0,-0.0,0.04497089573947383,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.2271913842739506,-0.0,0.0,0.17158613342356588,0.0,0.0,0.0
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03524336445977229,0.0,-0.16319873027859735,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.010019073888402967,0.0,0.0,-0.0,0.0,-0.0,0.18470754995463504,-0.0,0.0,-0.3351576691930598,0.0,0.0,2.0376732060401217,0.02579160500032091,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.17362152270194287,0.1381979841850061,0.0,-0.0,-0.1547056431719606,-0.11742142438486984,-0.20612572320621936,-0.0,0.07265019022371606,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.15861871062835123,0.08291524035287028,0.07594198228426442,0.0,0.0,-0.0,-0.0,-0.06046238668867333,-0.0,-0.2286310698116829,-0.0,-0.0,0.2745118867898858,-0.06457866619381046,-0.0,0.0,0.0,-0.019562171379019184,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.4851866331022613,-0.0,-0.16435483079942753,0.1973469044203588,-0.270550876132344,-0.0,0.0,0.19480444719722428,0.0,0.0,0.09235721445761907,0.0,0.0,-0.0,0.0,-0.1714613946874206,-0.013387248959015483,-0.0,0.0,0.0,0.0,0.0
-0.19799057980510687,-0.0,-0.0,0.0,0.0,0.0,-0.0128551838814493,0.0,-0.0,-0.0,-0.0,-0.005894594209501619,-0.0,-0.05174644996118845,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.024132077916398167,0.08257933512350185,0.04498196233137424,-0.0,-0.0,0.02579160500032091,1.4540379483468613,-0.0,-0.0,0.0,-0.0,0.0,-0.20534999986578373,-0.0,-0.10898582696326904,-0.0,0.0,0.0,0.15399249277015492,0.0,0.0,0.0,-0.0,-0.0,0.17272074528298725,-0.0,-0.0,0.0,0.03378125973280786,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.05212810067442557,-0.0,-0.05290091042462767,-0.0,-0.0,0.0,-0.0,-0.023540543266216386,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.04883543986841622,-0.0,-0.0,0.0,0.0,-0.5855676495333759,0.0,-0.016427431575209542,0.0,-0.0,0.0,0.0,0.0,-0.07819091306263481,-0.0,0.0,-0.0,-0.003317201382698045,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
