1.825932976273297648e+00,-8.668762663460442830e-02,-0.000000000000000000e+00,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,-2.829891100167997720e-01,-0.000000000000000000e+00.3,0.000000000000000000e+00,0.000000000000000000e+00.1,-0.000000000000000000e+00.4,-0.000000000000000000e+00.5,3.234938873132285793e-03,0.000000000000000000e+00.2,5.297047260378123790e-02,0.000000000000000000e+00.3,-2.871913921500000577e-01,-0.000000000000000000e+00.6,0.000000000000000000e+00.4,0.000000000000000000e+00.5,0.000000000000000000e+00.6,0.000000000000000000e+00.7,0.000000000000000000e+00.8,0.000000000000000000e+00.9,0.000000000000000000e+00.10,-0.000000000000000000e+00.7,0.000000000000000000e+00.11,4.193789931546525185e-02,0.000000000000000000e+00.12,5.574588115211724648e-02,0.000000000000000000e+00.13,0.000000000000000000e+00.14,-1.930019810083848653e-01,-2.674191846422938057e-02,-0.000000000000000000e+00.8,0.000000000000000000e+00.15,0.000000000000000000e+00.16,-0.000000000000000000e+00.9,-1.328866593272823304e-01,0.000000000000000000e+00.17,-0.000000000000000000e+00.10,-0.000000000000000000e+00.11,0.000000000000000000e+00.18,0.000000000000000000e+00.19,0.000000000000000000e+00.20,0.000000000000000000e+00.21,0.000000000000000000e+00.22,0.000000000000000000e+00.23,0.000000000000000000e+00.24,-0.000000000000000000e+00.12,0.000000000000000000e+00.25,-7.156742806451851235e-01,-0.000000000000000000e+00.13,0.000000000000000000e+00.26,-0.000000000000000000e+00.14,-1.540642819146551684e-02,-8.585669244873372907e-02,0.000000000000000000e+00.27,1.849743854742944005e-02,0.000000000000000000e+00.28,-0.000000000000000000e+00.15,-0.000000000000000000e+00.16,-0.000000000000000000e+00.17,1.488115769468686123e-01,-0.000000000000000000e+00.18,0.000000000000000000e+00.29,3.788775741882968555e-03,0.000000000000000000e+00.30,0.000000000000000000e+00.31,-0.000000000000000000e+00.19,0.000000000000000000e+00.32,5.914527869366053431e-02,0.000000000000000000e+00.33,0.000000000000000000e+00.34,0.000000000000000000e+00.35,-0.000000000000000000e+00.20,0.000000000000000000e+00.36,0.000000000000000000e+00.37,0.000000000000000000e+00.38,0.000000000000000000e+00.39,-0.000000000000000000e+00.21,-1.607019318383677009e-01,-0.000000000000000000e+00.22,0.000000000000000000e+00.40,-9.774469862162080136e-02,-0.000000000000000000e+00.23,-0.000000000000000000e+00.24,-0.000000000000000000e+00.25,-0.000000000000000000e+00.26,0.000000000000000000e+00.41,0.000000000000000000e+00.42,-0.000000000000000000e+00.27,-0.000000000000000000e+00.28,-0.000000000000000000e+00.29,0.000000000000000000e+00.43,-0.000000000000000000e+00.30,0.000000000000000000e+00.44,-0.000000000000000000e+00.31,0.000000000000000000e+00.45,0.000000000000000000e+00.46,0.000000000000000000e+00.47
0.003234938873132286,0.0,0.0,-0.0,0.0,0.05662929044134889,0.0,0.1058211000156891,0.0,0.0,-0.6417271244391854,2.4439428986673395,-0.0,-0.0,-0.14118291663831567,-0.0,-0.0,0.0,-0.0,-0.15233601824152293,-0.21859260539779896,-0.0,0.0,-0.39331113102582294,0.0,-0.0,0.0,0.0,-0.07756130851718371,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.005639611313715067,0.08258649210192415,0.08299423234844046,0.0,-0.0,-0.1490511750465517,0.0,0.0,-0.041519289645392,-0.0,0.0,0.0,0.0,0.012544865786868548,0.0,-0.6287853480663255,-0.3060667969944674,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.06969280270403633,0.0,-0.2321773908412336,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.15193835737793698,0.01491540972694039,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.11943984101647656,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
0.0,-0.0,0.09372383455093304,-0.0,-0.09084686666064049,-0.008948396098300006,-0.0,-0.08117301081768603,-0.09403376618923324,0.0,-0.2472579391872154,-0.0,3.2323060945735356,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.062436258527769885,-0.1426918956799101,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.056281978995328094,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.13818491127528687,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-1.4311019595096772,-1.1028843429004163,-0.041589277446111954,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.012273527053965647,-0.13064472602098678,-0.0,-0.09317568898354728,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.014132302150155176,0.0,0.0,0.0,0.0,0.0
0.05297047260378124,-0.0,0.016146440514563456,0.39092263312921033,0.0,-0.0,0.002116230669180423,0.0,-0.08605584696700762,0.14034893120385236,-0.035489873973124246,-0.0,-0.0,2.323700323188641,-0.6728293215045671,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.09750852427844976,-0.0,0.0,-0.21464319726283995,-0.0,-0.011404860362142407,0.22752266643815436,0.0,0.0,-0.0,0.0059156956332363005,0.0,0.0,0.0,0.0799046111577354,0.08683130240012947,0.011877503258001092,0.0,-0.0,0.04723301699625179,-0.0,0.0,-0.04020560312066127,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.004367168888897348,-0.21448169433254563,-0.14253093528934727,-0.15151156048456002,-0.29167249401649536,-0.0,0.07975610380160401,0.013293568577711003,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.3052130783034201,-0.02213187210706734,-0.0,-0.0,0.0,0.16203771883515466,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.47366728814852815,-0.0,-0.1219554830184245,-0.0,0.0,-0.0,0.034616791880049964,-0.0,0.0,-0.0
0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.14118291663831567,0.0,-0.6728293215045671,3.5733314335145647,-0.0,-0.0,-0.0,-0.10141388850070264,-0.1914412172821928,-0.3980077958905475,0.0,-0.17647303299492287,-0.19665488483351007,-0.08204786677208839,0.0,-0.0,0.0,-0.5352590121440377,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0883460708319432,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.32733522966874007,-0.0,-0.0,0.0,-0.0,-0.0,-0.3350397728796087,-1.108192441953033,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.32081938182828407,-0.11834232594062984,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.28719139215000006,-0.20605258027787235,-0.0,-0.23306872859928263,-0.0,-0.0,-0.2008185721716725,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,3.0626949503076926,-0.1249142787944934,-0.2964418001682595,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.15768925729033065,-0.0,0.0,0.019665520866519407,-0.0,0.09044948997666877,-0.0,-0.25410006417078,-1.0888375907418744,-0.0,-0.0,0.0,0.04113237128577303,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.13344104358633965,0.0,0.0,0.19259952616603168,-0.0,-0.0,-0.3832086088018068,-0.043602548880722514,0.0,-0.0,-0.0,0.0,0.30720996131774514,-0.0,-0.14076413645454525,-0.0,-0.0,-0.26644231316881806,0.0,-0.042933701786558566,-0.0,-0.0,-0.0,-0.03672852650814462,-0.0,0.0,-0.0,-0.0,-0.11334815442167792,0.0,0.0,0.0,0.03162402828090446,-0.0,-0.0,-0.1364049021426831,-0.0,-0.025792941086662583,-0.11690856068311484,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.03554289120684626,-0.0,-0.0,-0.0,-0.02662650063374728,-0.0,-0.0,-0.0,-0.0,-0.1249142787944934,2.4124976580814224,-0.475326584165308,-0.17071250222420065,-0.3132109748312265,-0.0,-0.18269745360017353,0.0,-0.0,-0.020850448660036044,-0.0,-0.0,-0.12224128758572018,-0.0,0.06896558874796224,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.07298355619620905,-0.0,0.0,0.0,0.0,0.11281385158720288,0.16133568445157587,0.08222771003003107,0.028279294409044455,0.0,-0.0,0.0,-0.0,0.0,-0.032063996187840414,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.20406478491685923,-0.0,-0.13257544849697722,0.0,-0.0,0.0,-0.20497700900649252,-0.0,-0.0,-0.0,-0.19148658070591676,-0.048472262495318816,0.0,-0.1664429268683622,-0.06779588385784613,-0.33065513979035593,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.14326386552274537,-0.0,-0.0,0.15898861476033793,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0112931927816017,0.0
0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.1450385687871025,0.0,0.0,0.0,0.0,-0.0,-0.2964418001682595,-0.475326584165308,3.9806528348172425,-0.0,-0.1893900815376384,-0.0,-0.22983808636504904,-0.0,0.0,-0.0,-0.36328742853354345,-0.01513287495077571,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.6274421485209801,-0.0,-0.0,0.0,0.00393567134385367,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.1629242551857708,-0.0,-0.0,-0.0,0.10814796951956197,0.0,0.0,-0.0,0.0,0.0,0.05016874519614689,0.0,-0.0,0.0,-0.0,0.0,-0.06968545740473933,0.0,-0.0,-0.41387549262224815,-1.697784925285232,-0.0,-0.0,-0.1701247626952433,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0025172614324548022,-0.0,0.0,0.07057658149874908,0.0
0.0,-0.0,0.0,-0.09136784858199949,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.10141388850070264,-0.0,-0.17071250222420065,-0.0,2.0357048609061628,0.0,-0.3379860201282281,-0.29685227235693373,-0.0,0.0,-0.0,0.0,-0.10705062359059447,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0019255389662031208,-0.0,-0.0,-0.0,-0.0,0.0,0.15552362217599003,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.10226154070457392,0.06654366854867617,-0.0,-0.16108538547609816,-0.0,0.0,-0.7153234810910329,-0.0,0.0,-0.0,-0.0560950476950184,-0.0,0.0,0.0,0.0,-0.0,-0.06766700536751388,-0.17332629536959487,0.0,0.020109446602844486,0.09467160019771402,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.024473412172858068,-0.0,0.017663967941278384,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.21506695818483895
0.0,0.0,0.0,0.0,0.0,0.22260969759026228,0.0,-0.0,-0.0,0.0,0.0,-0.15233601824152293,-0.0,-0.0,-0.1914412172821928,-0.0,-0.3132109748312265,-0.1893900815376384,0.0,2.6600906884611364,-0.0,-0.0,-0.0,-0.48564743517330966,-0.0,-0.0,-0.07967655071514301,-0.0,-0.3121610583793577,0.0,-0.0,0.0,-0.0,-0.0398872691200144,-0.0,-0.2651019977406055,0.0,-0.0,0.3884221042413936,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.12511966844675176,-0.3394451035595832,-0.0,-0.0,-0.0,0.04754875796460057,-0.06918058940807294,0.02825217916298951,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.020934647560056655,-0.0,-0.017831134554512202,0.0,-0.0,-0.06238281692642896,-0.0,-0.0,-0.0,-0.05905512382830988,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.08909192785890689,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.6660224364328278,0.0,-0.08597447558664581,-0.0,-0.0,-0.06132722271263049,0.023785249374714216,-0.0,0.0,-0.0,-0.0,-0.0
0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0783557461657576,-0.0,-0.0,0.0,-0.21859260539779896,-0.0,-0.0,-0.3980077958905475,-0.0,-0.0,-0.0,-0.3379860201282281,-0.0,2.4549731427451325,-0.0,-0.0,0.0,-0.0,0.0,-0.06612600780106098,0.0,-0.01544037190576041,0.0,0.040183786596722074,-0.0,-0.0,-0.0,-0.21238454725116593,0.0,0.0,-0.0,-0.0,-0.1065406235974526,0.07746249773597225,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07616074443763766,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.17579971116232007,-0.0,-0.0,-0.0,0.0,-0.0,-1.0800856700152854,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.06376167609155457,-0.0,-0.0,0.0,0.0,-0.0,0.20591937707642272,0.0,-0.09047767985919189,-0.0,0.0,0.02016197087345364,0.0,0.0,-0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.010066950429951411,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.18269745360017353,-0.22983808636504904,-0.29685227235693373,-0.0,-0.0,3.887186875310996,-0.16082905753636295,-0.0,0.0,-0.10861198766639248,-0.0,-0.12396558119514509,-0.0,-0.0,-0.0,0.05587317644290727,-0.0,-1.1058101211798679,-1.630978160782174,0.0,0.0,0.0,-0.06964669189354393,0.0,0.0,0.0,-0.4711571216126161,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.010059609553362407,0.0,0.0,0.0,-0.0,0.0,-0.0012749631183249135,-0.0,0.0,0.0,-0.17897486710275157,-0.0,-0.0,0.0,-0.20280370473409243,-0.0,0.08485367428508431,0.02592996771909945,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.06478459918747488,0.0,-0.0,0.0,-0.0,0.0,0.018444892611900254,-0.0,-0.0,0.0,-0.0,0.14845229328023285,0.0,0.02421817543314056,0.1486148500692383,0.2594106622575616,0.13774429263180687
0.0,-0.0,-0.0,0.0,-0.0,-0.14272769884451628,-0.0,-0.0,-0.054020398070992154,-0.0,0.0,0.0,-0.0,-0.0,-0.17647303299492287,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.16082905753636295,2.8406121133355655,-0.03812753540173799,-0.0,-0.0,-0.6363331671581455,-0.08142460017747005,-0.0,-0.23046845025796464,0.0,0.014946677730654336,-0.0,-0.13656934753872796,-0.0,-0.0,-0.0,0.0,-0.12835259344372807,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.48704924335211097,-0.7783237880163943,0.0,0.0,0.023398803180003244,-0.0,0.1766199927387021,0.0,-0.08628694153542284,-0.01495060385223825,0.0,-0.0,-0.0,0.18585652460918267,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.04619685357352638,-0.3684495265624321,-0.0,-0.0,-0.0,-0.0,-0.19935706394854533,-0.0,0.0,-0.0,-0.0,-0.0,-0.05783373618834775,-0.008667971360462157,-0.0,-0.11817444488756187,-0.0446535817195433,0.0,0.0,0.0,-0.0,-0.1214365446365726,0.0,0.0,0.17023734254094833,0.0,-0.01850274339029352,0.0,0.12549698379341567
0.0,0.22063836046412957,0.0,-0.0,0.0,0.218977081854053,-0.0,0.0,-0.0,-0.02944739128052093,-0.14776994808524854,-0.39331113102582294,-0.0,-0.0,-0.19665488483351007,0.0,-0.0,0.0,0.0,-0.48564743517330966,0.0,-0.0,-0.03812753540173799,2.203701003078842,-0.0,0.0,-0.0,0.0,-0.0,-0.14092754419969603,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.033800208756491444,-0.2768557119517676,-0.2753441281611175,-0.4059735564038276,-0.0,-0.004693342798235784,0.0,0.0,0.0,0.0,-0.0,0.07836770066254434,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.107361109177941,0.0,0.0,-0.0472204785634398,-0.0,-0.1351410586318088,0.0,0.0,0.0,0.0,0.0,-0.0,0.0013782304625992814,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.11780825633123082,-0.0,0.030102751166758913,0.0,-0.0,0.0,-0.0,0.013634589045127706,-0.0,-0.0,-0.0,-0.0,-0.009197197726007873,-0.045540439109588576,-0.0,0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,-0.34151871265410727,0.0,0.12127769522564465,0.0,0.0,0.0,-0.0,-0.3483308048554464,0.0,0.0,0.0,-0.0,-0.08204786677208839,-0.15768925729033065,-0.020850448660036044,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,2.510048594452364,0.0,-0.0,0.0395566557147069,0.0,-0.0,-0.11384894752604575,-0.0,-0.2880852787903608,-0.0,0.0,0.0,0.06740305163779071,-0.0,0.02785964506793704,-0.0,0.0,-0.0,0.0,0.030016062835173777,0.0,-0.0,0.0733185350535388,0.0,0.0,0.06791298870164102,0.06344574885879355,0.0,-0.0,0.2742932941673693,-0.0,-0.0,0.0172763273426165,0.0,-0.4566117256925151,0.0,0.0,-0.0,0.0,-0.2078655519490968,0.0,-0.0006355037317794022,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.797548603399493,-0.23335344703591135,-0.14027579254546035,0.0,-0.0,0.0,0.0,-0.036465161098571675,0.0,0.3121931141561574,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.14174982034481323,-0.0,0.0,0.014377709034498492,0.0,-0.0,0.0,0.0,0.0
0.0,0.0,0.04082430933960935,0.0,0.15211788489515032,-0.0,0.0,0.0,0.0,0.4408983740058192,-0.3966995413271221,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.36328742853354345,0.0,-0.0,0.0,-0.10861198766639248,-0.0,0.0,0.0,2.192782199350067,-0.4070073719593197,-0.1825001093488116,0.0,-0.09552099951331262,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.1435680004290004,0.0,0.027100154630930805,-0.0,-0.0,-0.005119689383608713,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.09675172864616623,0.0,-0.0,-0.0,0.02578165393865433,0.0,-0.0,0.06926232386341973,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0223406086769528,0.0,0.1760007598112287,0.037107947859459214,-0.0,-0.0,-0.0,-0.07221450143024048,-0.0,0.0,0.0,-0.4857709597131272,-0.15057467636704783,-0.0,0.1314843903627393,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.09536646039023576,0.0,0.0,-0.0,0.04077912297417309,0.17974180873880463
0.041937899315465245,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.062436258527769885,-0.09750852427844976,-0.0,0.0,-0.0,-0.01513287495077571,-0.10705062359059447,-0.07967655071514301,-0.06612600780106098,-0.0,-0.6363331671581455,-0.0,-0.0,-0.4070073719593197,2.3879949932736095,-0.18395413894125345,-0.09978811201051037,-0.0,-0.0,-0.0,-0.0,-0.0,-0.057432051182482846,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.1527060913850122,-0.0,-0.0,-0.06526880532445134,-0.0,-0.0,-0.16646640242984792,0.0,0.0,0.0,0.0,0.0,0.3034150866967601,0.0,0.0,0.0,0.0,-0.0,0.057241480983187626,-0.0,-0.0,0.0,-0.0,-0.037511260443608654,-0.09268433804628948,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.09154445963150536,-0.0,-0.0,-0.0,-0.03650813065885707,-0.2534947396100683,-0.028645548861985216,0.0,0.0,0.0,0.0,-0.0,-0.18415488504347685,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.027580391332638683,0.0,-0.0,0.0,0.0,-0.0,0.0,0.09558123712520675
0.0,-0.0,0.03822378665781833,0.0,-0.0,-0.43689841558832926,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.1426918956799101,-0.0,0.0,0.019665520866519407,-0.12224128758572018,-0.0,-0.0,-0.0,0.0,-0.12396558119514509,-0.08142460017747005,0.0,0.0395566557147069,-0.1825001093488116,-0.18395413894125345,2.8408018146971696,-0.0,-0.1678061453780462,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.02184980340542275,-0.0,-0.0,-0.0,0.0,-0.09907789194314053,0.0,-0.54977752344385,-0.0,-0.0,-0.0,-0.1992504790641912,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.04543680896183061,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.037959554823557486,0.0,0.1047239991345181,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.2366362648983564,-0.57468323035931,-0.0,0.0066093014174733455,0.0,0.10717561134849736,0.0,0.0,-0.0,0.1731901267752981,-0.0,-0.7303774782474238,0.0,0.17653614178262902,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.055745881152117246,0.2770082527387065,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.08590538219749326,0.0,-0.07756130851718371,0.0,0.0,-0.5352590121440377,-0.0,-0.0,0.0,-0.0,-0.3121610583793577,-0.01544037190576041,-0.0,-0.0,-0.0,0.0,0.0,-0.09978811201051037,-0.0,3.1671888650700115,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.12103711321522868,-0.25975377065251887,0.0,-0.04001789252990052,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.09284880182266576,-0.442258612719823,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.3169196587195307,-0.0,0.0,-0.060986111030873,-0.0,-0.0,0.0,-0.1121749182309821,-0.0,-1.001378109592585,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.09874560857190698,-0.15885237348697442,0.0,-0.0,-0.14397749879574273,-0.13385885633153774,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.16474467652534122,-0.0486216146383144
0.0,-0.0,-0.0,0.0,0.016774158238975535,-0.0,0.0,0.1039862797755061,0.0,0.0,-0.0,0.0,-0.0,-0.21464319726283995,-0.0,0.09044948997666877,0.06896558874796224,0.0,-0.0,0.0,0.0,-0.0,-0.23046845025796464,-0.14092754419969603,-0.0,-0.09552099951331262,-0.0,-0.1678061453780462,0.0,2.1395217712463834,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.16891267525764872,-0.027397019080253052,-0.060683212390617976,-0.0,-0.04637761081967536,0.0,0.0,-0.27504546247079875,-0.46584500453996497,-0.0,-0.0,-0.0,0.0,-0.042530515391262416,-0.0,0.0,0.0,0.0,0.0,0.0,-0.1755555247254604,0.0,0.0,0.0,0.0,-0.0,-0.21085321093830048,-0.0,0.0,0.0,0.05654686692234289,0.0,0.0,0.0,0.0,-0.013584487399136152,0.1346096481742123,0.0,0.0,-0.029059635645009265,-0.03136751768394775,-0.0,0.0,0.0,0.07736887406256501,0.3006953863185769,0.23113353244381837,0.01685629330098234,-0.0,0.0,0.0,-0.07959952106520707,-0.0,-0.0,-0.08869891552807407,-0.0,0.0,0.0,0.0,-0.0,0.1374012834260401,0.0
0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.040183786596722074,-0.0,0.0,0.0,-0.11384894752604575,0.0,-0.0,-0.0,-0.0,-0.0,2.2666681710441243,-0.0,-0.056791248166414766,-0.0,-0.04794696562699432,0.0,0.061956258138709024,-0.08649903364153155,0.0,0.0,-0.0,-0.3552267558144194,-0.0,-0.0,-0.15035610480304193,0.0,-0.0,-0.16064629643235173,-0.0,-0.0,0.0,0.0,-0.0,0.08526925557448238,-0.0,0.028072779031846365,0.0,0.0,-0.023926703509576177,0.07417050990227157,0.1553661473582016,-0.02712955844180685,0.0213028459719988,-0.0,-0.0,-0.09140200730196157,-0.0,-0.0,0.0,0.0,0.02091013001449472,0.0,0.0,-0.0,-0.0,0.08152687795561317,0.0,-0.0,-0.9286889723375523,-0.03414185519243345,0.0,0.0,0.0,0.0,0.0,0.0,0.026154930611698272,-0.0,0.023820907148497886,0.0,-0.034331220546654044,-0.0,0.0,-0.3755650895447639,0.0,-0.0,0.16475657440319139,0.0,0.0,0.0
-0.1930019810083849,-0.0,0.0,-0.0,-0.17343628742129583,0.0,-0.0,-0.0,-0.05040580083954677,-0.0,-0.00227740940509587,0.0,0.0,-0.011404860362142407,-0.0,-0.25410006417078,-0.0,0.0,0.0,0.0,-0.0,0.05587317644290727,0.014946677730654336,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,3.3296550960557334,-0.0,0.04764394624665675,0.0,0.0,0.0,-0.6212123516531228,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.257093969771042,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.055470258123348465,0.04202179151324594,-0.0,-0.0,0.0,0.0,-0.0,-0.07146713997317383,0.0,0.16444681132167172,0.0,-0.0,-1.60223089371305,-0.0,-0.0,0.18463024502978156,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.11241629817038358,-0.0,-0.5416934293855963,-0.020149576025661475,0.0,-0.0,-0.0,0.0,0.05096584460282801,0.0,0.0
