2.010565618035632607e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,-0.000000000000000000e+00.3,-0.000000000000000000e+00.4,0.000000000000000000e+00.1,0.000000000000000000e+00.2,-0.000000000000000000e+00.5,-0.000000000000000000e+00.6,0.000000000000000000e+00.3,-0.000000000000000000e+00.7,-0.000000000000000000e+00.8,-0.000000000000000000e+00.9,-1.240027008037594830e-01,-9.856754283014640405e-02,-3.136296621794638223e-02,-0.000000000000000000e+00.10,-0.000000000000000000e+00.11,0.000000000000000000e+00.4,-0.000000000000000000e+00.12,-2.168160083036048957e-01,0.000000000000000000e+00.5,-9.624606356860829215e-02,0.000000000000000000e+00.6,0.000000000000000000e+00.7,0.000000000000000000e+00.8,-0.000000000000000000e+00.13,0.000000000000000000e+00.9,-0.000000000000000000e+00.14,-5.211225412534890682e-03,-0.000000000000000000e+00.15,-0.000000000000000000e+00.16,0.000000000000000000e+00.10,-0.000000000000000000e+00.17,-0.000000000000000000e+00.18,-0.000000000000000000e+00.19,0.000000000000000000e+00.11,0.000000000000000000e+00.12,-3.296537273443109206e-01,0.000000000000000000e+00.13,0.000000000000000000e+00.14,-4.656109949029873379e-02,0.000000000000000000e+00.15,0.000000000000000000e+00.16,0.000000000000000000e+00.17,-0.000000000000000000e+00.20,-2.440180082252003113e-01,-0.000000000000000000e+00.21,-3.156092575673270506e-01,0.000000000000000000e+00.18,0.000000000000000000e+00.19,0.000000000000000000e+00.20,-0.000000000000000000e+00.22,-2.347840900759833732e-02,0.000000000000000000e+00.21,0.000000000000000000e+00.22,0.000000000000000000e+00.23,-2.095118764172730630e-01,-0.000000000000000000e+00.23,-0.000000000000000000e+00.24,0.000000000000000000e+00.24,-5.374520943616585729e-03,-0.000000000000000000e+00.25,-0.000000000000000000e+00.26,-0.000000000000000000e+00.27,0.000000000000000000e+00.25,-0.000000000000000000e+00.28,-0.000000000000000000e+00.29,0.000000000000000000e+00.26,0.000000000000000000e+00.27,0.000000000000000000e+00.28,2.043008352111711501e-01,0.000000000000000000e+00.29,-0.000000000000000000e+00.30,-0.000000000000000000e+00.31,2.054863470098634848e-01,-1.945268866601954638e-01,0.000000000000000000e+00.30,0.000000000000000000e+00.31,-0.000000000000000000e+00.32,3.215107642363141532e-02,0.000000000000000000e+00.32,7.423532651306737062e-02,0.000000000000000000e+00.33,0.000000000000000000e+00.34,0.000000000000000000e+00.35,-0.000000000000000000e+00.33,3.564391171272943137e-02,0.000000000000000000e+00.36,-0.000000000000000000e+00.34,0.000000000000000000e+00.37,-0.000000000000000000e+00.35,6.892711892734883217e-02,-0.000000000000000000e+00.36,0.000000000000000000e+00.38,-1.011324285787417870e-01,-3.796672168588253737e-01,-0.000000000000000000e+00.37
0.0,0.0,0.0,0.0,0.03684901651038772,-0.0,0.008984059576483497,0.0,0.0,-0.04962418583352022,-0.43808514081290656,2.018070696568053,-0.0,-0.03798005006329792,-0.010354820425033676,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.5267159700829191,-0.14442818023703818,-0.0822108748927432,0.0,0.05991126772192037,-0.0,-0.037815328382849824,0.0,0.0,0.0,0.0,0.0,0.050367226682355715,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.223252167096331,-0.0,-0.16512931848199836,-0.0,-0.16012560931334244,-0.0,-0.0,-0.09230866943441371,-0.0,0.0,0.0,0.13599673888608943,-0.0,-0.0,-0.07407514777772113,-0.0,-0.0,-0.21996622486250053,-0.0,-0.08282357274951296,-0.0,-0.04238344784761242,-0.0,-0.0,-0.05373180971529806,-0.0,0.0,0.0,0.0,0.14065126728459543,0.0,-0.13755787143067916,-0.1438193045505388,-0.0,0.0,-0.0,-0.007186678510169064,-0.0,-0.0,-0.0,0.0,0.0
-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.1937092716777732,-0.0,2.2411425187144878,-0.18168378891313547,-0.001293273943221679,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.14684226026932098,-0.10120572495927238,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.18501315964429557,0.0,0.0,0.02941172103485964,-0.06310370338232821,-0.23830570361192405,-0.0,-0.0,0.0,0.0,-0.0,-0.04327058972543401,-0.0,-0.06894452406996471,-0.0,-0.07767005469465152,-0.025414175110804946,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.02728914356921791,0.0,-0.0,-0.0,-0.02402661243289596,-0.8152985727747771,-0.467879404890022,0.0,-0.0,-0.0,0.046561840331977966,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.32271546099649606,0.0,0.0,0.0,-0.0,0.015864954718058624,0.292277633384608,0.0,0.0,-0.0,0.0,0.0,0.06441332308569116,-0.0,0.0,0.0,0.0,0.012743499486207451,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
-0.0,-0.0,-0.0,-0.04617847062123032,0.0,0.0,-0.0,-0.0,-0.0,-0.1475843598749242,-0.0,-0.03798005006329792,-0.18168378891313547,2.5665571382175663,-0.6967211462555416,-0.04316935299195021,-0.1304992992191999,-0.0,-0.19632679591628696,-0.0,-0.1813974760328964,-0.0,-0.12475189828063225,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.06084341640464166,-0.0,-0.09090689514959582,-0.038192965102759886,-0.0,-0.0,-0.0,-0.0,-0.0021383929668591446,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.23616490118718356,-0.0,-0.0,-0.022433303628764088,-0.45281420761609287,-0.0,-0.4831054328963776,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.1680038882175473,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02838267132250684,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.006519774704863392,-0.035621057357993965,-0.0,-0.0,-0.045011293926063074,-0.010354820425033676,-0.001293273943221679,-0.6967211462555416,2.367345329332289,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.016862206536889333,-0.0,-0.26919972901611083,-0.032219404097425,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.20642504314227264,-0.004764798504244444,-0.0,0.0,-0.0,-0.0,-0.0,-0.12128656216069476,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.04870418208903259,-0.0,-0.0,-0.14218631976478568,-0.0,0.0,-0.8928183647327759,0.0,0.0,0.0,0.07975677872867755,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.061259594981160015,-0.0,0.0,0.14756088733655465,0.05292025032295526,0.0,0.0,0.0,0.0,0.1298985050626922,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0
-0.12400270080375948,-0.11110778074310144,-0.0,-0.0,-0.0,-0.0,-0.3315982557766792,-0.0,-0.0,-0.0,-0.03287705867542123,0.0,-0.0,-0.04316935299195021,-0.0,1.9152702723320547,-0.381532942683208,-0.14594852088925675,-0.0,-0.0,-0.26008132721282934,-0.0,-0.0,-0.0,0.010101749809678671,0.0,0.0,0.0,0.0,0.0651609780392666,0.0,-0.322675721705978,-0.0,-0.0,-0.02605446067364985,0.0,0.0,-0.0970216764454804,-0.0,-0.07701450234958263,-0.3169532253238074,-0.0,-0.0,0.0,0.0,-0.002715898332013864,-0.0,-0.0,-0.0,-0.0,-0.023286507040859408,-0.1452161456781884,-0.20144639977024775,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.07564226383123958,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.02108301186291865,0.0,0.0,0.15923845880685558,0.0,0.0,0.09696005377811452,0.0,0.1640102342823566,0.0,0.038976380985205526,0.0,0.015253859859589247,0.0,-0.0,-0.0
-0.0985675428301464,0.0,0.0,-0.0,0.0,-0.0,-0.21626303778547187,0.0,0.0,-0.022233932058682935,-0.0,-0.0,-0.0,-0.1304992992191999,0.0,-0.381532942683208,2.26946136067404,-0.0,-0.8205355640175085,-0.0,-0.029251753446885465,-0.26177465161423674,-0.0,-0.05638452820874148,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0048701572560751775,0.0,-0.0,-0.0,0.08700349346950453,-0.035204724991471925,0.0,0.0,-0.0,-0.024681317967513,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.020384768863656536,-0.0,-0.022598709968343244,0.0,0.0,0.0,0.0,0.0,0.06361188398505728,0.0,0.0,-0.031755120791974296,-0.0,0.0,0.0,-0.028290959440140536,0.0,0.0,-0.0,-0.16469076865935867,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.02810609641783182,0.0,0.0,0.024969736113490935,0.0,-0.0,0.0,-0.3643027796284992,0.020975418796184475,-0.0,-0.0,0.0,0.0,0.0,0.0,0.11173412900417413,0.0,-0.0,0.05599789666281475,0.0,0.0,-0.0,-0.0,-0.0
-0.03136296621794638,-0.0,-0.0,-0.0,-0.0,-0.0,-0.17638793500077765,-0.0,-0.1390796739042472,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.14594852088925675,-0.0,3.398436301010016,-0.1901573938504195,-0.03970658271922652,-0.0,-0.0,-0.01542704117066674,0.0,0.0,-0.0,-0.0,0.15261575488416304,0.0,0.0,-0.0,0.0,-0.0,-1.0782461646253323,-0.1327378338320704,-0.0,-0.0,0.0,0.0,-0.0,-0.010689454272348962,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.10461959121472976,-0.0,-0.0,-0.0,0.0,-0.0373094011117906,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.10358803456223156,-0.0,-0.0,-1.0090605959712489,-0.517680232017762,-0.0,-0.37817353960892314,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.001619003301512501,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.015152497182231404,-0.014560327225470064,0.026149836943005617,-0.0,0.0,0.0,0.0,0.1507860117576633,0.011612598683395632,0.0,-0.0,-0.0,0.0
-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.04613645898489112,-0.0,-0.0,-0.19632679591628696,0.0,-0.0,-0.8205355640175085,-0.1901573938504195,2.564242729752259,0.18757016777610488,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.36154741538544266,-0.0,0.009836623582760627,0.0,0.0,0.05102735306224922,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.16464268584378988,-0.0,-0.0,0.0,-0.49686542142650886,-0.17122445077979928,-0.0,0.0,-0.22870382336083908,-0.11704096858796471,-0.0,-0.0,0.0,0.0,0.009490374807916596,0.0,0.0,0.0,0.0,-0.0,-0.0,0.04450852727053188,0.0,0.0,0.0,0.05334809098420598,0.14398292648798944,-0.0,0.0,0.04612607182626268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.08776214540161593,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.03970658271922652,0.18757016777610488,2.352793951958012,-0.01398289569276992,0.01590210940995905,-0.12295507969794636,-0.0,-0.0,0.0,-0.0,-0.0,-0.20381645029884657,0.0,0.0,-0.0,0.12778075433726005,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.09236188034506125,-0.0,-0.0,0.0,-0.2238193137702046,0.0,-0.35283268792224365,-0.09930863577883296,-0.0,0.03852807186840792,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.15999132690227783,0.0058671677651895,0.0,0.0,0.0,0.0,0.05847359440187916,0.0,-0.42457919476916184,0.0,0.0,0.0,-0.5344656573060448,0.17894139258924804,-0.0,-0.0,-0.0,-0.0,-0.5038292980173701,-0.06677207705040558,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.01262491349456497,-0.0,0.0,0.04444733706565917,-0.24114492549008548,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.3514259565189316,-0.0
0.0,-0.0,0.0,-0.021120892109263725,0.0,0.0,-0.00616734827458936,0.0,-0.0,-0.15155197007693308,0.0,-0.0,-0.0,-0.1813974760328964,-0.0,-0.26008132721282934,-0.029251753446885465,-0.0,-0.0,-0.01398289569276992,1.9309067856073776,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.122578832807018,-0.0,0.0,0.0,0.0,-0.0,-0.08363010243084726,-0.0,-0.0,0.07104511924875268,0.0,0.0,0.0,-0.11042835812920088,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.10951090499843688,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.1545309237391407,-0.0,-0.0,-0.0,-0.0,-0.09739521904239205,-0.0,-0.0,-0.0,-0.0,-0.6828737347668908,0.0,-0.04183836421977826,-0.03656959627350257,-0.0,0.0,-0.0,-0.0,0.35918122256053686,0.003590150687954852,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.019411108553489355,0.0,0.10507037069555517,0.0,-0.0,-0.0,0.0,-0.0
-0.0,0.0,0.06561620523694521,0.0,0.0,0.09368767171527392,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.14684226026932098,-0.0,0.0,-0.0,-0.26177465161423674,-0.0,-0.0,0.01590210940995905,0.0,2.280480293762893,-0.19164379160829087,-0.0,0.0,-0.08975961521684554,0.0,0.0,0.020746101701254967,-0.0,0.019583216132931375,-0.0,0.009412654227005539,-0.26605858203710886,-0.632491662618628,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.5476098846534564,0.0,-0.0,0.0,-0.0,-0.08779239409839949,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.22532717699800983,-0.0,0.11910202913489797,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.15221413362030212,0.0,0.0,0.0,-0.0,0.0,0.0,-0.15823533678850657,-0.0,0.007882891895859489,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.02786672563774952,0.2298351020947965,-0.0,0.0,0.0,0.04418953889068749,0.0,-0.0,0.02408046256821456,0.08167488021206366,-0.0,0.0,0.22890469437024363,0.017178637250253502,0.0,0.0,0.0
-0.21681600830360487,0.0,0.0,0.0,0.0,0.0,-0.054142170410540216,0.0,-0.0,0.0,-0.0,0.0,-0.10120572495927238,-0.12475189828063225,-0.0,-0.0,-0.0,-0.01542704117066674,0.0,-0.12295507969794636,-0.0,-0.19164379160829087,1.8678081763564531,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.17651373903929554,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.150415893105669,-0.09468849220841791,-0.0,-0.0,-0.039445572584636095,0.0,-0.0,-0.5637850857164778,-0.4525459328338024,-0.0,-0.0,-0.0,0.0,0.0010240388985788915,0.04008169791887682,0.0,-0.0,0.0,0.0,0.2010930076148509,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.079788708618881,0.0,0.0,0.0,-0.0,0.08802643418973705,0.0,0.0,-0.0,0.06484735436546252,0.01994088523392525,0.0,-0.0,0.0,0.0,0.025477959215482928,0.06815292867996275,0.0,0.0,0.0,-0.0,-0.0,0.0
0.0,0.0,-0.0,0.0,0.14227475068249384,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.5267159700829191,0.0,-0.0,0.0,-0.0,-0.05638452820874148,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.9900261265435604,-0.0,-0.6051619701765413,-0.0,-0.0,-0.07384393387514462,-0.0,0.0,-0.09102127817019906,0.0,-0.0,-0.0,0.029775598359911816,-0.0,0.0,-0.0,-0.33742887457543635,0.0,-0.0,-0.17129499097279377,0.2087737959067985,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.10483079077653563,-0.0,-0.0,0.004027732900056826,-0.0,-0.0,0.0,-0.08936294350637801,-0.6653586559504288,-0.0,-0.0517679212320284,-0.0,0.0,0.0,-0.18744744768448532,0.0,-0.0,-0.0,0.0,0.0,0.0,0.04366811069564671,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.21029551643762076,0.0,0.021953534650135824,0.32754501353286014,0.0,0.18550908640639915
-0.09624606356860829,0.0,-0.18719231916562823,-0.0,-0.0,-0.05266039222721229,-0.0,-0.0,-0.0,-0.30777464956694817,0.0,-0.14442818023703818,0.0,-0.0,-0.0,0.010101749809678671,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,1.937683028522152,-0.0,0.0,0.0,-0.07890158383673851,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.07833248512809848,0.0,0.14411510644115033,0.0,0.1568788249769878,0.0,0.008629370671569488,-0.0,-0.0,0.0763247792458423,0.0,0.0,-0.0,0.0,0.0,0.0,0.0051278267474635835,0.0,-0.0,-0.14386839618675687,-0.0,-0.0,-0.1926600945190106,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.8290721711065476,-0.0,-0.0,-0.0,-0.0,-0.0,0.06305779312526748,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016580791152011498,0.0,-0.0,-0.0,-0.004968498603004083,-0.0,0.0,0.0,0.0
0.0,0.08940591298569224,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.16197566729951496,-0.0,-0.0822108748927432,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.08975961521684554,0.0,-0.6051619701765413,-0.0,2.3769572441286124,-0.18448070857497595,-0.0,-0.0,-0.0028276759048478308,0.0,0.0,0.010082401372648365,-0.0,-0.0,0.0,-0.0,0.0,0.010042982252528228,-0.0,0.0,-0.0030844662062414338,-0.0,0.0,-0.0,0.19305016724563828,0.0,0.0,0.0,0.5500952129254879,-0.0,0.0,-0.0,-0.0,0.0,0.022505447783145876,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.14965543719890106,0.0,0.0,-0.06134757249060815,-0.0,-0.0,-0.0,-0.107848378135258,-0.012996497454306833,-0.0,-0.0,-0.0,-0.3141006554795047,-0.0,-0.25501453077034464,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.025779895531243133,-0.0,-0.0,0.0,0.0,0.1428893355305307,0.0,0.13712774835198827
0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.05390234359115319,0.0,-0.0,-0.0,-0.016862206536889333,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.18448070857497595,1.4991913979884275,-0.2558019812093193,-0.0,-0.0,0.0,0.020957556426724932,-0.01926741882421604,0.0,-0.18299426465507349,-0.16688534128450463,-0.07663216275552709,-0.00229489380423012,-0.0,-0.0,0.0,-0.08281048626183918,-0.1227943754926999,-0.0,-0.0,-0.06610120594170092,-0.28546705835252134,-0.0,0.0,-0.0,0.04563836682103057,0.0,0.0307414701126794,-0.0,-0.03620779433629,0.10051187581189357,-0.0,0.0,0.0,0.0,-0.0,-0.02122135416683833,-0.0,0.021070187277425476,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.14871316134549956,0.010236932910714097,0.0031177737511567955,0.0,0.0,0.0,0.0,-0.40227808264297055,-0.0,0.0,-0.009686921765484168,-0.0,0.0,0.09364519457532307,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.05991126772192037,-0.0,0.0,-0.0,0.0,-0.0,0.15261575488416304,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.2558019812093193,1.7641657708148295,-0.014865893830191023,-0.20817311941165464,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.24004285031638928,-0.0,0.0,0.07128480870630101,0.0,-0.3574869962947122,0.0,-0.058233557407039595,0.0,-0.0,-0.0,0.024309841811479223,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.04268434973917187,0.0,0.09227872384353537,0.18310812074281008,-0.01974525091257784,-0.0,-0.0,0.0,0.0,0.07782691561052622,0.0,0.03260452034818139,-0.06722089541857178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07251009114940661,-0.0,-0.0,0.0,0.0,0.0,0.0891621659687388,0.11362254869972405,0.0,-0.0,0.0,0.0,-0.5116906196994242,0.0,0.0,0.13274432074113734,-0.0,0.010041037902328928,-0.06291429997477432,-0.0,-0.0,0.0,0.0,-0.0,0.0
-0.0,0.0,-0.22794827652833427,0.0,0.0,-0.026677464470612023,-0.11701478473658324,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.26919972901611083,0.0,-0.0,0.0,0.0,-0.20381645029884657,-0.0,0.020746101701254967,0.0,-0.07384393387514462,-0.07890158383673851,-0.0,-0.0,-0.014865893830191023,1.9205255629451627,-0.0,-0.0,0.0,0.0,0.07909690152934348,0.008090070000628273,0.0,-0.059632449421086406,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.03748550551795338,-0.0,-0.0,0.0,0.013683989091837007,-0.04515068366146063,0.0,0.0,0.11996592614897177,0.0,0.09422393315761826,-0.06046816827808639,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.10033640035886864,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.17911981354861853,-0.054842898479273934,0.015652731874429865,-0.0,-0.14785948935482252,-0.0,-0.0,-0.9259678905472973,-0.01117601997864679,-0.0,0.1192415545224796,0.0,0.10107097601875718,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.001862465421812977,0.0434623668938728,0.0,-0.0,0.0,0.0,-0.0689638221097267,0.0,0.0,-0.0,0.0
0.0,-0.0,0.029566310190393404,-0.0,0.0,0.0,0.0,0.0,0.0,0.2609629922032663,0.0,-0.037815328382849824,-0.18501315964429557,-0.0,-0.032219404097425,0.0651609780392666,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.17651373903929554,-0.0,0.0,-0.0028276759048478308,-0.0,-0.20817311941165464,-0.0,1.535571404700592,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.1249448428405118,-0.2728958022955433,0.0,-0.0,-0.19320270018903596,-0.0,-0.026264096259960176,-0.0,0.0,0.2327279536150701,0.05488265624256928,0.0,0.0,0.0,-0.0,0.08348109374604201,0.0,0.0,-0.0,0.0,0.09749060565299768,0.0,-0.0,-0.02109762970019276,-0.0,0.0,-0.0,-0.16142045880756958,0.0310150931783764,-0.0,0.0,0.0,-0.07058546738990505,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.15041907863824397,-0.0,-0.0,0.0,0.19472073460042,0.0,0.0,0.0,0.025109825292793677,0.0,-0.0,0.0,-0.0,0.0,-0.0075857445006708765,-0.0,0.0,-0.0,0.0,0.0,0.043403779393368314,0.03179744936252466,0.0
-0.0,-0.0,-0.0,0.17630651065299596,0.0,-0.0,0.0,0.07459915700884305,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.019583216132931375,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,1.4696739933056773,-0.2912591587118482,-0.006266364658797774,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.12404993801686706,-0.0,-0.12018120476664156,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.020003883168299073,-0.0422646428221513,-0.0,-0.0,0.0,-0.0021116288140493526,0.0,-0.0,-0.032951407238173344,-0.0,0.0,0.013244784912642556,-0.0,-0.10981966885852772,-0.17951131472518056,-0.0,-0.0,-0.032426958988243375,0.0,0.0,0.05319098373164854,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.5408577157724054,-0.0,0.0,0.0,-0.0,0.0,0.031464746565366665,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.1148841752592405,-0.0,-0.0006679459001627009,-0.0,-0.008516216271441708,0.0,-0.0,-0.0,-0.0
-0.005211225412534891,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.004321036276720235,0.0,-0.0,-0.08763324600297918,0.0,0.0,0.0,0.0,-0.322675721705978,-0.0048701572560751775,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.09102127817019906,-0.0,0.0,0.020957556426724932,0.0,0.0,0.0,-0.2912591587118482,1.707908950896799,-0.0,0.0,0.0,0.0,-0.0,-0.4492120610186268,-0.07004642677517317,-0.0,-0.0,-0.12171936442899384,-0.0,0.0,0.15094890640103967,0.0,-0.0,0.0,-0.0,-0.0,-0.19047512375137277,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.061700626403,-0.0,0.0,0.0,0.060290908057215147,-0.0,0.3235165430075944,0.11549568197993924,-0.0,0.0,0.0,0.11585570262826723,0.0,0.0,0.08990267952929917,-0.04408857392148508,-0.0,0.0,0.0,0.0,-0.0,-0.2939577155952742,-0.053757829515092254,-0.0,0.0,0.0,0.07803386208253739,0.0,-0.0,0.06709532059182897,0.011159601758851988,0.0,0.0,-0.0,0.0,-0.001750576560101419,-0.0,0.0,0.13452806744472123,0.0,-0.05225432556797832,-0.0
