2.069774576515446718e+00,-0.000000000000000000e+00,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,-0.000000000000000000e+00.3,-0.000000000000000000e+00.4,-0.000000000000000000e+00.5,-0.000000000000000000e+00.6,-0.000000000000000000e+00.7,-0.000000000000000000e+00.8,-0.000000000000000000e+00.9,-0.000000000000000000e+00.10,0.000000000000000000e+00,-0.000000000000000000e+00.11,0.000000000000000000e+00.1,-3.110953088812931089e-01,0.000000000000000000e+00.2,0.000000000000000000e+00.3,0.000000000000000000e+00.4,0.000000000000000000e+00.5,-0.000000000000000000e+00.12,7.496199250906054878e-02,0.000000000000000000e+00.6,-0.000000000000000000e+00.13,-0.000000000000000000e+00.14,9.367809128125836882e-02,0.000000000000000000e+00.7,-0.000000000000000000e+00.15,-0.000000000000000000e+00.16,-9.997297169325310151e-02,0.000000000000000000e+00.8,-3.256387851220005070e-02,-0.000000000000000000e+00.17,7.041075779673673651e-02,0.000000000000000000e+00.9,-0.000000000000000000e+00.18,-0.000000000000000000e+00.19,-2.748509762484926955e-01,-0.000000000000000000e+00.20,-1.869913126645441903e-01,3.108689277461383904e-01,5.044824105815450682e-02,0.000000000000000000e+00.10,0.000000000000000000e+00.11,-2.346147681031925808e-02,0.000000000000000000e+00.12,-0.000000000000000000e+00.21,0.000000000000000000e+00.13,-0.000000000000000000e+00.22,0.000000000000000000e+00.14,-4.840750446054251088e-01,-0.000000000000000000e+00.23,0.000000000000000000e+00.15,-1.652059824340342074e-03,0.000000000000000000e+00.16,-0.000000000000000000e+00.24,-0.000000000000000000e+00.25,2.928885593469304216e-01,0.000000000000000000e+00.17,1.859024203538507392e-01,2.526063455392115742e-01,0.000000000000000000e+00.18,-0.000000000000000000e+00.26,0.000000000000000000e+00.19,0.000000000000000000e+00.20,0.000000000000000000e+00.21,-1.370567575146823709e-02,1.376741300215655883e-01,0.000000000000000000e+00.22,0.000000000000000000e+00.23,-0.000000000000000000e+00.27,1.436945993333091642e-01,0.000000000000000000e+00.24,-1.205716823869654036e-01,0.000000000000000000e+00.25,8.953535420813334145e-03,-2.217884418849544459e-01,-9.808400181385701355e-02,0.000000000000000000e+00.26,-0.000000000000000000e+00.28,0.000000000000000000e+00.27,-0.000000000000000000e+00.29,-1.684666935709563940e-02,-0.000000000000000000e+00.30,-0.000000000000000000e+00.31,-0.000000000000000000e+00.32,-9.377845521507989501e-02,-0.000000000000000000e+00.33,-7.840605846833040293e-02,0.000000000000000000e+00.28,0.000000000000000000e+00.29,-0.000000000000000000e+00.34,-0.000000000000000000e+00.35,6.102116631289122850e-01,0.000000000000000000e+00.30,-3.689006059854069153e-02,-0.000000000000000000e+00.36,0.000000000000000000e+00.31,-1.452236850260858747e-01,-0.000000000000000000e+00.37
-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.8828507118047898,2.8546080946677845,-0.0,0.0,-0.1813877270612846,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.5946768512315057,-0.0,-0.30143688443044214,0.0,-0.0,-0.0,-0.0,-0.0,0.11233846012366328,0.0,-0.0,-0.0,-0.1393615677069731,0.0,0.12317606570728153,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.014753176769512544,-0.028970619600351865,-0.06833386518013267,-0.0,0.0,-0.29652241086967246,-0.0,-0.0,-0.4940619333284585,-0.0,-0.060028000069533606,-0.0946502315499805,-0.0,0.0,-0.0,-0.0,-0.02956687563614346,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.37049748398886245,-0.0,-0.0,-0.0,0.04036399718809197,-0.0,0.0,-0.0,-0.0,0.0,0.08850930718538796,0.0,-0.0,-0.0,0.0,0.0,-0.08400067352925905,-0.12852108343976,-0.0,-0.0,-0.0,0.0,0.06002675800422256,0.0,-0.0,-0.0
0.0,0.0,0.0,-0.0,0.07498868567176287,-0.0,0.2590686974571057,0.037585503635935165,0.0,-0.0,-0.0,-0.0,2.5575451281277193,-0.06009699831523741,-0.4500082741794896,0.0,0.0,0.07812094365819673,-0.0,0.0,0.0,0.0,0.0,0.061859820749531856,0.3797850756292716,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.21785172307276776,0.0,-0.0,0.12799184841861058,-0.0,0.0,0.0,0.0,0.005778485358093063,0.0,-0.0,-0.0,-0.0,-0.20093891645247564,-0.08028193614873069,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-1.210730147924597,-0.03769807870009036,-0.0,-0.0,-0.014608142824811512,0.0,-0.0,-0.0,0.05069228156427696,0.0,-0.0,-0.02033082998001838,0.08609802993852524,0.0,0.0,0.0,0.0,0.2980831228786348,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.05910649868249614,0.0,-0.0,0.10156189060648096,0.0,0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,0.0,-0.13541607054163052,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.06009699831523741,2.940897542409101,-0.5349893820271929,-0.0,-0.0,0.0,-0.9339104080986048,0.0,-0.10434385633794148,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.1020065116747315,-0.0,-0.0,0.0,-0.0,-0.0,-0.3378956549609165,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.17740906594038897,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.04091295492339245,-0.0733704736424115,-0.0,-1.0488012763919172,-0.0400240796604182,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.049119299008293274,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.03411726469745692,-0.0,0.0,0.09477608950909572,-0.0,0.0,0.0,0.0,0.018462358038792384,0.0,0.0,0.0912448569234817,0.0,0.01451477554216454,0.16040826727443466,-0.0,-0.1201733860250222,-0.0,0.0,-0.0
0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.12483130125314076,-0.0,-0.1813877270612846,-0.4500082741794896,-0.5349893820271929,3.066158883753964,0.0,-0.0,0.0,-0.0,-0.0,-0.46851667390137774,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.3041120944319984,-0.1311686137266196,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.45913346675036726,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.01597807836240109,0.0,-0.0,-0.0,-0.04871292944113192,-0.2921017058805406,-0.0,-0.4104667518380249,-0.0,-0.0,-1.1028202657358892,0.0,-0.0,0.0,0.08290780239948739,-0.0,0.0,-0.0,0.0,-0.03425406999604815,-0.0,-0.0,-0.1530759671453682,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.1112293690961824,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.3110953088812931,-0.012638951511881944,-0.0,-0.8167670320576303,0.0,-0.0,-0.0,-0.3666537807935121,0.0,-0.400318139231176,0.223844255000052,-0.0,0.0,-0.0,0.0,3.144297055546416,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.831604179773059,-0.8044488306801083,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0015791140381989967,0.36705408493883274,0.0,0.06377214233895982,0.0,0.0,-0.0,-0.0,0.0,0.05196264404530897,0.0,0.0,-0.11524750492079865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3849147207667447,-0.0,-0.0,0.0,0.03810565876042826,0.019999898563372715,-0.030793248773353175,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.04372335936210344,-0.0,-0.0,0.0,-0.0,0.0,0.2009688025656334,0.0,0.0,0.0,0.0,0.0,0.01974596296664977,0.0,0.1152353579035359,0.06872717710142964,0.0
0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.268651197943208,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,2.8754449184615427,-0.09202360213095083,-0.0,-0.0,-0.0,-0.0,-0.4442272357815413,-0.0953915738613952,-0.0,-0.0,0.0,0.0,0.0,0.0,0.2061223551251589,-0.0,-0.4171119869540293,-0.2418079338233432,0.0,0.0,0.0,-0.0,0.018310050074233288,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.124022528441883,0.0,0.0,-0.0,0.24925092990904363,0.18749075639365423,0.0,0.0,0.0,0.0,-0.39240595497261366,0.0,0.0,0.0,0.0,-0.0,0.0,-0.01714274480396558,-0.0,0.0,-0.0,-0.0,-0.0,0.010644887347135227,-0.3228223249018511,-0.06204591880187963,-0.0,-0.025587508128912508,-0.0,0.30118678612870287,-0.08570051323867782,0.0,0.0,-0.14061243124513062,-0.0,0.0,0.0,0.0,0.0,0.0,0.4733516915971872,0.39697624837314766,0.25550431262143164,-0.0,0.0,0.16240408698991726,0.0,0.0,0.0,0.0
0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.15301358893480263,-0.19890248299178687,-0.0,0.0,0.0,-0.0,0.07812094365819673,0.0,0.0,-0.0,-0.09202360213095083,3.100375306351965,-0.1326677621364573,-0.5755420766078637,-0.15116253067936203,-0.0,-0.1566218732687241,-0.17058981767294704,-0.0,-0.0,-0.08948089748343982,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.7669887224828464,-0.0,-0.0,0.04710962707228649,0.3166637847408837,0.30428733752585607,0.0,0.0,0.0,0.0,0.15188495303675745,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.5273270285080783,-0.0,-0.0,0.23564116393002768,-0.0,0.09627197685141935,0.0,0.0,0.0,-0.0,-0.09845304425107555,0.0,-0.0,-0.6490479841280704,-0.0,-0.2741047813051887,-0.04314428425912153,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.11160515983626002,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.9339104080986048,-0.0,0.0,-0.0,-0.1326677621364573,2.5203640209962392,-0.0,-0.0,-0.0,-0.4564133821947316,0.0,0.0,0.0,-0.03104166994454266,0.0,-0.0,-0.0,0.0,0.3968423184613978,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.1547899579610927,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.007160452197206132,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.060383451652659126,-0.0,0.0,-0.3441773729170058,-0.19426618003173657,-0.0411285879446755,-0.0,-0.0,-0.11783904128186716,0.0,0.0,0.0,-0.17195998120440767,-0.15909557347207273,0.0,0.0,0.0,-0.0,0.0,0.0,-0.1734789267996255,-0.0,-0.0,0.0,0.0,0.0,0.0,0.03220045059985641,0.020552523670760468,0.19216330359935488,-0.0,-0.0,-0.1076017537698674,-0.025986645129953308,0.0,-0.0
0.0,0.003762233094202597,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.25310453299545904,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.5755420766078637,-0.0,2.9868477013057646,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.1656789457298029,-0.0,-0.3312639890221056,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.024943514820950575,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.33906331640332693,-0.13519676906098957,-0.16175644687460303,-0.0,-0.0,0.0,0.3161714054693995,-0.0,0.0,0.0,-0.0,0.016279858936799136,0.0,0.0,0.0,0.0,0.0,0.03451440583169289,0.0,-0.2548471675022897,-0.0,0.0,-0.2404345551246692,-0.2488773408214894,-0.0,-0.0,0.0,-0.0,0.0,-0.41407984408327125,-0.1841188274459437,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.05427143467228966,-0.0,0.0,-0.0,-0.35271013473889995,0.0,0.0,0.0,0.28283014248069305,-0.0,-0.13057278051736143,-0.0,-0.20534162133017775,-0.2250754525339951,-0.13876247752266102,-0.0
-0.0,-0.0,-0.0,-0.0,0.009992483767017288,-0.0,-0.16919541463837964,-0.2377560026093808,-0.006356407154939678,0.0,-0.0,-0.0,0.0,-0.10434385633794148,-0.46851667390137774,-0.0,-0.0,-0.15116253067936203,-0.0,-0.0,2.836783350680751,-0.0,-0.41107181966401274,-0.13776303985509056,-0.05620722562641597,0.0,-0.0,-0.0,-0.09368577668902457,-0.0,0.0,-0.0,-0.1061591105183859,-0.25520295238149326,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.05362854292229652,-0.0,-0.0,-0.07553666364961843,-0.41388677920499434,-0.0,-0.0,-0.0,0.0,-0.0,-0.8812178709305869,0.0,-0.0,0.0,-0.012028548552910688,-0.0,-0.10215759836982093,-0.0100902291732275,-0.0,0.0,0.0,0.24737904762109889,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.12978600069679316,0.1255237062834206,0.0,0.0,0.0,0.0,-0.0,-0.015980254834560705,0.0,-0.0,0.0
0.07496199250906055,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0828796303363688,0.0,0.16098634440022996,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,3.6478264728762246,-0.48370279498135615,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.5671137580203848,-1.5227718324538366,0.0,0.0,-0.0,0.0,0.1534408786243862,-0.0,0.0,-0.0006551241517100999,0.0,-0.0,-0.0,-0.5610957303094907,-0.2880648953508981,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.06997660461232055,0.12221908989522189,0.139133712058699,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.114088078218734,0.0,-0.06293584108252058,0.05360924582890139,0.0,-0.020184121686355087,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.1542906042843529,-0.0,0.0,-0.0,0.0,-0.0,0.31825406308004883,0.0,-0.0,0.0012869097684689915,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.22183059608546757,0.0
0.0,0.0,-0.0,-0.0,0.12518449728959735,0.0,-0.1728574949724432,-0.0,-0.0,0.0,0.18535798660778507,-0.0,0.0,-0.0,-0.0,-0.0,-0.4442272357815413,-0.1566218732687241,-0.4564133821947316,-0.0,-0.41107181966401274,-0.48370279498135615,3.0954136663626954,-0.0,-0.0,-0.0,-0.3808551553150808,-0.0,-0.0,-0.5040095711801477,0.0,-0.0,-0.0,-0.0,-0.04992797949233928,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0051333450187128135,-0.0,-0.02007490859065657,-0.18498839207805903,-0.0,-0.2852206593814788,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.07502279053492611,0.0,-0.0,0.18294260746795707,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.5018654447879741,0.0,-0.0,-0.0,-0.0,-0.1960327916125079,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.13436855159695707,0.11717188529627508,0.0,0.0578977752444312,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
-0.0,0.0,-0.11888889727212296,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.24941424943293217,-0.0,-0.5946768512315057,0.061859820749531856,0.0,-0.0,-0.0,-0.0953915738613952,-0.17058981767294704,0.0,-0.0,-0.13776303985509056,-0.0,-0.0,3.1255595380567565,-0.015929448230217937,-0.0,-0.04339074517163326,-0.4454769102940874,-0.0,-0.0,-0.0,-0.0,-0.1528011654846904,-0.18721215527930143,-0.0,-0.01177647794327438,0.0,0.0,0.0,-0.0,0.0,0.2042438956114156,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.1616052456158867,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.2286911068917057,0.0,0.0,-0.0,0.0,0.0,0.12029729921144976,0.0,-0.0,0.04296378300569256,-0.11303056289698545,-0.7948325433877832,-0.29072365221606894,-0.38579559332512575,-0.37171372996125573,-0.0,-0.0,-0.379624065061873,0.0,0.0,-0.030634791091448003,-0.0,-0.0,0.0,-0.12137782761074133,0.0,0.0,0.0,0.0,-0.0,-0.06414621081502461,-0.14251909391373518,0.0,0.0,0.0,0.0,0.19056723076151416
-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.23257291074589756,-0.016668557391253013,-0.0,-0.0,0.3797850756292716,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.05620722562641597,-0.0,-0.0,-0.015929448230217937,2.7101998692277247,-0.0018711992690739307,0.0,-0.08993437171576374,0.0,-0.0,-0.0,-0.5459158883673041,-0.0,-0.05969209447098656,-0.0,-0.0,0.0,-0.21504302396047184,-0.0,-0.17166621059109835,-0.0,-0.26597377983800424,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.1901639204434075,0.20181973561009356,0.0,0.0,-0.0,0.010840327848223188,0.0,0.0,0.017650319702329404,0.0,-0.0,0.08113553038577417,0.0,0.0,-0.0,-0.7465411536610516,-0.0,0.0,0.0,-0.0,0.0,0.05567412859394891,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.06659904020171475,-0.6480416166377312,0.0,-0.0,0.0,0.0,0.0,0.3059524776388964,-0.0,0.0
0.09367809128125837,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.30143688443044214,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0018711992690739307,2.8876361619666913,-0.0,-0.0,0.0,-0.3792322914362288,-0.0,0.0,0.22753543128365644,-0.0,-0.0959008200977779,-0.02612317106581319,0.0,0.0,0.0,-0.0,-0.0,-0.35713100851973767,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.06255670574159489,-0.0,-0.12504856303221615,-0.0,-0.0,-0.18427959545118244,-0.0,-0.3090033696667316,-0.015377921465743002,-0.0,0.0,0.0,0.23890658217285016,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.5830366763855673,-0.25512141515135484,-0.0,0.0,-0.0,-0.9050245730246371,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.03694782561240667,-0.0,-0.0,0.0,0.0,0.03500576700430788,0.0,0.3212641959647905,0.0
0.0,0.0,-0.0,0.0,-0.0466459770163082,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08948089748343982,-0.03104166994454266,-0.1656789457298029,-0.0,-0.0,-0.3808551553150808,-0.04339074517163326,0.0,-0.0,2.9134913224662333,-0.21004094807803217,-0.0,-0.4248664963259938,-0.0008425387204753592,-0.0,0.0,0.0,-0.0570439001944414,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.010864194962389676,-0.0,-0.009689999338521571,0.0,-0.28299890628681335,0.0,-0.007344059714309102,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.021013844958939806,0.0,0.3063593902606751,0.05392117282914969,0.0,0.26268198990955566,0.15486966544109068,-0.0,0.0,0.0,-0.0,0.0,-0.020179303834207348,-0.0,-0.0,-0.0,-0.1769476947353913,-0.0,-0.0010774426478556407,-0.184065046115234,-0.0,0.0,0.32723917521255214,0.06392251853846077,-0.0,-0.8104883197264359,-0.0,0.0,-0.350610255103548,0.0,0.0,-0.0,0.0,0.0,-0.013112772520517036,-0.09204565566598609,-0.0,-0.0,-0.0,0.0,0.0
-0.0,0.0,-0.0,-0.0,-0.0,-0.4952648928067752,0.06069256079741488,0.0,0.0,-0.0,-0.039332367348777375,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.4454769102940874,-0.08993437171576374,-0.0,-0.21004094807803217,3.40970635494385,-0.05986198533001874,-0.21226364013804924,-0.03929891242345336,-0.0,0.0,-0.0,-0.9451958467915552,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.28989674710008,-0.0,-0.0008691387803949561,-0.0,-0.0,-0.0,-0.059445138314641446,0.0,-0.11826775918187404,-0.0,-0.08947229195991878,-0.0,-0.0,-0.0,-0.0,0.13174257015033508,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.493259539017242,0.0,0.0,0.0,0.14395276745023733,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.028162766762642302,0.0,-0.05327334219124589,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.9313179425014898,0.0,0.26701308689328007,-0.2925979896962516,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
-0.0,0.0,-0.1844174911093136,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.07102778333342878,-0.0,-0.0,-0.0,-0.0,-0.3041120944319984,-0.0,0.0,0.0,-0.0,-0.3312639890221056,-0.09368577668902457,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.05986198533001874,2.6014914192606966,0.0,-0.060628351608800486,0.0,-0.09058971363962573,-0.0,-0.0,0.0,-0.12775023797734364,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.049396968850881594,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0072861122343051395,0.02927258145925964,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.11864735813813199,-0.0,0.0,0.049414243527636736,0.0,-0.396146869417927,0.0,-0.0,-0.28255856458085726,-0.0,0.0,-0.8995192223280758,0.0,-0.08532675298237112,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.12298375002040564,-0.0,0.0,-0.0,-0.3368972404680508,-0.0,-0.0,-0.0,0.0
-0.0999729716932531,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.1311686137266196,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.5040095711801477,-0.0,-0.0,-0.3792322914362288,-0.4248664963259938,-0.21226364013804924,0.0,2.246154712851324,0.0,-0.07448056843436879,0.1438124620754964,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.1993057045420323,-0.0,-0.0,0.0,-0.0,-0.2691863739227127,0.0,0.0,-0.0,0.06138730499162686,-0.0,0.0,-0.06978277397524524,-0.23009680703530144,0.0,-0.0,-0.0,0.041062185895582526,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.013421712617644351,-0.0,0.0,0.02755323537221105,0.1070785938032971,-0.0,-0.24385055190718036,0.0,0.0,-0.027116828504812583,-0.0,-0.6523604012589824,0.06020243439640591,-0.1124572368657154,0.0,0.0,0.1060279953830616,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
0.0,0.0,0.0,0.17877488085607388,-0.0,-0.037530390662374416,0.1992785274597024,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.2061223551251589,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0008425387204753592,-0.03929891242345336,-0.060628351608800486,0.0,3.267199141735923,-0.0,0.0,-0.0,-0.44574881871027855,-0.0,0.0,0.03172913025601802,0.0,0.0,-0.0,-0.173435058557342,-0.0,-0.31607054923087174,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.18833752759463404,-0.5905877879248204,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06906352094263825,-0.0,-0.00611065126070705,-0.0,0.0,0.0,0.0,-1.341373916785204,-0.592752353268293,0.0,0.0,0.0,0.0,0.0,-0.0,0.14946192041730202,-0.13721285168745403,0.0,0.0,-0.0,-0.0,-0.0,-0.006340376397804534,-0.1290382222539067,-0.0,0.0,0.0,0.0,0.060107812411956646
-0.03256387851220005,0.0,0.0,0.0,0.0,-0.0,-0.36909267472221696,0.0,-0.0,0.0,0.07224376914419574,0.11233846012366328,0.0,0.0,0.0,-0.0,-0.0,0.0,0.3968423184613978,0.0,-0.0,0.0,-0.0,-0.0,-0.5459158883673041,0.0,-0.0,-0.0,0.0,-0.07448056843436879,-0.0,1.8884284285532384,-0.0,0.0,0.1601815461683692,0.0,0.0,-0.272673936405321,-0.0,-0.23450017628516256,0.0,-0.0743627411671548,-0.0,0.0,0.046597210872372154,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.19015118821728635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0693779252721914,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.01608986706422483,-0.0,-0.0,-0.0,0.0,0.02092777354322076,0.0,-0.193823181723748,0.0,0.0,-0.0,-0.005401784862976852,-0.0,-0.0,0.0,-0.075209257373786,-0.0,-0.0,0.09590956079797332,-0.0,-0.0,-0.0,0.0,0.0,-0.007946479608441033,0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.01917073802916125,-0.0,0.0,-0.05289182460857353,-0.0,-0.0,-0.22094796905819275,0.0,0.0,0.0,-0.1020065116747315,-0.0,-0.831604179773059,-0.4171119869540293,-0.0,0.0,0.0,-0.1061591105183859,-0.0,-0.0,-0.1528011654846904,-0.0,0.22753543128365644,0.0,0.0,-0.09058971363962573,0.1438124620754964,0.0,-0.0,2.8314544318084782,-0.0,-0.0,-0.0,-0.0,-0.6090562967692945,-0.0,0.0,-0.0,0.053949256910557165,-0.0,-0.0,0.0,-0.0,-0.11414902202034828,-0.0,0.038765405987078165,0.0,0.12428628357433276,0.0,0.04470549278490071,0.11834811575687237,0.0,0.0,0.3248761051433161,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.132297671696089,0.4605593127567242,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.24925315590859168,0.0,-0.2162608039257637,-0.0,0.014320796394852769,-0.060608929163753454,-0.3275912021290168,-0.02873796167284204,-0.0,-0.0,-0.0,-0.0,0.0,0.14412213881157626,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
