2.021711906306130402e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,-2.169586087619349013e-01,0.000000000000000000e+00.1,0.000000000000000000e+00.2,-2.741358181890443321e-02,0.000000000000000000e+00.3,-4.840860694282501930e-03,0.000000000000000000e+00.4,0.000000000000000000e+00.5,0.000000000000000000e+00.6,0.000000000000000000e+00.7,-4.819901530132483791e-02,2.392787539359141416e-02,0.000000000000000000e+00.8,0.000000000000000000e+00.9,0.000000000000000000e+00.10,0.000000000000000000e+00.11,0.000000000000000000e+00.12,0.000000000000000000e+00.13,0.000000000000000000e+00.14,0.000000000000000000e+00.15,0.000000000000000000e+00.16,-1.134767912265859935e-01,3.391715224155951169e-01,0.000000000000000000e+00.17,1.775365454719327329e-01,-0.000000000000000000e+00.3,-3.698051577631623066e-01,-2.150391415937445705e-01,0.000000000000000000e+00.18,0.000000000000000000e+00.19,0.000000000000000000e+00.20,-6.341534355928468703e-02,-7.660615487240019991e-03,0.000000000000000000e+00.21,-3.637472295872067052e-02,-1.190887929734431860e-01,0.000000000000000000e+00.22,0.000000000000000000e+00.23,-0.000000000000000000e+00.4,-0.000000000000000000e+00.5,-0.000000000000000000e+00.6,0.000000000000000000e+00.24,-0.000000000000000000e+00.7,-0.000000000000000000e+00.8,-0.000000000000000000e+00.9,-2.071496651902816899e-01,-0.000000000000000000e+00.10,-0.000000000000000000e+00.11,-0.000000000000000000e+00.12,0.000000000000000000e+00.25,-0.000000000000000000e+00.13,0.000000000000000000e+00.26,0.000000000000000000e+00.27,-0.000000000000000000e+00.14,-3.996163458726435525e-01,-4.281243995447180789e-02,-8.654208764820396291e-03,-0.000000000000000000e+00.15,-0.000000000000000000e+00.16,-2.972855489932988426e-01,-1.152415860895534411e-01,-0.000000000000000000e+00.17,-0.000000000000000000e+00.18,-0.000000000000000000e+00.19,-0.000000000000000000e+00.20,-0.000000000000000000e+00.21,0.000000000000000000e+00.28,0.000000000000000000e+00.29,1.457033620287240538e-01,-0.000000000000000000e+00.22,0.000000000000000000e+00.30,0.000000000000000000e+00.31,0.000000000000000000e+00.32,3.166403205654848008e-01,-9.622254910332164735e-02,-0.000000000000000000e+00.23,-0.000000000000000000e+00.24,-0.000000000000000000e+00.25,0.000000000000000000e+00.33,0.000000000000000000e+00.34,0.000000000000000000e+00.35,-6.444435572275121482e-02,1.079832427540250855e-01,0.000000000000000000e+00.36,6.627428636017158869e-02,0.000000000000000000e+00.37,-0.000000000000000000e+00.26,1.456173112422808891e-01,0.000000000000000000e+00.38,-0.000000000000000000e+00.27,0.000000000000000000e+00.39,-6.113617777833584011e-02,-0.000000000000000000e+00.28,0.000000000000000000e+00.40,0.000000000000000000e+00.41
0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.4448128814697244,-0.0,2.681887453199133,-0.4233259182767932,-0.0,-0.0,-0.0,-0.1440430468253325,-0.0,-0.011509469921124293,0.0,-0.0,-0.3160950523030591,-0.0,-0.0,-0.0,-0.16252948078482995,-0.0,-0.0,-0.18959062055020431,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.06917489258416015,-0.0,-0.0,-0.0,-0.08386062797464346,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.14985271427180788,-0.0,-0.06526985035723809,-0.21557738474607135,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.22823429850644833,-0.0,0.0,-0.3245661344823151,-0.33971195087330464,0.0,0.0,-0.0,0.0,0.11791728765122836,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.13230927856578267,0.0,0.0,-0.0,0.0,0.035559565415993984,-0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.0,-0.0,0.07269536670043082,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.4233259182767932,4.569802540443756,-0.6320772550541313,-0.0,-0.0,-0.803590124229524,-0.0,-0.1144110798666868,0.0,-0.0,-0.0,-0.0,-0.8428075307190035,-0.0,-0.0,-0.0,-0.22702068157248856,-0.647028249627303,0.0,0.0,-0.0,0.0,-0.054218460011832885,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.07772578242893918,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.05559858840371805,-0.7021011746885254,-0.4327096909715044,-0.0,-0.0,0.25194463867188294,-0.11087824507278052,-0.0,0.0,-0.0,-0.0,-0.4561663060730751,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.10894643617204729,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.17162670031829383,0.0
0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.6320772550541313,3.7290992719258,-0.630242090652038,0.0872365323417896,-1.594471508915765,-0.0,-0.16945258783672135,0.0,-0.041843420824091274,-0.0,-0.2342728701350624,-0.0,0.0,-0.0,-0.0,-0.09264117665753281,-0.005871042127239848,0.0,0.0,0.0,0.1740646172001895,-0.0,-0.006688627549708633,0.0,0.0,0.0,-0.2304205239958809,-0.0,0.0,0.10916974978986325,0.0,-0.0,0.0,-0.0,-0.35534311105628846,-0.0,-0.0,0.0,-0.007322078367443874,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.1417228885504223,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.018265462442891137,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.3144309542333121,-0.0,-0.0,-0.0,-0.0,0.0,0.021480354457535232,0.034747618063299325,0.0,0.0,0.12511807949805637,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.1215747717843866,0.25066159913352526,-0.0,-0.10269133272982713,0.14777340234606115,0.06292541148988208,-0.0,0.0
0.0,-0.0,0.004931266745148181,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.630242090652038,3.1958080863745124,-0.0,-0.0,0.0,-0.0,-0.0,-0.4305994606383035,0.0,-0.3947429113974799,0.17219208231493996,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0678522161537034,-0.0,-0.0,-0.0,-0.0,0.14717449472652053,0.1298251985228878,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.007951901123652428,-0.0,-0.0,-0.11140064701954384,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.047186422774603616,-1.5578278065640945,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.1838720490139661,0.0,-0.0,-0.0,0.0,0.34030557106740034,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.04861216925144128,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
-0.04819901530132484,-0.0,-0.0,-0.0,-0.0,0.0,-0.3014187289174214,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0872365323417896,-0.0,2.7380178980277146,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.03080384860988812,-0.0,-0.3844795071184716,-0.0,0.0,0.2185104628743376,0.0,-0.40872358337037074,-0.0,-0.0,-0.7216480561674875,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.16554520365563366,0.0,0.0,0.0,-0.09486464799647673,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.08158155547653383,-0.0,-0.0,0.0,0.0,-0.23478946903470163,-0.379421701152416,-0.25841660419911305,-0.007121936941362807,-0.0,0.0,0.0,-0.0,0.0,0.0,0.03755836774665168,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0480596920114392,-0.0,0.0,-0.0,-0.29754409500118745,0.01962078235920009,-0.0,-0.47682121149455514,-0.0,0.0
0.02392787539359141,0.1331455637978444,-0.0,0.1433857580525567,0.15472125221640348,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.1440430468253325,-0.803590124229524,-1.594471508915765,-0.0,0.0,3.8078775892545806,-0.0,-0.8100226455058255,0.0,-0.0,-0.0,0.0,-0.03399459052107194,0.0,-0.0,-0.0,-0.0,-0.20686131328817092,0.17019225972039034,0.0,0.0,0.22192624995681845,-0.25674453069490777,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.12765493396811592,-0.0,0.0,0.0,-0.0,-0.0,-0.03613130497917961,0.0,-0.0,0.0,0.0,0.0,0.1169599265410514,-0.0,-0.0,-0.0,0.04305171751719342,0.0,-0.0,-0.0,-0.013121112949498989,-0.0,-0.0,-0.0,0.0,-0.15458670333730043,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.010048483385866008,-0.0,0.0,0.0,0.0,0.0,0.0,-0.08343768260371932,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.01939535246733975,0.0,0.02783425642856956,-0.01876760575682925,0.0
0.0,-0.018625995913642324,-0.0,-0.0,-0.0,0.0,-0.5327481214943959,-0.6272757100501715,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,5.1708863450232805,-0.0,-0.5109757607122245,-0.6969693308165817,-0.0,-0.0,-0.006453249835566969,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-1.4070324919518806,0.0,-0.0,0.13868901609740775,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.04064028452798182,0.0,-0.0,0.0,-0.0,-0.0,-0.08596205487590029,-0.0,0.0,-0.0,-0.9789065861096232,-0.0,0.08701079881058582,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.630463827544868,-0.012798058156421883,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.015331227165072004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02722896322063019,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.18020162752668448,0.0,-0.0,-0.0,0.0
0.0,0.16613072437045243,-0.0,0.0,0.0,-0.0,-0.1824928976969991,-0.0,-0.17246258928065755,-0.0,0.0,-0.011509469921124293,-0.1144110798666868,-0.16945258783672135,-0.0,-0.0,-0.8100226455058255,-0.0,2.2874493803149587,-0.0,-0.17053787505590592,-0.0,-0.0,-0.056513623394887955,-0.0,-0.0,-0.0,-0.030388431862904748,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.08650469171578258,-0.0,-0.0,-0.0,-0.0,-0.0,0.14637292111412314,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.018786408786966767,0.0,0.0,-0.0,-0.0,-0.20309516348696824,-0.033041702277733905,-0.27539666512182936,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.15676011858718966,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.054399927523175975,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.02745289492212155,-0.0,0.14987904055705095,0.0,0.0,0.0
0.0,-0.0319449735210466,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.5109757607122245,-0.0,3.063716162256588,-0.3784398753137177,0.0,-0.16716886545228263,0.0,-0.0,-0.057184134628365454,-0.0,0.0,-0.0,-0.10764593596645812,0.0,0.025582568107196703,0.0,-0.0,0.0,-0.11029419463598993,0.0,0.0,0.182088234812474,0.0,-0.0,0.0,0.0,0.10329696700420168,0.0,0.19546541687834437,-0.0,-0.0,-0.02931163300501905,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.05901482966313991,-0.0,-0.0,0.0,0.1468192937162998,0.23099019150378544,0.0,0.0,0.0,-0.0,-0.0,-0.07705794590189363,-0.0,-0.0,-0.129127816720337,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.7410541645478302,-0.0,-0.0,0.0,0.0,0.0,0.0,0.005877823241161483,0.0,-0.6957628991325533,-0.3526450591610783,-0.0
0.0,-0.0,0.0,0.0,0.0,0.0,-0.47613763240562373,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.041843420824091274,-0.4305994606383035,-0.0,-0.0,-0.6969693308165817,-0.17053787505590592,-0.3784398753137177,3.6347215156341095,-0.0,-0.0,-0.0,-0.0,-0.0,-0.06784705630429609,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.7526716624432419,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.007361801903985396,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.47958505028178106,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.12160350785291688,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.40730221379739495,-0.0,-0.0,-0.0,-0.03283040132570305,0.0,0.0,0.0,0.0,-0.0,-0.0,0.11904907394527169,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0
0.0,0.0,0.0,-0.0,0.0,0.051600944578462433,0.0,-0.0,0.0,-0.0,-0.021959695042581207,-0.3160950523030591,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,2.1723934098237665,-0.0,-0.17895838826956537,-0.0,-0.09354282322485134,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.10756276605442648,-0.0,-0.0,-0.13575336325730666,-0.0,-0.1474810462623314,-0.5635283334107002,-0.0,-0.0,-0.0,-0.28810650452459374,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.47248338094148273,-0.0,0.0,0.1198566581585696,0.12888563876803663,0.0,-0.0,-0.15743448961559495,0.0,0.0,0.0,-0.04516933327049463,-0.04081230567874464,-0.0,-0.0,-0.41971413481265835,-0.0,-0.03902206650101688,0.0,0.0,-0.061404803559953994,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.09225027257323615,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.03372826845739514,-0.0,-0.0,-0.0,-0.0,-0.2342728701350624,-0.3947429113974799,-0.0,0.0,-0.0,-0.0,-0.16716886545228263,-0.0,-0.0,2.290041377134429,0.0,0.0,-0.0,-0.3139711666934793,-0.17540217674565478,-0.07975122698353986,-0.3112049599026903,0.0,0.0,0.0,-0.3371885664470833,-0.0,0.1521550876513091,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.18147495956967097,-0.2004505625097676,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.1644581252242548,-0.0948062301934072,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.07881636408425041,-0.0,-0.3814348600513845,0.0,-0.0,-0.0,0.2370412475571461,0.06865304750538671,-0.0,-0.0,0.0,-0.018640335273726216,-0.0,-0.0,-0.0,-0.0,0.18889191279167816,0.0,0.0,0.0,0.0,0.03619185809602351,0.0,0.0,0.0
0.0,0.0,-0.0,0.0,0.0,0.0,-0.1810883031043443,-0.0,-0.0,-0.0,0.06809674497786625,-0.0,-0.8428075307190035,-0.0,0.17219208231493996,-0.0,-0.03399459052107194,-0.006453249835566969,-0.056513623394887955,0.0,-0.0,-0.17895838826956537,0.0,2.294360182988094,-0.0,-0.0,0.10218146663089704,-0.14135549124805732,-0.07865911717517411,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.15728767431864762,-0.0,0.0,0.0,0.0,0.0,0.0,0.03820177052203696,0.38197650510183745,-0.07978872984682607,0.0,-0.0,0.10676937623573964,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.06271379041917383,0.0,-0.0,-0.0,0.0,-0.0,-0.09375101790224807,-0.0,-0.22909634410095167,-0.0,-0.21612150493925167,-0.033469974718945465,-0.0,0.0,0.0,-0.02774269259088628,0.0,-0.03876485773591174,-0.0,-0.07339629278805565,-0.02632381624345185,0.0,-0.011135919584614932,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.10148821869826992,-0.7151247001817749,-0.07962426913444492,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,2.658918524434197,-0.06788205966312993,0.0,-0.0,0.0,-0.0,-0.0,-0.013426509993325505,-0.0,0.0,0.0,0.0,0.0,-0.07467883990154976,-0.0,-0.0,0.2831799023289984,-0.3214174727905974,0.0,0.0,0.052515482927478235,0.0,-0.0,0.0,0.0,0.19203391604822684,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.24664247954635368,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.195816410757152,0.0,-0.0,-0.0,-0.043629998396339485,-0.1555646757484956,-0.0,-0.2714548762719113,0.0,-0.0,-0.0,-0.0,-0.0,0.04252213426426672,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.007017084781218459,-0.0,-0.2989784541574916,-0.05882452498180229,-0.12217672127879815,0.0,0.14888942368565564,0.051970766453507455,0.0,0.0,0.0
0.0,0.0,-0.0,0.0,0.03927722653411635,0.0,-0.004123678170932017,0.0,-0.0,-0.0,-0.18958447661587544,-0.16252948078482995,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.057184134628365454,-0.0,-0.09354282322485134,-0.0,-0.0,-0.06788205966312993,1.7147414394379683,-0.09069313305939328,-0.0,0.0,-0.04302404033124336,-0.0,-0.0,0.2652634179440987,0.0,0.053816500875906545,-0.0,0.0,0.0,-0.08807113874043254,0.0,0.010293718169206873,-0.3217185014594895,-0.002498379779045397,-0.0,-0.0,0.0,0.0,-0.0,-0.23253322231743917,-0.0,0.0,0.0,0.0,0.0371796438110527,0.3082956062604911,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.04453507484350777,0.0,-0.15003625768223805,0.0,0.0,-0.0,-0.17030195757150207,-0.0,-0.10026130584377475,0.0,-0.15799043865330675,0.0,-0.18372665953781103,-0.0,-0.09241389141023831,0.08325998489322979,-0.0,-0.09715839869635888,-0.0,0.0,-0.0,0.1401958794167945,-0.0,-0.0,-0.0,0.0,0.0,0.04640023184647805,-0.0,-0.0034229972656872943,0.0,0.0,0.0,0.0,-0.054910856301880105,-0.025990341348565087
-0.113476791226586,0.36283522652372013,0.0,0.12927576389041587,0.0,0.0,0.0,0.0,0.0,-0.0,-0.09716742087754232,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.06784705630429609,-0.0,-0.3139711666934793,0.10218146663089704,0.0,-0.09069313305939328,1.772623138812254,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2546526448827688,0.0,-0.0,0.0,0.0,0.0,-0.02618616048185861,0.0,-0.0,-0.020903902105358623,-0.4404886383408389,-0.050412521657427566,-0.1345193935612862,-0.13039643621448033,-0.05661623331639763,-0.05764653993939424,-0.09495803713764632,0.0,-0.0,0.0,0.0,0.0,0.0,0.041639810302503695,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.04954037956254017,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.29524658789558966,0.1676080514167901,0.0,0.0,-0.0872365986115557,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.044038788808856345,-0.03206304918344396,-0.0,0.0,0.036441480194579,0.0,0.0,-0.0,0.0,0.0
0.3391715224155951,0.090710573527929,-0.024566674900892527,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.03750662796269448,0.0,-0.0,-0.22702068157248856,-0.09264117665753281,-0.0,-0.0,-0.0,0.0,-0.030388431862904748,0.0,-0.0,-0.0,-0.17540217674565478,-0.14135549124805732,-0.0,-0.0,-0.0,2.1405361454351257,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.1873153133930808,0.0,-0.20034026711326927,-0.0,-0.0,0.0,0.025384531047450604,-0.12777981193983162,-0.0,-0.2571844890252031,-0.0,-0.3832490579184735,-0.0,-0.25789655687235047,0.0,0.0,0.0,0.0,0.0,0.0452060852104201,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.02116812597363394,-0.0,0.0,0.0,0.02689118247237497,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.328747263748863,-0.0,0.0,-0.0,0.0,-0.025547166808202623,-0.0,-0.0,-0.0,-0.0,-0.6196245295144331,-0.0,-0.0,0.0769074152322079,0.0,0.0,-0.025367688593408592,0.0,-0.0,-0.0,0.1192942273730232,-0.0,-0.0
0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.18959062055020431,-0.647028249627303,-0.005871042127239848,-0.0,0.0,-0.20686131328817092,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07975122698353986,-0.07865911717517411,0.0,0.0,0.0,-0.0,2.2407823691134454,0.0,-0.0,0.0,0.0,-0.014982931099179553,-0.10141086016018983,-0.1112795909303819,-0.27374867278734627,0.0,0.0,0.0,-0.008863480382546291,0.0,-0.0,-0.0,0.03812732724497088,0.0,-0.0,-0.1645450949140578,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.1801862230370096,0.0,0.0,-0.07221899557923915,-0.09514937825132767,-0.024529457844710327,-0.0,0.0,0.0,0.006730536884007187,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.12534904450193532,-0.0,0.0,0.18045904302639776,-0.0,0.18799359140307287,0.0,0.0,-0.0,-0.0,-0.1568937791920714,-0.0720554299621672,-0.0,-0.0,0.13084716955780337,0.1692167337266385,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
0.17753654547193273,-0.0,0.0,0.0,0.0,0.018655963212017172,-0.0,0.0,0.09894577055359145,-0.11193885632348388,0.0,0.0,0.0,0.0,0.0,-0.0,0.17019225972039034,0.0,-0.0,-0.10764593596645812,-0.0,-0.0,-0.3112049599026903,-0.0,-0.0,-0.04302404033124336,-0.0,-0.0,0.0,1.4239846037228157,0.01573607237182933,0.0,0.0,0.0,-0.0,0.030729731304482647,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.06927635253550536,-0.0,0.0,0.0,-0.07762696640207081,0.0,0.0,0.0,0.0,0.0,0.0,0.09708569352000905,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.058854900762562015,-0.0,-0.0,-0.0,-0.1115562550820984,-0.012725303434195196,-0.0,-0.11480200329190372,-0.0,0.0,-0.13727817989303595,0.05398297357657362,-0.0,-0.0,-0.0987079880788919,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.1304147397772333,0.12241460730860541,0.37401646708184,0.07364511990841711,-0.0,-0.0,-0.0
-0.0,0.09801380627396673,-0.07014553613616438,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.007346446658527859,-0.18524267566330915,0.0,0.0,0.0,0.0,-0.03080384860988812,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01573607237182933,1.8489539998515936,-0.0,-0.22239370869068953,-0.0,0.09094932129832972,0.0,-0.04662217302029487,-0.0,-0.0,-0.0,-0.0,-0.5478878963705349,-0.2383739528445252,-0.20811193120860383,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.037670942135196034,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2305040927726409,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5119346720370492,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.004404590307154314,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.3698051577631623,0.0,0.0,0.0,0.0,-0.2853194309783324,0.0,0.0,-0.0,-0.0,-0.126967151416794,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.025582568107196703,0.0,-0.0,0.0,-0.0,-0.013426509993325505,-0.0,-0.0,-0.0,0.0,0.0,-0.0,2.961001252960597,-0.6413982858540653,0.01235871707710903,0.1590434975164277,0.0035106638634654287,0.0,-0.8726156613450333,-0.0,-0.0,0.0,-0.0,0.0,-0.06458605097569259,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.004972642271964632,0.05865452361727708,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.369876386870071,-0.0,-0.0,0.0075378203279382865,0.0,0.0014465029186566808,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.5826416599724225,0.3941749596336831,0.1254230760658824,-0.0,0.057482118485329727,0.0,0.0,-0.0,-0.0,0.10809650037455468,0.0,0.0,-0.4598824456897301,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
-0.21503914159374457,0.0,0.0,-0.07647487585786676,0.0,0.0,0.0,0.0653235177234931,-0.0,0.0,-0.0,0.0,0.0,0.1740646172001895,0.0,-0.3844795071184716,0.22192624995681845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.2652634179440987,-0.0,0.0,0.0,0.0,-0.22239370869068953,-0.6413982858540653,2.647179983867865,0.0,0.22279681335998489,0.0,-0.0,-0.04267845210695728,0.3350998056333506,-0.0,-0.0,-0.0,-0.09585258804157909,-0.0,-0.06356614126021772,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.07513146826284264,0.0,0.0,0.0,-0.2833858474694525,-0.0,-0.0,-0.0,-0.28474672293588127,0.0,-0.0,0.0,0.11994539835225372,0.0,0.0,0.0,0.030851762953900585,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.011283065641980715,0.0,-0.08074755585461446,-0.0,0.0,-0.11108745740521402,-0.0,0.0,0.2072595332870832,0.0,0.41973121604162006,-0.0,0.25310119326303127,0.0,0.0,0.0,-0.16655325989706518,-0.0,0.0,0.0
