2.419456843460343620e+00,-0.000000000000000000e+00,-3.753950484438231538e-02,-0.000000000000000000e+00.1,0.000000000000000000e+00,-1.141218556913103400e-02,-1.759498241972665689e-01,-0.000000000000000000e+00.2,-0.000000000000000000e+00.3,0.000000000000000000e+00.1,0.000000000000000000e+00.2,1.240820933085317879e-01,0.000000000000000000e+00.3,-0.000000000000000000e+00.4,-0.000000000000000000e+00.5,-0.000000000000000000e+00.6,0.000000000000000000e+00.4,5.902506099737413886e-02,-0.000000000000000000e+00.7,-0.000000000000000000e+00.8,-0.000000000000000000e+00.9,0.000000000000000000e+00.5,-0.000000000000000000e+00.10,1.033036520863334917e-01,-1.835894622701847445e-01,5.010880997809071674e-02,-0.000000000000000000e+00.11,0.000000000000000000e+00.6,0.000000000000000000e+00.7,-0.000000000000000000e+00.12,0.000000000000000000e+00.8,-2.029416131044446681e-01,-2.442989195877018349e-01,1.568637408828934543e-01,0.000000000000000000e+00.9,0.000000000000000000e+00.10,0.000000000000000000e+00.11,-2.406125902744997436e-01,-0.000000000000000000e+00.13,0.000000000000000000e+00.12,-0.000000000000000000e+00.14,0.000000000000000000e+00.13,7.127510217835995865e-03,-0.000000000000000000e+00.15,-0.000000000000000000e+00.16,-0.000000000000000000e+00.17,0.000000000000000000e+00.14,-0.000000000000000000e+00.18,-0.000000000000000000e+00.19,-0.000000000000000000e+00.20,-4.236381169496427068e-01,-2.910805804949074815e-01,0.000000000000000000e+00.15,-5.658592265505832386e-02,-0.000000000000000000e+00.21,-0.000000000000000000e+00.22,-0.000000000000000000e+00.23,0.000000000000000000e+00.16,4.669912903508183777e-01,-0.000000000000000000e+00.24,0.000000000000000000e+00.17,0.000000000000000000e+00.18,2.971599114973605057e-02,-0.000000000000000000e+00.25,0.000000000000000000e+00.19,0.000000000000000000e+00.20,-0.000000000000000000e+00.26,1.381047432085492910e-01,0.000000000000000000e+00.21,-0.000000000000000000e+00.27,-0.000000000000000000e+00.28,3.610646086432273694e-01,0.000000000000000000e+00.22,0.000000000000000000e+00.23,9.582551202192124418e-02,0.000000000000000000e+00.24,0.000000000000000000e+00.25,-0.000000000000000000e+00.29,-0.000000000000000000e+00.30,-0.000000000000000000e+00.31,0.000000000000000000e+00.26,0.000000000000000000e+00.27,-0.000000000000000000e+00.32,0.000000000000000000e+00.28,-2.663342330885866138e-01,-0.000000000000000000e+00.33,0.000000000000000000e+00.29,-0.000000000000000000e+00.34,0.000000000000000000e+00.30,0.000000000000000000e+00.31,-0.000000000000000000e+00.35,0.000000000000000000e+00.32,-0.000000000000000000e+00.36,-0.000000000000000000e+00.37,0.000000000000000000e+00.33,-0.000000000000000000e+00.38,-8.171728155128321625e-02,-0.000000000000000000e+00.39,-0.000000000000000000e+00.40,-0.000000000000000000e+00.41
0.12408209330853177,-0.0,0.0,0.0,-0.11463219943405165,-0.0,0.0,-0.0,-0.0,-0.0,-1.2577920841236896,4.121992695822724,-0.1411188448356636,-0.0,-0.0,0.2851143408850459,0.0,-0.0,-0.0,0.0035571208437545367,0.0,0.0,0.0,-0.512539678661209,0.15358523846275784,-0.601425177249454,-0.0,-0.17286781624332084,-0.0,-0.03854549605405636,0.0,0.0,0.0,0.12145264985099882,0.0,-0.0,-0.0,0.09721056127929374,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.02309291432245308,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.15377047481853107,-0.21292826534331125,-0.07732748692704652,-0.0,-0.6784454210792835,-0.255418870505189,-0.0,-0.0,-0.0,-0.0,0.0,-0.14491487971250983,0.0,0.0156748712499968,-0.0,-0.0,-0.0,-0.0,-0.5955996345024804,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.11596930634959302,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.04416156246826742,0.0,-0.0,-0.0
0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.1411188448356636,4.964074011712352,-0.4982959384648561,-0.016148387701668206,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.007153222657873469,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.03000767693911159,-0.0,0.0,-0.0,-0.34029174739807566,-2.161620800303521,-1.0742187238308751,-0.20758906373542027,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.5805391042896533,-0.0,0.14805539471491655,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.17706799919512803,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,0.0858224414429847,-0.0,-0.15023672985069045,-0.0,-0.0,0.0,-0.0,-0.4982959384648561,3.8286844280605496,-0.5262789147868318,-0.0,-0.14440611744480544,-0.0,-0.730232780115286,0.0,-0.16824421791248287,0.0,-0.0,-0.0,0.0,0.11480282889927795,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.16153165900390784,-0.0,0.0,0.0,0.18226330669741975,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.026229899292333967,-0.34501330723524004,0.0,-0.0,-0.0,-0.3409534844677451,-0.0,-0.7383401959514359,-0.28735431586224447,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.1924787101609937,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.24038602386413427,-0.0,0.0,0.0,0.0,0.0
-0.0,-0.14720807095169727,-0.0,0.0,0.06542564758513052,0.0,-0.13133265807377234,-0.0,-0.0031919292082615647,-0.0,0.0,-0.0,-0.016148387701668206,-0.5262789147868318,4.810351477883663,-0.0,-0.07065261161035337,-0.0,-0.0,0.0,-0.6608422818121167,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.13844346978656763,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.22426753240309555,-0.0,0.0,-0.0,-0.06238906141030036,-0.13139040202105687,0.11226420567677119,0.0,-0.0,-0.14586248921160752,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.3642942011332504,-0.4407060217904327,-2.4265227335539095,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12143942376344076,-0.0,-0.0,-0.0,0.0,0.03861609486841323,-0.0,0.0,0.0,-0.0,0.0
-0.0,-0.238162139962692,-0.0,-0.0,0.0,-0.0,-1.4135404317759903,-0.0,-0.0,-0.13554740719037503,0.0,0.2851143408850459,0.0,-0.0,-0.0,3.6189147877931145,-0.25336917176369694,-0.0,-0.0,-0.0,-0.3124887619968296,-0.5849601470360314,-0.0,-0.0,-0.0,0.028262308904592862,0.0,0.0,-0.0,0.0,-0.0,-0.31111829610877023,-0.6203947722564084,-0.0,0.0,-0.0,-0.0,-0.4803535064928096,-0.007053206846727998,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.03984605350929002,-0.0,-0.0,0.0,-0.12829253367373075,-0.08186063177438399,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.2644707280189425,0.0,-0.0,0.0,0.0,0.0,0.2565327039169382,0.0,-0.020509325219038328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.053287531682899514,-0.0,-0.0,-0.0,-0.0,-0.1832679993170953,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.08266933012266536,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
0.0,-0.015446175197245351,0.0,0.0,0.0,0.0264609845822634,-0.0,-0.0,0.0,-0.0,0.16451959490830473,0.0,-0.0,-0.14440611744480544,-0.07065261161035337,-0.25336917176369694,3.7287870605394167,-0.23220885595029703,-0.8792558194535847,-0.0,-1.0651408652573269,-0.1306449984281748,-0.009192788521441753,-0.2465229993954925,0.0,0.0,0.0,0.08690403907324011,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.2025584168420781,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.5743623602530737,-0.10072629345222156,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.033696330069538365,-0.0,-0.0,0.0,-0.0,-0.0,-0.28565950926163436,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.11039612456434832,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
0.05902506099737414,-0.0,-0.0,0.0,0.0,0.0,-0.105323154631283,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.23220885595029703,4.015739623031321,-0.0,-0.0,-0.2953974468834194,-0.972518327443056,-0.1994374697685541,-0.07461781340184198,-0.0,-0.09881090220083429,-0.0,-0.0,-0.0,-0.0,-0.062710707429884,0.0,0.0,-0.7231138003349878,-0.0,-0.29670644264461327,0.0,0.034397840465381045,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0011993521207896796,-0.0,-0.031367697146166364,0.008706082152626115,0.0,-0.0,-0.0,-0.0,-0.0,-0.02350570867064323,-0.0,-0.0,-0.0,-0.0,-0.0,-0.05463595805090103,-0.0,-0.0,-0.7775343282097356,-0.7888167291352152,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.04597285523546692,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.18179340743549607,0.016188486443979168,0.0,0.0,-0.0,-0.0,0.0,0.14963448867453263,0.0,-0.0,0.3377478415924688
-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.02774313387685997,-0.0,-0.014182231354592022,-0.0,-0.0,-0.0,-0.730232780115286,-0.0,-0.0,-0.8792558194535847,-0.0,4.066959768252619,-0.0,-0.6176064343601652,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.458957143744198,0.0,-0.01688893032110044,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.03058464789541721,0.0,0.0,0.19828556806597375,0.0,-0.029229886519777277,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.024599873856992496,-0.0,-0.0,-0.11900530256447509,-0.6598063955674492,-0.0,-0.0,0.2301858564161344,-0.0,-0.0,0.0,-0.03870127777424776,0.0,-0.0,-0.0,-0.0,-0.0,-0.5263133780760825,-0.0,-0.047363222550725344,-0.0,-0.0,0.0,-0.16651076782282878,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.07106914894434808,-0.0,-0.11215324070639092,-0.0,0.0,-0.0,-0.0
-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.019937814579524173,0.0,0.04957367169701302,0.0035571208437545367,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,3.230834017780912,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.26937222926403687,0.0,-0.30515911595258755,0.0,0.0,0.0,-0.0,-0.12671747852186427,-0.0,-0.05906602781748912,-0.0,0.0,0.0,0.0,-0.6240930309074414,-0.0,0.0,0.0,-0.2752296043722688,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.03059215842094864,0.0,-0.0,-0.0,-0.0,0.0,-0.013594776783454651,0.0,-0.0,-0.47784556423870006,-0.2246528204788261,0.0,-0.0,0.0,0.10865500628658384,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0058738917483129125,-0.09794046834665456,-0.0,-0.0,-0.151636766914519,-0.0,0.0,-0.9100642098331758,-0.052015774445286565,0.0,0.0,-0.09551872889763936,-0.0,-0.00394205396069563,0.0,-0.0,-0.11066748452495048,-0.08673197621276335,-0.0
-0.0,-0.0010127396800820683,-0.0,0.0,0.0,0.0,-0.0,-0.016916951892947955,-0.0,-0.0,0.0028664255801048324,0.0,-0.0,-0.16824421791248287,-0.6608422818121167,-0.3124887619968296,-1.0651408652573269,-0.2953974468834194,-0.6176064343601652,-0.0,4.244861857898017,-0.0,-0.792877089399315,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.1304972839390748,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.09098562651171002,-0.0,-0.0,0.0,-0.0,0.23751953451203933,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.4980203579196951,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.13101079904402824,-0.0,0.0,-0.03375888619190255,0.0,-0.07580550886085985,-0.035920170717073895,-0.02541069801209093,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.1380203881146412,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1172105999405856,-0.0,-0.0,0.08028529934381322,0.0,-0.0,0.0,0.0,-0.5849601470360314,-0.1306449984281748,-0.972518327443056,0.0,-0.0,-0.0,3.355651854501815,-0.2746772225036068,-0.0,-0.06741957780348004,-0.0,-0.0,-0.0,-0.0,-0.0260004143109227,-0.0,-0.0,0.0,-0.4942872055073336,-0.41255759725856106,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.2566781173768597,-0.0,-0.0029793325029214,0.0,-0.0,0.0,-0.0,0.0,0.2503989570112928,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0444109067652604,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.09678613829499869,0.0,-0.01738552967324163,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.10549128396621033,0.0,-0.0,-0.3348838711968789,-0.0,-0.0,-0.0,-0.16716386797181607,0.0,0.0,0.0,0.0,0.12137794676957411,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0871679236116027
-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.22369958768877524,0.0,-0.0,-0.0,-0.0,-0.0,-0.009192788521441753,-0.1994374697685541,-0.0,-0.0,-0.792877089399315,-0.2746772225036068,2.6714274067980823,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.1243883191950631,-0.0,-0.0,-0.0,0.0,-0.0,0.01476183724319102,-0.0,-0.0,-0.0,-0.13854189022295824,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.07832847634178126,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.016256077738609653,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.5016412174471402,-0.0,-0.0,-0.0,-0.0,-0.39636813920519504,-0.0,0.0,-0.0,0.0,-0.0,-0.22583867231121088,-0.0,-0.0,0.0,-0.2770023983423563,0.2262592360595328,0.08607699266931987,0.0,0.1952847711676269,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.10330365208633348,-0.08842364257936154,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.512539678661209,-0.0,-0.0,-0.0,-0.0,-0.2465229993954925,-0.07461781340184198,-0.0,0.0,-0.0,-0.0,-0.0,3.082126468883194,0.0,-0.18844777526138404,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.16467655099904532,0.0,-0.19331548886722483,0.0,0.0,0.0,0.3058509430005509,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.02181487795782831,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.04655058451619328,-0.0,-0.0,-0.0,-0.0,-0.0,-0.7487381507513918,-0.042273705620729685,-0.22617545805272876,-0.3032576066124521,-0.0,-0.16700488907296496,-0.0,0.0,0.0,-0.575065837374718,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.09728821154585544,0.0,0.0,-0.0,0.0,0.16241305172619827,-0.0,0.0,0.0
-0.18358946227018477,-0.0,-0.031790573139859786,-0.0,0.08651487129318333,-0.0,-0.0,-0.09504705417908517,0.0,-0.0,0.1699229943928162,0.15358523846275784,0.007153222657873469,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.06741957780348004,0.0,0.0,1.951882658345792,0.0,-0.0,0.034607530993717085,0.0,0.0,0.0,-0.32139947658612184,-0.02990002767207796,-0.0,-0.0,0.0,0.003735176043861152,-0.0,-0.17233769108361469,0.004936695299894071,-0.0,-0.13244507085730656,-0.0,0.0,-0.0,0.00564998870964407,-0.0,-0.0,0.0,0.0,-0.0,-0.01650820790398351,-0.0,-0.00375806674891404,0.0,-0.044390094942456285,0.0,-0.0,-0.5129771907517995,-0.02558755535740844,0.0,0.03555528773642876,0.0013986321200288659,0.0,0.0,0.11055640677603948,-0.0,0.0,0.0,0.0,0.0,0.0,0.043388849339084073,-0.0,0.0,-0.6409723020654116,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.054177958871726405,0.0,0.1618449886142382,-0.0,0.08752539024152466,-0.0,-0.0,-0.013258890829414038,-0.0,-0.22987825478908963,-0.0,0.0,-0.0,-0.0,0.0,0.0449501722662948
0.05010880997809072,-0.0,-0.0,-0.0,-0.18066681670389584,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.601425177249454,0.0,0.11480282889927795,0.0,0.028262308904592862,0.0,-0.09881090220083429,0.0,0.0,0.0,-0.0,-0.0,-0.18844777526138404,0.0,2.735737637849613,-0.012631766712087742,-0.5716746126571296,0.0,-0.2815736633751649,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.054164331489642406,0.33110613170598074,0.0,-0.0,0.040984160970148474,-0.0881850773280787,-0.1786582643640308,0.0,0.0,-0.0,-0.0,0.38249976869464175,0.15992689238364474,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.3112084109715514,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.1435357492288273,-0.0,0.0,-0.0,-0.2739387697183608,0.0,-0.0,-0.0,-0.04814723507495978,0.0,0.0,0.0,-0.0,-0.0,0.1979817485970597,0.06041342331946711,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.1321680545402859,0.0,0.1316925667574416,0.07367753041452825,0.0,0.0
-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.053779769904099335,-0.0,0.0,0.07986621594620644,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.26937222926403687,-0.0,-0.0,-0.0,-0.0,-0.0,-0.012631766712087742,2.2477940369735725,-0.4176502433050495,-0.0,-0.3748833589765705,0.20786163672249727,0.0,0.0,0.0,-0.062060332551982754,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.18729932596232632,-0.21072910137840792,-0.11379160821203604,-0.3274409371416013,0.0,0.0,-0.0,-0.0,-0.0,-0.0034029746527108576,-0.0,-0.0,-0.0,-0.0,-0.07960202251738947,0.11658112063566908,-0.0,0.0,-0.0,0.24813437858301593,0.0,0.0,-0.18298963301647247,-0.0,0.0,0.0,-0.0,-0.0,-0.2779549176717923,-0.0,0.0,-0.31565777955458796,-0.0,-0.030878913353753496,0.0,-0.0,0.0,0.0,0.0,0.0,-0.19737653388050816,-0.0,0.0,-0.0,-0.0,-0.0,-0.022990883833015473,-0.0,-0.0,0.0,-0.008481951245800784,-0.0,-0.0,-0.0,0.0,-0.0
0.0,0.14880936874622738,0.0,0.0,-0.48177913766392505,-0.0,0.21369528091027248,-0.0,-0.0,0.0,-0.0837310779866003,-0.17286781624332084,-0.0,0.0,0.0,0.0,0.08690403907324011,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.034607530993717085,-0.5716746126571296,-0.4176502433050495,2.397073550703982,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.2812078264876219,-0.0,-0.0,0.17451563992034083,0.0,-0.0,0.0,-0.0,-0.0,-0.27480100242607525,0.0,-0.05153510766099444,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.041140686290585135,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.04213884632501408,-0.0,-0.3013829977822004,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.49083509366750566,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.08111764215381718,0.0,0.0
0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.458957143744198,-0.30515911595258755,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,3.9495959841282793,0.014101448771930978,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.5025951528545186,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0048185144260213,-0.0,-0.04261457223379306,0.0,-0.0,-0.0,-0.0,-0.4392549985702408,-0.14623633957857743,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.01620435723545827,-0.0,-0.0,-0.0,0.0,-0.0,-1.7997220894644255,-0.4579476659165437,-0.18137648171170756,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.032223048119359166,-0.0,0.0,0.0,-0.0,-0.0
-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.03854549605405636,-0.0,-0.0,-0.13844346978656763,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0260004143109227,-0.1243883191950631,-0.0,0.0,-0.2815736633751649,-0.3748833589765705,-0.0,0.014101448771930978,2.1110891960973825,0.0,0.0,0.0,0.0,-0.15967397021666152,0.0,0.0,0.0,-0.0,-0.0,0.31501695666477186,0.0,-0.0,-0.0,-0.018641703290278366,-0.7920041670118149,-0.0,-0.0,0.0,-0.0,-0.03643257614336693,-0.0,-0.0,-0.06285846633982298,-0.035938349029999934,-0.1930516311108489,-0.0,0.0,-0.08548611520015141,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0030567324270859807,-0.0,-0.06381425378138532,-0.0,-0.0,-0.0,-0.0,-0.1977816929087728,0.0,-0.029313166053872016,-0.0,0.0,-0.3811078050746367,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.012190645232312652,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0,-0.170928457945142,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.062710707429884,-0.01688893032110044,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.20786163672249727,0.0,-0.0,0.0,2.0387310551645035,-0.4870255606377287,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.08275332404209126,-0.17119798398291203,-0.23565989038629295,-0.018070426711522248,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.028228766435866626,0.20678394884371207,0.1282503311915966,-0.0,-0.0,-0.0,-0.19534707717535263,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.029352187642043063,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.530153362634012,-0.0,0.0,0.0,-0.0,-0.0,0.19655673680109187,0.0066868462330370625,0.0,0.0,0.0,0.0,0.0,-0.16509627365559443,-0.0,-0.33258279233396687,0.0,-0.16148063731778875,0.0,0.12223007688879951,-0.0,-0.0
-0.20294161310444464,-0.0,-0.0,-0.5419210322961385,0.0,-0.0,-0.0,-0.08656630251916056,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.31111829610877023,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.32139947658612184,-0.0,0.0,0.0,-0.0,0.0,-0.4870255606377287,3.675932295699024,-0.31361786185036167,0.1247507554979848,0.039420941086686256,0.0,0.0,-0.15066404093874244,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.24243683301572863,-0.0,-0.0,0.0,0.03717621802917912,0.0,-0.0,0.0,-0.0,0.0,0.0,0.03032295428990668,-0.0,0.0,0.0,0.0,0.0,0.003271157016027873,0.0,0.0,0.043192106456171865,0.01863761481882844,0.0,0.0,0.0,0.0,0.0,-0.017834877285158222,-1.5805927679961826,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.14690762455557427,0.13599766916907727,0.0,-0.0,0.0,-0.04625800751818838,0.0,-0.0,-0.0,0.0,0.0,0.0
-0.24429891958770183,-0.0,0.0,-0.17174425306656255,0.0,-0.0,-0.07475249705402742,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.6203947722564084,0.0,0.0,-0.0,-0.0,-0.1304972839390748,0.0,-0.0,0.0,-0.02990002767207796,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.31361786185036167,2.411120052987264,-0.0,0.0,0.2121824589759146,-0.0,-0.5054575404425429,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.2176586721657464,-0.0,-0.02668947449984511,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.07530814799437063,0.0,0.0,0.0,-0.014473803814048804,0.0,0.0,0.0,0.172881166126305,0.0,-0.0,0.0,0.0,0.0,-0.18151502809027503,0.360306870553221,-0.0,0.0,-0.0,-0.0,-0.06202400268671217,0.0,-0.0,-0.0,-0.16810531485893684,-0.11121008947248176,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.05338833989116908,-0.1969579679864464,-0.0,-0.0,-0.0,-0.0,-0.06696375134761537,-0.0,0.0
