1.547006754518586158e+00,0.000000000000000000e+00,-9.012632349967854284e-02,0.000000000000000000e+00.1,0.000000000000000000e+00.2,-0.000000000000000000e+00,0.000000000000000000e+00.3,0.000000000000000000e+00.4,-0.000000000000000000e+00.1,-8.966796184162486444e-03,-0.000000000000000000e+00.2,0.000000000000000000e+00.5,0.000000000000000000e+00.6,5.691431658261820320e-02,2.584072897105297861e-01,-0.000000000000000000e+00.3,5.807333890588033815e-02,-1.622041605612432047e-01,7.649821297092547837e-03,-1.003451873496594149e-01,-0.000000000000000000e+00.4,1.431808500029919506e-03,-0.000000000000000000e+00.5,1.005299945478558554e-01,0.000000000000000000e+00.7,0.000000000000000000e+00.8,4.989130278559100046e-02,0.000000000000000000e+00.9,-0.000000000000000000e+00.6,2.001425225328224700e-01,-6.562751072468046842e-02,0.000000000000000000e+00.10,-0.000000000000000000e+00.7,-0.000000000000000000e+00.8,-0.000000000000000000e+00.9,-7.958878706157236638e-02,0.000000000000000000e+00.11,-0.000000000000000000e+00.10,0.000000000000000000e+00.12,0.000000000000000000e+00.13,-5.762548507367125372e-02,-0.000000000000000000e+00.11,0.000000000000000000e+00.14,0.000000000000000000e+00.15,-2.612409095747074764e-02,0.000000000000000000e+00.16,0.000000000000000000e+00.17,-2.186492304047776489e-02,-2.331858698906572880e-01,-0.000000000000000000e+00.12,-2.332000983186899579e-01,-9.542853765333968175e-02,0.000000000000000000e+00.18,-0.000000000000000000e+00.13,-0.000000000000000000e+00.14,-0.000000000000000000e+00.15,-0.000000000000000000e+00.16,0.000000000000000000e+00.19,0.000000000000000000e+00.20,-1.747347487756657491e-01,-8.520449375438868267e-02,2.054092465544853779e-02,0.000000000000000000e+00.21,0.000000000000000000e+00.22,4.839788668800385635e-02,0.000000000000000000e+00.23,-0.000000000000000000e+00.17,0.000000000000000000e+00.24,0.000000000000000000e+00.25,-1.714260333115933061e-03,-0.000000000000000000e+00.18,0.000000000000000000e+00.26,0.000000000000000000e+00.27,5.232395449850400088e-02,0.000000000000000000e+00.28,0.000000000000000000e+00.29,0.000000000000000000e+00.30,0.000000000000000000e+00.31,-2.116780773987510765e-03,3.491894627072816143e-02,6.907096857952027547e-02,-0.000000000000000000e+00.19,-0.000000000000000000e+00.20,-0.000000000000000000e+00.21,7.194932605805988077e-03,0.000000000000000000e+00.32,0.000000000000000000e+00.33,0.000000000000000000e+00.34,-0.000000000000000000e+00.22,0.000000000000000000e+00.35,-0.000000000000000000e+00.23,-0.000000000000000000e+00.24,0.000000000000000000e+00.36,-0.000000000000000000e+00.25,0.000000000000000000e+00.37,0.000000000000000000e+00.38,0.000000000000000000e+00.39,-0.000000000000000000e+00.26,-1.195765664256151495e-01,-0.000000000000000000e+00.27
0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04436627694516503,-0.0,0.0,-0.4542743734785936,-0.1294359524602193,2.719533690104408,-0.0,-0.281582206429568,-0.19649380259506335,0.0,-0.2227125713364473,0.0,-0.01989286377553023,0.0,-0.2604946462162183,0.0,0.0,-0.23385238548138723,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.1865321981631416,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.1827332063406176,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.009788371483842767,-0.0,-0.8927695698846391,-0.017602502962648616,-0.0,-0.022210894045738398,-0.0,-0.0,-0.0,-0.0009541474992887984,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.19485208255638065,-0.1938261837919856,-0.0,-0.0793781399926956,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.058727565913416165,-0.0,-0.0,0.0,0.02808662968633492,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,1.9249581773742588,-0.0,-0.015178962080259536,-0.03182337180767012,-0.052081444515149296,0.0,-0.14354345857159612,0.093179592432011,-0.0,-0.09046051731467372,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.2389488882854623,-0.0,-0.0,-0.0,-0.0,0.056511032060985615,0.0,0.0,-0.0,-0.0012089316698305705,0.0,-0.0,-0.08494501658814693,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.11927931392305356,-0.09819068845105584,-0.0,-0.05894982768456055,-0.0,-0.0,-0.0,-0.07223955005599061,-0.0,0.0,-0.8782440735445664,-0.051371483241970536,-0.19922463490364037,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.12566903996317663,-0.0,-0.0281926209726016,-0.1379460716591698,0.0,-0.07292688199057161,0.0,-0.0,0.0,0.0,0.0
0.0569143165826182,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.013143273153998472,-0.281582206429568,-0.0,1.9058957169483648,-0.10222984630854262,-0.0,-0.02999041588134113,-0.0,-0.16435552433049647,0.0,-0.0,-0.27085477462039553,-0.16339272039806263,-0.0,0.0,-0.023040786987186337,-0.10881218813125439,-0.0,0.015308355323371905,-0.030218141220506246,0.0,-0.027720593107160012,0.0,-0.0,-0.039216932188030254,0.0,0.0,0.0,0.0,-0.0,0.0,-0.02665080889587229,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.050244039426282486,0.0,0.016387920659752926,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.1668499892493679,-0.0,-0.0,-0.17360109812252503,-0.4788822760513138,-0.07733503586820686,-0.24746926924662607,0.0,-0.0,0.0,-0.0,0.011212543168937376,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0011225002562175335,-0.0,-0.0238337600772916,0.0,0.034524580780672914,-0.0,0.0,-0.0,0.0,0.06633489082763588,0.12512761077453036,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.010206884075053163
0.2584072897105298,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.2327384452066203,-0.0,-0.19649380259506335,-0.015178962080259536,-0.10222984630854262,2.6616824975147457,0.0,-0.08116295957243364,0.0,-0.178340766203193,0.0,-0.061138876144794255,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.41633608922240634,-0.18894403218263128,-0.0,0.0,-0.14343861831719198,0.07047481083172427,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.010176416494139605,-0.0,-0.03288804172176708,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.08608582807055239,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.06014011740682011,-0.2353851294659919,-0.26785344518832255,-0.2596767126644398,-0.8278627175350217,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.08471462375232554,-0.258315409665679,-0.0,-0.0577036935308425,0.0,0.0,0.0,0.0,-0.0,0.0471351355220652,-0.0024133506900176752,0.0,0.0,0.0,0.02677128663955928,0.21212945717806464,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0
-0.0,-0.0,-0.02838254686966528,-0.0,-0.10930214883906232,0.0,-0.40376029764386634,-0.0,-0.0,-0.0,0.0,0.0,-0.03182337180767012,-0.0,0.0,2.2695456952940978,-0.11012532871632412,-0.6763027314894307,-0.0,-0.0,-0.0915345267604652,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.2770053541451388,-0.0756932863640827,-0.13140539718098207,0.0,0.0,-0.0,0.0,-0.2333333432342699,-0.0,-0.0,-0.09995848472020624,0.1742331466324834,-0.0,-0.0,-0.0,-0.0,0.04700075667618829,0.0,-0.0,-0.0,-0.33967980068352827,-0.1159153059581762,-0.0,0.0,-0.2973957766966901,-0.0,-0.0,0.0008509532426970832,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.12734950234153286,-0.0,0.0,-0.0,0.14806482438267715,-0.010333677729660517,0.0,0.0,0.0,-0.0,-0.15018870913749097,-0.0,0.0,0.0,0.0,0.0,0.045741856924893194,-0.0,-0.0,-0.0,-0.061635427493388656,-0.0,0.0,-0.0,-0.0,0.07851283502254694,0.0
0.05807333890588034,0.0,0.0,0.0,0.0,0.3035389658579244,-0.20982964443787813,-0.0,0.0006291800711393533,0.0,0.0,-0.2227125713364473,-0.052081444515149296,-0.02999041588134113,-0.08116295957243364,-0.11012532871632412,2.1479411123249537,-0.12511236368786996,-0.4294711859954191,0.0,-0.2233469065226258,-0.2291438488965512,0.0,-0.18961814123390328,-0.0,-0.0,0.0,-0.0,-0.0,0.09165394717055952,-0.0,-0.0,-0.0,-0.0,-0.23183145110758063,0.0,0.01772093053780429,0.0,0.004453834471660099,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.022289228536849233,0.0,0.10657011804865082,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.24251065450137177,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2681253043247095,-0.0,0.0,-0.0,-0.01800312068177369,0.0,0.0,-0.0,-0.04199283619074968,-0.0,-0.0,0.0,0.16490136742503164,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.04929993033562788,0.0,0.018366914435799256,0.0,0.2290892931970324,0.0,0.0,0.0,0.10664791918097792,0.0,0.0,0.0
-0.1622041605612432,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.10512904717520372,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.6763027314894307,-0.12511236368786996,2.975830771775529,-0.0,-0.18455243605380103,-0.036654216930425775,-0.14143193689504652,-0.13458757629833135,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.09667004996640279,-0.0,-0.0,-0.9385006894245128,-0.0,-0.21277624666127423,0.030708417044797928,0.0,0.0013415348891169059,0.0,-0.05764237033967957,-0.0,-0.0,0.032367923558434895,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.13520444056200423,0.0,-0.0,-0.05743809354022377,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.05505357959410489,-0.0,0.0,-0.0,-0.7053935698524705,-0.34313269918015527,-0.0,-0.0,0.034938198865416985,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.22690097630791173,0.0,-0.0,0.04622851227341662,-0.0,0.141942315275857,0.016539278284562132,-0.0,0.015648316465030922,0.0,0.0,-0.0,-0.0,0.0
0.007649821297092547,0.0,0.0,0.07361027100846924,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.01989286377553023,-0.14354345857159612,-0.16435552433049647,-0.178340766203193,-0.0,-0.4294711859954191,-0.0,1.757789116680789,0.0,-0.04421382353597138,-0.21432115343539312,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.17416739549326282,0.0,0.0,0.0,0.24053456959329703,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.11561708869411864,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.055601272520098055,-0.07283460643196694,-0.0,-0.0,-0.0,-0.16740357619693724,-0.0,-0.08919386457009332,-0.0,-0.32124544710574093,-0.0,-0.0,0.0,-0.0,-0.005405842631693423,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0020141241646772666,0.0,0.0,0.0,0.0,0.0,0.0,0.19244495365029363,0.0,0.0,-0.0,-0.0,0.0
-0.1003451873496594,0.0,0.0,0.0,0.0,-0.0,-0.009755469321562488,0.01634666943233162,-0.060851277553788705,-0.06304460190848421,0.0,0.0,0.093179592432011,0.0,0.0,-0.0,0.0,-0.18455243605380103,0.0,3.0954181571585204,-0.0,-0.0,-0.09266110607252205,-0.0,0.0,-0.0,-0.36755923534249385,-0.0,-0.4703391324702123,0.0,-0.08737731781517448,0.0,-0.0,-0.0,0.0,-0.8597850634862413,-0.0,-0.0,0.0,-0.0,-0.13694564831279407,-0.0,0.0,-0.0,-0.12211812724528648,0.0,-0.0,-0.584613995368383,-0.0,-0.0,-0.1056088018769844,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0502707458414601,0.0,0.15851955294992248,0.0,-0.0,0.0,0.0,-0.0,-0.2764229140223523,0.0,-0.14340152134712375,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0453532331370396,-0.0,-0.0,-0.09743445066821961,-0.0,0.0,0.0,0.0,0.12191228773164255,0.0,-0.0,0.0,-0.0,-0.2660454107063609,-0.0
-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.19493176283294947,0.0,-0.19554469577350783,0.0,0.0,-0.2604946462162183,-0.0,-0.0,-0.061138876144794255,-0.0915345267604652,-0.2233469065226258,-0.036654216930425775,-0.04421382353597138,-0.0,1.7313364875990702,-0.0,0.0,-0.0,0.0,-0.0,0.05144532101843986,-0.0,0.0,-0.0,-0.0,-0.05008168170632183,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.021688946221313878,0.0,0.0,-0.03749662423616587,-0.0,0.0,0.0,-0.0,-0.01956758712838704,-0.0,-0.0,-0.0,-0.1876639194140287,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.05672711530781219,-0.0,-0.09252742389447616,-0.09716339436349224,-0.0,-0.0,-0.0,0.0,-0.2011039593895716,0.0,0.0,0.20971966243108212,-0.0,-0.015903722717589223,-0.11330769539981767,-0.0,-0.0,0.0,0.0,0.0,0.2641866877720653,0.0,0.0,0.09798585210104954,0.0,0.0,0.0,0.21933753012875556,0.0,0.0,0.0,0.02908562659743749,0.01768496819353778,0.0,-0.0,0.0,0.0,-0.0
0.0014318085000299195,0.0,0.0,0.04265689469094546,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.09046051731467372,-0.27085477462039553,-0.0,-0.0,-0.2291438488965512,-0.14143193689504652,-0.21432115343539312,-0.0,-0.0,2.6136875938022714,-0.1571467170606712,-0.1559171262399865,-0.0,-0.32892104723705423,-0.1441048783303782,-0.0,-0.08323453981679553,-0.18530719155770128,-0.0,0.0,-0.0,-0.46124694032907537,-0.6603703762632145,0.0,0.11745989105548596,0.0,0.0,-0.0,-0.0,-0.0,-0.4801841197295857,0.07005924530969534,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.07902445041391483,0.0,0.0,0.08677635086947838,-0.0,-0.0,-0.0,0.0,0.0,0.008969082547103388,0.0,-0.0,-0.0,0.0,-0.2812257733782072,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.006583903068322079,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.08103238429461426,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.13976991848707135,0.0,-0.0,0.10285411708841256
-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.16339272039806263,-0.0,-0.0,0.0,-0.13458757629833135,-0.0,-0.09266110607252205,0.0,-0.1571467170606712,2.691780556605116,0.0,0.061352782706679966,-0.0,-0.0067145888084951776,-0.0,-0.0,-0.1931824261652809,-0.0,0.0,-0.0,-0.1243495730599636,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.5682640892119406,-0.0,-0.0,-0.0,-0.12094297588067222,-0.0,-0.9052003758048118,-0.2260826242697934,-0.05960371138110091,-0.0,0.0,0.0,0.010069916138530283,-0.0,-0.0,-0.0,0.0,0.10289097236995164,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.24051294755883448,-0.0,0.112648184950732,0.0,0.0,0.0,0.0,-0.0,0.032802270436400764,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.022942838148423086,0.0,0.11260882598736432,0.0,-0.0,0.0,-0.0,0.0,-0.05303135241912656,-0.20367251707141673,-0.0
0.10052999454785584,0.0,0.0,0.0,0.1286653547353158,0.0,-0.0,0.0,0.0,-0.153856562416822,-0.0,-0.23385238548138723,0.0,-0.0,0.0,-0.0,-0.18961814123390328,0.0,-0.0,-0.0,-0.0,-0.1559171262399865,0.0,2.1749236147976663,-0.0030018594001798822,-0.09611804844826781,-0.1593475579131151,-0.0,-0.05566283267427461,0.09404597142717837,-0.015457529746869345,-0.0,0.0,0.0,-0.0,0.0010986352274790748,0.05943086898780526,-0.0,-0.0,-0.19339173469003076,0.0,-0.06710840464414555,-0.0,0.0,-0.054914392792118794,0.0,0.0,0.0,0.0,0.13639232442637703,0.007115812856012612,0.0037081803277824055,0.016519370145656086,0.0,0.0,-0.0,0.0,0.11578404324774416,-0.1343269959766992,0.0,0.0,0.043564572889081686,-0.0,0.01110968770899382,0.0,0.0,-0.0,0.0,0.0,0.05952789182255409,-0.0,-0.0,-0.0,-0.0,-0.411011998915181,-0.0,-0.4309918667100129,-0.0,-0.0,0.0,-0.22087935772741188,0.15774715161933556,-0.0,-0.0,-0.0,0.0,0.0,0.03307490902747699,0.01551890042963761,0.0,0.0,-0.002595178113990627,-0.0,0.0,-0.0,0.0,0.11105734839700568,0.0,0.0,0.11916414763659935
0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.011717891960190796,-0.0,0.0,-0.16560365371958166,-0.02688715029746964,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.061352782706679966,-0.0030018594001798822,1.6935944790473227,0.0,-0.0,-0.0,-0.0,0.0,-0.06457774050203811,-0.2064065609360478,-0.0,-0.0,-0.0,0.0,-0.028668686607697336,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.3310809692972157,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.2483187228187944,0.0,0.0,-0.1930072031005786,0.0,-0.0,0.0,-0.0,0.00948503807830019,-0.0,-0.0502117351135832,0.0,0.0,-0.0,0.0,0.2320225761009511,-0.0,0.025348502113434597,0.0,-0.0,-0.43502548024922016,-0.0,0.0,-0.10752659827436165,-0.0,-0.0,-0.0,-0.0,-0.049209775061578295,0.06746131476899542,-0.0,-0.0,0.0,0.0,0.09468105348315504,-0.050949747628768485,-0.16290067955648213,0.0,-0.0321454426616146,-0.0,0.0,0.0,-0.0,0.039449973464150086,0.0
0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.1531465619528516,-0.0,0.0,-0.023040786987186337,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.32892104723705423,-0.0,-0.09611804844826781,0.0,2.236444829370626,-0.008000103594897653,-0.5344590889009774,-0.0,-0.21508388191671576,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.40344282999519887,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.1496952891962423,0.0,-0.0,-0.1564894177679573,0.0,-0.0,0.0,-0.05285717687813479,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.019433823177126327,0.0,-0.0,-0.0,0.1664136530901244,-0.32243338410550487,-0.0,-0.0,0.0,-0.5276973316354084,-0.0,-0.3049583679514245,0.05977450225283441,0.0,-0.0,0.07289770538100261,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.1997883242295427,-0.0,0.0,0.0,-0.0,0.0,0.29469537949202534,0.174624869294122,-0.0,0.024414706875146536
0.049891302785591,-0.0,0.0,-0.02122054117516692,-0.0,0.0,-0.0,-0.0,0.0,-0.05556542515235727,-0.01554579959821393,0.0,0.0,-0.10881218813125439,-0.0,-0.0,0.0,-0.0,-0.0,-0.36755923534249385,0.05144532101843986,-0.1441048783303782,-0.0067145888084951776,-0.1593475579131151,-0.0,-0.008000103594897653,2.0347998395136195,-0.17873719891706139,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.10763195014720328,0.0,-0.0,0.0,-0.0,-0.05504686962780365,-0.0,0.0,-0.0,0.0,-0.13785857361921208,0.0,-0.39931625928094633,-0.24951493770956287,0.0,0.0,0.05319561581772771,0.0,0.053144962375880206,-0.0,-0.0,-0.0,0.1498903032543642,0.0,-0.17431323581874927,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0002141521585794613,0.11250449248969852,0.0,0.0,0.0,-0.0,-0.019169277575874423,-0.15992305114360428,0.0,-0.006318600704849557,0.0,-0.0,0.05783110443328813,0.0,-0.0,0.0,-0.1533725575290032,-0.0,-0.4686482710071863,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.1766834344788992,-0.0,0.0,0.024038871820867447
0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.09473555959503704,-0.0,-0.0,-0.0,-0.41633608922240634,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.5344590889009774,-0.17873719891706139,2.50641682442432,-0.11314316317584032,-0.0450418785663158,-0.0,-0.0,-0.0,0.0,-0.1416592166072844,-0.0,-0.39971631352939047,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.13721526412740612,-0.0,-0.0,-0.018275740819241295,-0.171797840405969,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.4034985178699553,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.03908311161574567,-0.0,-0.0,-0.0,-0.014157606711199476,0.07017017769323522,0.0007833147951486262,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.056118550524910285,-0.0,-0.12391808037692793,0.0,-0.0,0.0,0.04000842182849447,-0.0,-0.0,-0.0,0.0,-0.0,-0.6032158158223783,0.0,0.0,0.0,0.0,0.0,-0.05241219548034257,-0.0,-0.0,0.0,0.0,0.0,0.15711423004898903
-0.0,0.002663898661320467,0.0,0.006493767166360414,0.06514739565625942,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.015308355323371905,-0.18894403218263128,-0.0,-0.0,-0.0,-0.0,-0.4703391324702123,0.0,-0.08323453981679553,-0.0,-0.05566283267427461,-0.0,-0.0,-0.0,-0.11314316317584032,1.7743200255131653,0.014553140664318951,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.06023258632466123,-0.22966020346306945,-0.0,-0.0,-0.0,-0.08874204789981863,0.0,-0.0,-0.19550601099854917,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.015268722065313075,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.15168139038517947,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.5838811483234069,0.0,0.03927511672228533,0.13039238088019042,0.0,0.0,0.010050397280331533,-0.0,0.0,0.13927838102170556,-0.10006030248755748,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.20057688569670437,-0.0,-0.0,0.0
0.20014252253282247,-0.0,-0.0,-0.0,-0.30427804962296334,-0.0,0.06264703031747193,0.0,-0.0,0.39498005590843566,-0.0,0.0,-0.0,-0.030218141220506246,-0.0,0.0,0.09165394717055952,0.0,-0.0,0.0,-0.0,-0.18530719155770128,-0.1931824261652809,0.09404597142717837,0.0,-0.21508388191671576,-0.0,-0.0450418785663158,0.014553140664318951,1.9498694449156728,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.07753563863965382,0.1343043468092923,0.0,-0.0,-0.0,-0.0,-0.0,-0.08781829852535651,-0.16090965746726016,0.0,-0.0,-0.0,0.01846300477795412,-0.0,0.0,-0.08372717560023557,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.07807242702514158,-0.0,-0.0,-0.13942841373023485,-0.0,-0.06455142508697861,0.16492779446218725,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.1844991301530336,0.0,0.0,-0.49482809111588,0.0,-0.012357381382725172,0.0,0.0,0.0,0.007078756077279744,-0.0,-0.0,-0.0,-0.23237361133765927,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-0.06562751072468047,0.019533933376125388,-0.0,0.0,0.0,0.0,-0.0,0.03317675330505702,-0.0,-0.0,-0.0,-0.0,0.2389488882854623,0.0,0.0,-0.0,-0.0,-0.09667004996640279,0.0,-0.08737731781517448,-0.0,-0.0,-0.0,-0.015457529746869345,-0.06457774050203811,-0.0,-0.0,-0.0,-0.0,0.0,2.1495489847177716,-0.2607104670493815,-0.27271061789452156,-0.0,-0.0,-0.1578343978257778,0.0,-0.0,0.0,-0.0,-0.0,-0.26787910702636886,-0.16519408028391724,-0.0719567282095784,-0.04690719346662537,-0.0,0.0,-0.0,-0.0,0.0,-0.22343044435493756,0.0,0.14062471630350307,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7406639514598259,-0.0,-0.0,-0.0,-0.03242422564378743,-0.0,0.12744265444774877,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.21005188159489807,-0.0,-0.0,-0.16365944804188937,0.030818220839414448,0.0,-0.0,0.0
0.0,-0.0,-0.11507169585026236,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.027720593107160012,-0.14343861831719198,-0.0,-0.0,-0.0,-0.0,0.0,-0.05008168170632183,0.0,0.0,-0.0,-0.2064065609360478,0.0,0.0,-0.0,0.0,-0.0,-0.2607104670493815,2.132334703350759,-0.2815417155211903,0.0,0.0,-0.0,-0.22419258298288344,-0.0,-0.11639616966873564,-0.20856264567886745,-0.0,-0.0895247744158306,-0.0,-0.0,0.0,-0.02190238786636719,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.09196640079105436,-0.0,-0.0,0.0,-0.013945829943446824,-0.0,-0.0,-0.0,-0.0,0.0,-0.10066485200222428,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.05020348929056373,-0.0,-0.867739889487775,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.02507723100743392,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0015930676374627424,-0.0,-0.0,-0.0,0.12511077312518243,0.0,-0.0
