1.688070752162250443e+00,-1.640176606400521042e-01,-0.000000000000000000e+00,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,0.000000000000000000e+00,-7.843632658416987502e-04,-2.690306349674139851e-03,-0.000000000000000000e+00.3,-0.000000000000000000e+00.4,-0.000000000000000000e+00.5,5.584998890255488818e-02,-0.000000000000000000e+00.6,0.000000000000000000e+00.1,-0.000000000000000000e+00.7,-2.372009854266828865e-01,0.000000000000000000e+00.2,-0.000000000000000000e+00.8,-0.000000000000000000e+00.9,-1.730057430003141550e-02,-1.986211394614991604e-02,1.147582365814625444e-01,3.679094785479716107e-02,9.931707502115756647e-02,-1.406175712914303211e-01,0.000000000000000000e+00.3,0.000000000000000000e+00.4,-0.000000000000000000e+00.10,0.000000000000000000e+00.5,0.000000000000000000e+00.6,-0.000000000000000000e+00.11,-8.730997543652904702e-02,-0.000000000000000000e+00.12,0.000000000000000000e+00.7,1.698647581121394967e-01,-0.000000000000000000e+00.13,-0.000000000000000000e+00.14,-0.000000000000000000e+00.15,-0.000000000000000000e+00.16,0.000000000000000000e+00.8,-0.000000000000000000e+00.17,-7.631058234869073087e-02,0.000000000000000000e+00.9,-0.000000000000000000e+00.18,0.000000000000000000e+00.10,-0.000000000000000000e+00.19,0.000000000000000000e+00.11,-0.000000000000000000e+00.20,-0.000000000000000000e+00.21,-1.905208630645300605e-01,-1.534617789504104657e-01,-1.005308947565511507e-01,-0.000000000000000000e+00.22,-0.000000000000000000e+00.23,-0.000000000000000000e+00.24,0.000000000000000000e+00.12,-0.000000000000000000e+00.25,-0.000000000000000000e+00.26,-0.000000000000000000e+00.27,-0.000000000000000000e+00.28,-0.000000000000000000e+00.29,-0.000000000000000000e+00.30,0.000000000000000000e+00.13,0.000000000000000000e+00.14,0.000000000000000000e+00.15,0.000000000000000000e+00.16,-1.356235605505440589e-01,0.000000000000000000e+00.17,0.000000000000000000e+00.18,-0.000000000000000000e+00.31,-1.569254060885623969e-01,-0.000000000000000000e+00.32,3.994270460835813719e-02,-0.000000000000000000e+00.33,0.000000000000000000e+00.19,0.000000000000000000e+00.20,-0.000000000000000000e+00.34,-0.000000000000000000e+00.35,-0.000000000000000000e+00.36,0.000000000000000000e+00.21,-0.000000000000000000e+00.37,-0.000000000000000000e+00.38,-0.000000000000000000e+00.39,8.003930431905874332e-02,1.212124775711643024e-02,-0.000000000000000000e+00.40,0.000000000000000000e+00.22,0.000000000000000000e+00.23,-0.000000000000000000e+00.41,-0.000000000000000000e+00.42,-0.000000000000000000e+00.43,-1.814305471836385186e-01,-0.000000000000000000e+00.44,-0.000000000000000000e+00.45,1.315069574212889003e-02,-7.015265528682693673e-03,-0.000000000000000000e+00.46,-0.000000000000000000e+00.47,-0.000000000000000000e+00.48,-0.000000000000000000e+00.49
0.05584998890255489,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.46055952318423,-0.0855097487472852,1.964973921362268,-0.0,-0.02887505214990258,-0.0,-0.0,-0.24825467948665828,-0.0,-0.15734062617747174,0.0,-0.0,0.0,-0.0,-0.1841302610894981,-0.1870519079285064,-0.10052086830718196,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.23021165770168503,0.0,-0.0,-0.04630808895981801,0.0,-0.0,0.012282799905655496,0.0,0.21677645805392923,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.1697531495819604,0.0,-0.3290344618754326,-0.0,0.0,-0.0,-0.0,-0.09008249939056573,0.0,-0.07031857508210737,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.05387660099188624,-0.0,-0.035932476377704935,-0.09321136701920724,-0.0,-0.01390853450619042,0.0,-0.0,-0.0,-0.09094330072253523,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
-0.0,-0.06651113125180162,-0.0,-0.049578508658093136,-0.0,0.0,0.0,-0.03071899003851195,-0.0,-0.08332404058283788,0.0,-0.0,2.352829726381364,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.05584845072019051,0.0,-0.0,-0.0,0.0,0.0,0.03902197957622569,0.0,0.0,-0.0,0.0,0.0,0.11189059461979103,0.029264976154256255,0.0,-0.0,-0.0,-0.07770785410670505,-0.0,0.07539054202211144,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.03930112183109903,-1.5179186401273255,-0.21455609379923668,-0.0,0.0,-0.0,0.0675735493696488,-0.0,0.0,0.013641651523560552,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.07966376871834185,0.0,0.0,0.0,0.17138795690492675,0.0,0.0,0.0,0.0,-0.0,-0.0,0.02873601359656316,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.06486876799190587,0.0,0.0
0.0,-0.0,0.053147532577347355,-0.0,0.0,0.15242444335082425,-0.0,-0.0,-0.0,-0.0,0.0,-0.02887505214990258,-0.0,2.8523663817063527,-0.5604530788367269,-0.0,-0.0,-0.0,-0.13027330052326352,0.0,-0.06356471891580563,-0.0,-0.05715953733076377,-0.0,-0.0,0.0,-0.0,-0.0,-0.08557880945603887,-0.0,-0.0,-0.0,-0.0,-0.044030211287455344,-0.0,0.002759999026078985,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.12163943629971552,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.17980196331551468,0.0,-0.0,-0.0,-0.3867179661898422,-0.5071316476629737,-0.8908391841463296,-0.0,-0.0,0.0,-0.12634826278246458,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.06091814166651811,-0.1517157005681507,0.0,0.0,-0.0,0.24346958123985463,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.05137523745637432,0.0,-0.034663188340843115,-0.20909910661743447,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0,-0.05989069604448002,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.5604530788367269,2.497840603709865,-0.0,0.0,-0.0,-0.0,-0.0,-0.2557127921139209,0.0,-0.0,0.19898201862210188,-0.0,0.05352821876621274,-0.0,0.0,-0.006150986303011861,-0.015695205634456363,0.0,-0.0,-0.0,-0.0,-0.0,0.17250729497481476,-0.0,-0.038827052503818495,-0.0,-0.0,-0.022204411164925567,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.05149412610783588,0.0,-0.0,-0.0,-0.3089861722941733,-0.0,-1.0459086575822487,0.0,-0.08422736565772605,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.07837793301800032,-0.10315474445075055,-0.0,0.08268795337582548,0.0,0.0,0.08136721560456966,0.0,0.0,0.0,-0.0,-0.0,-0.01569967816047999,-0.01283249096283658,0.07323229459272648,0.0,0.0,0.0,0.10482156790440532,0.06127059344424939
-0.2372009854266829,-0.14125896962466156,-0.0,-0.0,-0.0,0.16489723785441843,-0.31469474945771225,-0.08558815950993398,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.3365059662198644,-0.0,-0.5312998179893131,-0.15680608258559994,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.04453782423583288,0.0,-0.17997202114717809,-0.1811362836502101,-0.0,-0.0,-0.0,-0.09064356225642531,-0.0,0.0,-0.0,-0.0,-0.1328592015840241,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.01721121150448769,-0.0,-0.052868440909116576,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0185956600022313,0.0,-0.23593914439986463,-0.0,-0.15991549499674193,-0.0,-0.0,-0.0,0.0,-0.0049183958750802165,0.0,-0.13500404482449083,-0.0,-0.1538846138292987,0.0,0.0,0.0,0.3141657511281173,-0.0,-0.0,0.09247660558666515,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.2106199756095776,-0.0,0.0
0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.24825467948665828,-0.0,-0.0,0.0,-0.0,2.4861584966147188,0.0,-0.18371007037771944,-0.0,-0.0,0.22952493410151392,0.01133641429034102,-0.6001639816215041,0.0,0.0,0.030996230765845213,-0.0,-0.06114345720771985,0.18204089325640535,0.05849262992475255,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.1912121893411634,0.07050240174290288,0.0,0.0,0.0,0.0,0.0,0.0,0.27490505232552115,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.032588603222730265,0.0,-0.0,0.0,0.0,-0.0,-0.031491805450501224,0.0,0.0,-0.29066173441508386,-0.0,0.0,-0.0,-0.0,-0.0,0.1131687413245598,-0.31819558245048646,0.0,-0.03647129365064079,-0.0,-0.0998614182156193,-0.037936399945458145,-0.4073937529389268,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.12712414252292817,0.0,-0.0,0.03883646546910942,-0.0,-0.0007778312979304489
-0.0,-0.11805887351725095,-0.0,0.0,-0.0,0.007801919006484832,-0.0,-0.28296717149865225,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.5312998179893131,0.0,2.999699890755679,-0.20629738436096107,-0.173503977381485,-0.0,-0.1572987277583337,-0.07441094840094264,0.0,0.0,0.0,0.0,0.0,-0.0,0.007233246444632869,0.0,0.0,0.0,-0.5396043695225908,-0.0,-0.003795528127606404,-0.0,0.0,0.0999655340886563,-0.0,-0.0,-0.0,0.0,0.0,0.023697678017775843,0.0,-0.0,-0.0,-0.06109267310837546,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.2017095205640838,-1.1500986747551964,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.1257138510519555,-0.0,-0.08538741619745217,0.0,-0.0,0.22203169503902395,-0.0,-0.0,0.0,0.0,0.2329222556270825,0.0,0.0,0.0,-0.003121883190539484,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.16765833538730532,-0.0,-0.15734062617747174,-0.0,-0.13027330052326352,-0.0,-0.15680608258559994,-0.18371007037771944,-0.20629738436096107,2.545293686418769,-0.0,-0.38222149289760793,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.17282343864315988,-0.0,-0.0,0.0,-0.0,-0.0,-0.0030557160104931883,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.016244956457160734,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.028879066055682044,-0.0,-0.0,0.06257729290191409,-0.0,-0.041137927645948966,-0.0,0.0,-0.9768508143587893,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.10724453991825762,0.09837153346162976,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.04828383082772369,0.0,0.0,0.141432638962467,-0.2164740706194015,0.0,-0.0,0.0814274179188712,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0
-0.017300574300031415,-0.05724188465455,-0.0,0.04749445680585696,-0.0,-0.2252875357474237,-0.08692344612164113,0.0,-0.0,0.045645937416298826,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.173503977381485,-0.0,1.9570384808432035,-0.0,0.10894144984294361,-0.007100808738124625,0.0,0.0,0.11744091349015644,-0.0,-0.0,-0.05153941058241473,0.1876253623061671,0.0,-0.0,0.0,-0.0,-0.0,-0.041106757205401606,0.0,-0.0,0.0,0.0,-0.4512810122956288,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.3568940990116325,-0.0,-0.28259409963156523,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.19555187601334256,-0.004008902347712099,-0.0,-0.0,-0.0,-0.41050012949121695,0.0,-0.224478336808692,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0742413290171246,0.0,-0.0,0.0,0.0,-0.11266456308559568,-0.0,-0.0,-0.0,0.0,0.0,0.15868428525927633,0.0,0.0,-0.12105136361326035,-0.0,-0.0
-0.01986211394614992,-0.0,0.09418406569988824,-0.0,-0.0,0.0,-0.04373680032510408,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.06356471891580563,-0.2557127921139209,0.0,-0.0,-0.0,-0.38222149289760793,-0.0,2.3155535773898275,0.20154730277936428,-0.0,-0.0,-0.0,0.0,0.0,0.029346891814728,-0.016452144271948417,-0.05287953400522034,0.051283679703575745,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.008078597472775362,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0822895189232729,0.0,-0.0,-0.023422985169558312,-0.0,-0.0,0.0,-0.23010233483636783,0.0,-0.0,-0.1346474120927987,-0.0,-0.0,0.0,-0.0,0.0,-0.231318405831411,-0.35999911855944644,-0.0,-0.0,-0.3114807064321835,-0.13044556139088836,0.0,-0.4114941164263388,0.044216107853282414,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.08212871312118297,0.0,0.0,0.0276267161564916,0.0,0.0,0.010808147968781948,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.13452238072282172,0.0,0.0,-0.0,0.0,0.0,0.0
0.11475823658146254,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.001968226899241242,0.08655606400072297,0.17550663452809717,0.0,-0.0,-0.0,0.0,-0.0,0.22952493410151392,-0.1572987277583337,0.0,0.10894144984294361,0.20154730277936428,2.823499013407153,-0.0,0.0,-0.0,-0.12482705689996168,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.22392653660200015,-1.3023703994697415,0.0,-0.0,0.14218593229734852,0.0,-0.2040193442983285,0.0,-0.0,-0.030539566620081934,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.08846926135119595,-0.003689986254731427,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.1855687637843657,-0.22278177365080784,0.1288024944196764,-0.0,0.08201975015166606,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.023284008289997056,0.0,-0.056231292056118175,0.34548071153158705,-0.0,-0.0,-0.0,0.05289051981971268,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0129549835422481,0.26619225781378025,0.0,0.0,0.27314027920526335
0.03679094785479716,-0.0,-0.0,0.0,-0.0,-0.021111920073516983,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.05715953733076377,-0.0,-0.0,0.01133641429034102,-0.07441094840094264,0.0,-0.007100808738124625,-0.0,-0.0,1.5787439045459115,-0.0,-0.0,-0.0,-0.18103392571157312,-0.0,-0.0,-0.07916600482903094,0.0,0.0,0.0627166633472352,-0.0,-0.16687116670781724,0.0011716145504592785,0.0,0.0,0.02964873772585345,-0.05039092485858169,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.1112642607696982,-0.0,0.2577963894899906,0.0,-0.0,-0.0,0.03741528652630551,-0.05004194523454139,-0.0,-0.0,-0.1539956697010328,-0.0,-0.0,0.029117824028192994,-0.0,-0.0,-0.10406196640152436,-0.0,-0.0,-0.0,-0.0,-0.02047985009467404,-0.0,-0.10201370836915014,-0.0,-0.19892084821263767,0.0,0.0,0.0,-0.10098000616022385,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.10990061015002088,0.0,-0.2134022606939777,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.10844378300418667,0.0,0.0,0.07248483267995222,-0.0,-0.0,0.3029000559809
0.09931707502115757,0.0,-0.0,0.0,0.0,0.048255706590015365,-0.12466042337150691,0.0,-0.0,-0.0,-0.0,-0.1841302610894981,-0.0,-0.0,0.19898201862210188,-0.0,-0.6001639816215041,0.0,-0.0,0.0,-0.0,0.0,-0.0,2.5647586905610704,0.0,-0.0,0.0,-0.09746074787448179,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.06536554271493081,0.0,0.0,-0.0,-0.0,0.08311736154766182,-0.0,0.0,-0.0,0.0758654302360031,0.0,0.0,0.18771598937643713,0.0,0.0,0.0,0.0,0.0,0.16444776997526975,0.14132492947458403,0.0,-0.0,0.0,-0.0,-0.061943596074485456,0.0,-0.0,-0.0,-0.35348163829456286,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.056075943261328455,-0.0,-0.6674759975580675,0.0,-0.12696905430917055,-0.0,-0.0,-0.0,-0.17634835303674984,0.105019597302315,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0923675128630804,0.11581268605186903,0.04879999541019899,0.0,0.0,-0.14127053621684504,0.0,-0.0,0.29465540529477474,-0.0,-0.0
-0.14061757129143032,-0.0,0.020303606721442668,-0.07017678480217085,-0.0,0.0,0.0,0.07437793733558169,0.0,-0.21694611681444648,0.1124071084810185,-0.1870519079285064,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,2.1393781123379085,-0.0,-0.09992342171526694,-0.0,-0.0,-0.0,-0.38398573658260093,-0.21336586156114704,-0.0,-0.0,0.0,0.1992706602848165,0.025424640820851767,0.0,-0.0,0.0,0.07432874978212631,-0.2563916186442342,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.1795871651703911,0.0441484198471764,-0.012887377017534684,-0.11463693060067257,-0.22346991206333888,0.0,0.0,0.05648580213389627,0.0,-0.0,-0.19642140120535945,0.04638612173636013,0.05797149641722485,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.05546936806914407,-0.0,-0.0,-0.0,0.06469568021372586,-0.0,0.0,-0.106938842723573,-0.06780550666637955,-0.05596025785784825,-0.0,-0.0,-0.0,-0.0,-0.04015151390030836,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.36302831640634975,-0.0,-0.2342030692535208,0.0,-0.0,0.0,-0.30498808288014284,0.0,0.0
0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.005614941152448495,-0.0,0.0,0.0,-0.10052086830718196,0.0,0.0,0.05352821876621274,0.0,0.0,0.0,0.0,0.11744091349015644,0.0,-0.12482705689996168,-0.0,-0.0,-0.0,2.0478171322189054,-0.0,-0.0,0.0,-0.05170484100019664,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.03083675169882641,0.0,-0.06274845074256444,0.010312647939155968,-0.0,-0.0,-0.03493860723298978,0.15801751207801937,0.0,0.0,0.08691947835499148,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.2102739232615844,-0.0,-0.1659570600007018,-0.11301623479302356,-0.3363470010959839,-0.0,0.0026439422200907905,0.0,0.0,-0.0,0.19945809731556563,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.03190023877283504,-0.0,-0.5592621234507446,0.0,-0.31138140946875276,0.0,0.0,-0.0,0.0,0.0,-0.14315034532020224,-0.0,0.0,0.0,-0.2128163887868353,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.3605820331537328,0.0,-0.0,0.0
0.0,-0.0,-0.0,0.0,0.0,0.0,0.013549638879381112,0.14755098863379013,0.045342986998714085,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.030996230765845213,0.0,0.0,-0.0,0.0,-0.0,-0.18103392571157312,0.0,-0.09992342171526694,-0.0,1.8621132380342444,-0.4283265305257728,-0.2007097211035064,-0.0,-0.09073064796075486,-0.0,-0.0,-0.0558683620686701,-0.2765657891546024,-0.0,-0.07624759635599665,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.026217116266295328,-0.0,-0.0,-0.14815751076888917,0.0,0.0,0.0,-0.0,0.09899074921933407,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.29386793534719485,-0.0,-0.0,0.0,-0.0,0.04064445583111357,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.2577902777414847,0.0,-0.005240618080747085,-0.0,0.0,-0.0,0.01825120538406639,-0.0,0.0,0.023453647777684484,0.0,0.0,0.0,-0.0,0.1608375079782925,-0.0
-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.06796887254642939,-0.0,0.0,0.0,0.0,-0.05584845072019051,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.029346891814728,-0.0,-0.0,-0.09746074787448179,-0.0,-0.0,-0.4283265305257728,1.8606673203492043,0.0,-0.0,-0.0,-0.007023792720309613,-0.0,0.0,-0.03607856465311296,0.0,0.0,0.0,0.23900090106027305,0.000759325728540687,0.0,-0.0,-0.0,-0.15674007496364417,-0.08135755779073503,-0.23199595901953132,-0.0,-0.0,0.0,-0.0,-0.0,0.0006866401627571144,0.25954301297082016,-0.0,0.14245731072456513,0.0,0.0,0.0,0.022524239259535048,-0.0,-0.053918578472118006,-0.0,-0.008428752499009191,-0.0,0.0,-0.0,0.09402698943925523,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.2676277211176896,0.0,-0.2153088785464237,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.44199423361658335,0.0,-0.022071931267086127,0.08164413619932691,0.0,0.015319667944228251,0.18886419309906205,-0.0,0.0,0.0,0.0,0.0,-0.0
0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.02688538222257824,-0.0,0.0,-0.08557880945603887,-0.006150986303011861,-0.0,-0.06114345720771985,-0.0,-0.0,-0.05153941058241473,-0.016452144271948417,0.0,-0.0,-0.0,-0.0,0.0,-0.2007097211035064,0.0,2.1820720048334192,-0.0,0.08800806153558594,-0.0,0.0,-0.32173021705822924,-0.0,-0.009686845365832144,-0.6728633518138554,-0.0,0.0,-0.09489409236335505,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.1501223414567749,-0.0,0.0,-0.0,-0.0,0.10673674316561658,0.04196788719581337,0.0,-0.11062527021242832,-0.0,-0.0,0.0,-0.07718810430015392,0.0,-0.09372917189199592,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.6461513379529604,-0.0,0.0,-0.03441754579140343,-0.0,-0.0,0.0,0.0,-0.25946952439897675,0.01397740811085328,-0.10846141983549588,-0.0,-0.2518495602883116,-0.057104869272531146,-0.0,-0.05701129873608175,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.3132167894084661,-0.0
0.0,0.08858273839605733,0.07169624753028393,-0.1296440448612657,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.015695205634456363,0.04453782423583288,0.18204089325640535,0.007233246444632869,0.0,0.1876253623061671,-0.05287953400522034,-0.0,-0.07916600482903094,0.0,-0.0,-0.05170484100019664,-0.0,-0.0,-0.0,1.4202267493567284,-0.010576429314951369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.013153110061243804,0.11216927536198228,-0.11105588457127692,-0.0,-0.0,-0.0,0.0,-0.155540788705008,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.12576490811628147,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.07844472823867754,-0.0,-0.20171421891980384,-0.0,0.01298433431842084,0.0,0.0,0.0,0.0,-0.0,0.0,0.05815871333669736,-0.2970514224269499,0.11307253354436272,0.1000175208808349,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.2215242226688372
-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.025522301993105546,0.0,-0.0,-0.0,0.1568084292173259,0.0,-0.0,-0.0,0.0,0.0,0.05849262992475255,0.0,0.0,0.0,0.051283679703575745,-0.0,0.0,0.0,-0.38398573658260093,0.0,-0.09073064796075486,-0.0,0.08800806153558594,-0.010576429314951369,1.4587838755972746,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.12324966697523938,-0.001914558027181518,-0.22867087220648616,-0.0,0.0,-0.0,0.0,-0.0,-0.14917665877223,-0.0,-0.0,-0.0902730425382492,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.01905092648486741,0.04589236725951054,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.009987221779836828,-0.0,-0.0,-0.12025402792853286,-0.384730881210565,-0.0,0.0,0.13424670664842567,0.0,0.0,0.0,0.05556240698973615,-0.0,-0.0,0.0,0.08764666291854396,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
-0.08730997543652903,-0.0,0.013987016529479876,-0.0,0.05363741484237967,0.0,-0.0,0.0,-0.0,-0.0,-0.006474020620101789,-0.0,0.0,-0.0,-0.0,-0.17997202114717809,-0.0,0.0,-0.17282343864315988,-0.0,0.0,0.0,0.0,0.0,-0.21336586156114704,0.0,-0.0,-0.007023792720309613,-0.0,0.0,-0.0,2.4424136456325902,-0.0,0.0,0.0,0.0,-0.0,-0.2998447180965369,0.0,-0.0,-0.0021132677782592303,-0.0,-0.0,-0.0,-0.0811587367748271,-0.0,-0.0,-0.0,-0.0,-0.010444185641726736,-0.20810530420500553,0.0,-0.0,-0.0,0.15974450484992303,0.0,0.0,0.0,0.0,-0.008867278759883114,-0.0,0.0,0.0,-0.17627518027393682,-0.0,0.0,-0.0,-0.038022803459752674,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04151628764001243,-1.1926587996987579,0.0,-0.0,-0.21187373339743937,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0563600301380815,-0.16436927289673436
