1.669998460666359152e+00,-0.000000000000000000e+00,-4.644949950983480180e-01,-0.000000000000000000e+00.1,0.000000000000000000e+00,-0.000000000000000000e+00.2,0.000000000000000000e+00.1,0.000000000000000000e+00.2,0.000000000000000000e+00.3,0.000000000000000000e+00.4,-1.588424621043167950e-01,0.000000000000000000e+00.5,-0.000000000000000000e+00.3,-0.000000000000000000e+00.4,-0.000000000000000000e+00.5,-3.016590526346984991e-01,0.000000000000000000e+00.6,0.000000000000000000e+00.7,0.000000000000000000e+00.8,-0.000000000000000000e+00.6,0.000000000000000000e+00.9,0.000000000000000000e+00.10,-0.000000000000000000e+00.7,1.851075921383188091e-02,0.000000000000000000e+00.11,0.000000000000000000e+00.12,0.000000000000000000e+00.13,7.368469799511832841e-02,0.000000000000000000e+00.14,-1.898490409661576783e-02,-0.000000000000000000e+00.8,3.932422231551701078e-03,-3.733694194195782273e-02,0.000000000000000000e+00.15,0.000000000000000000e+00.16,0.000000000000000000e+00.17,0.000000000000000000e+00.18,-0.000000000000000000e+00.9,-0.000000000000000000e+00.10,-0.000000000000000000e+00.11,0.000000000000000000e+00.19,-0.000000000000000000e+00.12,0.000000000000000000e+00.20,-0.000000000000000000e+00.13,0.000000000000000000e+00.21,-0.000000000000000000e+00.14,-1.001686330111165035e-01,8.166205223790891365e-03,0.000000000000000000e+00.22,-0.000000000000000000e+00.15,-0.000000000000000000e+00.16,-0.000000000000000000e+00.17,-3.237525076975001914e-01,0.000000000000000000e+00.23,0.000000000000000000e+00.24,-0.000000000000000000e+00.18,-0.000000000000000000e+00.19,4.936581427363220115e-02,-0.000000000000000000e+00.20,-0.000000000000000000e+00.21,-0.000000000000000000e+00.22,-0.000000000000000000e+00.23,-0.000000000000000000e+00.24,0.000000000000000000e+00.25,0.000000000000000000e+00.26,-0.000000000000000000e+00.25,-0.000000000000000000e+00.26,0.000000000000000000e+00.27,4.077550107982188393e-02,0.000000000000000000e+00.28,1.257974266693342724e-01,-0.000000000000000000e+00.27,-0.000000000000000000e+00.28,-0.000000000000000000e+00.29,0.000000000000000000e+00.29,-0.000000000000000000e+00.30,1.359109363086322131e-01,0.000000000000000000e+00.30,-1.171571548377699085e-01,0.000000000000000000e+00.31,6.380324597607292536e-02,6.845746443704647799e-02,0.000000000000000000e+00.32,-0.000000000000000000e+00.31,0.000000000000000000e+00.33,-0.000000000000000000e+00.32,0.000000000000000000e+00.34,2.021331510604530146e-01,0.000000000000000000e+00.35,4.689303157761692126e-02,-0.000000000000000000e+00.33,-0.000000000000000000e+00.34,-2.403806822429436010e-02,0.000000000000000000e+00.36,-0.000000000000000000e+00.35,-0.000000000000000000e+00.36,-0.000000000000000000e+00.37,1.198099253375788653e-01,-0.000000000000000000e+00.38,-0.000000000000000000e+00.39
0.0,0.3063228480751686,-0.0,0.007159594837985223,0.07061272202931629,0.0,0.0,-0.0,0.011738139947761779,-1.0241561800046792,-0.28050938806929204,3.251541983231063,-0.14704306022453012,0.0,-0.0,0.0,-0.4478404636649063,-0.0,-0.0,0.12447289972571264,0.06950143762300681,-0.0,-0.0,-0.8892880051675267,-0.0,-0.023865923911122865,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.2376378429723884,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.1397177245536292,0.0,-0.0,-0.0,0.11131638007594408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.30499504131103583,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.1417190813977268,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.10537691855431187,0.0,0.2803743592940881,0.0,0.0,0.0,0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.06522377597345816,0.0,-0.0,0.0,-0.01695341967429889,0.0,-0.04527279794198428,-0.0,-0.14704306022453012,2.965218585435795,-0.0,-0.0,-0.0,-0.7638017845376934,-0.0,-0.3589293411825862,0.2555329828536525,-0.0,-0.5528289040850053,-0.0,-0.0,-0.0,-0.05941436946458148,-0.05079152256548118,-0.0,-0.04312837340510429,-0.09471911158909324,-0.0,-0.0,-0.0,-0.2099646446534713,-0.05776322891401778,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.07741654851368035,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.005108672996488799,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.10432657819481617,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0635587128863735,0.0,-0.0,-0.0,-0.0,-0.0,-0.34757114536832334,-0.0,-0.0,0.0,-0.339138442700782,-0.06578752076798855,0.0,-0.0,0.0,-0.0,0.2506873562013889,-0.0,0.0,-0.14595626978988613,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0231236717382526,0.05624762643512591,0.0,0.0,0.0,0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,4.204805616962264,-0.45293289445184504,-0.0,-0.22447637023935335,-0.0,-0.5506102820240829,0.0,-0.10896212663419497,-0.0,-0.7652150967857526,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.14984803015413078,-0.14183823985733748,-0.0,0.0,-0.0,-0.0,-0.03337575297991765,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.019960507972496495,0.0,0.0,-0.040113324983000166,-0.06702804545198084,-0.0,0.011755046439807655,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.7435717021310276,-0.0,-1.0440199666903207,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.12438750288402974,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032034263135257396,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.2715349384745393
-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.45293289445184504,4.2289255319097006,-0.0,-0.03062685311482173,-0.0,-0.0,-0.2047729760681107,-1.3587533856090863,-0.0,-0.7584252392442602,-0.0,0.0,0.21959410827538167,0.0,-0.0,-0.04580601358218877,-0.4066359637880936,-0.38613870031516057,0.0,-0.03507100785619688,-0.15880861067340052,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.00014378339238234127,0.006818226192773038,0.0,0.0,0.11273655551293375,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.09705311355361591,0.0,0.0,-0.03066076847736696,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6945907978371126,-0.0,-0.0,0.0,-0.12805273977552015,-0.0,-0.0,-0.2034346096260699,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0057594114055998825,0.0,-0.0,-0.0,-0.0,-0.0
-0.3016590526346985,-0.4634104829244185,-0.0,-0.4549067971743163,0.0,-0.0,-0.13335978786188793,-0.2451945470168073,-0.0837584918075554,0.0,0.0,0.0,-0.0,-0.0,-0.0,2.433473105681091,0.0,0.0,-0.0,-0.10337807580750263,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.03209148817085425,-0.0,-0.3807535336233834,-0.0,0.0,-0.0,0.0,-0.023710234054169416,-0.07666271115580787,-0.3077648022093656,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.09796917874176371,-0.10022942905748156,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.028772237761074296,0.0,0.0,0.0,0.09248810488936017,-0.0,-0.0,-0.14987593678881617,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.07215459401126152,-0.1121396327762792,-0.0,0.0,0.0,0.0,-0.0,-0.03890894987105664
0.0,0.0,-0.0,0.0,0.2056046981227346,-0.0,0.0,-0.0,0.0,-0.15248697014742357,-0.05358405939938155,-0.4478404636649063,-0.7638017845376934,-0.22447637023935335,-0.03062685311482173,0.0,4.032252697757242,-0.0,-0.6482500013410333,0.09924697978755437,-0.0,-0.0009900229785747042,-0.0,-0.38242400240099367,-0.0,-0.0,-0.0,-0.0,-0.39643099590258607,-0.0,-0.0,0.0,-0.0,-0.027108415569474943,-0.0,0.0568843234959583,-0.0,0.0,-0.049845620633048336,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.007980134196785832,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.5822404635353193,-0.4427362672766489,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.13822499039706207,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.08699421608348228,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0680201288469338,-0.0,0.0,0.0568489078820525,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.6220259529520437,-0.0,-0.0,0.0053745667430156125,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,4.737476748317338,-0.0,-0.5349140926888848,-0.6239338679202877,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.4367053795398168,-0.0,-0.0,-0.0,0.0,0.0,0.04603690416025743,-0.9243581411542106,0.0,0.0,0.03310447091477189,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.003504556789609949,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.1508919924636931,-0.0,-0.0,-0.002742532502473784,-0.0,-0.9818082436832841,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.04703198133092856,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.02953138735727757,-0.0,0.0,0.0,0.07619615043262998,0.0,-0.0,-0.0,-0.0,0.0
0.0,-0.0,-0.0,-0.0,0.17199426405737064,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.3589293411825862,-0.5506102820240829,-0.0,-0.0,-0.6482500013410333,-0.0,3.575893424890781,0.0,-0.0,-0.0,-0.12590517471796955,-0.0,-0.2411511515647976,-0.0,-0.0,-0.0,-0.114047419065066,-0.0,-0.0,-0.0,-0.0,-0.34685965759525705,-0.0,0.07849907950970739,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.050280854585761696,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.06273657420529977,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.18605437365809976,-0.0,-0.12947499144956487,-0.23920597319511344,-0.22836968800557567,0.0,-0.0,-0.0,-0.0,-0.2909891616785177,-0.0,-0.23483569742800217,0.0,-0.0,0.0,-0.0,-0.0,0.015983501327237266,-0.0,0.0,-0.0,0.39313527609277527,0.10932272014438152,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10805393435293432
-0.0,-0.020901604304227286,-0.015318655969598005,0.0,-0.0,-0.0,-0.0,-0.0,-0.07218724014792299,0.0,0.21465840113344445,0.12447289972571264,0.2555329828536525,0.0,-0.2047729760681107,-0.10337807580750263,0.09924697978755437,-0.5349140926888848,0.0,2.219462431389161,-0.07561560050546218,0.09657748028097475,-0.0,0.0,0.1061824626144934,0.014591585086248951,0.0,0.0,0.0,0.0,-0.0,-0.0984567539601279,-0.0,-0.0,0.0,-0.8312849001655063,0.0,-0.0,0.0,0.0,-0.05818348362462976,0.053440392445565046,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.036451073821766385,-0.0,-0.06705846841254133,-0.0,-0.0,-0.0,-0.0,-0.02244975261939723,0.0,0.0,0.0,0.0,0.06442423914943506,0.012343124274926953,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.027716007079815,0.0,0.008138386118908561,-0.0,-0.0,-0.0,-0.0,-0.0,0.11290744905340384,-0.0,0.09343239848055632,0.07060577276142971,0.10270465503069176,-0.23114144612539633,-0.0,-0.0,-0.0,0.02811736582556384,0.0,0.0,0.0,0.0,0.0,-0.18600058283882573,0.0
0.0,-0.001747746436353606,0.0,-0.0,0.0,-0.0,0.0,-0.016756098540608236,-0.18661475266017183,0.0,0.0,0.06950143762300681,-0.0,-0.10896212663419497,-1.3587533856090863,-0.0,-0.0,-0.6239338679202877,-0.0,-0.07561560050546218,3.938821458868505,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07557505378197507,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0026658963289828298,0.0,0.0,0.0,-0.0,-0.08039412280580957,-0.0,0.0,-0.0,-0.0,-0.4578176883017905,-0.0,0.0,-0.0,-0.10466108020815248,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.5480076473107763,-0.364150007148165,-0.0,-0.0,-0.0,-0.0,-0.038354822013368525,-0.0,-0.2155232610780645,0.0,-0.0,-0.0,-0.0,-0.017939263428183527,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.118793065122576,0.0,0.0
0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.06871167361453955,-0.0,-0.5528289040850053,-0.0,-0.0,0.0,-0.0009900229785747042,-0.0,-0.0,0.09657748028097475,-0.0,2.4752228178785303,-0.0,-0.19470941457627483,0.0,-0.11745584826650744,-0.0,-0.0,-0.02960067237672216,-0.0,-0.0,-0.0,-0.0,-0.0,-0.45145613855735606,-0.0,-0.0,0.029958171096041035,0.0,0.0,-0.19694233972955333,-0.1499883333815225,-0.24571128242784743,0.061911785852021096,-0.0,-0.0,-0.37594667060967807,-0.412973821248656,0.0,-0.0,0.0,0.0,0.0,-0.0,0.04553296523149845,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.17316421841620647,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.049361106208790674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0,-0.06030135150875838,-0.051446961466234085,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.7652150967857526,-0.7584252392442602,-0.0,-0.0,-0.0,-0.12590517471796955,-0.0,-0.0,-0.0,3.0311620375656934,-0.0,-0.0,0.0362505157038924,-0.0,-0.0,-0.0,-0.43673749992569594,-0.001486640250041562,-0.16026991485514713,-0.0,-0.0,-0.0,-0.0,-0.0,-0.016730304844300204,-0.058190016234656326,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.16150836491689227,-0.3876337389012848,-0.0802056495609283,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.05374571210887153,-0.0,0.0,-0.0,-0.025191724601026567,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.10442532674561127,-0.0,-0.0,0.02286515458802296,-0.0,-0.0,-0.0,-0.16860745620473125,-0.0,-0.0,0.0,-0.0,0.0,0.1913370368584712,0.0,0.07583079541405531,0.0,-0.3155391838587533,-0.0,0.0,-0.0,-0.0,-0.0,-0.08159627671683368,-0.0,0.0,-0.0,0.0,-0.0,0.0
0.01851075921383188,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0550344962223733,-0.04381346060290507,-0.8892880051675267,-0.0,0.0,-0.0,0.0,-0.38242400240099367,-0.0,-0.0,0.0,0.0,-0.19470941457627483,-0.0,3.025647115464374,-0.0,-0.020501883320688728,0.0,-0.0,-0.0,-0.0,0.2555505117889883,0.0,0.0,-0.0,-0.5078544599486596,0.0,-0.0,-0.0,-0.0,-0.0,-0.27329539754425125,-0.0,-0.3359499119633812,0.024122769445437207,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.19172600224761424,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.23442566618209745,-0.0,-0.0974511046094704,-0.12383747435678398,-0.0,-0.0,0.24803367915012584,-0.1878899101253568,-0.0,-0.0,-0.0,0.07411329864312396,-0.0,-0.0,-0.06088260100567416,-0.018156155236573216,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
0.0,-0.020857457560557957,-0.0,0.0,-0.0,-0.08495045746132758,-0.0,0.0,0.0,-0.2629191170200816,-0.10796197174506122,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.2411511515647976,0.1061824626144934,0.0,0.0,-0.0,-0.0,1.57706310592116,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0810276557374474,-0.05336934562447728,0.0,0.0,-0.0,0.0,0.04520602122308384,-0.2733616166847708,-0.0,0.0,0.186488345359678,-0.41237687836804143,-0.19020077728860207,-0.0,-0.0,-0.0,0.0,0.0,-0.0967389982048763,0.021305823362885376,-0.0,-0.0,0.13921258494801367,0.0,-0.2044216357654,-0.0,0.0,0.0,0.0,-0.0,0.0,0.08372134237834013,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.115961381358978,0.0,0.12232454111165626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.05592067671651408,-0.0,-0.023865923911122865,-0.05941436946458148,0.0,0.21959410827538167,0.0,-0.0,-0.0,-0.0,0.014591585086248951,0.0,-0.11745584826650744,0.0362505157038924,-0.020501883320688728,-0.0,1.755668589617098,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2153411390516266,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.12618510615060538,-0.6611685939199244,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.10027328999472392,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.00335526763300454,0.0,0.0,0.0,0.0,-0.2639982504252277,-0.09073440556915134,-0.0,-0.0,0.0,-0.0009073855976340035,-0.0,-0.0,-0.0,-0.0,-0.07787138484246947,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.055530586189218176,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.007765738402149285,0.0,-0.0,0.008221973940049636,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.07858939513171585,0.0,-0.0,-0.0,-0.0,-0.0,-0.05079152256548118,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,2.4913336768183343,-0.06778923537137814,-0.08412104820857039,0.0,-0.0,-0.0,-0.02597846629820543,-0.0,-0.620947209412805,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.1651147214852539,-0.018057115411857505,-0.0,-0.28199061901326616,-0.7388205922473159,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.045430769217898535,0.0,0.09950961353123004,0.0,0.07513132812980258,0.0,-0.0,0.0,0.0,-0.0,0.0,0.017707734500759343,0.13985103868503695,0.0,0.0,-0.0,0.08975496964952166,0.0,0.0,0.10198708753640053,0.04974849795731218,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.35416345902851987,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0173827396774043,0.0,-0.3231545026532168,-0.06039826000179098,0.0,-0.0
0.07368469799511834,-0.0,0.0,0.11956846212942368,-8.975003994589359e-06,0.0,0.07127437308149931,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.06778923537137814,2.793728148167944,-0.0,-0.30307780424860953,0.0,-0.16393862353346078,0.029551642863214104,-0.0,-0.2336048272110993,-0.0,-0.07328231685703454,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0013729842569687079,-0.08962781577621916,-0.06889797287691135,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.1292916648798199,-0.0,-0.10017817595943714,-0.0,0.0,-0.0,0.0,0.10249037963080884,0.0,-0.0,-0.0,-0.0,-0.32753613975663626,-0.0,0.0,-0.0,-0.11773673044328949,-0.0,-0.08792918371229147,-0.0,-0.0,0.17110793790489168,-0.0,-0.0,-0.0,-0.24904314810981396,0.0,-0.07391867783962307,-0.0,-0.0,-0.0,-0.0,-0.3063719455690141,-0.0,-0.08044711952444274,-0.7317872297678698,-0.0,0.0,-0.0,-0.03810555075525424,0.0,-0.0,-0.0,-0.0,-0.0768324666654856,-0.187615615308553,-0.0,-0.0
0.0,0.0,0.02776898125585125,-0.009824471642496276,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.04312837340510429,-0.0,-0.04580601358218877,0.0,-0.39643099590258607,-0.0,-0.114047419065066,0.0,-0.0,-0.02960067237672216,-0.0,-0.0,-0.0,0.0,-0.08412104820857039,-0.0,1.9741837915374945,0.0,-0.0,-0.0,-0.1403758115422618,-0.5121119615092516,0.0,0.0,-0.0270274243656251,0.0,-0.016032076973200658,0.0,-0.0,-0.0,0.0,0.08535689349502228,0.0,0.0,-0.0,-0.0001559232918035276,0.0,-0.1317486033970356,0.0,0.0,0.2216589476727696,0.0,0.05428994186710576,0.0,0.0,-0.0,0.0,0.07039452291238124,-0.0,-0.0,-0.13015354718240488,-0.1808573896801854,-0.0,-0.0,0.015074420254915276,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.049316317936726445,0.13297130233227808,-0.1780010784498199,-0.0,0.0,-0.0,0.0,-0.02496006191247663,0.0,0.0,0.11736571872045268,0.0,-0.10624476844940065,-0.0,0.07549943287983438,-0.0,0.0,0.0,0.13038319975938795,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
-0.018984904096615768,-0.0,-0.0,0.0,-0.0,-0.0,0.1024627425871001,-0.0,-0.004930228969136337,0.0,-0.03706206971275163,-0.0,-0.09471911158909324,-0.0,-0.4066359637880936,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.43673749992569594,-0.0,-0.0,0.0,0.0,-0.30307780424860953,0.0,2.5299506046277926,-0.013861122645417412,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.021496704740996537,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.5415250703690545,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.055354671353300314,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.06528072134229011,-0.49921024141219533,0.0,-0.2624773710004759,-0.010276742796417033,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.08334545433160133,-0.022101410473506524,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0
-0.0,-0.0,-0.0748606893122343,-0.05292328853241317,-0.0,-0.046456506291836334,-0.28124405802205715,-0.0,-0.0,0.0,-0.0318553500930203,0.0,-0.0,-0.0,-0.38613870031516057,-0.03209148817085425,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.001486640250041562,0.2555505117889883,-0.0810276557374474,0.0,-0.0,0.0,-0.0,-0.013861122645417412,1.9156895447686328,-0.0,-0.37018707231174447,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.20355003324828128,-0.0,-0.0,-0.05741530956842604,-0.0,-0.0,-0.0,-0.004218561427099012,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.4239155938052148,0.08471750677775931,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.09643873324772137,-0.0,-0.480925521251543,0.0,0.15869285818682716,0.0,0.038244223168918845,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.021198136367200443,-0.0,-0.03491054793250326,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.003932422231551701,-0.23945199271086556,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0984567539601279,-0.0,-0.0,-0.16026991485514713,0.0,-0.05336934562447728,0.0,-0.0,-0.16393862353346078,-0.0,-0.0,-0.0,2.430792192488298,-0.0,-0.0,-0.0,0.0,0.0,-0.1259034052426092,0.0,-0.0,-0.0,-0.08757778022371471,-0.0077119654894608385,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.3902824328265526,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.13271168062966113,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.030118613446527047,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.09599258176907084,-0.0,-0.0,-0.0,-0.0,-0.0,-0.669003093849375,-0.0,-0.0,0.0,0.0,0.0,0.0,0.04768055111152278,-0.0,0.0,0.0,-0.0,-0.6509959066410204,0.0,-0.2028929578277492,-0.0,0.2175491385775331,-0.0,0.0,-0.0,0.0
-0.03733694194195782,-0.0,-0.0,-0.0,0.08087585182129299,0.0,-0.19160587420175404,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.14984803015413078,-0.03507100785619688,-0.3807535336233834,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.02597846629820543,0.029551642863214104,-0.1403758115422618,0.0,-0.37018707231174447,-0.0,1.8438173811210927,-0.09851850106958579,-0.0,-0.0,-0.0,-0.1374914931399145,-0.24779668874120803,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.04220012427788286,-0.0,0.0,-0.014061118022432165,-0.20564624799902104,-0.19499531502145467,-0.028631746923451357,0.0,0.17410645749364004,0.0,0.0,0.0,-0.0,-0.03400404706246447,-0.0,-0.001022266299873902,-0.0,-0.0,-0.0,-0.03266532696137912,-0.0,0.0,0.0,-0.0,-0.0,0.044041118617806026,-0.0,-0.0,0.0,0.2139263577428796,0.0,0.010020229355179686,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.030531240212680204,0.0,-0.0,0.0,-0.01819703987632089,-0.0,0.0,-0.040798229256219926,-0.0,0.034104735424212024,-0.04755198511132396,0.0,-0.0,0.0,-0.0
