,Var0,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,Var97,Var98,Var99
Var25,18.58642908837728,19.971292715516825,19.39291796195672,21.46920271226298,21.074876266873797,20.81366658905235,20.572849799112195,20.860033514329785,22.093956121293992,18.895116755551566,16.694787632767575,15.788932067387183,22.854224107111737,22.03856838131837,21.862150904354586,20.124771318736006,19.66624927754254,22.357446152827954,20.37454017691201,22.52789283117589,21.52764775369982,16.53675581110856,17.709558460607475,18.890249808577845,17.382357951736253,0.0,16.58358649401531,15.729922870757509,22.283027504457472,15.674361080266857,19.475072112465437,18.483009591195206,21.933713564072196,22.41239946069272,15.665636005038243,23.107531410636287,20.81403212098408,20.28849625903266,19.4207655689869,20.123208933576645,23.03065057885353,11.402679824143872,13.63349401467772,19.499900744507652,18.83731914079147,19.422493638044095,19.11874433586076,19.539909552706455,21.973201749389805,23.653025500319593,19.132447961571344,20.895413718215956,22.155222005779866,22.6345034059437,20.20794918369783,21.16577944784006,21.46479433059072,22.122108015867216,20.40295120810069,19.69500873320013,18.047674083477713,23.230920492252128,22.971088269978473,23.071288177438973,22.642156140502397,21.327692129396777,22.043818394934675,22.840800375361837,23.013434662866164,22.86993717500415,22.85506733190062,19.347726538420503,19.457282252937866,21.455293952990647,20.77044100392275,15.953146272058502,21.975624834356395,16.383915935224984,19.481746293906223,20.011030916817123,22.05915057217945,24.341044463464232,17.635337092780137,18.393989077754874,18.44703157615849,21.468898508128756,20.870351828211188,16.325350241947113,23.339938963219158,23.121781358931692,22.432053236535733,22.11862828826066,21.82691032366483,15.72153653534968,13.977783530749575,19.464960755062236,18.844400081601037,20.560935348020358,21.858119090008422,23.5541574659731
Var26,20.122172839465037,20.58222210095833,21.188528472168677,22.620813409694648,20.05022544723335,21.82565175839525,24.299714414892254,24.096084075671467,22.931753599334094,19.640303414082844,21.922275879931874,19.38244387883217,20.904093260329237,17.916672854421478,17.556333021939412,21.16411956368014,19.438564102203582,23.081769208012542,21.68003426974352,16.498390307916374,17.583154392648517,18.720627618096827,12.146300942994479,15.125285695431115,19.43892372353456,16.58358649401531,0.0,9.557219127106162,18.31585353144384,11.61327804108026,19.463780917921063,16.380892305921186,16.55012558660399,19.754356606848713,10.146870343248656,20.0745329281416,13.951091974079466,13.891389821102928,14.124456480219767,19.732718182748496,18.06297601023201,16.20771325060666,14.141898415150658,17.21260575146084,9.763266106624513,9.41047870850856,9.635882855082805,10.20738211697775,22.591853340236874,20.147062847056283,20.522761735260282,20.1344983571077,22.26404280074146,21.303489836540123,21.488520555986533,23.19945989030415,24.92742221319565,23.4012018919817,22.155965151686917,22.569635431155717,19.39818998682819,22.68881371407287,19.606954946858796,19.79373020785329,19.411902176336564,16.495939638956596,24.6423343635132,22.2164302086909,21.8927168125039,24.230824826873643,18.817826906758302,20.744970397841954,14.979580315544805,22.656791294104384,21.188947526993207,18.902391602820277,18.469923776465112,12.73367297640571,19.518278515212952,16.069746672113908,17.470281864909644,22.4410796969479,10.751887598194182,17.98632634933864,8.196157940344989,13.774091605631929,15.219903861087653,10.895585583560326,19.74352068703085,22.134989317350573,19.22470711949843,20.514399818214834,19.755301073450433,16.23379711167633,15.48867704722035,17.885339350437224,10.080248962519953,11.913887827535438,23.83803419484132,21.508944342852104
Var27,20.73981764049691,20.817452654999304,20.73136488989862,22.767035631434815,21.19261787079353,22.016120953021964,23.3985214352794,24.353004623760327,23.718618606835708,19.135549786004567,20.634788659673166,17.338130304060055,19.86036983580204,16.32348815640386,16.059551357537305,22.298322615163126,19.077362479477685,24.27885236435422,22.086030359210085,17.933531957608217,16.979333909991176,18.988069816591874,12.142896732190822,16.099644978083557,18.005538245241603,15.729922870757509,9.557219127106162,0.0,17.607037812431646,12.828739047304966,18.217777359946503,17.406781556363235,18.549161781100327,21.87627616067512,13.59796649256749,21.651254013015873,15.769617344510458,15.885265711543605,15.880696689200578,21.123983144501324,20.282956808145244,13.313080461047331,15.290934301041622,15.24097845999181,11.797712541153846,11.224024139793965,13.511056933451076,13.13590203436464,22.840851850177746,21.330579568789005,20.58323725559232,19.4860528104184,22.28980134238021,21.21381346831584,21.420952349528232,23.10079400208403,25.002820768048345,24.213994606211813,23.129025900585532,22.30582785637436,19.982360598402437,21.950020787865807,18.837262075834097,19.059136659839513,18.519127092158335,15.13893325830287,24.66388334767497,21.786411577956237,22.776692582348172,24.970350013055928,18.382475033456192,20.69368229765784,13.663205089695321,22.686732074303222,21.686585014051445,19.18491432624026,18.398556433142378,10.00986650049926,18.2310844735105,16.553523593797024,19.50287177951725,23.528603292019422,12.046179606724492,18.835420214609062,9.471393204051187,15.513134345833373,16.04043926446995,6.572749619800012,21.25425233113233,23.11758118750503,19.053930801135788,20.371485340675324,20.36065098981057,15.630827841150031,16.883462733562546,15.794320700569633,10.36149665884741,12.730774599201895,24.093918523879207,22.173650696395345
Var28,24.038573398665754,24.127133631224655,23.75366779154065,22.63397971727295,22.654806009838893,22.717319696706344,21.115864207819005,21.280415050591575,18.664973986531585,21.4218332724589,22.661126102777768,21.612267004956646,14.66347347002298,12.688974925518465,12.5692199660001,23.75044968358581,14.529957739173497,14.796603160292396,14.510021925133016,9.419363813243102,11.029027210307797,17.749014055174875,16.226884807721888,16.491455785982218,22.412217647044564,22.283027504457472,18.31585353144384,17.607037812431646,0.0,18.791219022492683,19.191196686827205,21.281880384862507,18.009028229142682,13.91435970572204,19.171970732679924,14.685684941585286,13.23306983433233,18.597177236518554,20.722459723905846,21.423168653177115,14.933973412216712,21.82702659325316,21.1304635242523,20.282276212742026,17.97841294908065,17.633172021656566,17.759147505125267,18.48806781419406,21.22816898756949,13.894112178912163,23.841097486208874,22.966375499287064,22.44779908261737,20.80608733903712,23.31077600258427,21.874853505011487,21.754589665134752,19.129067853553043,21.83042934542042,21.55212256368388,20.203556443384823,13.779872374864084,9.770798550734641,12.51194786997458,10.544194329355639,13.52361501315344,20.168307815735517,9.959557146097074,11.107194692593158,15.122730936130003,7.1186164913487175,15.252272687701346,13.400150473056938,19.0925246730388,16.75530539086854,21.467809243188356,6.784155886155783,16.284438901098778,18.27180656252526,20.179065792397125,13.089844575129462,13.431518256489584,18.303702834005865,15.326891506322948,14.18805913695958,14.488297106182358,12.329329841186789,18.144088501862225,12.910763442812662,15.67873998609417,17.247052806764337,21.835435032509928,19.318943844022645,19.555062923030796,19.56853540478025,19.851848527098998,17.98419911933992,15.568077795265662,20.623749619223265,15.245061688566517
Var29,20.425119425336447,19.531863568483132,19.36347336690394,20.496807243051265,19.913226251666657,20.142039981175888,21.12781315347565,21.706034558814828,21.659300900254415,18.97309345035828,22.129014923665704,16.492730798591143,18.09040435082,15.484660663769336,14.976329528604607,19.524126465345276,16.6508716990313,21.938470349738402,19.484680134872466,19.009797029485117,15.470614388485139,16.457488087658714,8.849363042464773,14.71717355714481,20.012302270582143,15.674361080266857,11.61327804108026,12.828739047304966,18.791219022492683,0.0,19.556692642513752,17.235869182649793,18.320393304389256,21.1169238158573,12.482571569082564,21.17699684796009,18.11332004314052,17.474150754285077,16.517974980255175,18.043211138742947,20.118051165352774,17.819172113953268,14.636710702521901,20.337252518284828,16.17158930638235,13.818622469235882,14.603857636567737,14.017003621700377,22.009506488246277,22.436779837146663,19.819619065473777,18.756840904932105,20.446048396145358,20.14924375076657,19.91488010891253,21.202445534010266,22.35531570521037,21.802883375421356,20.99011853989711,21.605458703195826,16.227176937200174,20.25364302378087,18.11019275529245,17.092853260361935,17.29671742039195,13.944520452643125,21.76076548274012,20.436725691677175,21.301099149738473,22.295838558009535,17.738190736243894,17.990893510104993,11.739572582539255,20.38691959353061,18.761888637865265,17.913332017843825,18.994485755999612,9.345239668553818,20.134175048699756,17.57405019698519,18.50678619034956,22.900753773936465,15.775561577298799,16.928167704959115,13.908123110049626,16.928763430985107,18.76404475786591,15.139442859849652,21.574245893769614,22.186084185956997,20.339040687790384,20.5942487605622,20.616209839430834,17.931966318695423,15.72844037244848,21.042553394299418,14.759142118638607,16.42679777905988,22.407422502371997,22.97714643941899
Var30,19.54261234547126,20.626504327569357,21.526848350973538,21.146831344853915,21.60427939253703,21.887121921389557,21.250161756825463,22.00500919190466,21.889900764279883,19.202061525914157,19.41858749045568,19.63122065675114,19.175295540382294,17.33387510281414,17.508191385379686,21.038697641147362,19.12041966242364,20.38319597907531,18.866000979891652,18.755875931001377,17.55381835477281,17.94424315392052,18.827443326083312,20.62431045860852,17.98374104490567,19.475072112465437,19.463780917921063,18.217777359946503,19.191196686827205,19.556692642513752,0.0,18.97214821783804,17.17810075265134,19.869477189461104,18.73824651276634,20.83924193217393,21.057597365156074,18.207494980446203,18.552463788099285,22.350939240125868,20.19216923662253,17.667516444825477,15.944634723912792,16.499143483664202,15.64683260200464,18.26301037297697,17.78814844950824,18.944076754419893,21.96806405436068,21.003364634002775,20.214723276672007,20.853490282114343,20.261791036927384,20.95329920123329,21.691656233155918,21.68364776267417,21.575184872315347,22.56200538788418,19.45131176586829,19.361194996999075,19.863083812274855,18.68086135768925,18.397029945071022,17.94649546669535,17.244997489855837,17.876015566915804,21.8063241631988,19.193122842693136,20.656781343898356,20.658339826612494,18.400383162456237,18.653230512364708,17.57400917866578,21.583371565023896,21.51306221015667,17.53463604463473,20.191620712628115,19.407765601938777,10.2754093593971,19.83073429375104,21.36006750479922,20.413099555014416,16.766551241428665,19.84377981222557,19.388878586872583,19.07089870626191,21.055703141638464,18.45021064834479,21.483113223309985,21.110829551487186,17.64626633524814,18.85253063078578,19.70818835272378,13.327101378596769,17.053017543952453,17.322195895526246,18.959083476913417,18.515433475808727,21.97176969055326,21.40452091034443
Var31,16.606340271806424,17.168970074628618,16.908151268434473,17.31394484210129,17.752687085237355,19.168471161413628,19.54073394244038,20.614230052172363,21.629339439200262,15.47997313036169,20.183860566234678,18.480377635300442,19.23072082783741,18.349607946414515,18.987619228504474,15.749509992490596,20.913129128645224,22.761402087893263,21.029815860601136,21.97799373074177,20.96739761771603,18.19482427953093,17.237879875743317,19.44220756484539,17.266130214469904,18.483009591195206,16.380892305921186,17.406781556363235,21.281880384862507,17.235869182649793,18.97214821783804,0.0,15.780710839302154,21.9711705997697,16.671851071626286,22.12798628119961,19.363347772160907,13.107978338474007,15.622004690897775,19.03451100091055,21.709276916651653,18.507117745503383,16.769930712913997,19.604214180585917,16.29697089194069,18.433872616906115,17.51869971977358,17.792930639209303,22.01573881878065,22.352362649144077,18.378053479592765,16.195420376827084,16.87527785374945,17.768370554276007,18.70147339587112,19.879510693921368,21.097476666452053,21.81843749896331,17.99487259799761,20.906002509775128,19.54427200043835,22.00570073212957,20.97691757936105,20.72041329407744,21.167004156278207,18.726982028708722,20.62083769929716,22.478045565296156,22.357198438182685,22.894698051049314,21.661349808318604,19.848477082714876,18.944806507007243,20.367320677151316,20.92181452674517,16.830476952850248,21.801721476878598,17.80395520312145,19.15221681129632,9.74755181633637,20.929375371558894,23.139365737210294,17.070573915888954,18.283546775905783,17.718935653531744,18.764927410178817,19.91394046341851,17.112060085428066,22.193671344171342,22.429485912452062,17.003812047809223,16.508017906743724,19.759757548223348,17.029329759157847,17.437361537031,19.8178134904298,17.701557010203985,19.470288141218152,22.435513417925083,21.98112799669467
Var32,19.462120438015173,19.806632662314218,21.69527824600056,18.54489605121258,18.476463407795464,20.416484104586647,21.453179975237536,21.228566443049665,19.857692420919154,21.885132478205694,22.414954530841122,22.055441097935937,19.828355104720426,18.01765112879986,17.495782799965713,18.88566112947671,19.740594483477373,19.039080514120837,19.090196638417282,15.480880689620838,17.622481504451223,20.04403403120885,18.2146412089056,17.874778307873214,19.386095287023892,21.933713564072196,16.55012558660399,18.549161781100327,18.009028229142682,18.320393304389256,17.17810075265134,15.780710839302154,0.0,16.393858970765976,16.768553108448568,18.45094742634206,17.107744003071442,11.070748698681978,14.412513149280471,19.961286179182895,15.954930050187105,20.323179020696664,16.29171367497781,19.16898175956147,15.706033441671364,16.560782657875922,15.19549544218914,16.996584132510336,22.440111877969727,17.376385538407924,21.30713064612357,19.65475991316003,19.28384723159802,19.281362552038736,21.171473895731882,20.835406977496135,21.102106401655853,20.524663953495157,19.73552231313379,21.173679674815347,21.40151451172883,20.25262159862858,17.69411013140994,17.869229169236558,17.474587428557065,17.30425521952228,20.78338173303564,18.830628829332667,18.097642686247074,19.454993417733167,16.76335729670307,18.534708989051975,17.814808814018953,20.062515184361118,19.11669098048755,20.150008969986953,17.569511768041828,19.750561051371733,15.923818292767443,13.545354194819653,16.59838096275912,18.024999412788578,15.435139415596133,18.473905393450412,16.725441918388178,14.70598809454156,17.474147184916067,18.640490290664452,18.037480492038785,17.72042791681473,11.78541943966355,18.735399356035483,17.15940714043522,18.03962173094124,17.29796716030646,19.944681885777616,16.548874307642173,17.124197360664187,22.57541998882673,19.17115826139332
Var33,22.062139008465863,22.380462531245684,23.005376574248658,20.618686661566237,20.550106746080647,21.31372940583942,20.074617523015952,18.367910850299186,16.10947903279903,23.93977049674403,22.81817589302129,24.01911765209039,17.736720152664066,19.34251162419865,19.99670333656446,21.042798784708904,15.759669218607081,8.570830090776553,12.311049915604427,9.928075295582854,16.23468240674252,17.709895037223255,21.02263485500161,16.462227602867316,24.23717215903533,22.41239946069272,19.754356606848713,21.87627616067512,13.91435970572204,21.1169238158573,19.869477189461104,21.9711705997697,16.393858970765976,0.0,17.1072681199222,12.028656630290085,14.759362238576438,19.065798265908214,19.714075391638886,18.24691490675,9.586146717134854,22.724765279371027,18.43774465463905,21.815447210668804,18.18176336890702,18.487776871403103,16.171375698822303,18.56610177555951,18.941981084109717,11.696235495069569,22.893343417326758,22.825396471677234,21.981618188922614,20.835272880152303,22.015008164498195,20.433388375314138,19.143425920998798,16.095576197015124,21.76818942355735,22.01224035456161,20.745400730639464,16.062757983944653,15.449091079648625,18.79624099100835,17.386961898227284,21.014520178207857,18.39086958856205,12.587620829936222,8.817348206559926,11.096699866748715,14.427229837472199,14.150985463883815,19.795900208740825,18.311499011383514,16.647934992024634,23.349462898216082,12.778901872728314,22.136317586835048,19.407852524055716,21.339390375994615,10.375836525102404,9.177504082102798,18.430638510160993,13.893227534593906,17.968426825295754,13.852140925950895,14.666682838476985,22.3271411583533,10.960263520175312,11.851152533236338,19.207534388829583,23.19680867617074,18.38765772508195,20.80408080460344,18.177489075116597,22.280292003474422,19.172188904202912,17.8606444368196,18.664566315457275,13.485390598594993
Var34,18.614084116621147,19.376276840457987,20.688799689151292,20.53593499212905,19.1725913242677,21.8194925647352,22.366921466457867,21.773139384349243,21.984642869435355,20.896617714498888,22.22376489071584,20.08555928688924,19.91984728118145,19.15411024621664,20.028327584411,18.170295813713963,16.88517287289662,19.63358594092157,17.521953229972816,17.140521203137162,16.50058123621248,13.757805544188543,13.817631495895698,14.59468408856251,20.636333069124206,15.665636005038243,10.146870343248656,13.59796649256749,19.171970732679924,12.482571569082564,18.73824651276634,16.671851071626286,16.768553108448568,17.1072681199222,0.0,20.76311990260015,17.308927286260133,17.007118476948083,15.765832638104099,18.65034685311035,18.25394278103455,16.750489938532127,10.495485584889623,20.2281262278805,13.949427968005212,13.625219621413722,11.234712590453128,13.886946714951995,22.78963966378716,21.561188894848723,19.383048610252555,20.304070177037392,21.502602756760943,21.775934702184674,21.093794396880572,22.2310010346696,22.932805128233483,22.122115039130147,21.698661426380745,22.765313151103946,19.0320425237803,21.586113155275545,19.50008276947503,21.165413648896504,20.41985155174724,19.443917442565542,22.831294550269703,20.45183391635421,19.52773325638419,21.145111528922875,19.136071092276556,16.648729888026843,15.696485123312106,21.631404513163858,19.976645557597905,19.239331190870246,18.387903912564834,14.856013818366073,19.393920470643085,17.07033731856834,16.71228024986952,21.708121598253516,12.583666351876847,13.111056109395248,12.09427983129012,14.540242300456063,18.18450294753211,15.759000253845269,20.614248537011324,21.523749658750585,20.87350759328694,22.393899893389296,20.00725784317449,17.015801648845866,13.880400391635604,21.391460423449846,14.712379573385745,15.833729482181798,23.629824286930347,22.687570216430807
Var35,22.866906301228866,21.24210391993409,20.897072867713987,19.914598969836604,19.86659647082888,17.244738533384467,18.075757291325502,16.496703972132043,11.377809539303806,21.279964070151856,21.777700368684997,21.19940261812742,16.266437385642927,18.373813700285144,18.861939782113485,21.548385338372803,16.981356814629585,13.218200187577322,17.076116042002475,11.398580022808044,18.139623665267,21.781032951926417,21.01363819406942,15.896439355646185,24.214952286665483,23.107531410636287,20.0745329281416,21.651254013015873,14.685684941585286,21.17699684796009,20.83924193217393,22.12798628119961,18.45094742634206,12.028656630290085,20.76311990260015,0.0,12.09594150078955,17.936951915184817,18.676479796647047,16.18368809051837,9.208537738042084,23.584370326233447,22.653395030408035,20.499712814915476,18.00574184002694,18.539011456485817,18.92043272886859,20.164229471519736,15.358124582893602,8.01872894927837,21.606528527802926,20.935516507536118,19.95367705772118,17.739923864111137,18.831188302043405,16.791875878272613,16.800585906754176,12.406568382988342,18.587903912625837,20.833963487631642,17.227504162623262,13.994105776065222,15.845747356420446,17.31713715992781,17.01427675962782,19.981555319603086,15.603066805790322,14.376530533373565,12.761092667985547,13.350618496403891,15.62000698849077,17.399709164423985,19.899077224216295,14.476001052295093,13.583508713492357,22.28461110049378,13.813114074968924,21.07639784557845,19.478479794307855,20.95078278463696,10.848370752044739,9.261346762002743,18.37367279380799,16.72658289232126,17.74188282806946,15.419227350300236,12.446693012272043,21.137953288039512,6.134430583933817,8.628708704991412,17.317768036281997,19.677372887929064,14.643371938035202,21.188221446036994,19.192548108872433,19.564911765854703,18.534786511642004,18.479565726872284,15.000277367758494,9.980370457021957
Var36,23.123694793020388,22.31843928313883,22.12346251053178,22.906848272788984,20.95817522510114,20.296578214329287,22.361805826392814,21.84922013541866,17.930687086683655,21.05638731727192,21.679845676151462,20.663484075710688,18.573199000324298,16.632271972818774,17.223794895547748,23.031631197713722,18.101235664017963,18.586765555905234,19.486462663609693,11.037787332593773,17.377315807715803,21.588889847940802,17.730111541074802,14.534249081894634,21.490778233553982,20.81403212098408,13.951091974079466,15.769617344510458,13.23306983433233,18.11332004314052,21.057597365156074,19.363347772160907,17.107744003071442,14.759362238576438,17.308927286260133,12.09594150078955,0.0,14.531878868462403,16.85901295718938,18.605260184613485,12.563590144252077,20.287661587618906,20.50766682574447,19.082599297297172,13.647608691666594,14.325367877076554,14.728370211630475,16.144155424813118,19.2748268436545,11.752746870951917,21.9133187890736,21.30898695952708,22.331124810114176,20.3492287012377,21.464984973428212,20.88501396887762,22.548022769696065,19.030865642657194,21.31603020939591,21.43670046835141,19.067727643490475,18.47157815340227,15.945893138526648,17.61681917500291,17.041992001879873,17.538363778031492,21.278051073588973,17.167951570630155,16.093566884202357,19.189101327823234,15.138792835076169,19.47373452514843,17.252199645444115,19.268792147738846,17.18845694966142,21.074700281317412,12.328396523176085,16.862790396338674,19.655483962678186,17.388218699606455,11.739397377304272,15.151790853245279,14.646510570881484,17.168647006397954,11.506750638157415,12.24646601508279,6.4261947315149435,15.251030508075818,10.92860916192634,15.239870962092311,17.25757835489943,19.47067145208383,17.063520956462416,18.866512537040933,18.541201900336915,18.076391404217514,13.335587534847479,14.075974886228293,20.23558663497531,14.04028529164989
Var37,19.169997293470136,19.54303698383318,20.111394433621665,20.379999306914712,19.552391521098794,19.126989687897254,21.194571496808212,21.729839841198185,19.851897737235785,18.81432362346339,21.748020241174615,20.215478494292128,20.37536121216566,16.780965265375933,16.702822489141628,19.930524137623305,21.171635749171653,21.65886264877573,21.37909310744602,16.6022649866726,19.260016765128977,20.772741970561636,17.38749171810191,17.534243691941214,18.612989707608122,20.28849625903266,13.891389821102928,15.885265711543605,18.597177236518554,17.474150754285077,18.207494980446203,13.107978338474007,11.070748698681978,19.065798265908214,17.007118476948083,17.936951915184817,14.531878868462403,0.0,11.181182513456548,18.440825413757086,16.888102208547775,18.92839712589168,17.313020422658514,17.731482594599605,12.566420306894134,14.838788190141667,14.959402140278726,16.17483501676101,21.659963192215674,17.494406791213915,20.871118288805725,18.20659596461179,19.066397912516322,18.562705853668334,19.800465102747644,20.256545140126356,21.73598754932488,20.957456775390572,18.887454375720917,21.18907604142993,19.981934637095648,21.165039962288258,18.501811994273066,18.206468308197042,18.22126192544482,17.0341544696177,21.338625200390933,20.93718897708972,20.529909530554313,22.078690105146958,18.625140455764026,20.3290057831617,18.38786720739812,19.92635557836566,19.41437010646213,18.77699950619265,18.28158132160523,17.60554981360032,16.933062150329317,10.841747440259498,17.619492249382294,20.12343487446437,13.30730293689584,19.184731919657636,14.361465418777813,14.878721948515315,15.502152101577375,15.685201176243973,18.111620249819413,18.850645298749303,12.036519691645434,16.41709480244903,15.523473972963657,16.767439075570753,16.786523095540055,18.314740883438226,13.942319691566762,16.786760262386302,21.954828524177653,18.828824335268504
Var38,18.460265571494766,17.635241938034415,17.9099629261023,18.632539618258985,17.402268525870014,16.879638310080644,19.08014193813372,19.335607206730845,17.981846325204625,16.834603181863177,21.10391445414065,18.56705392121948,20.170127816930762,18.7630036285256,18.73646964731578,17.81976074424046,20.281009289098776,21.594665107699928,22.192271310014547,18.821828706057758,20.41886312982793,20.29005553781412,16.640113885715607,15.345330944207234,19.647567935254234,19.4207655689869,14.124456480219767,15.880696689200578,20.722459723905846,16.517974980255175,18.552463788099285,15.622004690897775,14.412513149280471,19.714075391638886,15.765832638104099,18.676479796647047,16.85901295718938,11.181182513456548,0.0,15.202846363587309,17.199106341110554,18.132200337929667,15.909502562375406,19.2388361567864,13.702150887091431,15.046998588896882,15.794421992153838,16.73793699314061,20.552845602096983,19.484497682710217,18.739181624867722,16.274246732046716,17.354076941972775,16.040372269977183,17.210567710793857,18.42323793945804,19.676494199796267,19.02385218165551,17.951602850852623,19.94486880558581,18.38783202498263,20.90347084091419,19.68314229200266,19.65881906389352,20.300931278741416,18.29704626614742,19.69954042798739,21.85763409227207,21.542339469185716,22.128649530737892,20.754261457370852,20.402110053899204,18.887075320855594,17.95130380650495,18.172468849270548,17.501147297908417,20.414676038992763,17.34551531834598,19.080478430822357,14.129606597312701,17.72361273987522,21.104768876950338,13.774975454938536,19.144892384065045,15.588421992768971,16.61026887350607,17.75264120513521,16.243561185196395,19.290884292781627,19.031219992383296,16.235542487777987,17.039806517274474,14.294111520459051,17.370431119149973,15.920896782988223,19.956091313546544,15.214690530344399,18.386735572589423,21.681046767838335,20.29093495396017
Var39,19.910262962125937,14.853094860527365,14.437085003898055,13.89616599260945,16.36452046013575,11.034803002830298,11.620853720877012,12.040915228758399,10.968711643571625,18.18448596780282,20.24364683065603,16.594596098622922,16.884171001953344,20.765972655880322,21.57684904209573,14.205193897292029,16.47886513856726,16.993175721737583,19.67091121343833,19.950485197840898,21.378229941251767,20.193267376080918,19.871002152415695,12.357776053000444,21.373842063481973,20.123208933576645,19.732718182748496,21.123983144501324,21.423168653177115,18.043211138742947,22.350939240125868,19.03451100091055,19.961286179182895,18.24691490675,18.65034685311035,16.18368809051837,18.605260184613485,18.440825413757086,15.202846363587309,0.0,15.895641845803054,22.4628122542981,19.6472376480697,23.81050976897202,19.957735771156315,20.562138585776797,21.128860863406082,22.142331261635295,14.877323367886232,18.264306673502524,18.024886709607784,14.774223857893723,13.865143283107761,13.203000695957709,12.508123374806525,12.338186435777452,12.788431111316761,11.571239579346615,14.761327525202365,16.79787682879634,14.164194510207315,17.51234302117651,19.590949075639685,20.389963585122374,21.60390697219141,21.74736718629663,12.139765862728133,19.018896207312817,18.428581417856282,16.642993876195007,21.3719588450709,18.453518755511624,21.205096889326,10.620490226328732,11.538609408396441,18.250220742014122,19.52492988024727,19.659510758685006,22.907685846350816,17.29917046475027,15.079623428345512,18.374777379525888,19.53415160437656,17.367541142748635,20.38434537168214,20.434025252815708,19.060971213329665,21.91034438491162,17.175404986374396,14.927266383452624,20.12058941474423,16.48992660171348,13.999489284894242,22.45090948346375,18.568826189987163,24.233362016941463,20.96105383042609,23.50902897315858,15.891843429585482,18.503037634676506
Var40,22.012766005252285,21.867798623787333,22.209504702947743,20.412961106511283,20.40214745421954,19.09932371878278,19.52736979657754,18.71800848137933,14.50961305392401,22.86121204783584,21.331299782956798,22.11826343115558,16.840054118154015,19.139024626394573,19.458266583136155,21.43892186307892,16.572992212027096,13.733530615507222,16.99462343244909,9.851754304742705,17.5518906391158,21.07617824247693,20.20851886905427,13.895764965572225,23.873995538317576,23.03065057885353,18.06297601023201,20.282956808145244,14.933973412216712,20.118051165352774,20.19216923662253,21.709276916651653,15.954930050187105,9.586146717134854,18.25394278103455,9.208537738042084,12.563590144252077,16.888102208547775,17.199106341110554,15.895641845803054,0.0,22.829028376607504,20.076263725895007,20.215444872339354,16.01424537738629,15.748902766205338,15.480653731245319,17.560037788440805,16.246916737196706,8.267859037498571,22.222202584469947,21.861058056022742,20.84921062335356,18.515217704668764,20.564861061468278,19.414313567580876,19.202190604045448,15.599820249865921,20.504794491106495,20.403157844621283,19.124792465056593,16.091256189405726,16.086690868148906,18.270474377209986,17.872242979100857,20.33628793086121,17.52001249283062,14.945817956807723,13.384748762196821,14.766068484899874,15.673814850905869,17.401862435072434,19.594721045470514,16.374452667503707,15.434235143373831,22.672816400165104,14.398820529068063,21.144804997231812,19.28682455585416,20.313168685835088,9.744709347928396,9.92435441389184,17.327954832449212,16.924624122035638,16.624880815994672,13.179233501340322,12.909869891449766,20.14733323471266,8.01111903994107,9.507553156882663,17.706731846813582,20.68331401095045,15.87002769163901,20.727864824715496,18.419170763450765,20.115525978834878,16.375674945353776,16.653388102568073,17.48257222071193,10.805830662315932
Var41,18.77220898415822,21.889039595060762,21.770469207307798,23.085801426904123,22.488509571609683,22.96294705217846,23.244244109867935,23.685093267996066,24.382828941000614,19.094422217031035,15.627830384303108,17.317189794808794,23.597031605626736,21.25605818629843,20.524627001884514,22.491892520907324,22.793488563911822,24.09378779502981,22.803445577566908,22.031814121012534,21.824134351888862,19.04901230537988,18.967609763248493,20.527013040694683,15.089364723621356,11.402679824143872,16.20771325060666,13.313080461047331,21.82702659325316,17.819172113953268,17.667516444825477,18.507117745503383,20.323179020696664,22.724765279371027,16.750489938532127,23.584370326233447,20.287661587618906,18.92839712589168,18.132200337929667,22.4628122542981,22.829028376607504,0.0,13.025460815527362,15.546382597910437,17.170830983019215,16.536921610693224,17.446999062035143,17.87241013435032,23.011023700276663,22.87080551608158,20.20604725435303,21.592868109669897,23.605024227651743,23.32357021796805,22.942926911249547,23.83340911673979,24.05082905729592,24.764650030874726,22.99798368818363,19.98648576134513,21.80035177206532,23.803661754066,22.676048139741265,22.6288128369653,21.976551964651154,20.081818731313426,24.83084375188484,23.645969050878445,24.01066219917844,24.586232518591427,22.405262715015223,20.981779674028072,19.56458924654469,23.767774823311306,23.579042568981354,17.11561661289057,22.42440549819537,17.50451672462859,17.40735066038137,18.897174056206403,23.025348555654237,24.278900725730495,16.991498815407752,20.13919430785019,17.545289689851778,19.430613456730196,20.348218078076496,13.148907989246915,23.666144961715826,23.956021231378067,20.98666154790907,21.400786744786412,22.309684917876858,13.697405842935163,15.15609153890992,15.91053345330773,15.956392315651962,18.39613999508939,23.7818259990521,23.14209458012846
